date_mesure;05068X0028_SP010;04514X0018_01;04808X0027_N11;04555X0093_F1;05078X0040_PZN1;06101X0202_SP1;03922X0027_S1;03555X6010_PZ1;05861X0113_SF2;05865X0098_SF2;03586X0145_P2;03201X6016_PZ2;05086X0065_EL33;04818X0545_PZ33;04857X0024_F1993;04518X0044_F3;04555X0095_F3;05078X0041_PZN3;02846X6018_PZ3;03593X0017_PZ14;04818X0544_PZ34;06074X0096_F4;03567X0041_PZ4;05078X0042_PZN5;04513X0085_PZ5;03554X0029_PZ5;04193X0022_S2-6;02854X0024_PZ6;02507X0615_PZ6;04502X0043_SGB7;05334X0011_SF7;03207X0603_PZ7;04502X0044_SGB8;04202X0013_S9;05088X0134_B;05342X0078_FORAGE;04248X0020_F;06094X0181_F;04248X0022_F;04217X0003_F;05863X0203_F;04553X0023_F;06094X0143_F;04242X0053_F;04225X0014_F;05857X0144_F;05068X0054_F;05635X0154_F;04856X0084_F;05625X0036_F;05612X0007_F;03228X0048_F;04806X0003_SF;05366X0035_PIEZO;05842X0011_P;03212X0021_P;04854X0296_P;05092X0009_P;04558X0072_AEP;05866X0091_SR;05858X0203_S;05865X0126_S;05865X0068_S;06102X0620_PZ;05103X0321_PZ;03937X0031_PZ;04532X0051_PZ;05082X0181_PZ;04851X0091_PZ;03195X0513_PZ;03564X0063_PZ;05086X0134_PZ;03904X0064_PZ;04562X0074_PZ;04831X0035_PZ;05857X0145_PZ;05123X0545_PZ;03927X0055_PZ;04838X0175_PZ;04541X0016_PZ;03928X0026_PZ;03936X0056_PZ;03925X0017_PZ;05854X0047_PZ;04854X0257_PZ;04855X0077_PZ;04222X0108_PZ;04253X0549_PZ;04231X0089_PZ
2015-06-21;1.81;-1.2385714285714287;-2.1128571428571425;-6.005714285714285;-1.2;-4.99;-6.515714285714286;-3.77;-28.655714285714286;-4.1899999999999995;-1.7957142857142858;-2.23;-2.8128571428571427;-5.525714285714286;-0.19571428571428573;-2.2785714285714285;-4.432857142857143;-1.5414285714285716;-17.484285714285715;-19.601428571428574;-1.9857142857142858;-1.7771428571428571;-6.7942857142857145;-3.0500000000000003;-4.0371428571428565;-10.345714285714285;-2.8728571428571428;-6.848571428571428;-10.594285714285714;-2.2285714285714286;-0.7742857142857142;-2.6485714285714286;-2.86;-2.6285714285714286;-2.6457142857142855;-0.39285714285714285;-9.14;-2.5357142857142856;-12.317142857142857;-3.23;-41.36571428571428;-2.98;-2.2728571428571427;-36.95428571428572;-3.29;-2.6142857142857143;2.802857142857143;-54.800000000000004;-6.464285714285714;-84.84142857142857;-41.73285714285714;-4.3500000000000005;-2.2714285714285714;-72.04714285714286;-39.83;-9.297142857142857;-2.0357142857142856;-2.5342857142857143;-12.744285714285715;-10.002857142857142;-9.51;-2.454285714285714;-23.954285714285714;-2.5799999999999996;-6.275714285714286;-24.17571428571429;-1.3071428571428572;-2.064285714285714;-16.297142857142855;-4.734285714285714;-3.8542857142857145;-2.232857142857143;-4.852857142857142;-6.985714285714286;-12.864285714285714;-2.4514285714285715;-14.018571428571429;-39.4;-4.402857142857143;-3.36;-8.38;-40.457142857142856;-13.442857142857141;-48.01714285714286;-2.7;-3.744285714285714;-6.83;-49.91857142857143;-7.198571428571428
2015-06-28;1.9442857142857142;-1.3499999999999999;-2.1314285714285712;-6.265714285714286;-1.262857142857143;-4.738571428571428;-6.614285714285714;-3.968571428571429;-25.74857142857143;-2.8428571428571425;-1.8257142857142858;-2.3714285714285714;-2.957142857142857;-5.602857142857142;-0.2757142857142857;-2.3528571428571428;-4.8428571428571425;-1.6371428571428572;-17.565714285714286;-19.59;-2.164285714285714;-1.4842857142857144;-6.9628571428571435;-3.0828571428571427;-4.241428571428571;-10.435714285714285;-2.947142857142857;-6.877142857142857;-10.828571428571427;-2.29;-0.6828571428571429;-2.7357142857142853;-2.9271428571428575;-2.724285714285714;-2.7314285714285718;-0.3685714285714286;-9.142857142857142;-2.415714285714286;-12.252857142857142;-3.3214285714285716;-41.32571428571429;-2.9914285714285715;-2.0385714285714287;-36.951428571428565;-3.39;-2.1014285714285714;2.8542857142857145;-54.56714285714286;-6.498571428571429;-84.54857142857144;-41.62571428571429;-4.4;-2.4171428571428573;-71.95571428571428;-39.36571428571428;-9.36;-2.1228571428571428;-2.597142857142857;-12.825714285714286;-7.238571428571428;-8.34142857142857;-2.31;-22.655714285714286;-2.415714285714286;-6.5928571428571425;-24.30857142857143;-1.5885714285714285;-2.1514285714285717;-16.315714285714286;-4.815714285714286;-3.9657142857142853;-2.28;-4.914285714285714;-7.168571428571428;-12.938571428571427;-2.1571428571428575;-14.14;-39.628571428571426;-4.517142857142857;-3.415714285714286;-8.461428571428572;-40.455714285714286;-13.455714285714285;-47.79571428571428;-2.8385714285714285;-3.782857142857143;-6.847142857142857;-50.098571428571425;-7.477142857142858
2015-07-05;1.9457142857142855;-1.467142857142857;-2.13;-6.775714285714286;-1.3071428571428572;-4.268571428571429;-6.905714285714287;-4.155714285714286;-21.304285714285715;-1.3557142857142856;-1.8614285714285717;-2.5500000000000003;-3.1242857142857146;-5.6971428571428575;-0.33571428571428574;-2.3985714285714286;-5.0616666666666665;-1.7014285714285715;-17.650000000000002;-19.601428571428574;-2.277142857142857;-1.0857142857142856;-7.095714285714286;-3.12;-4.448571428571428;-10.524285714285714;-3.0157142857142856;-6.908571428571428;-11.06857142857143;-2.357142857142857;-0.7442857142857143;-2.9385714285714286;-2.9899999999999998;-2.835714285714286;-2.807142857142857;-0.40714285714285714;-9.224464285714285;-2.287142857142857;-12.418571428571429;-3.4457142857142857;-41.31;-3.011428571428571;-1.6757142857142857;-37.01;-3.6757142857142857;-1.762857142857143;2.744285714285714;-54.465714285714284;-6.534285714285715;-84.31142857142858;-41.50571428571429;-4.46;-2.492857142857143;-71.79428571428572;-39.027142857142856;-9.427142857142856;-2.2271428571428573;-2.682857142857143;-13.027142857142858;-5.282857142857144;-7.9157142857142855;-2.107142857142857;-21.922857142857143;-2.262857142857143;-6.684285714285714;-24.614285714285717;-1.9057142857142857;-2.2357142857142858;-16.335714285714285;-4.888571428571429;-4.114285714285715;-2.335714285714286;-4.977142857142858;-7.564285714285715;-13.015714285714285;-1.837142857142857;-14.23;-39.78285714285715;-4.627142857142857;-3.4914285714285715;-8.615714285714287;-40.557142857142864;-13.47;-47.43142857142857;-2.884285714285714;-3.8685714285714283;-6.8585714285714285;-50.68714285714286;-7.887142857142857
2015-07-12;1.9042857142857144;-1.5542857142857145;-2.1557142857142857;-6.951428571428572;-1.3699999999999999;-3.8414285714285716;-7.281428571428571;-4.331428571428572;-20.375714285714285;-0.3742857142857143;-1.8942857142857144;-2.644285714285714;-3.237142857142857;-5.715714285714285;-0.5385714285714286;-2.447142857142857;-5.097142857142857;-1.7614285714285713;-17.725714285714286;-19.625714285714285;-2.391428571428572;-0.8214285714285714;-7.204285714285715;-3.1585714285714284;-4.637142857142857;-10.635714285714286;-3.025714285714286;-6.9314285714285715;-11.311428571428573;-2.4114285714285715;-0.7757142857142857;-3.0814285714285714;-2.9971428571428573;-2.9642857142857144;-2.89;-0.3628571428571429;-9.306071428571428;-2.14;-12.73857142857143;-3.57;-41.30714285714286;-3.042857142857143;-1.18;-37.121428571428574;-3.8185714285714285;-1.4814285714285715;2.6814285714285715;-54.33571428571429;-6.587142857142857;-84.06857142857143;-41.39857142857143;-4.518571428571429;-2.565714285714286;-71.64857142857143;-38.71857142857142;-9.494285714285715;-2.3385714285714285;-2.7671428571428573;-13.10142857142857;-3.94;-7.622857142857143;-1.9342857142857142;-21.292857142857144;-2.192857142857143;-6.9157142857142855;-24.994285714285716;-2.1142857142857143;-2.3214285714285716;-16.362857142857145;-4.941428571428572;-4.271428571428571;-2.4042857142857144;-5.047142857142857;-8.24;-13.111428571428572;-1.58;-14.315714285714284;-40.11571428571428;-4.722857142857143;-3.6114285714285717;-8.791428571428572;-40.62571428571429;-13.498571428571427;-47.03142857142858;-2.9785714285714286;-3.9614285714285713;-6.887142857142857;-51.46;-8.351428571428572
2015-07-19;1.9242857142857142;-1.6442857142857144;-2.1685714285714286;-7.018571428571428;-1.457142857142857;-3.494285714285714;-7.578571428571428;-4.521428571428571;-20.313714285714283;-0.03571428571428571;-1.9128571428571426;-2.761428571428571;-3.3314285714285714;-5.7700000000000005;-0.7300000000000001;-2.511428571428571;-5.2542857142857144;-1.7885714285714285;-17.794285714285714;-19.624285714285715;-2.4971428571428573;-0.5271428571428571;-7.2942857142857145;-3.1900000000000004;-4.824285714285714;-10.728571428571428;-3.067142857142857;-6.957142857142857;-11.508571428571429;-2.468571428571429;-0.7571428571428571;-3.2399999999999998;-3.045714285714286;-3.084285714285714;-2.967142857142857;-0.35714285714285715;-9.387678571428571;-1.94;-12.950000000000001;-3.7028571428571433;-41.29142857142857;-3.0814285714285714;-0.8757142857142857;-37.18142857142857;-3.9614285714285713;-1.157142857142857;2.674285714285714;-54.19142857142857;-6.631428571428572;-83.86;-41.23857142857143;-4.548571428571429;-2.672857142857143;-71.48857142857143;-38.47714285714285;-9.558571428571428;-2.448571428571429;-2.858571428571428;-13.135714285714286;-3.1185714285714283;-7.332857142857143;-1.752857142857143;-20.312857142857144;-2.164285714285714;-6.6000000000000005;-25.33142857142857;-2.3185714285714285;-2.4142857142857146;-16.384285714285713;-5.015714285714286;-4.398571428571429;-2.48;-5.105714285714286;-8.56;-13.197142857142856;-1.2899999999999998;-14.402857142857142;-40.478571428571435;-4.828571428571428;-3.7199999999999998;-8.935714285714285;-40.674285714285716;-13.534285714285714;-46.604285714285716;-3.052857142857143;-4.035714285714286;-6.910000000000001;-52.06;-8.801428571428572
2015-07-26;1.9685714285714286;-1.72;-2.164285714285714;-7.055714285714286;-1.5400000000000003;-3.281428571428571;-7.8500000000000005;-4.727142857142858;-20.251714285714286;0.37142857142857144;-1.9414285714285715;-2.858571428571428;-3.41;-5.827142857142857;-0.9057142857142857;-2.537142857142857;-5.255714285714285;-1.83;-17.85857142857143;-19.642857142857142;-2.6042857142857145;-0.20142857142857146;-7.365714285714286;-3.217142857142857;-4.988571428571428;-10.811428571428573;-3.1371428571428575;-6.977142857142858;-11.680000000000001;-2.52;-0.7328571428571429;-3.3714285714285714;-3.077142857142857;-3.2014285714285715;-3.0342857142857143;-0.37;-9.469285714285714;-1.792857142857143;-13.114285714285714;-3.8214285714285716;-41.28857142857142;-3.1271428571428572;-0.5700000000000001;-37.237142857142864;-4.0042857142857144;-0.9042857142857142;2.82;-54.04;-6.677142857142857;-83.64142857142858;-41.12571428571429;-4.56;-2.6999999999999997;-71.31285714285714;-38.221428571428575;-9.617142857142856;-2.545714285714286;-2.9285714285714284;-13.174285714285714;-2.2714285714285714;-7.0928571428571425;-1.5842857142857143;-19.0;-2.1242857142857146;-7.172857142857143;-25.650000000000002;-2.5742857142857143;-2.488571428571429;-16.397142857142857;-5.075714285714286;-4.5;-2.5471428571428567;-5.1499999999999995;-8.77142857142857;-13.278571428571428;-1.01;-14.467142857142857;-40.84428571428572;-4.918571428571428;-3.7899999999999996;-9.058571428571428;-40.71857142857142;-13.54142857142857;-46.24714285714286;-3.162857142857143;-4.105714285714286;-6.934285714285714;-52.58714285714286;-9.235714285714286
2015-08-02;2.092857142857143;-1.7771428571428571;-2.1742857142857144;-6.834285714285714;-1.5971428571428572;-3.1671428571428573;-8.101428571428572;-4.924285714285714;-20.189714285714285;-0.060000000000000005;-1.9657142857142857;-2.8542857142857145;-3.474285714285714;-5.881428571428572;-1.0442857142857143;-2.5042857142857144;-5.2128571428571435;-1.8442857142857143;-17.93;-19.677142857142858;-2.674285714285714;-0.04428571428571428;-7.434285714285714;-3.238571428571429;-5.109999999999999;-10.924285714285714;-3.275714285714286;-7.0;-11.854285714285714;-2.5628571428571427;-0.6871428571428572;-3.5171428571428573;-3.084285714285714;-3.3299999999999996;-3.1028571428571428;-0.4257142857142857;-9.550892857142856;-1.7185714285714284;-13.218571428571428;-3.9385714285714286;-41.28142857142858;-3.1714285714285713;-0.66;-37.32857142857143;-4.09;-0.7614285714285715;2.98;-53.89142857142857;-6.725714285714285;-83.4742857142857;-41.01428571428572;-4.625714285714286;-2.6885714285714286;-71.15;-38.08;-9.682857142857143;-2.61;-2.9771428571428573;-13.185714285714285;-2.1871428571428573;-7.1414285714285715;-1.4599999999999997;-17.99142857142857;-2.0614285714285714;-7.114285714285714;-25.944285714285716;-2.6214285714285714;-2.5542857142857143;-16.39;-5.1414285714285715;-4.625714285714286;-2.608571428571428;-5.214285714285714;-8.78;-13.374285714285715;-0.8442857142857143;-14.51142857142857;-41.137142857142855;-4.95;-3.8557142857142854;-9.177142857142856;-40.76714285714286;-13.569999999999999;-45.93;-3.162857142857143;-4.167142857142857;-6.971428571428571;-52.81;-9.652857142857142
2015-08-09;1.8699999999999999;-1.8885714285714283;-2.19;-6.417142857142857;-1.66;-3.065714285714286;-8.337142857142856;-5.154285714285714;-20.127714285714287;0.4042857142857143;-1.9914285714285713;-2.9371428571428573;-3.5399999999999996;-5.904285714285714;-1.1828571428571428;-2.5685714285714285;-5.47;-1.9014285714285712;-18.0;-19.694285714285716;-2.7785714285714285;0.11;-7.502857142857144;-3.27;-5.265714285714286;-11.027142857142858;-3.281428571428571;-7.027142857142857;-12.071428571428571;-2.6214285714285714;-0.7714285714285715;-3.6914285714285713;-3.1271428571428572;-3.4614285714285713;-3.172857142857143;-0.3742857142857143;-9.632499999999999;-1.6099999999999999;-13.245714285714286;-4.072857142857143;-41.26142857142857;-3.2142857142857144;-0.5757142857142857;-37.41142857142857;-4.204285714285715;-0.41428571428571426;2.812857142857143;-53.707142857142856;-6.775714285714286;-83.29857142857144;-40.84142857142857;-4.651428571428572;-2.8871428571428575;-70.94571428571429;-37.69285714285714;-9.747142857142858;-2.68;-3.062857142857143;-13.204285714285716;-0.85;-7.185714285714285;-1.3142857142857143;-16.035714285714285;-2.0100000000000002;-7.312857142857142;-26.189999999999998;-2.751428571428572;-2.644285714285714;-16.39;-5.218571428571429;-4.755714285714285;-2.6614285714285715;-5.281428571428571;-8.945714285714285;-13.462857142857143;-0.5942857142857143;-14.58;-41.36857142857143;-4.998571428571429;-3.957142857142857;-9.31142857142857;-40.81428571428571;-13.615714285714287;-45.645714285714284;-3.2399999999999998;-4.234285714285714;-7.002857142857143;-52.99142857142857;-9.964285714285714
2015-08-16;1.9242857142857144;-1.9185714285714286;-2.1785714285714284;-6.222857142857143;-1.7142857142857142;-3.164285714285714;-8.527142857142858;-5.354285714285714;-20.065714285714286;-0.9314285714285715;-2.0014285714285713;-2.982857142857143;-3.577142857142857;-5.942857142857143;-1.26;-2.5599999999999996;-5.215714285714285;-1.917142857142857;-18.05857142857143;-19.685714285714287;-2.8871428571428575;0.1757142857142857;-7.561428571428571;-3.2971428571428567;-5.3342857142857145;-11.114285714285714;-3.3299999999999996;-7.05;-12.332857142857142;-2.6757142857142857;-0.7257142857142858;-3.827142857142857;-3.1700000000000004;-3.5928571428571425;-3.244285714285714;-0.42;-9.714107142857141;-1.83;-13.321428571428571;-4.185714285714286;-41.262857142857136;-3.257142857142857;-0.8842857142857142;-37.462857142857146;-4.332857142857143;-0.5671428571428572;2.8771428571428572;-53.980000000000004;-6.827142857142857;-83.16857142857143;-40.73142857142857;-4.681428571428571;-2.96;-70.78285714285714;-37.68285714285714;-9.805714285714286;-2.6999999999999997;-3.1014285714285714;-13.215714285714286;-2.62;-6.827142857142857;-1.2185714285714284;-15.83;-2.1557142857142857;-7.237142857142857;-26.391428571428573;-2.7600000000000002;-2.717142857142857;-16.411428571428573;-5.28;-4.851428571428571;-2.6999999999999997;-5.328571428571429;-8.715714285714286;-13.54142857142857;-0.5714285714285714;-14.562857142857142;-41.53285714285715;-5.015714285714286;-4.021428571428571;-9.385714285714286;-40.800000000000004;-13.644285714285715;-45.46857142857142;-3.2985714285714285;-4.285714285714286;-7.027142857142857;-53.24285714285714;-10.241428571428571
2015-08-23;1.7900000000000003;-1.9585714285714284;-2.1871428571428573;-6.0200000000000005;-1.762857142857143;-3.3200000000000003;-8.465714285714286;-5.527142857142857;-21.68857142857143;-0.2914285714285714;-2.0085714285714285;-2.9585714285714286;-3.6228571428571428;-5.944285714285714;-1.2585714285714287;-2.5471428571428567;-5.124285714285714;-1.9542857142857142;-18.122857142857146;-19.705714285714286;-2.948571428571429;-0.06857142857142857;-7.5842857142857145;-3.3214285714285716;-5.5;-11.207142857142857;-3.3528571428571428;-7.07;-12.59142857142857;-2.724285714285714;-0.8014285714285715;-3.9057142857142857;-3.1914285714285713;-3.725714285714286;-3.3185714285714285;-0.39714285714285713;-9.795714285714284;-1.8771428571428572;-13.152857142857142;-4.127142857142857;-41.26;-3.2914285714285714;-1.0842857142857143;-37.51571428571429;-4.347142857142857;-0.5428571428571428;2.712857142857143;-53.93857142857143;-6.881428571428572;-83.01428571428572;-40.60857142857143;-4.741428571428571;-3.0542857142857143;-70.61857142857143;-37.49;-9.855714285714285;-2.7514285714285713;-3.1371428571428575;-13.235714285714286;-3.051428571428571;-7.241428571428571;-1.1957142857142855;-15.768571428571429;-2.192857142857143;-7.258571428571429;-26.514285714285712;-2.737142857142857;-2.7785714285714285;-16.44;-5.332857142857143;-4.9471428571428575;-2.7457142857142856;-5.382857142857143;-8.357142857142858;-13.625714285714285;-0.62;-14.578571428571427;-41.58142857142857;-4.96;-4.081428571428572;-9.414285714285715;-40.76571428571429;-13.68857142857143;-45.25285714285714;-3.315714285714286;-4.331428571428572;-7.054285714285714;-52.98428571428571;-10.475714285714286
2015-08-30;1.8642857142857143;-1.9314285714285713;-2.164285714285714;-6.04;-1.7485714285714287;-3.4714285714285715;-8.421428571428573;-5.471428571428571;-26.422857142857143;-1.56;-2.0142857142857142;-2.605714285714286;-3.66;-5.938571428571429;-1.1885714285714286;-2.3442857142857143;-5.224285714285714;-1.832857142857143;-18.158571428571427;-19.731428571428573;-2.65;-0.29714285714285715;-7.589999999999999;-3.301428571428571;-5.12;-11.284285714285714;-3.27;-7.064285714285715;-12.847142857142858;-2.7214285714285715;-0.8371428571428572;-3.867142857142857;-3.1114285714285717;-3.817142857142857;-3.2885714285714287;-0.5185714285714286;-9.695714285714287;-2.0799999999999996;-12.902857142857144;-4.215714285714286;-41.27285714285715;-3.317142857142857;-1.2242857142857144;-37.5;-4.347142857142857;-0.9171428571428571;2.738571428571429;-54.85142857142857;-6.934285714285714;-83.09142857142857;-40.74142857142857;-4.755714285714285;-2.6885714285714286;-70.48428571428572;-37.48285714285714;-9.885714285714286;-2.3814285714285717;-2.9828571428571427;-13.224285714285715;-3.86;-7.644285714285715;-1.2485714285714287;-18.43857142857143;-2.237142857142857;-6.957142857142857;-26.52285714285714;-2.6028571428571428;-2.717142857142857;-16.44;-5.32;-4.905714285714287;-2.6799999999999997;-5.409999999999999;-8.167142857142858;-13.688571428571427;-0.87;-14.35;-41.49857142857143;-4.877142857142857;-4.061428571428571;-9.438571428571427;-40.73142857142857;-13.707142857142857;-45.11;-3.2457142857142856;-4.3428571428571425;-7.071428571428571;-52.714285714285715;-10.662857142857144
2015-09-06;1.6428571428571428;-1.9314285714285713;-2.2057142857142855;-5.97;-1.762857142857143;-3.5485714285714285;-8.244285714285715;-5.522857142857142;-27.71857142857143;-1.9557142857142857;-2.027142857142857;-2.448571428571429;-3.718571428571429;-5.847142857142857;-1.122857142857143;-2.3757142857142854;-5.175714285714286;-1.8314285714285714;-18.187142857142856;-19.761428571428574;-2.63;-0.6857142857142857;-7.598571428571428;-3.2685714285714282;-5.267142857142858;-11.402857142857142;-3.2742857142857145;-7.038571428571429;-13.228571428571428;-2.7471428571428573;-0.9471428571428572;-3.8871428571428575;-3.0485714285714285;-3.912857142857143;-3.334285714285714;-0.4257142857142857;-9.702857142857143;-2.1557142857142857;-12.77;-4.322857142857143;-41.26;-3.335714285714286;-1.2514285714285713;-37.56142857142857;-4.218571428571429;-1.1514285714285715;2.584285714285714;-54.294285714285714;-6.99;-82.78428571428572;-40.798571428571435;-4.765714285714286;-2.7342857142857144;-70.38857142857142;-37.519999999999996;-9.917142857142858;-2.35;-2.972857142857143;-13.212857142857144;-4.4071428571428575;-8.461428571428572;-1.417142857142857;-20.101428571428574;-2.275714285714286;-7.001428571428571;-26.32;-2.5028571428571427;-2.7485714285714287;-16.44;-5.345714285714286;-4.802857142857143;-2.5685714285714285;-5.468571428571429;-8.052857142857142;-13.758571428571429;-1.1;-14.398;-41.25428571428572;-4.824285714285715;-4.055714285714286;-9.485714285714286;-40.69285714285714;-13.797142857142857;-44.955714285714286;-3.2342857142857144;-4.372857142857143;-7.11;-52.38857142857143;-10.78
2015-09-13;1.59;-1.9828571428571427;-2.205714285714286;-6.075714285714286;-1.81;-3.4657142857142857;-8.137142857142857;-5.695714285714287;-27.777142857142856;-1.9285714285714286;-2.032857142857143;-2.5271428571428567;-3.742857142857143;-5.892857142857143;-1.06;-2.4057142857142857;-5.201428571428571;-1.9014285714285712;-18.144285714285715;-19.72714285714286;-2.7714285714285714;-0.8842857142857142;-7.618571428571428;-3.282857142857143;-5.454285714285715;-11.482857142857142;-3.3328571428571427;-7.072857142857144;-13.604285714285714;-2.787142857142857;-0.7985714285714286;-3.935714285714286;-3.09;-3.9971428571428573;-3.3871428571428575;-0.40285714285714286;-9.647142857142857;-2.1414285714285715;-12.667142857142858;-4.411428571428571;-41.25857142857143;-3.3542857142857145;-1.2757142857142856;-37.544285714285714;-4.19;-1.27;2.65;-54.029999999999994;-7.045714285714285;-82.7057142857143;-40.65428571428571;-4.785714285714286;-2.9442857142857144;-70.31714285714285;-37.35285714285715;-9.968571428571428;-2.5414285714285714;-3.0557142857142856;-13.182857142857143;-4.2785714285714285;-8.22857142857143;-1.4857142857142858;-20.28;-2.2414285714285715;-7.085714285714286;-25.944285714285716;-2.59;-2.814285714285714;-16.448;-5.394285714285714;-4.812857142857142;-2.6014285714285714;-5.5;-8.115714285714287;-13.831428571428571;-1.2142857142857142;-14.446000000000002;-41.05857142857143;-4.9628571428571435;-4.071428571428571;-9.52142857142857;-40.63;-13.891428571428573;-44.79;-3.294285714285714;-4.401428571428572;-7.115714285714286;-52.08;-10.882857142857144
2015-09-20;1.25;-1.937142857142857;-2.1714285714285713;-5.925714285714285;-1.7957142857142858;-3.9814285714285718;-8.10142857142857;-5.7128571428571435;-28.74285714285714;-2.4971428571428573;-2.0357142857142856;-2.4814285714285718;-3.781428571428571;-5.854285714285714;-0.9585714285714285;-2.3085714285714287;-5.075952380952381;-1.7942857142857143;-17.898571428571426;-19.78;-2.5714285714285716;-1.3028571428571427;-7.618571428571428;-3.2842857142857143;-4.937142857142858;-11.549999999999999;-3.2985714285714285;-7.0928571428571425;-13.857142857142858;-2.738571428571429;-1.0;-3.8742857142857146;-3.0028571428571427;-4.035714285714286;-3.3942857142857146;-0.5214285714285715;-9.611428571428572;-2.3414285714285716;-12.587142857142856;-4.474285714285714;-41.339999999999996;-3.3685714285714283;-2.0157142857142856;-37.470000000000006;-4.161428571428572;-1.8442857142857143;2.3314285714285714;-55.60142857142857;-7.095714285714286;-83.06285714285715;-40.96;-4.735714285714286;-2.6442857142857146;-70.25857142857143;-37.51142857142857;-10.008571428571429;-2.254285714285714;-2.942857142857143;-13.141428571428573;-5.618571428571428;-10.394285714285715;-1.812857142857143;-21.722857142857144;-2.437142857142857;-6.585714285714286;-25.698571428571427;-2.4699999999999998;-2.7728571428571427;-16.43285714285714;-5.394285714285714;-4.724285714285714;-2.565714285714286;-5.515714285714286;-7.991428571428571;-13.852857142857143;-1.792857142857143;-14.005714285714287;-40.83571428571429;-4.791428571428571;-4.03;-9.527142857142858;-40.60285714285715;-13.882857142857144;-44.68571428571429;-3.187142857142857;-4.378571428571428;-7.134285714285714;-51.762857142857136;-10.998571428571427
2015-09-27;1.3;-1.9185714285714286;-2.25;-5.464285714285714;-1.782857142857143;-4.605714285714286;-8.064285714285715;-5.714285714285714;-29.04714285714286;-2.994285714285714;-2.037142857142857;-2.4457142857142857;-3.847142857142857;-5.8342857142857145;-0.9179999999999999;-2.3299999999999996;-4.9504761904761905;-1.8142857142857145;-17.714285714285715;-19.794285714285714;-2.597142857142857;-1.5357142857142858;-7.618571428571428;-3.28;-5.2057142857142855;-11.67;-3.2800000000000002;-7.115714285714286;-14.057142857142859;-2.7114285714285713;-0.9;-3.857142857142857;-2.912857142857143;-4.07;-3.414285714285714;-0.4685714285714286;-9.684285714285716;-2.4471428571428575;-12.574285714285713;-4.548571428571429;-41.357142857142854;-3.382857142857143;-2.0942857142857143;-37.58;-4.09;-2.2271428571428573;2.4657142857142857;-55.69142857142857;-7.148571428571429;-83.06285714285715;-41.121428571428574;-4.751428571428571;-2.71;-70.21857142857142;-38.035714285714285;-10.052857142857144;-2.2457142857142856;-2.9185714285714286;-13.107142857142858;-6.95;-11.674285714285714;-2.14;-21.93;-2.6014285714285714;-6.807142857142858;-25.524285714285714;-2.382857142857143;-2.7485714285714287;-16.435714285714287;-5.411428571428572;-4.587142857142857;-2.4699999999999998;-5.558571428571428;-7.918571428571428;-13.907142857142857;-2.14;-14.045714285714284;-40.684285714285714;-4.632857142857143;-3.9899999999999998;-9.554285714285713;-40.62285714285714;-14.007142857142856;-44.67;-3.0985714285714283;-4.368571428571428;-7.172857142857143;-51.542857142857144;-11.098571428571429
2015-10-04;1.22;-1.967142857142857;-2.2742857142857145;-5.4628571428571435;-1.8185714285714287;-4.397142857142857;-7.987142857142857;-5.877142857142857;-28.59857142857143;-2.9785714285714286;-2.052857142857143;-2.577142857142857;-3.8857142857142857;-5.785714285714286;-0.8697333333333332;-2.3542857142857145;-4.825;-1.8714285714285714;-17.608571428571427;-19.784285714285716;-2.742857142857143;-1.562857142857143;-7.632857142857143;-3.2985714285714285;-5.405714285714287;-11.764285714285714;-3.35;-7.13;-14.214285714285714;-2.738571428571429;-1.022857142857143;-3.8871428571428575;-2.96;-4.118571428571428;-3.4642857142857144;-0.44571428571428573;-9.677142857142858;-2.4214285714285713;-12.564285714285715;-4.5600000000000005;-41.33857142857143;-3.3942857142857146;-2.077142857142857;-37.61571428571428;-4.061428571428571;-2.207142857142857;2.3528571428571428;-54.84142857142857;-7.191428571428572;-82.91428571428571;-40.962857142857146;-4.751428571428571;-2.9414285714285713;-70.17285714285715;-37.91428571428571;-10.11;-2.402857142857143;-3.0300000000000002;-13.082857142857142;-6.7057142857142855;-10.307142857142859;-2.142857142857143;-21.712857142857143;-2.5342857142857143;-7.112857142857143;-25.352857142857143;-2.435714285714286;-2.822857142857143;-16.45;-5.465714285714285;-4.671428571428572;-2.4971428571428573;-5.607142857142857;-7.882857142857143;-13.975714285714286;-2.12;-14.222857142857142;-40.55857142857143;-4.625714285714286;-4.001428571428571;-9.584285714285715;-40.604285714285716;-14.134285714285713;-44.64857142857142;-3.1385714285714283;-4.388571428571429;-7.194285714285714;-51.34142857142857;-11.194285714285714
