date_mesure;02516X0071_P3-90;01446X0005_S3-91;01506X0016_P1;01474X0048_P1;01801X0010_S1;01245X0010_S1;00985X0040_S1;00592X0001_S1;01487X0001_S1;01252X0011_S1;01795X0011_S1;01807X0051_S1;00773X0002_S1;00993X0002_S1;00578X0002_S1;01198X0002_S1;01461X0012_S1;02535X0012_S1;01508X0133_S1;01192X0043_S1;00578X0043_S1;00762X0004_S1;01013X0004_S1;00766X0004_S1;00604X0224_S1;01251X0044_S1;01193X0044_S1;01017X0074_S1;00583X0005_S1;02144X0005_S1;00957X0005_S1;01515X2015_S1;01794X0035_S1;00956X0055_S1;00755X0006_S1;00608X0206_S1;01805X0036_S1;01213X0166_S1;01216X0086_S1;00776X0096_S1;01211X0037_S1;01473X0087_S1;01003X0008_S1;01756X0008_S1;00777X0008_S1;01491X0009_S1;01206X0009_S1;02527X0009_S1;00987X0009_S1;00435X0079_S1;00941X0034_S-2;01227X0038_S22;02895X0004_FE1-92;02133X0008_S1-92;01195X0200_F2;01234X0297_F2;02523X0002_S2;01768X0022_S2;00765X0124_BT2;01792X0020_PZ2;02535X0018_FE1-93;02883X0017_F3;01242X0530_FN3;00775X0099_F14;00937X0030_F4;01423X0044_F4;02135X0016_S4;02131X0018_S4;00974X0128_PZ1908;01198X0029_S8;02531X0001_F;01176X0061_F;00945X0064_F;01778X0015_F;02503X0011_FO;01508X0100_P;01493X0001_P;02152X0051_P;01227X0022_P;00732X0032_P;01776X0023_P;01803X0004_P;02101X0044_P;00581X0015_P;01011X0045_P;01168X0065_P;01232X0006_P;00445X0006_P;00606X0086_P;00441X0007_P;01186X0007_P;02473X0037_P;00588X0037_P;01465X0067_P;01004X0019_P;02523X0029_P;00582X0069_P;BSS003UJSA_X;BSS003VFXE_X;BSS003UJOK_X;BSS003VEVM_X;BSS003VEUS_X;BSS003UKJY_X;BSS003VETY_X;BSS003VFXY_X;00955X0066_PZ
2014-06-29;-6.7299999999999995;-6.684285714285714;-70.05428571428571;-6.7542857142857144;-17.154285714285713;-35.01285714285714;-32.42714285714286;-52.121428571428574;-24.774285714285718;-14.79857142857143;-16.271428571428572;-6.378571428571428;-27.905714285714286;-88.88714285714286;-46.94857142857143;-17.675714285714285;-24.638571428571428;-31.255714285714287;-1.6342857142857141;-18.89428571428571;-2.3657142857142857;-29.715714285714284;-41.40428571428571;-63.08428571428572;-60.14857142857143;-69.67571428571429;-13.70142857142857;-18.467142857142857;-59.42142857142857;-18.755714285714284;-5.507142857142857;-63.38857142857143;-30.428571428571427;-5.094285714285713;-82.89714285714285;-35.10285714285714;-12.425714285714287;-2.337142857142857;-15.664285714285715;-1.6528571428571428;-12.794285714285715;-26.259999999999998;-54.20857142857143;-4.868571428571428;-31.542857142857144;-40.798571428571435;-6.958571428571429;-6.974285714285714;-64.84;-55.80428571428571;-1.59;-17.805714285714284;-1.1985714285714286;-13.935714285714285;-2.137142857142857;17.47;-7.3028571428571425;-4.195714285714286;-2.3000000000000003;-21.837142857142858;-1.6857142857142855;-12.188571428571427;-5.812857142857142;-1.9057142857142857;-1.51;-7.090000000000001;-13.714285714285714;-8.7;-3.281428571428571;-1.65;-59.98285714285714;-2.5557142857142856;-1.8642857142857143;-2.96;-14.832857142857142;-31.722857142857144;-41.65857142857142;-24.080000000000002;-15.044285714285715;-1.9028571428571428;-4.677142857142857;-65.72;-9.994285714285715;-59.54;-4.201428571428571;-3.5614285714285714;-46.44428571428572;-37.01428571428572;-20.545714285714286;-55.605714285714285;-2.4971428571428573;-7.311428571428571;-20.907142857142855;-13.56;-1.8271428571428572;-10.784285714285714;-3.3228571428571425;-1.2900000000000003;-0.7871428571428571;-3.442857142857143;-1.9814285714285713;-1.4485714285714286;-1.1657142857142857;-1.7285714285714284;-7.325714285714286;-28.004285714285714
2014-07-06;-6.7299999999999995;-6.738571428571428;-70.04857142857142;-6.76;-17.259999999999998;-34.93714285714286;-32.432857142857145;-52.12714285714286;-24.767142857142858;-14.921428571428573;-16.038571428571426;-6.410000000000001;-28.178571428571427;-88.86714285714287;-46.98142857142857;-17.68;-24.565714285714286;-31.28857142857143;-1.6514285714285712;-19.055714285714284;-2.3885714285714283;-29.861428571428572;-41.4825;-63.09571428571429;-60.107142857142854;-69.66428571428571;-13.697142857142856;-18.49857142857143;-59.49428571428571;-18.958571428571428;-5.5928571428571425;-63.379999999999995;-30.431428571428572;-5.318571428571429;-82.90285714285714;-35.235;-12.87142857142857;-2.512857142857143;-15.662857142857144;-1.6885714285714286;-12.824285714285713;-26.26571428571429;-54.18857142857143;-4.957142857142857;-31.768571428571427;-40.792857142857144;-6.887142857142857;-6.99;-64.8442857142857;-55.74714285714286;-1.6057142857142856;-17.805714285714284;-1.1928571428571428;-14.237142857142857;-2.1871428571428573;17.45;-7.3428571428571425;-4.191428571428571;-2.4071428571428575;-22.194285714285716;-1.6657142857142857;-12.231428571428571;-5.758571428571429;-1.8800000000000001;-1.55;-7.0842857142857145;-13.711428571428572;-8.722857142857142;-3.3528571428571428;-1.6757142857142857;-59.97571428571428;-2.5785714285714287;-1.8699999999999999;-2.968571428571429;-14.975714285714286;-31.72142857142857;-41.65428571428571;-24.40285714285714;-15.067142857142857;-1.9357142857142855;-4.731428571428571;-65.72714285714287;-10.005714285714285;-59.50428571428571;-4.207142857142857;-3.587142857142857;-46.42142857142857;-37.56285714285714;-21.005714285714284;-55.71;-2.52;-7.345714285714286;-21.035714285714285;-13.588571428571429;-1.83;-10.888571428571428;-3.35;-1.2985714285714285;-0.7185714285714286;-3.3871428571428575;-1.9914285714285713;-1.4742857142857144;-1.2;-1.7142857142857142;-7.411428571428572;-28.038571428571426
2014-07-13;-6.698571428571428;-6.788571428571428;-70.03285714285714;-6.777142857142857;-17.28142857142857;-34.92714285714286;-32.44714285714286;-52.18142857142857;-24.78;-15.024285714285714;-15.975714285714286;-6.398571428571429;-28.37142857142857;-88.86;-47.02571428571429;-17.742857142857144;-24.509999999999998;-31.31714285714286;-1.6199999999999999;-19.110000000000003;-2.3942857142857146;-30.018571428571427;-41.604285714285716;-63.114285714285714;-60.09571428571429;-69.65857142857143;-13.642857142857142;-18.52285714285714;-59.597142857142856;-19.15142857142857;-5.6414285714285715;-63.371428571428574;-30.448571428571427;-4.822857142857143;-82.89285714285714;-35.41416666666667;-12.677142857142856;-2.6142857142857143;-15.637142857142857;-1.7085714285714284;-12.854285714285714;-26.29;-54.191428571428574;-5.035714285714286;-31.994285714285716;-40.784285714285716;-6.848571428571428;-7.001428571428571;-64.96714285714286;-55.73285714285714;-1.58;-17.818571428571428;-1.18;-14.327142857142857;-2.204285714285714;17.21857142857143;-7.3585714285714285;-4.24;-2.5;-22.49857142857143;-1.6642857142857144;-12.282857142857143;-5.675714285714286;-1.8742857142857143;-1.55;-7.198571428571428;-13.70857142857143;-8.767142857142856;-3.302857142857143;-1.6357142857142857;-59.98285714285714;-2.617142857142857;-1.8485714285714288;-2.9971428571428573;-15.122857142857143;-31.717142857142857;-41.65;-24.768571428571427;-15.142857142857142;-1.957142857142857;-4.83;-65.69714285714285;-10.018571428571429;-59.49;-4.201428571428571;-3.551428571428571;-46.42714285714286;-38.12428571428571;-21.43285714285714;-55.81714285714286;-2.474285714285714;-7.371428571428572;-21.140000000000004;-13.629999999999999;-1.8;-10.93142857142857;-3.3842857142857143;-1.2985714285714285;-0.7385714285714285;-3.3857142857142857;-1.9442857142857142;-1.4428571428571428;-1.1614285714285713;-1.697142857142857;-7.485714285714286;-28.020000000000003
2014-07-20;-6.685714285714285;-6.831428571428572;-70.00142857142858;-6.768571428571429;-17.33142857142857;-34.69714285714286;-32.45857142857143;-52.31285714285714;-24.775714285714287;-15.14;-15.964285714285714;-6.42;-28.555714285714284;-88.85000000000001;-47.06857142857143;-17.81142857142857;-24.482857142857142;-31.337142857142858;-1.6114285714285717;-19.224285714285713;-2.4214285714285713;-30.18857142857143;-41.71999999999999;-63.13428571428572;-60.12428571428571;-69.65857142857143;-13.664285714285715;-18.55142857142857;-59.691428571428574;-19.37714285714286;-5.777142857142857;-63.36857142857143;-30.434285714285714;-4.601428571428571;-82.87857142857142;-35.593333333333334;-12.424285714285714;-2.744285714285714;-15.784285714285714;-1.7485714285714287;-12.870000000000001;-26.295714285714286;-54.220000000000006;-5.174285714285714;-32.21142857142857;-40.77571428571429;-7.068571428571429;-7.0042857142857144;-65.00571428571429;-55.72428571428571;-1.6300000000000001;-17.79;-1.1942857142857142;-14.58;-2.2514285714285713;17.44;-7.37;-4.288571428571428;-2.2971428571428567;-22.698571428571427;-1.6828571428571428;-12.33;-5.317142857142857;-1.9285714285714286;-1.6285714285714286;-7.032857142857144;-13.725714285714286;-8.851428571428572;-3.2142857142857144;-1.697142857142857;-59.96142857142858;-2.6114285714285717;-1.8771428571428572;-3.0557142857142856;-15.161428571428571;-31.695714285714285;-41.64857142857142;-25.165714285714284;-15.152857142857144;-2.007142857142857;-5.007142857142857;-65.66428571428571;-10.041428571428572;-59.462857142857146;-4.227142857142858;-3.5814285714285714;-46.43571428571429;-38.67857142857143;-21.90285714285714;-55.91857142857143;-2.5385714285714287;-7.3999999999999995;-21.28142857142857;-13.675714285714287;-1.832857142857143;-10.955714285714285;-3.4171428571428573;-1.4442857142857142;-0.7928571428571428;-3.6942857142857144;-1.9942857142857144;-1.5014285714285713;-1.1014285714285716;-1.7428571428571427;-7.51;-28.042857142857144
2014-07-27;-6.758571428571429;-6.8914285714285715;-69.98142857142857;-6.652857142857143;-17.27857142857143;-34.637142857142855;-32.47571428571428;-52.40714285714286;-24.782857142857143;-15.282857142857143;-16.42142857142857;-6.445714285714287;-28.71857142857143;-88.83857142857143;-47.13;-17.947142857142858;-24.48857142857143;-31.365714285714287;-1.6342857142857141;-19.43;-2.4514285714285715;-30.310000000000002;-41.85;-63.021428571428565;-60.14714285714285;-69.65857142857143;-13.69;-18.584285714285716;-59.78142857142858;-19.58285714285714;-5.901428571428572;-63.35;-30.434285714285714;-4.872857142857143;-82.89714285714285;-35.715714285714284;-12.31;-2.8614285714285717;-15.85;-1.792857142857143;-12.91;-26.315714285714286;-54.26714285714286;-5.148571428571429;-32.41857142857143;-40.77285714285715;-7.361428571428571;-7.011428571428572;-65.00857142857144;-55.715714285714284;-1.6785714285714286;-17.76142857142857;-1.1885714285714286;-14.814285714285715;-2.31;17.431428571428572;-7.285714285714286;-4.35;-1.5642857142857143;-22.52;-1.707142857142857;-12.365714285714287;-5.644285714285715;-1.977142857142857;-1.7028571428571428;-7.135714285714286;-13.747142857142858;-9.225714285714286;-3.38;-1.7514285714285713;-59.965714285714284;-2.6685714285714286;-1.9142857142857141;-3.1028571428571428;-15.212857142857144;-31.701428571428572;-41.65;-25.321428571428573;-15.224285714285713;-2.06;-5.184285714285714;-65.67142857142858;-10.052857142857144;-59.48285714285714;-4.25;-3.6385714285714283;-46.43285714285714;-39.10142857142857;-22.374285714285715;-56.00714285714286;-2.5885714285714285;-7.408571428571428;-21.352857142857143;-13.712857142857144;-1.8557142857142856;-10.961428571428572;-3.4528571428571433;-1.5971428571428572;-0.8871428571428571;-4.627142857142857;-2.0157142857142856;-1.5214285714285716;-1.1042857142857143;-1.8257142857142858;-7.535714285714286;-28.110000000000003
2014-08-03;-6.811428571428571;-6.925714285714286;-69.95714285714286;-6.802857142857143;-17.334285714285713;-34.61142857142857;-32.48428571428571;-52.47714285714285;-24.775714285714287;-15.45142857142857;-17.09714285714286;-6.475714285714285;-28.90285714285714;-88.83714285714287;-47.19;-18.06714285714286;-24.437142857142856;-31.38;-1.6685714285714286;-19.634285714285713;-2.4814285714285718;-30.472857142857144;-41.98571428571428;-63.12285714285714;-60.14142857142857;-69.65428571428572;-13.722857142857142;-18.615714285714287;-59.86571428571428;-19.58857142857143;-6.002857142857143;-63.324285714285715;-30.44142857142857;-5.178571428571429;-82.91;-35.84571428571429;-12.209999999999999;-2.962857142857143;-15.895000000000001;-1.8371428571428574;-12.934000000000001;-26.315714285714286;-54.32714285714286;-5.351428571428571;-32.652857142857144;-40.75428571428572;-7.634285714285714;-7.011428571428572;-65.0;-55.67285714285715;-1.7342857142857144;-17.814285714285713;-1.2314285714285713;-15.025714285714287;-2.3514285714285714;17.49;-7.3116666666666665;-4.4;-2.045714285714286;-22.905714285714286;-1.7357142857142858;-12.411428571428571;-5.61;-2.0428571428571427;-1.772857142857143;-7.214;-13.77;-9.105714285714287;-3.3314285714285714;-1.802857142857143;-59.93857142857143;-2.6785714285714284;-1.9557142857142857;-3.154285714285714;-15.284285714285714;-31.66857142857143;-41.63857142857143;-25.53857142857143;-15.274285714285714;-2.107142857142857;-5.387142857142857;-65.64857142857143;-10.081428571428571;-59.47428571428571;-4.285714285714286;-3.672857142857143;-46.43571428571429;-39.39714285714286;-22.865714285714287;-56.08714285714286;-2.6385714285714283;-7.44;-21.521428571428572;-13.751428571428573;-1.8857142857142857;-10.984285714285715;-3.4914285714285715;-1.8228571428571427;-0.9328571428571427;-3.867142857142857;-2.087142857142857;-1.5442857142857143;-1.1742857142857142;-1.874285714285714;-7.551428571428572;-28.16333333333333
2014-08-10;-6.778571428571429;-6.950000000000001;-69.94000000000001;-6.772857142857143;-17.318571428571428;-34.43857142857143;-32.49285714285714;-52.55285714285714;-24.774285714285714;-15.605714285714287;-15.454285714285716;-6.46;-29.124285714285715;-88.82428571428571;-47.24714285714286;-18.18;-24.38;-31.40857142857143;-1.6285714285714286;-19.728571428571428;-2.488571428571429;-30.641428571428573;-42.135714285714286;-63.230000000000004;-60.15428571428571;-69.64714285714287;-13.565714285714288;-18.627142857142854;-59.96142857142858;-19.587142857142858;-6.0842857142857145;-63.31142857142857;-30.435714285714283;-5.478571428571429;-82.92999999999999;-35.97428571428571;-12.052857142857144;-2.882857142857143;-15.042857142857143;-1.8614285714285717;-12.888571428571428;-26.324285714285715;-54.38857142857143;-5.410000000000001;-32.94571428571429;-40.74142857142857;-7.54;-7.021428571428571;-64.99428571428572;-55.611428571428576;-1.7457142857142858;-17.725;-1.1785714285714286;-14.819999999999999;-2.357142857142857;17.527142857142856;-7.345;-4.381428571428572;-2.1271428571428572;-23.16;-1.6585714285714286;-12.461428571428572;-5.68;-2.1285714285714286;-1.832857142857143;-7.264285714285714;-13.758571428571429;-9.057142857142857;-3.3314285714285714;-1.682857142857143;-59.925714285714285;-2.697142857142857;-1.9485714285714286;-3.1485714285714286;-15.34;-31.654285714285717;-41.63285714285714;-25.794285714285714;-15.23857142857143;-2.1342857142857143;-5.308571428571428;-65.62;-10.071428571428571;-59.51857142857143;-4.3;-3.6942857142857144;-46.40857142857143;-39.721428571428575;-23.358571428571427;-56.160000000000004;-2.6142857142857143;-7.365714285714286;-21.685714285714287;-13.765714285714285;-1.8842857142857141;-10.907142857142858;-3.5142857142857147;-1.8928571428571428;-0.812857142857143;-3.7085714285714286;-2.0014285714285713;-1.5;-1.2242857142857144;-1.8028571428571427;-7.585714285714286;-28.208571428571428
2014-08-17;-6.658571428571428;-6.886666666666667;-69.9057142857143;-6.7700000000000005;-16.882857142857144;-34.472857142857144;-32.511428571428574;-52.64142857142857;-24.787142857142857;-15.732857142857142;-15.51142857142857;-6.397142857142858;-29.391428571428573;-88.82428571428571;-47.28285714285715;-18.192857142857143;-24.35571428571429;-31.43285714285714;-1.5885714285714287;-19.285714285714285;-2.442857142857143;-30.795714285714286;-42.284285714285716;-63.21142857142858;-60.228571428571435;-69.64285714285714;-13.022857142857143;-18.66142857142857;-60.04714285714285;-19.328571428571426;-6.164285714285714;-63.30714285714286;-30.447142857142858;-5.602857142857142;-82.93999999999998;-36.09428571428571;-11.654285714285715;-2.738571428571429;-15.362857142857143;-1.8442857142857143;-12.89;-26.351428571428574;-54.44714285714286;-5.4399999999999995;-33.35285714285714;-40.74;-7.322857142857143;-7.01;-64.99;-55.537142857142854;-1.7314285714285713;-17.635714285714286;-1.1114285714285714;-13.614285714285714;-2.337142857142857;17.435714285714287;-7.275714285714286;-4.338571428571429;-1.695714285714286;-23.357142857142858;-1.587142857142857;-12.444285714285714;-5.161428571428572;-2.1285714285714286;-1.83;-7.134285714285714;-13.68142857142857;-8.925714285714287;-3.052857142857143;-1.5171428571428573;-59.93142857142857;-2.7342857142857144;-1.9157142857142857;-3.1142857142857143;-15.16;-31.65857142857143;-41.63;-25.384285714285713;-15.320000000000002;-2.1585714285714284;-4.972857142857143;-65.5942857142857;-10.047142857142857;-59.534285714285716;-4.331428571428572;-3.692857142857143;-46.39142857142857;-40.037142857142854;-23.81142857142857;-56.22714285714286;-2.5300000000000002;-7.178571428571429;-21.834285714285716;-13.79857142857143;-1.8814285714285715;-10.535714285714286;-3.4699999999999998;-1.477142857142857;-0.7042857142857143;-3.5014285714285713;-1.57;-1.1328571428571428;-1.0714285714285714;-1.5842857142857143;-7.517142857142857;-28.169999999999998
2014-08-24;-6.7299999999999995;-6.886666666666667;-69.87857142857142;-6.888571428571429;-16.830000000000002;-34.49857142857143;-32.528571428571425;-52.76142857142857;-24.78857142857143;-15.892857142857142;-17.03;-6.435714285714285;-29.802857142857142;-88.83;-47.34428571428572;-18.304285714285715;-24.415714285714284;-31.445714285714285;-1.612857142857143;-19.46;-2.462857142857143;-30.947142857142858;-42.44714285714286;-63.25571428571429;-60.30571428571428;-69.65;-12.804285714285713;-18.697142857142858;-60.12714285714286;-19.417142857142856;-6.264285714285714;-63.33285714285715;-30.475714285714286;-5.751428571428571;-82.93999999999998;-36.21;-11.395714285714286;-2.742857142857143;-15.808571428571428;-1.862857142857143;-12.95857142857143;-26.357142857142858;-54.52285714285715;-5.609999999999999;-33.74857142857143;-40.728571428571435;-7.345714285714286;-6.997142857142857;-64.98285714285714;-55.332857142857144;-1.76;-17.805714285714284;-1.1585714285714286;-13.752857142857142;-2.3814285714285717;17.53142857142857;-7.295;-4.417142857142857;-1.532857142857143;-23.55;-1.6928571428571428;-12.452857142857143;-5.3999999999999995;-2.15;-1.842857142857143;-7.134285714285714;-13.709999999999999;-8.921428571428573;-3.2942857142857145;-1.602857142857143;-59.917142857142856;-2.7414285714285715;-1.9442857142857142;-3.162857142857143;-14.924285714285714;-31.634285714285713;-41.63;-25.12142857142857;-15.377142857142857;-2.2014285714285715;-5.202857142857143;-65.61714285714285;-10.06857142857143;-59.57285714285714;-4.365714285714286;-3.717142857142857;-46.43285714285714;-40.26571428571429;-24.222857142857144;-56.285714285714285;-2.587142857142857;-7.28;-21.982857142857142;-13.847142857142856;-1.9142857142857141;-10.574285714285713;-3.4728571428571433;-1.5257142857142856;-0.8085714285714286;-3.4657142857142857;-1.5914285714285714;-1.0157142857142856;-0.9942857142857143;-1.6814285714285713;-7.4557142857142855;-28.18857142857143
2014-08-31;-6.6499999999999995;-6.886666666666667;-69.86999999999999;-6.7542857142857144;-16.882857142857144;-34.5;-32.534285714285716;-52.86714285714286;-24.78857142857143;-16.021428571428572;-15.717142857142859;-6.43;-30.165714285714284;-88.80857142857143;-47.38428571428572;-18.38714285714286;-24.365714285714287;-31.451428571428572;-1.6;-19.75142857142857;-2.4171428571428573;-31.080000000000002;-42.58;-63.18571428571429;-60.371428571428574;-69.63714285714285;-12.218571428571428;-18.715714285714284;-60.18571428571429;-19.40857142857143;-6.327142857142857;-63.27428571428572;-30.485714285714288;-5.831428571428572;-82.93999999999998;-36.30714285714286;-11.27;-2.597142857142857;-14.68142857142857;-1.8442857142857143;-12.53;-26.342857142857145;-54.58285714285715;-5.647142857142858;-34.001428571428576;-40.71714285714285;-7.2871428571428565;-6.9557142857142855;-64.97571428571429;-52.91285714285714;-1.7242857142857144;-17.27;-1.1185714285714285;-13.714285714285714;-2.3542857142857145;17.509999999999998;-7.285714285714286;-4.421428571428572;-1.292857142857143;-23.704285714285714;-1.6014285714285716;-12.502857142857142;-5.315714285714286;-2.07;-1.7871428571428571;-7.231428571428572;-13.724285714285715;-8.888571428571428;-3.0985714285714288;-1.5757142857142858;-59.90428571428571;-2.744285714285714;-1.9042857142857144;-3.095714285714286;-14.697142857142856;-31.609999999999996;-41.621428571428574;-25.041428571428572;-15.37142857142857;-2.198571428571429;-5.311428571428571;-65.59714285714286;-10.062857142857142;-59.589999999999996;-4.36;-3.7199999999999998;-46.41285714285714;-39.972857142857144;-24.601428571428574;-56.33571428571429;-2.5614285714285714;-7.1899999999999995;-22.04714285714286;-13.881428571428572;-1.9142857142857141;-10.504285714285714;-3.468571428571429;-1.4714285714285715;-0.75;-3.3742857142857146;-1.5457142857142858;-1.3142857142857145;-0.9914285714285713;-1.6414285714285715;-7.098571428571428;-28.16
2014-09-07;-6.728571428571429;-6.8428571428571425;-69.86857142857143;-6.885714285714286;-16.77285714285714;-34.558571428571426;-32.56;-52.99142857142857;-24.797142857142855;-16.185714285714287;-17.174285714285713;-6.467142857142858;-30.73;-88.83;-47.44714285714286;-18.532857142857146;-24.43857142857143;-31.458571428571428;-1.61;-19.835714285714285;-2.4785714285714286;-31.231428571428573;-42.72714285714285;-63.36142857142857;-60.41857142857143;-69.64;-12.172857142857142;-18.754285714285714;-60.271428571428565;-19.505714285714284;-6.421428571428572;-63.30285714285714;-30.52857142857143;-5.811428571428571;-82.94428571428571;-36.40428571428571;-11.20142857142857;-2.632857142857143;-15.764285714285714;-1.8771428571428572;-12.907142857142857;-26.35571428571429;-54.66428571428571;-5.768571428571429;-34.244285714285716;-40.714285714285715;-7.248571428571429;-6.952857142857143;-64.80285714285715;-53.791428571428575;-1.75;-17.81714285714286;-1.1628571428571426;-13.821428571428571;-2.4;17.577142857142857;-7.32;-4.477142857142857;-1.447142857142857;-23.874285714285715;-1.6928571428571428;-12.465714285714286;-5.558571428571429;-2.204285714285714;-1.782857142857143;-7.234285714285714;-13.745714285714286;-8.915714285714285;-3.2842857142857147;-1.6614285714285713;-59.89714285714285;-2.761428571428571;-1.9285714285714286;-3.1471428571428572;-14.391428571428571;-31.611428571428572;-41.61;-24.96142857142857;-15.465714285714286;-2.2528571428571427;-5.4957142857142856;-65.61571428571429;-10.095714285714285;-59.65428571428571;-4.4;-3.7457142857142856;-46.45;-39.065714285714286;-24.975714285714282;-56.37428571428571;-2.59;-7.268571428571429;-22.228571428571428;-13.935714285714285;-1.9457142857142855;-10.54857142857143;-3.537142857142857;-1.6342857142857141;-0.8371428571428571;-3.412857142857143;-1.6228571428571428;-1.2014285714285715;-0.9928571428571429;-1.7128571428571429;-6.840000000000001;-28.20285714285714
2014-09-14;-6.808571428571428;-6.911428571428572;-69.87;-6.992857142857143;-17.12142857142857;-34.64714285714286;-32.59428571428572;-53.10857142857143;-24.807142857142857;-16.34;-17.37;-6.5;-31.334285714285716;-88.83285714285715;-47.51714285714286;-18.68857142857143;-24.46857142857143;-31.488571428571426;-1.6428571428571428;-20.184285714285714;-2.5357142857142856;-31.405714285714286;-42.86857142857143;-63.589999999999996;-60.47571428571428;-69.64;-12.075714285714286;-18.78857142857143;-60.35857142857143;-19.695714285714285;-6.507142857142857;-63.30857142857143;-30.562857142857144;-5.9957142857142856;-82.97571428571429;-36.50857142857143;-11.185714285714285;-2.807142857142857;-16.115714285714287;-1.907142857142857;-12.988333333333335;-26.375714285714285;-54.73571428571428;-5.874285714285714;-34.52285714285714;-40.69714285714286;-7.401428571428572;-6.985714285714286;-64.83;-54.58;-1.7785714285714285;-17.84;-1.2114285714285715;-14.165714285714285;-2.4514285714285715;17.59857142857143;-7.4;-4.5285714285714285;-1.6528571428571428;-24.075714285714287;-1.75;-12.501428571428571;-5.458571428571429;-2.3542857142857145;-1.8142857142857145;-7.228333333333334;-13.772857142857143;-8.985714285714286;-3.0799999999999996;-1.7485714285714287;-59.89857142857142;-2.7985714285714285;-1.9528571428571428;-3.21;-14.450000000000001;-31.59714285714286;-41.61;-25.127142857142854;-15.515714285714285;-2.3057142857142856;-5.671428571428572;-65.62428571428572;-10.104285714285712;-59.721428571428575;-4.4314285714285715;-3.7857142857142856;-46.46142857142858;-38.75714285714286;-25.382857142857144;-56.4;-2.6485714285714286;-7.297142857142857;-22.404285714285713;-13.974285714285715;-1.9657142857142857;-10.67;-3.5942857142857143;-1.9485714285714286;-0.9085714285714286;-3.4714285714285715;-1.7242857142857144;-1.2957142857142858;-1.07;-1.8114285714285714;-6.977142857142858;-28.24857142857143
2014-09-21;-6.825714285714286;-6.958571428571429;-69.85428571428572;-7.041428571428571;-17.357142857142858;-34.730000000000004;-32.607142857142854;-53.174285714285716;-24.80857142857143;-16.472857142857144;-17.15142857142857;-6.512857142857143;-31.865714285714287;-88.83;-47.58571428571429;-18.787142857142857;-24.397142857142857;-31.495714285714286;-1.6714285714285713;-20.495714285714286;-2.584285714285714;-31.571428571428573;-43.0;-63.76428571428572;-60.52571428571429;-69.62714285714286;-12.117142857142856;-18.822857142857142;-60.43142857142857;-19.87142857142857;-6.574285714285714;-63.220000000000006;-30.562857142857144;-6.184285714285714;-83.00571428571428;-36.59571428571429;-11.301428571428572;-2.955714285714286;-16.202857142857145;-1.9385714285714286;-12.985714285714286;-26.367142857142856;-54.80142857142857;-5.915714285714286;-34.82714285714285;-40.68571428571429;-7.6499999999999995;-7.001428571428571;-64.80428571428571;-54.80571428571428;-1.8185714285714287;-17.842857142857145;-1.2342857142857144;-14.481428571428571;-2.4828571428571427;17.62142857142857;-7.452857142857143;-4.571428571428571;-1.9357142857142857;-24.247142857142858;-1.7757142857142856;-12.52;-5.744285714285715;-2.494285714285714;-1.8371428571428574;-7.162857142857143;-13.792857142857143;-8.992857142857144;-3.3542857142857145;-1.7985714285714285;-59.878571428571426;-2.8114285714285714;-1.9685714285714284;-3.238571428571429;-14.571428571428571;-31.56142857142857;-41.61;-25.397142857142857;-15.531428571428572;-2.3414285714285716;-5.8028571428571425;-65.59285714285714;-10.129999999999999;-59.76857142857143;-4.4628571428571435;-3.815714285714286;-46.46999999999999;-38.74714285714286;-25.775714285714287;-56.41571428571428;-2.692857142857143;-7.325714285714286;-22.56;-14.007142857142856;-1.98;-10.735714285714286;-3.6471428571428572;-1.9857142857142858;-0.9414285714285714;-3.488571428571429;-1.792857142857143;-1.5571428571428572;-1.1785714285714286;-1.8800000000000001;-7.162857142857143;-28.252857142857145
