date_mesure;05005X0131_CG-21;04728X0050_F1;05031X0072_F1;05012X0024_F1;05822X0024_F1;05266X0084_F1;04706X0067_F1;05013X0001_SM1;05213X0018_P1;04661X0002_S1;03302X1012_S1;02961X1003_S1;05794X0021_PZ1;06252X0063_PZ1;04973X0005_PZ1;05245X0047_PZ1;05277X1008_PZ1;05811X0159_F2;05553X0009_S2;05573X0084_F.6;04698X0112_F6;05011X1051_S6;05295X0025_Q5-17;05285X0374_P7;05487X0126_P209;04103X0065_S9;06024X0045_PZ9;04713X0137_F.REC;04103X0022_FC;03676X0003_FORAGE;04714X0033_FORAGE;05026X0013_F;04111X0023_F;05818X0073_F;02962X1004_F;05025X0138_F;04992X0011_SONDAG;04398X0002_SONDAG;05765X0013_SONDAG;04697X0004_SONDAG;05002X0114_SONDAG;04051X0016_SONDAG;03708X0007_SONDAG;05271X0017_SONDAG;04704X1009_SONDAG;04702X0019_SONDAG;04014X0010_P;04738X0150_P;04333X0011_P;04987X0022_P;03318X0043_P;06241X0016_P;05487X0017_P;05537X0127_P;05772X0037_P;04022X0058_P;06003X0088_P;06234X0098_P;03304X0039_P;06231X0139_P;05488X0059_P;04434X0089_P;04994X0204_S;04642X0007_S;04332X0008_S;04438X0018_S;05264X0029_S;04994X0229_S;04644X0002_PUITS;04643X0012_PUITS;02967X0006_PUITS;04354X0026_PUITS;03673X0017_PUITS;03686X0038_PUITS;05797X0145_FPZ;04994X0528_FPZ
2014-11-30;-10.959999999999999;-1.1185714285714285;-18.792857142857144;-10.691428571428572;-1.28;-19.62;-1.7085714285714284;-3.5628571428571427;-6.659999999999999;-3.275714285714286;-27.09;-21.304285714285715;-9.438571428571427;-2.9457142857142857;-3.5300000000000002;-8.807142857142857;-14.008571428571429;-3.4971428571428573;-10.834285714285715;-5.4399999999999995;-23.071428571428573;-2.6457142857142855;-2.7685714285714282;-4.2628571428571425;-1.93;-42.77285714285714;-3.837142857142857;-2.3000000000000003;-2.507142857142857;-4.25;-18.56142857142857;-13.081428571428571;-19.057142857142857;-95.4557142857143;-31.181428571428572;-3.1471428571428572;-15.468571428571428;-18.178571428571427;-3.761428571428571;-8.838571428571429;0.6685714285714285;-22.715714285714284;-4.511428571428572;-4.258571428571429;-1.82;-4.8185714285714285;-16.771428571428572;-1.6714285714285713;-25.732857142857142;-1.7114285714285715;-35.01;-4.5285714285714285;-1.82;-2.5785714285714287;-1.2442857142857144;-24.90142857142857;-4.71;-1.6585714285714286;-21.445714285714285;-6.045714285714285;-12.278571428571428;-1.3228571428571427;-13.535714285714286;-33.114285714285714;-3.8414285714285716;-32.924285714285716;-6.28;-17.931428571428572;-21.599999999999998;-25.814285714285713;-46.07142857142857;-2.567142857142857;-33.48142857142857;-8.407142857142857;-4.79;-20.87857142857143
2014-12-07;-10.95857142857143;-1.1214285714285714;-19.842857142857145;-10.98;-1.3014285714285714;-19.912857142857145;-1.5785714285714287;-3.6671428571428573;-6.7942857142857145;-3.4957142857142856;-27.068571428571428;-21.47;-9.382857142857144;-3.244285714285714;-3.7271428571428573;-9.677142857142856;-14.065714285714288;-3.63;-10.81857142857143;-5.694285714285714;-23.792857142857144;-2.762857142857143;-2.9050000000000002;-4.551428571428572;-2.084285714285714;-42.82;-3.9214285714285713;-2.3985714285714286;-2.6128571428571425;-4.255714285714285;-18.587142857142855;-13.714285714285714;-19.45;-98.32000000000001;-31.3;-3.314285714285714;-15.9;-20.042857142857144;-4.185714285714285;-9.252857142857142;0.7057142857142856;-22.927142857142858;-4.732857142857143;-4.261428571428572;-1.9599999999999997;-4.7457142857142856;-16.872857142857143;-2.077142857142857;-25.72;-1.9600000000000002;-35.01;-4.554285714285714;-1.84;-2.59;-1.4085714285714286;-24.934285714285714;-4.867142857142857;-2.1671428571428573;-21.482857142857142;-6.01;-12.394285714285715;-1.5557142857142858;-13.459999999999999;-33.12714285714286;-3.942857142857143;-35.01714285714286;-6.231428571428572;-17.914285714285715;-21.505714285714284;-25.81;-46.191428571428574;-2.8514285714285714;-33.519999999999996;-8.430000000000001;-4.852857142857142;-20.767142857142858
2014-12-14;-10.944285714285714;-1.1328571428571428;-19.40142857142857;-11.105714285714285;-1.2557142857142856;-20.19142857142857;-1.5271428571428571;-3.725714285714286;-7.058571428571429;-3.544285714285714;-27.111428571428572;-21.685714285714287;-9.334285714285715;-3.5914285714285716;-3.8285714285714287;-9.524285714285714;-14.092857142857143;-3.705714285714286;-10.79142857142857;-5.881428571428572;-24.228333333333335;-2.755714285714286;-2.8685714285714283;-4.76;-2.1342857142857143;-42.81428571428571;-3.9285714285714284;-2.3714285714285714;-2.6757142857142857;-4.267142857142857;-18.6125;-13.872857142857143;-19.482857142857142;-91.66;-31.44142857142857;-3.4514285714285715;-16.104285714285712;-21.81142857142857;-4.452857142857143;-9.155714285714286;0.6799999999999999;-23.074285714285715;-4.71;-4.252857142857143;-1.9657142857142857;-4.8185714285714285;-16.534285714285712;-2.3285714285714287;-25.72714285714286;-2.0028571428571427;-35.01;-4.408571428571428;-1.8014285714285714;-2.5985714285714288;-1.3114285714285714;-24.93857142857143;-5.064285714285715;-2.7342857142857144;-21.505714285714284;-5.985714285714287;-12.452857142857143;-1.6342857142857141;-13.397142857142857;-33.107142857142854;-3.6042857142857145;-36.18571428571429;-6.22;-17.898571428571426;-21.43285714285714;-26.607142857142858;-46.33142857142857;-3.1457142857142855;-33.55714285714286;-8.541428571428572;-4.837142857142857;-20.74285714285714
2014-12-21;-10.932857142857143;-1.1314285714285715;-17.762857142857143;-10.852857142857143;-1.1042857142857143;-19.787142857142857;-1.747142857142857;-3.457142857142857;-5.817142857142857;-2.697142857142857;-27.02857142857143;-21.815714285714286;-9.299999999999999;-2.82;-3.3528571428571428;-4.937142857142858;-14.074285714285713;-3.562857142857143;-10.79857142857143;-5.854285714285715;-21.084285714285716;-2.1742857142857144;-2.202857142857143;-4.7542857142857144;-1.6871428571428573;-42.81857142857143;-3.3728571428571428;-2.2414285714285715;-2.4814285714285718;-4.27;-18.604305555555555;-10.502857142857142;-18.53857142857143;-82.3157142857143;-31.391428571428573;-3.3200000000000003;-14.594285714285714;-20.642857142857142;-3.6785714285714284;-5.78;0.6342857142857142;-20.845714285714287;-3.32;-4.2457142857142856;-1.7157142857142857;-4.884285714285714;-13.47;-1.3642857142857143;-25.724285714285713;-1.4142857142857144;-32.13285714285714;-4.4;-1.4371428571428573;-2.597142857142857;-1.167142857142857;-24.97142857142857;-4.921428571428572;-1.8414285714285714;-21.534285714285716;-5.985714285714287;-12.154285714285715;-1.262857142857143;-13.358571428571427;-33.089999999999996;-2.2114285714285713;-34.502857142857145;-6.168571428571428;-17.884285714285713;-21.077142857142857;-24.572857142857142;-46.28142857142857;-1.6314285714285715;-33.53142857142857;-8.55;-4.68;-20.867142857142856
2014-12-28;-10.901428571428571;-1.1014285714285712;-17.41142857142857;-10.622857142857143;-1.1485714285714284;-19.2;-2.0914285714285716;-3.3957142857142855;-5.647142857142857;-2.292857142857143;-27.014285714285712;-20.952857142857145;-9.185714285714285;-2.294285714285714;-2.7685714285714282;-5.608571428571429;-13.98142857142857;-3.367142857142857;-10.745714285714286;-5.634285714285714;-21.610000000000003;-2.1928571428571426;-2.3685714285714283;-4.348571428571429;-1.5257142857142856;-42.701428571428565;-3.0885714285714285;-2.1885714285714286;-2.3628571428571425;-4.27;-18.59611111111111;-11.305714285714286;-18.087142857142858;-85.10857142857142;-31.361428571428572;-3.1142857142857143;-14.43142857142857;-17.475714285714286;-3.3628571428571425;-6.9957142857142856;0.61;-21.900000000000002;-3.3042857142857143;-4.228571428571429;-1.7100000000000002;-4.631428571428572;-13.61;-1.2985714285714285;-25.504285714285714;-1.3942857142857144;-30.115714285714287;-4.2942857142857145;-1.4042857142857144;-2.59;-1.1985714285714286;-24.97;-4.704285714285715;-1.1614285714285713;-21.50714285714286;-5.952857142857143;-11.767142857142858;-1.1557142857142857;-13.325714285714286;-33.067142857142855;-1.9257142857142857;-33.35857142857143;-5.910000000000001;-17.852857142857143;-20.408571428571427;-22.722857142857144;-46.25142857142857;-1.4314285714285713;-33.39142857142857;-8.415714285714285;-4.674285714285714;-20.837142857142855
2015-01-04;-10.917142857142858;-1.1371428571428572;-17.892857142857142;-10.742857142857144;-1.16;-19.50142857142857;-1.967142857142857;-3.46;-5.477142857142858;-2.6885714285714286;-26.95285714285714;-20.254285714285714;-9.222857142857142;-2.164285714285714;-2.8000000000000003;-7.658571428571428;-14.072857142857142;-3.3771428571428572;-10.784285714285714;-5.715714285714285;-22.261428571428574;-2.3085714285714287;-2.3814285714285717;-4.435714285714286;-1.7457142857142858;-42.74714285714286;-2.9728571428571433;-2.27;-2.3442857142857143;-4.27;-18.587916666666665;-11.58;-18.437142857142856;-84.4342857142857;-31.31714285714286;-3.1285714285714286;-14.620000000000001;-17.77857142857143;-3.5542857142857143;-7.582857142857143;0.6185714285714285;-22.169999999999998;-3.617142857142857;-4.2371428571428575;-1.8285714285714287;-4.435714285714286;-14.231428571428571;-1.2714285714285716;-25.07;-1.5157142857142856;-31.532857142857146;-4.08;-1.4028571428571428;-2.6057142857142854;-1.2385714285714287;-25.00714285714286;-4.588571428571428;-1.3142857142857143;-21.502857142857145;-5.957142857142857;-11.668571428571429;-1.1300000000000001;-13.304285714285713;-33.03285714285715;-2.0342857142857143;-34.035714285714285;-5.8428571428571425;-17.821428571428573;-19.935714285714287;-23.0;-46.207142857142856;-1.8;-33.30714285714286;-8.337142857142856;-4.711428571428572;-20.775714285714287
2015-01-11;-10.892857142857142;-1.0742857142857143;-16.64857142857143;-10.424285714285714;-1.163;-19.737142857142857;-1.9599999999999997;-3.295714285714286;-6.118571428571428;-3.0157142857142856;-26.96142857142857;-20.178571428571427;-9.194285714285714;-2.487142857142857;-2.812857142857143;-3.864285714285714;-14.044285714285715;-3.4271428571428575;-10.74;-5.265714285714286;-22.974285714285713;-1.9714285714285715;-1.8528571428571428;-4.087142857142857;-1.9142857142857144;-42.64142857142857;-3.23;-2.1671428571428573;-2.2642857142857142;-4.218571428571429;-18.579722222222223;-11.172857142857142;-17.91;-82.97;-31.235714285714288;-2.987142857142857;-15.23;-18.481428571428573;-3.86;-7.444285714285714;0.6171428571428572;-21.985714285714288;-3.525714285714286;-4.222857142857143;-1.7971428571428572;-4.332857142857143;-13.698571428571428;-1.26;-25.07;-1.6228571428571428;-32.33142857142857;-4.0371428571428565;-1.5642857142857143;-2.6014285714285714;-1.2157142857142857;-25.017142857142858;-4.678571428571429;-1.49;-21.46142857142857;-5.937142857142858;-11.837142857142856;-1.08;-13.28;-32.997142857142855;-2.605714285714286;-33.57285714285714;-5.798571428571428;-17.797142857142855;-19.55;-23.602857142857143;-46.12571428571429;-1.8742857142857143;-33.221428571428575;-8.288571428571428;-4.682857142857143;-20.895714285714288
2015-01-18;-10.857142857142858;-0.9342857142857143;-16.487142857142857;-10.184285714285712;-1.166;-19.87142857142857;-1.6157142857142859;-3.075714285714286;-6.098857142857143;-2.474285714285714;-26.82428571428571;-20.158571428571427;-9.148571428571428;-2.5214285714285714;-2.2985714285714285;-5.957142857142857;-13.930000000000001;-3.3428571428571425;-10.678571428571429;-5.107142857142857;-22.187142857142856;-1.9364285714285714;-1.7985714285714285;-3.9257142857142857;-1.6914285714285715;-42.54;-3.024285714285714;-2.064285714285714;-2.1557142857142857;-4.207142857142857;-18.571527777777778;-10.271428571428572;-17.752857142857142;-76.86857142857143;-31.162857142857142;-2.781428571428571;-14.758571428571429;-18.352857142857143;-4.072857142857143;-6.451428571428571;0.5542857142857143;-20.10571428571429;-3.042857142857143;-4.180000000000001;-1.7285714285714284;-4.281428571428571;-10.51142857142857;-1.2242857142857144;-24.577142857142857;-1.4000000000000001;-29.84857142857143;-4.128571428571428;-1.4414285714285715;-2.567142857142857;-1.2142857142857142;-25.020000000000003;-4.67;-1.9757142857142858;-21.40142857142857;-5.925714285714285;-11.915714285714285;-1.0385714285714287;-13.254285714285714;-32.98428571428571;-1.937142857142857;-33.152857142857144;-5.768571428571429;-17.767142857142858;-18.801428571428573;-22.009999999999998;-46.05285714285714;-1.2142857142857142;-32.98142857142857;-8.168571428571429;-4.56;-20.832857142857144
2015-01-25;-10.862857142857143;-0.8757142857142857;-16.45;-9.945714285714287;-1.169;-19.888571428571428;-1.412857142857143;-3.0385714285714287;-6.079142857142857;-2.3742857142857146;-26.74285714285714;-20.252857142857145;-9.097142857142858;-2.3128571428571427;-2.3957142857142855;-8.05;-13.865714285714287;-2.975714285714286;-10.677142857142858;-5.1085714285714285;-22.541428571428572;-1.9014285714285715;-2.1685714285714286;-3.664285714285714;-1.7485714285714287;-42.53857142857142;-2.7642857142857147;-2.1042857142857145;-2.132857142857143;-4.19;-18.563333333333333;-10.038571428571428;-18.125714285714285;-83.2042857142857;-31.068571428571428;-2.6014285714285714;-14.857142857142858;-17.475714285714286;-3.822857142857143;-8.042857142857143;0.5328571428571429;-21.240000000000002;-3.5542857142857143;-4.174285714285714;-1.8571428571428572;-4.194285714285714;-12.291428571428572;-1.2842857142857143;-24.38;-1.5;-29.972857142857144;-4.138571428571429;-1.4842857142857144;-2.564285714285714;-1.3557142857142856;-25.05857142857143;-4.765714285714286;-2.2157142857142857;-21.358571428571427;-5.928571428571429;-11.832857142857142;-1.1042857142857143;-13.227142857142857;-33.02142857142857;-1.9828571428571429;-33.364285714285714;-5.751428571428571;-17.75;-17.98857142857143;-21.27;-46.035714285714285;-1.6142857142857143;-32.855714285714285;-8.064285714285715;-4.5042857142857144;-20.737142857142857
2015-02-01;-10.812857142857142;-1.09;-17.041428571428572;-10.195714285714287;-1.172;-19.87857142857143;-1.4785714285714284;-3.1700000000000004;-6.059428571428572;-2.3442857142857143;-26.677142857142858;-20.35571428571429;-9.067142857142857;-1.7385714285714287;-2.5085714285714285;-9.05;-13.734285714285715;-2.9714285714285715;-10.564285714285715;-5.368571428571428;-21.854285714285712;-1.8442857142857143;-2.2185714285714284;-3.967142857142857;-1.6742857142857142;-42.370000000000005;-2.7085714285714286;-2.07;-2.08;-4.182857142857143;-18.3525;-10.209999999999999;-18.475714285714286;-82.03285714285714;-31.102857142857143;-2.717142857142857;-14.75;-17.987142857142857;-3.5214285714285714;-6.751428571428571;0.5371428571428571;-19.821428571428573;-2.914285714285714;-4.131428571428572;-1.7914285714285714;-4.14;-11.274285714285714;-1.2542857142857142;-24.080000000000002;-1.2757142857142856;-29.467142857142857;-4.027142857142857;-1.3699999999999999;-2.525714285714286;-1.2142857142857142;-25.03142857142857;-4.51;-1.5985714285714285;-21.282857142857143;-5.932857142857143;-11.937142857142858;-1.1057142857142856;-13.200000000000001;-32.93714285714286;-1.8683333333333334;-34.104285714285716;-5.6899999999999995;-17.732857142857142;-17.242857142857144;-21.935714285714287;-45.99285714285714;-1.64;-32.58571428571428;-8.031428571428572;-4.331428571428572;-20.784285714285716
2015-02-08;-10.848571428571429;-1.0333333333333334;-16.93857142857143;-10.152857142857144;-1.175;-19.22714285714286;-1.3042857142857145;-3.2642857142857147;-6.039714285714286;-2.072857142857143;-26.555714285714284;-19.934285714285714;-9.001428571428571;-1.602857142857143;-2.507142857142857;-9.129999999999999;-13.794285714285715;-2.835714285714286;-10.64857142857143;-5.471428571428571;-21.054285714285715;-1.9414285714285715;-2.4166666666666665;-3.9471428571428575;-1.5285714285714285;-42.49142857142857;-2.707142857142857;-2.1128571428571425;-2.0585714285714287;-4.16;-18.487142857142857;-10.282857142857143;-18.51571428571429;-86.15285714285713;-30.937142857142856;-2.7028571428571424;-13.884285714285713;-17.967142857142857;-3.065714285714286;-7.472857142857143;0.5085714285714286;-20.64428571428571;-2.8771428571428572;-4.142857142857143;-1.762857142857143;-4.035714285714286;-10.977142857142857;-1.2885714285714285;-23.330000000000002;-1.3142857142857143;-27.892857142857142;-3.8085714285714287;-1.6842857142857142;-2.545714285714286;-1.2128571428571429;-25.09857142857143;-4.0200000000000005;-1.2099999999999997;-21.25;-5.93;-11.602857142857143;-1.1285714285714286;-13.185714285714285;-33.004285714285714;-1.8585714285714285;-34.41428571428572;-5.561428571428571;-17.697142857142858;-16.232857142857142;-21.775714285714287;-45.957142857142856;-1.3642857142857143;-32.462857142857146;-7.968571428571429;-4.364285714285715;-20.728571428571428
2015-02-15;-10.85;-0.9766666666666667;-17.88714285714286;-10.572857142857144;-1.1428571428571428;-19.524285714285718;-1.4866666666666666;-3.597142857142857;-6.0200000000000005;-2.4885714285714284;-26.571428571428573;-19.735714285714288;-9.064285714285715;-1.9414285714285715;-2.9371428571428573;-9.812857142857142;-13.930000000000001;-3.0928571428571425;-10.657142857142857;-5.598571428571428;-22.57428571428571;-2.59;-2.6371428571428575;-4.285714285714286;-1.8542857142857143;-42.449999999999996;-2.8885714285714283;-2.277142857142857;-2.257142857142857;-4.164285714285714;-18.57857142857143;-12.331428571428571;-18.900000000000002;-89.0957142857143;-30.892857142857142;-3.0100000000000002;-14.885714285714286;-17.814285714285713;-3.781428571428571;-8.597142857142858;0.55;-21.47;-4.035714285714286;-4.147142857142858;-2.0014285714285713;-3.9828571428571427;-13.868571428571428;-1.3714285714285714;-23.330000000000002;-1.4557142857142857;-31.072857142857142;-3.9314285714285715;-1.7614285714285713;-2.562857142857143;-1.3471428571428572;-25.095714285714287;-4.317142857142857;-2.1557142857142857;-21.185714285714287;-5.922857142857143;-11.748571428571429;-1.15;-13.168571428571429;-32.97571428571428;-2.1842857142857146;-35.32;-5.498571428571429;-17.672857142857143;-15.977142857142857;-21.744285714285716;-45.972857142857144;-2.301428571428571;-32.23142857142857;-8.014285714285714;-4.4157142857142855;-20.694285714285712
2015-02-22;-10.84;-0.92;-18.327142857142857;-10.785714285714286;-1.08;-19.534285714285716;-1.542857142857143;-3.61;-6.2299999999999995;-2.751428571428572;-26.474285714285713;-19.858571428571427;-9.084285714285715;-1.7842857142857143;-2.5828571428571427;-8.388571428571428;-13.985714285714286;-3.294285714285714;-10.638571428571428;-5.631428571428572;-22.611428571428572;-2.662857142857143;-2.412857142857143;-4.4957142857142856;-2.0085714285714285;-42.43285714285714;-2.8228571428571425;-2.292857142857143;-2.3785714285714286;-4.17;-18.552857142857142;-13.072857142857144;-18.624285714285715;-82.89142857142858;-30.84;-3.1885714285714286;-15.025714285714287;-18.942857142857143;-3.63;-7.507142857142857;0.5971428571428571;-21.78142857142857;-4.381428571428572;-4.121428571428572;-2.0471428571428567;-4.045714285714285;-14.587142857142856;-1.33;-23.285714285714285;-1.327142857142857;-32.53142857142857;-3.9728571428571433;-1.7542857142857142;-2.5614285714285714;-1.2185714285714284;-25.118571428571432;-4.3428571428571425;-2.29;-21.138571428571428;-5.914285714285714;-12.01142857142857;-1.16;-13.15;-32.971428571428575;-2.357142857142857;-35.535714285714285;-5.501428571428571;-17.648333333333333;-15.797142857142857;-21.657142857142855;-45.94571428571429;-2.742857142857143;-32.11714285714286;-8.018571428571429;-4.387142857142857;-20.595714285714287
2015-03-01;-10.83;-0.8633333333333334;-18.266666666666666;-10.767142857142858;-1.0257142857142856;-19.448571428571427;-1.5757142857142858;-3.4271428571428575;-6.172380952380952;-2.5300000000000002;-26.43857142857143;-19.68;-9.061428571428573;-1.8657142857142854;-2.815714285714286;-8.701428571428572;-13.968571428571428;-3.317142857142857;-10.604285714285714;-5.507142857142857;-22.72;-2.4585714285714286;-2.0342857142857143;-4.482857142857143;-1.7657142857142856;-42.410000000000004;-2.8957142857142855;-2.2785714285714285;-2.325714285714286;-4.164285714285714;-18.52285714285714;-11.835714285714285;-18.217142857142857;-80.26571428571428;-30.837142857142858;-3.16;-15.12857142857143;-20.447142857142858;-3.697142857142857;-8.405714285714286;0.5971428571428571;-21.86285714285714;-4.16;-4.102857142857142;-1.9985714285714284;-4.145714285714286;-12.272857142857143;-1.2428571428571427;-23.02;-1.3928571428571428;-31.041428571428572;-3.955714285714286;-1.737142857142857;-2.545714285714286;-1.1828571428571428;-25.13;-4.357142857142857;-1.5014285714285713;-21.075714285714287;-5.904285714285714;-12.09;-1.1328571428571428;-13.124285714285715;-32.94428571428572;-2.2142857142857144;-34.894285714285715;-5.472857142857143;-17.628571428571426;-15.468571428571428;-21.488571428571426;-45.90857142857143;-1.7871428571428571;-32.028571428571425;-8.001428571428571;-4.338571428571428;-20.462857142857143
2015-03-08;-10.85142857142857;-0.8066666666666666;-18.023333333333333;-10.537142857142857;-0.95;-18.914285714285715;-1.4157142857142857;-3.3614285714285717;-6.114761904761904;-2.172857142857143;-26.375714285714285;-18.648571428571426;-9.064285714285715;-1.7328571428571427;-2.82;-8.205714285714285;-14.017142857142858;-3.1814285714285715;-10.638571428571428;-4.561428571428571;-20.222857142857144;-2.295714285714286;-1.7985714285714285;-4.064285714285714;-1.6871428571428573;-42.457142857142856;-2.737142857142857;-2.2214285714285715;-2.287142857142857;-4.202857142857143;-18.604285714285712;-11.051428571428572;-18.05;-82.11714285714285;-30.72142857142857;-2.954285714285714;-14.469999999999999;-20.05;-3.2542857142857144;-5.814285714285715;0.5871428571428571;-22.150000000000002;-4.0128571428571425;-4.114285714285715;-1.9314285714285713;-4.217142857142858;-12.219999999999999;-1.26;-22.68;-1.447142857142857;-29.958571428571428;-3.7014285714285715;-1.752857142857143;-2.567142857142857;-1.2128571428571429;-25.16;-4.305714285714286;-1.1371428571428572;-21.027142857142856;-5.887142857142857;-11.744285714285715;-1.1099999999999999;-13.112857142857141;-32.97428571428571;-2.185714285714286;-33.84428571428571;-5.378571428571428;-17.605714285714285;-15.031428571428572;-21.207142857142856;-45.92285714285714;-1.8914285714285715;-31.889999999999997;-7.968571428571429;-4.312857142857142;-20.37857142857143
2015-03-15;-10.844285714285714;-0.75;-17.78;-10.822857142857144;-1.2633333333333334;-19.10571428571429;-1.502857142857143;-3.7257142857142855;-6.057142857142857;-2.5028571428571427;-26.372857142857146;-18.84857142857143;-9.06;-2.0485714285714285;-3.1128571428571425;-8.6;-14.02142857142857;-3.2771428571428567;-10.605714285714285;-4.61;-22.122857142857146;-2.705714285714286;-2.4714285714285715;-4.0685714285714285;-1.9271428571428573;-42.40428571428571;-2.954285714285714;-2.3214285714285716;-2.4071428571428575;-4.22;-18.568571428571428;-12.538571428571428;-18.61285714285714;-91.3;-30.807142857142857;-3.0414285714285714;-15.025714285714287;-19.747142857142855;-3.7028571428571433;-8.635714285714286;0.5742857142857142;-22.374285714285715;-4.35;-4.104285714285714;-2.097142857142857;-4.194285714285715;-14.312857142857142;-1.4042857142857144;-22.68;-1.6542857142857144;-31.655714285714286;-3.812857142857143;-1.7857142857142858;-2.565714285714286;-1.3957142857142857;-25.171428571428574;-4.424285714285714;-1.7642857142857142;-20.957142857142856;-5.877142857142857;-11.922857142857142;-1.17;-13.102857142857143;-32.95;-2.205714285714286;-33.59142857142857;-5.3185714285714285;-17.574285714285715;-14.87142857142857;-20.788571428571426;-45.917142857142856;-2.551428571428571;-31.712857142857143;-7.938571428571429;-4.24;-19.798571428571428
2015-03-22;-10.808571428571428;-0.74;-18.448571428571427;-11.027142857142858;-1.2942857142857143;-19.604285714285712;-1.6885714285714286;-3.814285714285714;-7.011428571428572;-3.032857142857143;-26.335714285714285;-19.189999999999998;-9.081428571428571;-2.492857142857143;-3.4514285714285715;-9.467142857142857;-14.069999999999999;-3.4200000000000004;-10.608571428571427;-4.8500000000000005;-22.59714285714286;-2.7600000000000002;-2.707142857142857;-4.392857142857143;-2.072857142857143;-42.41142857142857;-3.1485714285714286;-2.4214285714285713;-2.5185714285714282;-4.224285714285714;-18.554285714285715;-13.512857142857143;-19.162857142857142;-97.26714285714286;-30.807142857142857;-3.218571428571429;-15.605714285714285;-20.985714285714288;-4.015714285714286;-9.405714285714286;0.61;-22.544285714285714;-4.571428571428571;-4.0928571428571425;-2.2214285714285715;-4.261428571428572;-15.129999999999999;-1.6485714285714284;-22.631428571428568;-1.907142857142857;-32.808571428571426;-3.998571428571428;-1.7985714285714285;-2.575714285714286;-1.587142857142857;-25.185714285714287;-4.588571428571428;-2.838571428571428;-20.898571428571426;-5.867142857142857;-12.20142857142857;-1.25;-13.1;-32.94428571428572;-2.2271428571428573;-34.61714285714286;-5.387142857142857;-17.55;-14.945714285714287;-20.215714285714284;-45.89;-3.1900000000000004;-31.642857142857142;-7.937142857142858;-4.2371428571428575;-19.90142857142857
2015-03-29;-10.775714285714285;-0.7314285714285714;-18.495714285714286;-11.14;-1.2414285714285713;-19.96857142857143;-1.8114285714285714;-3.8814285714285717;-7.124285714285714;-3.1957142857142857;-26.284285714285716;-19.358571428571427;-9.102857142857143;-2.904285714285714;-3.7328571428571427;-10.057142857142859;-14.082857142857142;-3.5214285714285714;-10.598571428571429;-5.154285714285714;-23.052857142857142;-2.6571428571428575;-2.817142857142857;-4.6085714285714285;-2.1471428571428572;-42.40428571428571;-3.2671428571428573;-2.4957142857142856;-2.6028571428571428;-4.23;-18.527142857142856;-13.780000000000001;-19.361428571428572;-97.67428571428572;-30.849999999999998;-3.367142857142857;-15.984285714285715;-22.247142857142855;-4.148571428571429;-9.881428571428572;0.6428571428571429;-22.611428571428572;-4.558571428571429;-4.071428571428571;-2.2214285714285715;-4.4;-15.421428571428573;-1.8900000000000001;-22.66;-2.017142857142857;-33.40571428571429;-4.167142857142857;-1.7957142857142858;-2.5628571428571427;-1.67;-25.22714285714286;-4.7299999999999995;-3.467142857142857;-20.84142857142857;-5.855714285714286;-12.36;-1.272857142857143;-13.107142857142858;-32.925714285714285;-2.25;-35.605714285714285;-5.475714285714285;-17.54;-15.141428571428571;-19.517142857142858;-45.855714285714285;-3.207142857142857;-31.632857142857144;-7.981428571428571;-4.241428571428571;-20.315714285714286
2015-04-05;-10.787142857142856;-0.7371428571428572;-18.037142857142857;-10.89857142857143;-0.9142857142857144;-20.27857142857143;-1.762857142857143;-3.6457142857142855;-6.590000000000001;-2.6128571428571425;-26.237142857142857;-19.175714285714285;-9.141428571428571;-3.315714285714286;-2.882857142857143;-8.079285714285716;-14.138571428571428;-3.5371428571428574;-10.602857142857143;-4.625714285714286;-22.805714285714284;-2.5542857142857143;-1.6600000000000001;-4.51;-2.1357142857142857;-42.42857142857143;-3.3871428571428575;-2.3714285714285714;-2.545714285714286;-4.22;-18.552857142857142;-12.895714285714286;-18.165714285714284;-76.35428571428572;-30.798571428571428;-3.357142857142857;-15.534285714285714;-23.487142857142857;-4.024285714285715;-8.52142857142857;0.6557142857142857;-21.814285714285713;-3.6699999999999995;-4.058571428571429;-2.205714285714286;-4.585714285714286;-13.040000000000001;-1.26;-22.774285714285718;-1.7757142857142856;-32.31;-4.228571428571429;-1.8599999999999999;-2.5728571428571425;-1.2616666666666667;-25.285714285714285;-4.86;-2.8214285714285716;-20.812857142857144;-5.861428571428571;-12.302857142857144;-1.0714285714285714;-13.118571428571428;-32.90857142857143;-2.276666666666667;-34.60857142857143;-5.591428571428572;-17.548571428571428;-15.299999999999999;-18.717142857142857;-45.84428571428572;-1.3257142857142858;-31.645714285714284;-8.028571428571428;-4.24;-20.41
