date_mesure;03646X0086_F1;03627X0052_P1;05475X0057_P1;04915X0009_F1AEP1;05421X0001_FAEP1;05943X0006_FAEP1;03282X0043_S1;02896X0013_F2;03646X0087_F2;04277X0062_FAEP2;04581X0015_FAEP2;04003X0018_FAEP2;05176X0033_FAEP3;05933X0006_FAEP3;03983X0267_PZ3;04602X0020_F;03244X0020_F;05695X0050_F;03243X0001_F;04302X0101_F;04316X0061_F;05432X0003_F;04623X0053_F;04593X0073_F;04625X0073_F;04612X0024_F;04326X0034_F;04323X0005_F;05422X0015_F;04938X0006_F;03618X0098_F;04312X0039_F;05443X0079_F;03631X0099_F;03958X0002_PF;02171X0008_PF;03278X0020_P;02921X0030_P;05687X0040_P;05441X0090_P;05208X0011_P;05452X0002_P;05186X0002_P;03662X0222_P;03288X0042_P;05205X0013_P;02926X0013_P;02927X1013_P;04934X0043_P;04905X0053_P;05203X0083_P;02913X0024_P;04571X0015_P;02163X0015_P;02542X0035_P;05464X0045_P;05712X0016_P;04285X0016_P;04012X0036_P;05473X0036_P;05448X0086_P;03651X0107_P;05184X0027_P;04577X0097_P;05162X0008_P;05442X0018_P;04935X0018_P;03953X0028_P;03612X0098_P;03276X0009_P;04581X0019_P;05472X0029_P;05463X0029_P;03965X0029_P;05195X0029_P;05202X0099_P;05458X0002_F2AEP;05411X1010_FAEP;02905X0020_FAEP;02921X0001_FAEP;04604X0001_FAEP;04926X0001_FAEP;02557X0001_FAEP;03975X0002_FAEP;05696X0002_FAEP;04578X0102_FAEP;02551X0022_FAEP;04628X0003_FAEP;05923X0004_FAEP;03263X0004_FAEP;01815X0006_FAEP;03955X0006_FAEP;05168X0006_FAEP;04605X0037_FAEP;04883X0077_FAEP;04284X0087_FAEP;05154X0028_FAEP;02545X0048_FAEP;02894X0019_FAEP;02168X0001_PFAEP;05706X0003_PFAEP;02165X0023_PFAEP;02548X0005_PFAEP;02936X2005_PFAEP;05711X0002_PAEP;05932X0003_PAEP;05458X0003_PAEP;05914X0007_PAEP;03252X0011_S;03248X0015_S;05446X0136_S;05465X0001_PZ;04597X0065_PZ;03272X0006_PZ;04894X0016_PZ;03622X0027_PZ;04866X0038_PZ
2006-11-26;-30.365714285714287;-11.167142857142858;-1.03;-0.5985714285714285;-4.307142857142857;-4.984285714285714;-30.884999999999998;-3.7542857142857144;-32.34571428571429;-21.389999999999997;-61.895714285714284;-25.39428571428571;-39.715714285714284;-31.292857142857144;-22.717142857142857;-20.545714285714286;-21.761428571428574;-28.962857142857143;-5.178571428571429;-11.33;4.281428571428571;-18.43857142857143;-35.392857142857146;-33.57714285714285;-25.002857142857145;-28.24285714285714;-14.415714285714285;-16.94142857142857;-24.202857142857145;-0.32;-21.988571428571426;-47.48428571428571;-2.2742857142857145;-19.99857142857143;-17.00142857142857;-15.045714285714284;-21.587142857142858;-26.108571428571427;-42.02428571428572;-13.248571428571429;-1.7957142857142858;-17.832857142857144;-5.95;-36.21142857142858;-8.987142857142858;-19.635714285714283;-22.906666666666666;-26.31;-23.525714285714287;-13.412857142857144;-12.79857142857143;-6.72;-8.459999999999999;-31.30857142857143;-24.259999999999998;-20.18;-18.797142857142855;-14.162857142857144;-1.7;-3.36;-12.874285714285715;-5.864285714285714;-18.065714285714286;-21.474285714285713;-15.540000000000001;-7.517142857142858;-21.217142857142857;-9.155714285714286;-29.041428571428572;-17.888571428571428;-15.524285714285714;-13.065714285714284;-7.475714285714285;-9.748571428571427;-16.701428571428572;-20.004285714285714;-26.665714285714284;-10.477142857142857;-27.235714285714288;-24.115714285714287;-19.415714285714284;-17.942857142857143;-24.511428571428574;-17.04;-19.114285714285717;-62.17285714285714;-32.23142857142857;-13.095714285714285;-10.664285714285715;-25.148571428571426;-17.167142857142856;-72.00857142857143;-13.382857142857144;-11.781428571428572;-37.82;-25.83285714285714;-2.902857142857143;-16.322857142857142;-27.034285714285716;-18.987142857142857;-23.448333333333334;-24.895714285714288;-28.235714285714288;-41.26;-13.814285714285715;-14.411428571428571;-6.832857142857143;-36.815714285714286;-2.8957142857142855;-4.418571428571428;-5.737142857142857;-3.4714285714285715;-5.762857142857143;-25.092857142857145;-6.734285714285714;-14.35;-4.788571428571428
2006-12-03;-30.298571428571428;-11.182857142857143;-0.8785714285714287;-0.6057142857142858;-4.314285714285714;-4.97;-30.877142857142854;-3.82;-32.31857142857143;-21.681428571428572;-63.691428571428574;-25.34714285714286;-40.297142857142866;-31.104285714285712;-22.732857142857142;-20.517142857142858;-21.891428571428573;-28.875714285714285;-5.144285714285715;-11.275714285714287;4.298571428571429;-18.487142857142857;-34.73285714285714;-33.471428571428575;-24.98;-28.262857142857143;-14.434285714285712;-16.72714285714286;-24.261428571428574;-0.27571428571428575;-22.03142857142857;-47.292857142857144;-1.9928571428571427;-20.02;-17.027142857142856;-15.055714285714286;-21.635714285714283;-26.132857142857144;-41.94428571428572;-12.784285714285714;-0.9799999999999999;-17.717142857142857;-5.827142857142857;-36.29142857142857;-9.005714285714285;-19.04;-22.95;-26.341428571428573;-22.79;-13.441428571428572;-9.264285714285714;-6.775714285714286;-7.875714285714286;-31.512857142857143;-24.305714285714284;-19.255714285714284;-18.487142857142857;-13.985714285714286;-1.18;-2.7285714285714286;-12.115714285714287;-5.768571428571429;-18.065714285714286;-21.512857142857143;-15.924285714285714;-7.064285714285715;-20.767142857142858;-9.18142857142857;-29.06;-17.94142857142857;-15.59;-10.620000000000001;-6.337142857142857;-9.775714285714285;-16.68857142857143;-19.978571428571428;-26.73428571428571;-10.492857142857144;-27.344285714285714;-24.147142857142857;-19.422857142857143;-17.43;-24.562857142857144;-17.05;-18.724285714285713;-62.30857142857143;-32.27571428571429;-12.947142857142856;-10.680000000000001;-25.16;-17.254285714285714;-71.90285714285714;-13.332857142857142;-11.837142857142856;-37.798571428571435;-25.587142857142858;-2.8857142857142857;-16.32857142857143;-26.942857142857143;-18.978571428571428;-23.391428571428573;-24.981428571428573;-28.25857142857143;-41.287142857142854;-13.77;-14.415714285714285;-6.741428571428571;-36.892857142857146;-2.9057142857142857;-4.465714285714286;-5.248571428571429;-1.4371428571428573;-5.761071428571429;-25.125714285714285;-6.701428571428572;-14.352857142857143;-4.53
2006-12-10;-30.004285714285714;-11.182857142857143;-0.9716666666666667;-0.5928571428571427;-4.201428571428571;-4.924285714285714;-30.852857142857143;-3.7214285714285715;-32.12714285714286;-21.502857142857145;-63.66571428571428;-25.22;-40.07857142857143;-30.388333333333335;-22.592857142857145;-20.330000000000002;-21.791428571428572;-28.65857142857143;-4.9957142857142856;-11.148571428571428;4.417142857142857;-18.455714285714286;-34.33714285714286;-33.33714285714286;-24.997142857142858;-28.107142857142858;-14.421428571428573;-16.648571428571426;-24.181428571428572;-0.26;-21.990000000000002;-47.04571428571428;-1.8228571428571427;-19.997142857142855;-17.032857142857143;-15.06;-21.627142857142854;-26.15285714285714;-41.96857142857143;-12.032857142857143;-0.9485714285714285;-17.712857142857143;-5.535714285714286;-36.25142857142857;-8.957142857142857;-17.517142857142858;-22.95;-26.342857142857145;-22.11285714285714;-13.377142857142857;-10.534285714285714;-6.7628571428571425;-7.077142857142857;-31.448571428571427;-24.3;-17.232857142857142;-18.412857142857142;-13.781428571428572;-1.06;-2.6942857142857144;-11.882857142857144;-5.58;-17.987142857142857;-21.502857142857145;-15.055714285714286;-6.585714285714286;-19.874285714285715;-9.118571428571428;-29.03857142857143;-17.947142857142858;-15.532857142857143;-11.107142857142858;-5.8500000000000005;-9.782857142857143;-16.634285714285713;-19.502857142857145;-26.547142857142855;-10.41;-27.24857142857143;-24.141428571428573;-19.252857142857145;-16.972857142857144;-24.521428571428572;-17.05;-18.312857142857144;-62.31;-32.28285714285714;-12.744285714285715;-10.588571428571429;-25.138571428571428;-17.172857142857143;-71.76142857142857;-13.248571428571427;-11.704285714285716;-37.70428571428572;-25.467142857142857;-2.8442857142857143;-16.312857142857144;-26.859999999999996;-18.958571428571428;-23.23428571428571;-24.99857142857143;-28.262857142857143;-41.285714285714285;-13.64857142857143;-14.405714285714286;-6.404285714285714;-36.85285714285715;-2.6557142857142857;-4.402857142857143;-5.018571428571429;-0.91;-5.759285714285714;-25.117142857142856;-6.621428571428572;-14.35142857142857;-4.421428571428572
2006-12-17;-29.87857142857143;-11.194285714285714;-1.08;-0.5957142857142858;-4.367142857142857;-4.967142857142858;-30.861428571428572;-3.77;-32.08;-21.55857142857143;-63.76428571428572;-25.057142857142857;-39.72571428571428;-29.99857142857143;-22.635714285714283;-20.25714285714286;-21.919999999999998;-28.46857142857143;-4.95;-11.115714285714287;4.417142857142857;-18.49142857142857;-33.995714285714286;-33.41142857142857;-24.882857142857144;-28.108571428571427;-14.452857142857143;-16.72;-24.25;-0.2557142857142857;-22.03;-46.93857142857143;-1.5814285714285714;-20.0;-17.05142857142857;-15.074285714285713;-21.674285714285713;-26.16857142857143;-41.90714285714286;-11.092857142857143;-0.9871428571428572;-17.638571428571428;-5.041428571428571;-36.33;-8.842857142857143;-16.827142857142857;-22.9136;-26.375714285714285;-21.34714285714286;-13.358571428571427;-10.295714285714286;-6.782857142857142;-6.332857142857143;-31.577142857142857;-24.33285714285714;-16.16;-18.367142857142856;-13.471428571428572;-1.127142857142857;-2.7271428571428573;-11.064285714285715;-5.465714285714285;-17.94;-21.54;-15.562857142857142;-5.974285714285714;-18.771428571428572;-9.087142857142856;-29.024285714285718;-17.982857142857142;-15.595714285714285;-10.645714285714286;-5.522857142857142;-9.805714285714286;-16.495714285714286;-18.431428571428572;-26.624285714285715;-10.464285714285714;-27.367142857142856;-24.185714285714287;-19.23857142857143;-16.698571428571427;-24.554285714285715;-17.05;-18.025714285714287;-62.37571428571429;-32.32142857142857;-12.757142857142856;-10.62857142857143;-25.15142857142857;-17.294285714285714;-71.75714285714285;-13.175714285714287;-11.691428571428572;-37.72571428571428;-25.479999999999997;-2.8285714285714287;-16.297142857142855;-26.70285714285714;-18.95;-23.09;-25.048571428571428;-28.277142857142856;-41.31285714285714;-13.607142857142858;-14.397142857142857;-6.031428571428571;-36.77571428571429;-2.4225000000000003;-4.24;-4.29;-0.7357142857142858;-5.7575;-25.157142857142855;-6.645714285714285;-14.358571428571427;-4.33
2006-12-24;-29.91142857142857;-11.2;-1.1;-0.6042857142857142;-4.312857142857143;-4.974285714285714;-30.86;-3.794285714285714;-32.04142857142857;-21.351428571428574;-63.925714285714285;-24.931428571428572;-39.74714285714286;-29.49857142857143;-22.627142857142854;-20.19142857142857;-21.95;-28.275714285714287;-4.984285714285714;-11.095714285714285;4.454285714285715;-18.490000000000002;-33.92;-33.402857142857144;-24.830000000000002;-28.055714285714284;-14.465714285714286;-16.76142857142857;-24.222857142857144;-0.2871428571428571;-22.04;-46.769999999999996;-1.5400000000000003;-20.017142857142858;-17.06142857142857;-15.10142857142857;-21.697142857142858;-26.178571428571427;-41.86;-10.601428571428572;-1.3114285714285714;-17.72714285714286;-4.764285714285714;-36.364285714285714;-8.675714285714287;-16.997142857142858;-22.8772;-26.39428571428571;-21.518571428571427;-13.37857142857143;-12.142857142857142;-6.825714285714286;-6.557142857142857;-31.617142857142856;-24.360000000000003;-15.438571428571427;-18.478571428571428;-13.332857142857142;-1.2328571428571427;-2.912857142857143;-11.332857142857142;-5.384285714285714;-17.888571428571428;-21.564285714285713;-15.907142857142857;-5.482857142857143;-18.004285714285714;-9.171428571428573;-29.025714285714287;-18.01142857142857;-15.624285714285715;-11.748571428571427;-5.692857142857143;-9.825714285714286;-16.33142857142857;-17.428571428571427;-26.54714285714286;-10.455714285714285;-27.368571428571425;-24.19;-19.185714285714287;-16.667142857142856;-24.552857142857142;-17.06;-17.788571428571426;-62.387142857142855;-32.35857142857143;-12.712857142857143;-10.602857142857143;-25.15142857142857;-17.3;-71.74285714285715;-13.171428571428573;-11.59142857142857;-37.70428571428572;-25.57;-2.855714285714286;-16.298571428571428;-26.627142857142854;-18.942857142857143;-23.044285714285714;-25.085714285714285;-28.297142857142855;-41.33;-13.60142857142857;-14.387142857142859;-5.734285714285714;-36.63;-2.4442857142857144;-4.13;-4.207142857142857;-0.9299999999999999;-5.675714285714285;-25.174285714285713;-6.624285714285714;-14.36;-4.322857142857143
2006-12-31;-29.77285714285714;-11.195714285714285;-1.1714285714285713;-0.6128571428571429;-4.25;-4.971428571428571;-30.83666666666667;-3.7771428571428567;-31.90142857142857;-21.082857142857144;-64.16285714285713;-24.844285714285714;-39.121428571428574;-29.400000000000002;-22.572857142857142;-20.095714285714287;-21.865714285714287;-28.16714285714286;-5.081428571428572;-11.06857142857143;4.5042857142857144;-18.46857142857143;-34.019999999999996;-33.502857142857145;-24.771428571428572;-27.962857142857143;-14.66;-16.875714285714285;-24.164285714285715;-0.31285714285714283;-22.01571428571429;-46.635714285714286;-1.56;-20.017142857142858;-17.06714285714286;-15.12;-21.7;-26.195714285714285;-41.895714285714284;-10.812857142857142;-1.7200000000000002;-17.787142857142857;-4.7542857142857144;-36.378571428571426;-8.49;-17.77;-22.8408;-26.395714285714284;-21.842857142857145;-13.384285714285713;-13.234285714285715;-6.844285714285713;-6.702857142857143;-31.607142857142858;-24.36285714285714;-15.304285714285713;-18.592857142857145;-13.294285714285715;-1.3585714285714285;-3.065714285714286;-12.040000000000001;-5.328571428571428;-17.832857142857144;-21.555714285714284;-15.937142857142858;-5.1971428571428575;-17.685714285714287;-9.22;-29.021428571428572;-18.00857142857143;-15.612857142857141;-12.64857142857143;-5.945714285714286;-9.845714285714285;-16.181428571428572;-17.214285714285715;-26.541428571428572;-10.459999999999999;-27.298571428571428;-24.204285714285714;-19.084285714285716;-16.872857142857143;-24.575714285714287;-17.072857142857142;-17.747142857142858;-62.332857142857144;-32.38;-12.742857142857144;-10.570000000000002;-25.13714285714286;-17.305714285714284;-71.73142857142857;-13.152857142857144;-11.297142857142857;-37.667142857142856;-25.735714285714288;-2.857142857142857;-16.32;-26.60571428571429;-18.96;-23.021428571428572;-25.101428571428574;-28.28857142857143;-41.33142857142857;-13.602857142857143;-14.374285714285715;-5.574285714285715;-36.49285714285714;-2.4528571428571433;-4.077142857142857;-4.551428571428572;-1.25;-5.659999999999999;-25.172857142857143;-6.611428571428571;-14.357142857142858;-4.275714285714286
2007-01-07;-29.62142857142857;-11.19;-1.002857142857143;-0.5714285714285714;-4.308333333333334;-4.917142857142857;-30.825;-3.697142857142857;-31.724285714285713;-21.051428571428573;-64.0;-24.76571428571429;-38.75428571428571;-29.395714285714284;-22.518571428571427;-19.98;-21.785714285714285;-28.110000000000003;-4.9471428571428575;-10.957142857142857;4.561428571428571;-18.44;-34.08;-33.42857142857143;-24.744285714285716;-27.85571428571429;-14.477142857142857;-16.935714285714287;-24.115714285714287;-0.3085714285714286;-21.987142857142857;-46.394285714285715;-1.4385714285714286;-20.01571428571429;-17.065714285714286;-15.141428571428573;-21.697142857142858;-26.224285714285713;-41.887142857142855;-11.054285714285713;-1.0257142857142856;-17.715714285714288;-4.708571428571429;-36.401428571428575;-8.29857142857143;-18.454285714285714;-22.8044;-26.400000000000002;-22.110000000000003;-13.31;-12.547142857142857;-6.9471428571428575;-6.351428571428571;-31.614285714285717;-24.34857142857143;-15.501428571428573;-18.55857142857143;-13.235714285714286;-1.0885714285714285;-2.5414285714285714;-11.211428571428572;-5.215714285714285;-17.76142857142857;-21.512857142857143;-14.607142857142858;-5.0371428571428565;-17.56142857142857;-9.16;-28.99142857142857;-18.021428571428572;-15.562857142857142;-11.577142857142858;-5.582857142857143;-9.854285714285712;-16.032857142857143;-17.214285714285715;-26.49285714285714;-10.450000000000001;-27.284285714285716;-24.208571428571428;-18.978571428571428;-16.8;-24.577142857142857;-17.077142857142857;-17.548571428571428;-62.26;-32.401428571428575;-12.668571428571429;-10.51142857142857;-25.12142857142857;-17.264285714285712;-71.69285714285715;-13.064285714285715;-11.344285714285714;-37.605714285714285;-25.75857142857143;-2.817142857142857;-16.295714285714286;-26.541428571428572;-18.981428571428573;-22.88;-25.12;-28.275714285714287;-41.32857142857143;-13.554285714285713;-14.364285714285714;-5.264285714285714;-36.4;-2.164285714285714;-3.902857142857143;-4.321428571428571;-0.8142857142857143;-5.561428571428571;-25.169999999999998;-6.581428571428572;-14.35;-4.151428571428571
2007-01-14;-29.525714285714287;-11.188571428571427;-0.9542857142857143;-0.5628571428571428;-4.142857142857143;-4.911428571428572;-30.826;-3.6900000000000004;-31.66142857142857;-20.96857142857143;-63.83714285714286;-24.639999999999997;-38.31285714285714;-29.102857142857143;-22.497142857142855;-19.90285714285714;-21.81857142857143;-28.052857142857142;-4.781428571428571;-10.822857142857144;4.575714285714286;-18.45;-33.775;-33.38428571428572;-24.74857142857143;-27.787142857142857;-14.468571428571428;-16.807142857142857;-24.099999999999998;-0.2957142857142857;-22.002857142857145;-46.228571428571435;-1.3671428571428572;-20.034285714285716;-17.07;-15.171428571428573;-21.717142857142854;-26.238571428571426;-41.848571428571425;-10.984285714285715;-0.9642857142857143;-17.69857142857143;-4.5528571428571425;-36.41428571428572;-8.108571428571429;-18.735714285714288;-22.768;-26.415714285714284;-21.804285714285715;-13.198571428571428;-11.031428571428572;-7.007142857142857;-6.174285714285714;-31.624285714285715;-24.367142857142856;-15.381428571428572;-18.471428571428568;-13.042857142857143;-1.0342857142857143;-2.46;-10.315714285714284;-5.135714285714286;-17.705714285714286;-21.51571428571429;-14.34;-4.948571428571428;-17.19;-9.157142857142857;-28.94142857142857;-18.04;-15.564285714285715;-11.18142857142857;-5.444285714285714;-9.865714285714287;-15.858571428571429;-17.212857142857143;-26.478571428571428;-10.467142857142857;-27.312857142857144;-24.225714285714282;-18.898571428571426;-16.382857142857144;-24.57428571428571;-17.075714285714287;-17.155714285714286;-62.208571428571425;-32.425714285714285;-12.614285714285714;-10.485714285714286;-25.12142857142857;-17.35142857142857;-71.63285714285715;-12.991428571428571;-11.422857142857142;-37.565714285714286;-25.518571428571427;-2.8514285714285714;-16.314285714285713;-26.422857142857143;-19.005714285714284;-22.63714285714286;-25.154285714285713;-28.304285714285715;-41.34571428571429;-13.481428571428571;-14.357142857142858;-4.975714285714285;-36.292857142857144;-2.005714285714286;-3.6457142857142855;-3.6485714285714286;-0.7314285714285714;-5.508571428571429;-25.185714285714287;-6.575714285714286;-14.35;-4.067142857142857
2007-01-21;-29.475714285714282;-11.184285714285712;-0.9871428571428572;-0.56;-4.041428571428571;-4.908571428571428;-30.80857142857143;-3.63;-31.571428571428573;-21.03;-62.28142857142858;-24.494285714285716;-37.971428571428575;-28.770000000000003;-22.431428571428572;-19.82857142857143;-21.812857142857144;-27.919999999999998;-4.677142857142857;-10.732857142857142;4.5928571428571425;-18.43857142857143;-33.294285714285714;-33.26714285714286;-24.667142857142856;-27.724285714285713;-14.484285714285715;-16.74;-24.044285714285714;-0.29857142857142854;-21.988571428571426;-46.07285714285714;-1.332857142857143;-20.038571428571426;-17.064285714285713;-15.195714285714287;-21.725714285714282;-26.259999999999998;-41.84428571428571;-10.524285714285714;-1.4085714285714286;-17.72142857142857;-4.45;-36.41285714285714;-7.877142857142857;-18.502857142857142;-22.771428571428572;-26.42571428571429;-21.485714285714288;-13.172857142857142;-11.577142857142858;-7.08;-6.1085714285714285;-31.645714285714288;-24.36285714285714;-14.94;-18.479999999999997;-12.821428571428571;-1.0671428571428572;-2.634285714285714;-10.355714285714285;-5.075714285714286;-17.647142857142857;-21.475714285714282;-15.105714285714285;-4.875714285714286;-16.435714285714287;-9.112857142857143;-28.88714285714286;-18.03857142857143;-15.540000000000001;-11.778571428571428;-5.572857142857143;-9.879999999999999;-15.677142857142856;-16.74142857142857;-26.400000000000002;-10.4;-27.29;-24.224285714285713;-18.830000000000002;-16.112857142857145;-24.59;-17.085714285714285;-16.821428571428573;-62.17714285714286;-32.43571428571429;-12.532857142857143;-10.438571428571427;-25.114285714285717;-17.31714285714286;-71.58428571428571;-12.915714285714285;-11.418571428571429;-37.527142857142856;-25.42571428571429;-2.8728571428571428;-16.284285714285716;-26.32;-19.025714285714287;-22.41857142857143;-25.172857142857143;-28.30142857142857;-41.35142857142858;-13.40857142857143;-14.34142857142857;-4.778571428571429;-36.09142857142857;-1.8942857142857144;-3.427142857142857;-3.4985714285714287;-0.9242857142857143;-5.402857142857143;-25.19;-6.62;-14.342857142857143;-4.0600000000000005
2007-01-28;-29.41142857142857;-11.184285714285712;-0.8485714285714285;-0.5614285714285715;-3.9885714285714284;-4.835714285714286;-30.807142857142857;-3.5914285714285716;-31.502857142857145;-20.98;-61.71714285714285;-24.374285714285715;-37.67857142857143;-28.46;-22.417142857142856;-19.767142857142858;-21.845714285714287;-27.72142857142857;-4.625714285714286;-10.68142857142857;4.614285714285714;-18.447142857142858;-32.924285714285716;-33.71;-24.66;-27.664285714285715;-14.49;-16.638571428571428;-24.018571428571427;-0.2914285714285714;-22.005714285714284;-45.93;-1.1885714285714286;-20.05;-17.064285714285713;-15.231428571428571;-21.745714285714286;-26.237142857142857;-41.80857142857143;-10.450000000000001;-1.2;-17.52;-4.3342857142857145;-36.43;-7.644285714285715;-17.99142857142857;-22.792857142857144;-26.444285714285716;-21.267142857142858;-13.145714285714286;-10.925714285714287;-7.061428571428571;-6.025714285714286;-31.68285714285714;-24.368571428571425;-14.542857142857143;-18.232857142857142;-12.632857142857144;-1.1414285714285715;-2.0557142857142856;-9.082857142857142;-5.008571428571429;-17.580000000000002;-21.478571428571428;-14.709999999999999;-4.772857142857142;-15.973333333333334;-9.01142857142857;-28.84857142857143;-18.02;-15.535714285714286;-10.620000000000001;-5.0600000000000005;-9.894285714285715;-15.352857142857143;-16.364285714285714;-26.307142857142857;-10.374285714285715;-27.33142857142857;-24.25142857142857;-18.762857142857143;-15.864285714285714;-24.599999999999998;-17.092857142857145;-16.571428571428573;-62.15714285714286;-32.464285714285715;-12.468571428571428;-10.35;-25.117142857142856;-17.38;-71.55142857142857;-12.83;-11.455714285714285;-37.462857142857146;-25.407142857142855;-2.8885714285714283;-16.302857142857142;-26.095714285714283;-19.052857142857142;-22.048571428571428;-25.214285714285715;-28.318571428571428;-41.362857142857145;-13.264285714285714;-14.321428571428571;-4.45;-35.65428571428571;-1.7885714285714285;-3.2342857142857144;-2.794285714285714;-0.43857142857142856;-5.331428571428572;-25.208571428571428;-6.557142857142857;-14.347142857142856;-4.135714285714285
2007-02-04;-29.467142857142854;-11.179999999999998;-0.8828571428571428;-0.5742857142857142;-4.0200000000000005;-4.815714285714286;-30.81;-3.64;-31.495714285714286;-21.054285714285715;-62.145714285714284;-24.3;-37.50666666666667;-28.16714285714286;-22.412857142857142;-19.75;-21.905714285714286;-27.45;-4.771428571428571;-10.638571428571428;4.594285714285713;-18.442857142857143;-32.721666666666664;-33.720000000000006;-24.657142857142855;-27.65142857142857;-14.508571428571429;-16.571428571428573;-24.002857142857145;-0.2871428571428571;-22.005714285714284;-45.89;-1.1442857142857144;-20.062857142857144;-17.064285714285713;-15.26142857142857;-21.767142857142858;-26.22714285714286;-41.83571428571429;-10.1;-0.9400000000000001;-17.49285714285714;-4.062857142857142;-36.5;-7.417142857142857;-17.012857142857143;-22.807142857142857;-26.46142857142857;-21.14428571428571;-13.20142857142857;-10.275714285714287;-7.115714285714286;-6.1414285714285715;-31.728571428571428;-24.391428571428573;-12.918571428571429;-18.062857142857144;-12.540000000000001;-1.2871428571428571;-2.1885714285714286;-8.491428571428571;-4.991428571428571;-17.517142857142858;-21.5;-15.478571428571428;-4.621428571428572;-15.394285714285715;-9.068571428571428;-28.81714285714286;-18.03;-15.552857142857144;-10.058571428571428;-4.4957142857142856;-9.914285714285715;-14.902857142857142;-15.917142857142858;-26.194285714285716;-10.412857142857144;-27.34714285714286;-24.268571428571427;-18.747142857142855;-15.790000000000001;-24.642857142857142;-17.104285714285716;-16.312857142857144;-62.17857142857143;-32.49285714285714;-12.495714285714286;-10.379999999999999;-25.12142857142857;-17.415714285714284;-71.54857142857144;-12.795714285714284;-11.508571428571429;-37.458571428571425;-25.34857142857143;-2.9214285714285713;-16.31;-26.07;-19.07428571428571;-21.771428571428572;-25.245714285714286;-28.31142857142857;-41.37714285714286;-13.111428571428572;-14.297142857142857;-4.111428571428571;-34.92714285714286;-1.9228571428571428;-3.182857142857143;-1.875714285714286;-0.3514285714285714;-5.325714285714286;-25.225714285714282;-6.548571428571428;-14.34;-4.198571428571428
2007-02-11;-29.333333333333332;-11.161428571428571;-0.8442857142857143;-0.5599999999999999;-3.9114285714285715;-4.7542857142857144;-30.77857142857143;-3.5557142857142856;-31.326;-20.93285714285714;-62.99;-24.225714285714286;-37.274;-27.557142857142857;-22.25714285714286;-19.611428571428572;-21.61285714285714;-27.21;-4.655714285714287;-10.531428571428572;4.687142857142858;-18.398571428571426;-32.505714285714284;-33.33857142857143;-24.599999999999998;-27.485714285714288;-14.507142857142856;-16.478571428571428;-23.84857142857143;-0.2885714285714286;-21.939999999999998;-45.714285714285715;-1.1514285714285712;-20.032857142857143;-17.03142857142857;-15.27142857142857;-21.732857142857142;-26.205714285714286;-41.87571428571429;-10.375714285714285;-0.9500000000000001;-17.568571428571428;-3.9657142857142853;-36.441428571428574;-7.194285714285714;-16.632857142857144;-22.784285714285716;-26.44857142857143;-21.225714285714286;-13.129999999999999;-11.19;-7.090000000000001;-6.132857142857143;-31.634285714285713;-24.360000000000003;-11.622857142857143;-18.135714285714286;-12.43142857142857;-1.172857142857143;-2.275714285714286;-8.985714285714286;-4.894285714285714;-17.395714285714284;-21.444285714285716;-14.785714285714286;-4.495;-15.175999999999998;-9.114285714285714;-28.78857142857143;-18.004285714285714;-15.472857142857142;-11.129999999999999;-4.4557142857142855;-9.917142857142858;-14.387142857142857;-15.478571428571428;-25.962857142857143;-10.39;-27.189999999999998;-24.247142857142855;-18.575714285714287;-15.721428571428572;-24.568571428571428;-17.11;-16.167142857142856;-62.15428571428571;-32.48571428571429;-12.377142857142857;-10.24;-25.087142857142858;-17.325714285714287;-71.43714285714286;-12.76;-11.41;-37.385714285714286;-25.285714285714285;-2.915714285714286;-16.302857142857142;-26.077142857142857;-19.077142857142857;-21.608571428571427;-25.25142857142857;-28.294285714285714;-41.355714285714285;-12.975714285714286;-14.258571428571429;-3.9499999999999997;-34.22;-1.81;-3.09;-2.2857142857142856;-0.3457142857142857;-5.222857142857143;-25.205714285714286;-6.472857142857143;-14.331428571428571;-4.202857142857143
