date_mesure;06216X0228_P30-10;06932X0178_P10;06505X0093_PZ10;05986X0103_P16-20;07662X0277_45B-01;06932X0179_P11;05986X0106_P16-21;08915X0028_PMA-B1;08422X0190_F1;06754X0077_F1;08664X0069_F1;06932X0170_P1;07421X0080_P1;08153X0052_P1;07916X0008_P1;07657X0018_P1;08187X0238_P1;07955X0099_P1;06995C0208_S1;08184X0084_PZ1;07662X0279_P45B02;05991X0043_PZ32;06993X0226_MEXI_2;06533X0070_F2;08422X0191_F2;08424X0006_F2;06518X0026_P2;07174X0179_P2;07662X0278_45B-03;06988X0246_WL03;08413X0091_F3;07475X0008_F3;07464X0005_SM3;05986X0104_P16-14;06931X0054_P14;07266X0052_PS4;06301X0019_P5;06993X0087_F6;06941X0248_P40-07;06931X0052_N27;06941X0249_P40-08;08435X0010_NO8;06942X0163_P40-09;05761X1027_FRESSA;07975X0081_PGB;06288X0096_SB;06298X0035_F210C;07208X0197_F1C;07164X0043_ROC;06505X0080_FORC;07256X0095_CHAMBE;08668X0029_SCE;06696X0024_FORAGE;06306X0042_BIOGE;05761X1025_GEORGE;07238X0110_F;07488X0011_F;06988C0281_F;08353X0052_F;07237X0113_F;07707X0144_F;07714X0054_F;07466X0054_F;07204X0105_F;07635X0035_F;07704X0007_F;08915X1007_F;06461X0018_F;06742X0001_VILLEN;08184X0066_DRAIN;05992X1084_AUBIN;08188X0045_BERN;06741X0046_F1PLIO;09152X0012_P;08191X0022_P;07953X0104_P;06792X0057_P;06211X0042_P1BOSQ;06995C0271_S;07224X0102_S;07223C0113_S;07221D0023_S;09153X0024_S;07224X0106_S;07476X0029_S;07944X0049_S;07973X0011_RS15S;05992X1083_PRAS;08144X0010_PUITS;06455X0041_PUITS;06198X0023_PUITS;07494X0026_CRUET;06226X0001_PT;06211X0041_P3CAPT;05761X1026_LEPORT;06923X0004_CALV;07231C0252_BUCLAY;06537X0103_VEIGY;07965X0081_HY;09165X0003_HY;06512X0037_STREMY;08195X0018_26081Z;08908X4000_PZ;06991X0220_PZ;06191X0163_PZ;06744X0025_PZ;07172X0116_PZ;06261X0007_PZ;08423X0067_PZ;06503X0028_PZ;07203X0168_PZ;06256X0188_PZ
2015-03-15;-3.572857142857143;-36.66571428571428;-6.102857142857142;-3.302857142857143;-2.617142857142857;-35.887142857142855;-1.4242857142857142;-37.08;-1.6528571428571428;-10.242857142857144;-47.019999999999996;-35.56285714285714;-3.432857142857143;-69.31285714285714;-20.594285714285714;-0.8957142857142858;-7.155714285714287;-84.17;-34.29714285714286;-20.68285714285714;-2.0100000000000002;-5.491428571428571;-12.187142857142858;-10.264285714285714;-5.1414285714285715;-3.314285714285714;-19.48857142857143;-4.674285714285714;-2.415714285714286;-4.085714285714286;-4.2057142857142855;-18.51571428571429;-17.297142857142855;-2.08;-27.20285714285714;-4.017142857142857;-13.135714285714286;-7.581428571428572;-3.1357142857142857;-110.22285714285714;-2.9257142857142857;-2.007142857142857;-4.267142857142857;-1.2028571428571428;-1.8185714285714287;-30.962857142857143;-571.0442857142857;-12.252857142857142;-13.034285714285714;-10.354285714285714;-3.3757142857142854;-1.16;-15.44;-58.33142857142857;-3.8728571428571428;-4.688571428571429;-2.8557142857142854;-18.112857142857145;-4.982857142857143;-0.5628571428571428;-5.791666666666666;-35.76857142857143;-13.135714285714286;-1.69;-3.9042857142857144;-5.054285714285714;-6.211428571428572;-22.05857142857143;-28.624285714285715;-1.3471428571428572;-5.722857142857143;-1.8678571428571429;-2.267142857142857;-2.7014285714285715;-9.737142857142857;-6.257142857142857;-479.69;-1.9128571428571426;-25.277142857142856;-23.762857142857143;-5.357142857142857;-25.777142857142856;-2.4442857142857144;-20.56;-26.285714285714285;-6.368571428571428;-3.1314285714285712;-1.6157142857142859;-2.2657142857142856;-2.238571428571429;-2.4957142857142856;-3.218571428571429;-2.69;-2.8757142857142854;-7.131428571428572;-2.0814285714285714;-32.18;-54.575714285714284;-1.2414285714285713;-0.6242857142857143;-3.044285714285714;-5.235714285714286;-2.2457142857142856;-182.60714285714286;-5.4799999999999995;-271.22714285714284;-25.467142857142857;-185.01142857142855;-3.11;-178.1542857142857;-4.644285714285714;-2.7085714285714286
2015-03-22;-3.7728571428571427;-36.82285714285714;-6.418571428571428;-3.5214285714285714;-2.698571428571429;-36.03285714285714;-1.4728571428571429;-37.048571428571435;-1.687142857142857;-10.37857142857143;-47.99714285714286;-35.51857142857143;-3.537142857142857;-69.30428571428571;-20.68;-0.92;-7.238571428571428;-84.15857142857143;-34.30428571428572;-20.69;-2.0757142857142856;-5.5128571428571425;-12.248571428571427;-10.292857142857143;-5.242857142857143;-3.391428571428572;-19.415714285714284;-4.871428571428572;-2.4771428571428573;-4.284285714285715;-4.062857142857143;-18.61285714285714;-17.28142857142857;-2.2;-27.28;-4.147142857142858;-13.120000000000001;-7.601428571428571;-3.255714285714286;-110.19285714285715;-2.942857142857143;-2.0157142857142856;-4.271428571428571;-1.2571428571428573;-1.837142857142857;-30.777142857142856;-571.0200000000001;-12.252857142857142;-13.024285714285714;-10.551428571428572;-3.4200000000000004;-1.16;-15.384285714285713;-58.19714285714286;-4.1085714285714285;-4.857142857142857;-2.917142857142857;-18.09;-6.265714285714286;-0.6357142857142858;-5.784583333333333;-35.56428571428572;-13.151428571428571;-1.7942857142857143;-3.968571428571429;-5.021428571428571;-6.305714285714286;-23.12714285714286;-28.60571428571429;-1.35;-5.9557142857142855;-1.852857142857143;-2.7028571428571433;-2.755714285714286;-9.748571428571427;-6.271428571428571;-479.7542857142857;-1.9857142857142855;-25.26;-23.767142857142858;-5.377142857142857;-25.731428571428573;-2.4814285714285718;-20.55857142857143;-26.24857142857143;-6.365714285714286;-3.218571428571429;-1.6328571428571428;-2.3657142857142857;-2.3099999999999996;-2.5485714285714285;-3.335714285714286;-2.8971428571428572;-3.0142857142857147;-7.255714285714285;-2.391428571428571;-32.18;-54.59285714285715;-1.18;-0.6628571428571429;-3.0828571428571427;-5.271428571428571;-2.28;-182.58714285714288;-5.68;-271.1657142857143;-25.215714285714284;-184.99142857142857;-3.275714285714286;-177.98142857142855;-4.63;-2.957142857142857
2015-03-29;-3.8299999999999996;-36.91857142857143;-6.604285714285715;-3.575714285714286;-2.704285714285714;-36.11;-1.5071428571428573;-37.00142857142857;-1.6985714285714286;-10.508571428571429;-48.94571428571429;-35.48285714285714;-3.567142857142857;-69.31714285714285;-20.83285714285714;-0.7728571428571429;-7.324285714285714;-84.13285714285715;-34.36;-20.698571428571427;-2.0714285714285716;-5.557142857142857;-12.461428571428572;-10.301428571428572;-5.325714285714286;-3.4728571428571433;-19.358571428571427;-4.917142857142857;-2.4714285714285715;-4.328571428571428;-3.8885714285714283;-18.445714285714285;-17.302857142857142;-2.277142857142857;-27.475714285714282;-4.252857142857143;-13.065714285714288;-7.6085714285714285;-3.301428571428571;-110.15142857142857;-2.9714285714285715;-2.011428571428571;-4.291428571428571;-1.2971428571428572;-1.7885714285714285;-30.562857142857144;-571.1857142857143;-12.237142857142857;-12.987142857142857;-10.692857142857141;-3.454285714285714;-1.1628571428571426;-15.332857142857142;-57.917142857142856;-4.204285714285715;-4.945714285714287;-3.032857142857143;-18.075714285714287;-7.272857142857142;-0.5057142857142857;-5.7775;-35.45857142857143;-13.151428571428571;-1.8242857142857143;-4.014285714285714;-4.96;-6.38;-21.765714285714285;-28.575714285714287;-1.3585714285714288;-6.032857142857142;-1.8714285714285714;-2.8814285714285717;-2.782857142857143;-9.865714285714287;-6.285714285714286;-479.7942857142857;-2.031428571428571;-25.24857142857143;-23.72142857142857;-5.394285714285715;-25.698571428571427;-2.4957142857142856;-20.554285714285715;-26.21;-6.357142857142857;-3.29;-1.65;-2.4271428571428575;-2.3542857142857145;-2.5271428571428567;-3.35;-3.0342857142857143;-3.087142857142857;-7.364285714285714;-2.2014285714285715;-32.18;-54.61571428571428;-1.167142857142857;-0.7114285714285715;-3.085714285714286;-5.264285714285714;-2.3042857142857143;-182.56;-5.704285714285715;-271.13714285714286;-25.012857142857143;-184.98000000000002;-3.402857142857143;-177.90142857142857;-4.618571428571428;-3.0300000000000002
2015-04-05;-3.834285714285714;-36.98857142857143;-6.364285714285714;-3.5785714285714287;-2.8000000000000003;-36.16857142857143;-1.55;-37.01428571428572;-1.6885714285714286;-10.36;-49.93857142857143;-35.45;-3.5828571428571427;-69.31428571428572;-20.93;-0.8642857142857142;-7.3999999999999995;-84.29714285714286;-34.38285714285714;-20.71857142857143;-2.15;-5.601428571428571;-12.071428571428571;-10.241428571428571;-5.38;-3.4957142857142856;-19.321428571428573;-4.9399999999999995;-2.5528571428571425;-3.6485714285714286;-3.8300000000000005;-18.32;-17.37142857142857;-2.312857142857143;-27.695714285714285;-3.9828571428571427;-12.924285714285714;-7.607142857142857;-3.3242857142857143;-110.11714285714285;-2.9971428571428573;-2.0085714285714285;-4.314285714285714;-1.3728571428571428;-1.7557142857142856;-30.34857142857143;-570.8914285714285;-12.241428571428571;-13.002857142857142;-10.684285714285716;-3.087142857142857;-1.1657142857142857;-15.292857142857143;-56.44857142857143;-4.195714285714286;-4.951428571428572;-2.632857142857143;-18.064285714285713;-7.152857142857143;-0.43571428571428567;-5.770416666666666;-35.40428571428571;-13.15;-1.8928571428571428;-3.9771428571428573;-4.977142857142858;-6.444285714285714;-23.408571428571427;-28.56;-1.36;-5.8585714285714285;-1.97;-2.4071428571428575;-2.8185714285714285;-10.007142857142856;-6.305714285714286;-480.2342857142857;-2.047142857142857;-25.237142857142857;-23.72142857142857;-5.414285714285714;-25.67571428571429;-2.5042857142857144;-20.580000000000002;-26.13714285714286;-6.397142857142858;-3.1257142857142854;-1.68;-2.6357142857142857;-2.4057142857142857;-2.5185714285714282;-2.5185714285714282;-3.105714285714286;-3.115;-7.451428571428572;-2.0;-32.17142857142857;-54.628571428571426;-1.1764285714285712;-0.7857142857142857;-3.031428571428571;-5.267142857142857;-2.3242857142857143;-182.55428571428573;-5.640000000000001;-271.14;-24.87142857142857;-184.98142857142855;-3.4371428571428573;-178.04571428571427;-4.615714285714286;-2.8328571428571427
2015-04-12;-3.968571428571429;-37.05571428571428;-6.155714285714287;-3.825714285714286;-2.9114285714285715;-36.23428571428571;-1.6157142857142859;-37.07714285714286;-1.7342857142857144;-10.165714285714285;-50.63142857142857;-35.42142857142857;-3.6714285714285713;-69.3457142857143;-21.014285714285712;-0.937142857142857;-7.47;-84.31857142857143;-34.38;-20.705714285714286;-2.2342857142857144;-5.635714285714286;-12.028571428571428;-10.27;-5.4314285714285715;-3.5483333333333333;-19.282857142857143;-5.145714285714286;-2.6514285714285712;-3.7564285714285717;-3.7728571428571427;-18.51142857142857;-17.47;-2.3642857142857143;-27.897142857142857;-3.9928571428571433;-12.89;-7.632857142857143;-3.434285714285714;-110.0942857142857;-3.0285714285714285;-2.032857142857143;-4.335714285714286;-1.457142857142857;-1.8357142857142859;-30.245714285714286;-570.9157142857142;-12.252857142857142;-13.030000000000001;-10.544285714285715;-3.2285714285714286;-1.17;-15.257142857142856;-56.83714285714286;-4.2299999999999995;-5.014285714285714;-2.4557142857142855;-18.072857142857142;-7.63;-0.6114285714285714;-5.763333333333333;-35.35142857142857;-13.168571428571429;-2.04;-4.038571428571428;-4.977142857142858;-6.542857142857143;-24.235714285714288;-28.56142857142857;-1.3699999999999999;-6.011428571428572;-2.087142857142857;-2.1342857142857143;-2.834285714285714;-10.171428571428573;-6.335714285714286;-480.0;-2.085714285714286;-25.24142857142857;-23.754285714285714;-5.445714285714287;-25.66857142857143;-2.532857142857143;-20.607142857142858;-26.07857142857143;-6.445714285714287;-3.184285714285714;-1.72;-2.9314285714285715;-2.4385714285714286;-2.557142857142857;-3.05;-3.144285714285714;-3.192;-7.514285714285714;-2.152857142857143;-32.174285714285716;-54.642857142857146;-1.1857142857142855;-0.9614285714285714;-3.0228571428571427;-5.272857142857142;-2.3542857142857145;-182.56714285714287;-5.591666666666667;-271.13428571428574;-24.784285714285716;-184.95714285714286;-3.5414285714285714;-177.94142857142856;-4.614285714285715;-2.768571428571429
2015-04-19;-4.144285714285714;-37.21714285714285;-6.5442857142857145;-4.077142857142857;-3.0157142857142856;-36.39714285714286;-1.6557142857142857;-37.041428571428575;-1.74;-10.320000000000002;-51.01714285714286;-35.39857142857143;-3.7714285714285714;-69.36;-21.048571428571428;-0.9799999999999999;-7.541428571428571;-84.08428571428571;-34.362857142857145;-20.764285714285712;-2.3057142857142856;-5.675714285714286;-12.361428571428572;-10.272857142857143;-5.49;-3.607142857142857;-19.214285714285715;-5.3342857142857145;-2.704285714285714;-3.8642857142857143;-3.6557142857142857;-18.674285714285713;-17.517142857142858;-2.4285714285714284;-28.055714285714284;-4.0842857142857145;-12.944285714285714;-7.651428571428572;-3.5742857142857143;-110.04714285714286;-3.07;-2.0485714285714285;-4.355714285714286;-1.487142857142857;-1.7571428571428573;-29.981428571428573;-570.8757142857143;-12.212857142857144;-12.984285714285715;-10.721428571428572;-3.317142857142857;-1.17;-15.24;-56.48428571428571;-4.364285714285715;-5.121428571428572;-2.5228571428571427;-18.034285714285716;-8.175714285714287;-0.7514285714285714;-5.741428571428571;-35.33714285714286;-13.179999999999998;-2.1185714285714288;-4.0528571428571425;-5.144285714285714;-6.640000000000001;-24.37857142857143;-28.5;-1.3757142857142857;-6.252857142857143;-2.152857142857143;-2.8085714285714287;-2.8242857142857143;-10.34142857142857;-6.318571428571429;-480.01142857142855;-2.1542857142857144;-25.28;-23.792857142857144;-5.477142857142858;-25.64428571428571;-2.556;-20.674285714285713;-26.075714285714287;-6.465714285714285;-3.2600000000000002;-1.7514285714285713;-3.187142857142857;-2.4585714285714286;-2.6014285714285714;-3.007142857142857;-3.204285714285714;-3.301428571428571;-7.590000000000001;-2.487142857142857;-32.16285714285714;-54.65571428571428;-1.1814285714285713;-0.9742857142857143;-3.0342857142857143;-5.291428571428571;-2.38;-182.53714285714287;-5.543333333333334;-271.18142857142857;-24.755714285714287;-184.94285714285712;-3.742857142857143;-177.8685714285714;-4.61;-3.0714285714285716
2015-04-26;-4.238571428571428;-37.34571428571429;-6.751428571428571;-4.234285714285714;-3.0599999999999996;-36.52285714285714;-1.697142857142857;-37.00428571428572;-1.7385714285714287;-10.534285714285714;-51.362857142857145;-35.38142857142857;-3.825714285714286;-69.4;-21.080000000000002;-1.002857142857143;-7.585714285714286;-84.08428571428571;-34.385714285714286;-20.818571428571428;-2.3614285714285717;-5.731428571428571;-12.651428571428571;-10.288571428571428;-5.551428571428572;-3.642857142857143;-19.29;-5.398571428571429;-2.757142857142857;-4.187142857142858;-3.5742857142857143;-18.814285714285713;-17.608571428571427;-2.498571428571428;-28.187142857142856;-4.155714285714286;-12.90857142857143;-7.67;-3.6671428571428573;-110.02428571428571;-3.117142857142857;-2.0557142857142856;-4.387142857142857;-1.8671428571428572;-1.752857142857143;-29.78142857142857;-571.0514285714286;-12.218571428571428;-12.981428571428571;-10.862857142857143;-3.3757142857142854;-1.17;-15.191999999999998;-56.53285714285715;-4.547142857142857;-5.201428571428572;-2.672857142857143;-18.024285714285714;-8.672857142857143;-0.7485714285714286;-5.7700000000000005;-35.348571428571425;-13.179999999999998;-2.257142857142857;-4.074285714285714;-5.0928571428571425;-6.74;-24.632857142857144;-28.488571428571426;-1.3800000000000001;-6.382857142857143;-2.2157142857142857;-3.02;-2.8328571428571427;-10.51;-6.332857142857143;-480.0614285714286;-2.23;-25.442857142857143;-23.82857142857143;-5.508571428571429;-25.63;-2.567285714285714;-20.754285714285714;-26.092857142857145;-6.477142857142858;-3.3099999999999996;-1.7857142857142858;-3.3628571428571425;-2.5028571428571427;-2.65;-2.9957142857142856;-3.2671428571428573;-3.4057142857142857;-7.7;-2.6314285714285712;-32.16285714285714;-54.675714285714285;-1.2614285714285713;-0.9828571428571429;-3.0942857142857143;-5.305714285714286;-2.3971428571428572;-182.51;-5.495;-271.08142857142855;-24.812857142857144;-184.92000000000002;-3.782857142857143;-177.84;-4.607142857142857;-3.1957142857142857
2015-05-03;-4.118571428571428;-37.361428571428576;-6.7542857142857144;-3.9200000000000004;-2.8657142857142857;-36.52142857142857;-1.5842857142857143;-36.958571428571425;-1.6457142857142857;-10.651428571428571;-51.66428571428571;-35.364285714285714;-3.738571428571429;-69.43285714285715;-21.084285714285716;-0.9942857142857143;-7.591428571428572;-84.0657142857143;-34.40714285714285;-20.898571428571426;-2.2885714285714287;-5.788571428571428;-12.575714285714286;-10.277142857142858;-5.538571428571429;-3.6228571428571428;-19.295714285714286;-5.171428571428572;-2.6214285714285714;-4.147142857142858;-3.391428571428572;-18.75;-17.701428571428572;-2.5028571428571427;-28.284285714285716;-3.9814285714285718;-12.741428571428571;-7.654285714285714;-3.6157142857142857;-109.98;-3.164285714285714;-2.0542857142857143;-4.422857142857143;-1.4485714285714286;-1.69;-29.368571428571425;-571.3771428571429;-12.211428571428572;-12.944285714285714;-10.941428571428572;-3.0742857142857143;-1.17;-15.174285714285714;-55.212857142857146;-4.577142857142857;-5.061428571428571;-2.577142857142857;-18.021428571428572;-8.19142857142857;-0.4685714285714285;-5.741428571428571;-35.385714285714286;-13.175714285714287;-2.3285714285714287;-4.0042857142857144;-4.9557142857142855;-6.718571428571429;-23.372857142857146;-28.478571428571428;-1.3814285714285715;-6.159999999999999;-2.1614285714285715;-2.9200000000000004;-2.847142857142857;-10.59;-6.314285714285715;-480.7785714285714;-2.2399999999999998;-25.41;-23.851428571428574;-5.515714285714286;-25.63;-2.5785714285714287;-20.71857142857143;-26.085714285714285;-6.46;-3.244285714285714;-1.82;-3.0785714285714287;-2.4642857142857144;-2.55;-2.854285714285714;-3.255714285714286;-3.4;-7.7942857142857145;-2.2642857142857142;-32.15857142857143;-54.70142857142857;-1.26;-0.9885714285714285;-3.0785714285714287;-5.188571428571429;-2.3628571428571425;-182.50142857142856;-5.446666666666667;-270.8885714285714;-24.897142857142857;-184.90857142857143;-3.6385714285714283;-177.8457142857143;-4.604285714285714;-3.15
2015-05-10;-4.117142857142857;-37.370000000000005;-5.83;-3.8757142857142854;-2.942857142857143;-36.54714285714285;-1.5285714285714285;-36.98857142857143;-1.7114285714285715;-10.388571428571428;-51.730000000000004;-35.35;-3.7328571428571427;-69.44;-21.12285714285714;-1.0;-7.609999999999999;-84.14285714285714;-34.424285714285716;-20.962857142857143;-2.3314285714285714;-5.82;-11.93142857142857;-10.235714285714286;-5.441428571428572;-3.5828571428571427;-19.275714285714287;-5.214285714285714;-2.71;-4.082857142857144;-3.3242857142857143;-18.874285714285715;-17.791428571428572;-2.422857142857143;-28.392857142857142;-3.4285714285714284;-11.565714285714288;-7.62;-3.6142857142857143;-109.97285714285715;-3.1914285714285713;-2.067142857142857;-4.457142857142857;-1.0571428571428572;-1.6285714285714286;-28.895714285714288;-572.3885714285715;-12.20857142857143;-12.981428571428571;-10.554285714285713;-2.96;-1.17;-15.112857142857141;-54.97035714285715;-3.9814285714285718;-5.047142857142857;-2.434285714285714;-18.03;-6.935714285714285;-0.5185714285714286;-5.76;-35.41857142857143;-13.185714285714285;-2.435714285714286;-3.947142857142857;-4.99;-6.6971428571428575;-24.669999999999998;-28.487142857142857;-1.3885714285714283;-5.652857142857143;-2.2614285714285716;-1.3900000000000001;-2.8714285714285714;-10.475714285714286;-6.298571428571428;-480.62714285714287;-2.205714285714286;-25.37142857142857;-23.860000000000003;-5.53;-25.627142857142854;-2.6357142857142857;-20.77857142857143;-26.034285714285716;-6.468571428571429;-2.9657142857142857;-1.8385714285714287;-3.1014285714285714;-2.402857142857143;-2.531428571428571;-2.712857142857143;-3.0828571428571427;-3.3033333333333332;-7.668571428571428;-2.3285714285714287;-32.151428571428575;-54.69714285714286;-1.2585714285714287;-0.9957142857142857;-3.0714285714285716;-5.2542857142857144;-2.39;-182.54571428571427;-5.398333333333333;-270.71;-25.017142857142858;-184.91;-3.5728571428571425;-177.8557142857143;-4.607142857142857;-2.4271428571428575
2015-05-17;-4.2457142857142856;-37.471428571428575;-6.265714285714286;-4.162857142857143;-3.0557142857142856;-36.684285714285714;-1.6085714285714285;-37.04714285714285;-1.7900000000000003;-10.484285714285715;-52.050000000000004;-35.34142857142857;-3.837142857142857;-69.45285714285714;-21.19;-1.0414285714285714;-7.655714285714287;-84.13;-34.432857142857145;-21.035714285714285;-2.4057142857142857;-5.82;-12.395714285714286;-10.277142857142858;-5.371428571428572;-3.6285714285714286;-19.28857142857143;-5.412857142857143;-2.8042857142857143;-4.018571428571429;-3.21;-18.99142857142857;-17.9;-2.4314285714285715;-28.50142857142857;-3.61;-11.627142857142857;-7.617142857142857;-3.722857142857143;-109.9742857142857;-3.224285714285714;-2.064285714285714;-4.485714285714286;-1.1185714285714285;-1.7042857142857142;-28.565714285714286;-572.7342857142856;-12.202857142857143;-13.025714285714287;-10.56;-3.13;-1.17;-15.10142857142857;-54.72785714285715;-4.305714285714286;-5.147142857142858;-2.37;-18.018571428571427;-7.535714285714286;-0.6642857142857144;-5.775714285714286;-35.464285714285715;-13.195714285714285;-2.542857142857143;-4.024285714285714;-5.1499999999999995;-6.76;-25.37;-28.462857142857143;-1.39;-6.3500000000000005;-2.3528571428571428;-2.347142857142857;-2.9285714285714284;-10.437142857142858;-6.311428571428571;-480.4757142857143;-2.262857142857143;-25.38714285714286;-23.887142857142855;-5.555714285714286;-25.657142857142855;-2.718571428571429;-20.90857142857143;-26.057142857142857;-6.501428571428571;-3.064285714285714;-1.8614285714285717;-3.3085714285714287;-2.337142857142857;-2.6342857142857143;-2.5714285714285716;-3.1942857142857144;-3.4;-7.609999999999999;-2.5171428571428573;-32.152857142857144;-54.66857142857143;-1.2657142857142856;-1.0;-3.1;-5.2871428571428565;-2.4214285714285713;-182.57;-5.62;-270.60857142857145;-25.19142857142857;-184.8842857142857;-3.807142857142857;-177.82571428571427;-4.607142857142857;-2.66
2015-05-24;-4.338571428571428;-37.61;-6.6814285714285715;-4.408571428571428;-3.1242857142857146;-36.86;-1.68;-37.05714285714286;-1.8171428571428572;-10.70857142857143;-52.59285714285715;-35.34571428571429;-3.9057142857142857;-69.47428571428571;-21.22142857142857;-1.0942857142857143;-7.682857142857143;-84.08285714285715;-34.441428571428574;-21.110000000000003;-2.4728571428571433;-5.859999999999999;-12.741428571428571;-10.304285714285713;-5.405714285714287;-3.6614285714285715;-19.31714285714286;-5.517142857142857;-2.9;-3.9542857142857146;-3.062857142857143;-19.095714285714287;-17.995714285714286;-2.507142857142857;-28.59714285714286;-3.775714285714286;-12.065714285714288;-7.635714285714286;-3.825714285714286;-109.96428571428571;-3.2657142857142856;-2.07;-4.515714285714286;-3.18;-1.7542857142857142;-28.09714285714286;-572.7428571428571;-12.198571428571428;-13.032857142857143;-10.85142857142857;-3.2199999999999998;-1.17;-15.09;-54.48535714285714;-4.605714285714286;-5.234285714285714;-2.432857142857143;-18.025714285714287;-8.137142857142857;-0.7328571428571429;-5.758571428571429;-35.53142857142857;-13.200000000000001;-2.61;-4.081428571428572;-5.147142857142858;-6.877142857142857;-25.472857142857144;-28.454285714285714;-1.3942857142857144;-6.532857142857142;-2.4057142857142857;-2.9514285714285715;-2.935714285714286;-10.521428571428572;-6.33;-480.1485714285714;-2.3514285714285714;-25.467142857142857;-23.915714285714284;-5.5842857142857145;-25.68285714285714;-2.8971428571428572;-21.012857142857143;-26.107142857142858;-6.502857142857143;-3.1471428571428572;-1.8885714285714283;-3.3542857142857145;-2.37;-2.7271428571428573;-2.718571428571429;-3.307142857142857;-3.512857142857143;-7.688571428571429;-2.6957142857142857;-32.16;-54.66857142857143;-1.3185714285714287;-1.0;-3.1342857142857143;-5.305714285714286;-2.442857142857143;-182.56571428571428;-5.74;-270.66285714285715;-25.38;-184.84857142857143;-3.904285714285714;-177.81;-4.607142857142857;-3.1285714285714286
2015-05-31;-4.405714285714286;-37.75;-6.901428571428572;-4.572857142857143;-3.1799999999999997;-37.00857142857143;-1.7385714285714287;-37.1;-1.8885714285714283;-10.925714285714287;-53.199999999999996;-35.35;-3.9714285714285715;-69.5;-21.27;-1.1414285714285712;-7.751428571428571;-84.08714285714287;-34.48857142857143;-21.184285714285714;-2.54;-5.911428571428572;-13.037142857142857;-10.368571428571428;-5.508571428571429;-3.7228571428571433;-19.365714285714287;-5.609999999999999;-2.9971428571428573;-3.89;-3.2728571428571427;-19.195714285714285;-18.091428571428573;-2.6028571428571428;-28.684285714285714;-3.9585714285714286;-12.551428571428572;-7.674285714285714;-3.91;-109.96142857142857;-3.317142857142857;-2.087142857142857;-4.554285714285714;-1.8385714285714287;-1.7757142857142856;-27.80857142857143;-572.73;-12.192857142857141;-13.06857142857143;-11.028571428571428;-3.3285714285714287;-1.17;-15.08;-54.24285714285714;-4.82;-5.3428571428571425;-2.757142857142857;-18.02;-8.674285714285714;-0.88;-5.824285714285714;-35.61;-13.215714285714286;-2.7328571428571427;-4.16;-5.138571428571429;-7.048571428571429;-25.57;-28.457142857142856;-1.4;-6.618571428571428;-2.5357142857142856;-3.174285714285714;-2.9828571428571427;-10.654285714285715;-6.364285714285714;-479.94714285714286;-2.437142857142857;-25.818571428571428;-23.954285714285714;-5.627142857142857;-25.720000000000002;-2.9271428571428575;-21.024285714285718;-26.18285714285714;-6.661428571428572;-3.2228571428571433;-1.9514285714285715;-3.5;-2.4514285714285715;-2.807142857142857;-2.9299999999999997;-3.3985714285714286;-3.5914285714285716;-7.817142857142857;-2.82;-32.182857142857145;-54.69428571428572;-1.3657142857142859;-1.0071428571428571;-3.18;-5.321428571428571;-2.467142857142857;-182.53;-5.801428571428572;-270.64;-25.575714285714287;-184.81428571428572;-4.158571428571428;-177.79571428571427;-4.61;-3.3128571428571427
2015-06-07;-4.47;-37.88;-7.051428571428572;-4.708571428571429;-3.185714285714286;-37.14;-1.8228571428571427;-37.17;-1.9499999999999997;-11.105714285714285;-53.69571428571429;-35.362857142857145;-4.071428571428571;-69.52285714285713;-21.33285714285714;-1.1828571428571428;-7.848571428571428;-84.10714285714286;-34.575714285714284;-21.252857142857145;-2.61;-5.974285714285714;-13.305714285714286;-10.472857142857142;-5.607142857142857;-3.79;-19.425714285714285;-5.722857142857143;-3.1057142857142854;-4.222857142857143;-4.09;-19.307142857142857;-18.187142857142856;-3.32;-28.761428571428574;-4.087142857142857;-12.95857142857143;-7.707142857142857;-3.9899999999999998;-109.94857142857143;-3.3757142857142854;-2.1085714285714285;-4.6000000000000005;-2.948571428571429;-1.727142857142857;-27.740000000000002;-572.7;-12.171428571428573;-13.132857142857144;-11.18142857142857;-3.3714285714285714;-1.1742857142857142;-15.081428571428571;-54.53285714285715;-4.9799999999999995;-5.362857142857143;-3.141428571428572;-18.064285714285713;-9.191428571428572;-0.9314285714285714;-5.877142857142857;-35.71714285714286;-13.212857142857144;-2.942857142857143;-4.22;-5.345714285714286;-7.2128571428571435;-25.78857142857143;-28.47;-1.4;-6.677142857142857;-2.7514285714285713;-3.307142857142857;-3.0814285714285714;-10.787142857142857;-6.404285714285714;-480.0885714285714;-2.55;-26.344285714285714;-24.002857142857145;-5.672857142857143;-25.81142857142857;-2.962857142857143;-21.189999999999998;-26.295714285714286;-6.875714285714286;-3.287142857142857;-2.0033333333333334;-3.632857142857143;-2.5485714285714285;-2.902857142857143;-2.87;-3.487142857142857;-3.6757142857142857;-7.948571428571428;-2.8971428571428572;-32.205714285714286;-54.74142857142857;-1.2871428571428571;-1.01;-3.2414285714285715;-5.3342857142857145;-2.4914285714285715;-182.48428571428573;-5.808571428571428;-270.4785714285714;-25.77285714285714;-184.7642857142857;-4.457142857142857;-177.76714285714283;-4.617142857142857;-3.4200000000000004
