date_mesure;09145X0057_N210;09406X0643_P130;09145X0059_N340;08472X0007_F-1;09662X0038_F41;09141X0092_N381;10462X0117_F1;09143X0128_PT1;09964X0020_PZ1;08688X0023_PZ1;10202X0117_PN2;09724X0023_P2;09665X0073_203;09664X0207_F44;09402X0244_P185;09663X0260_PA5;08465X0019_S5;09668X0106_16;09145X0058_N256;09407X0392_156038;09407X0393_P259;09937X0135_P23B;09994X0521_P4B;09952X0082_F9B;10218X0195_F;10475X0046_F;09933X0088_F;09436X0138_1P;09437X0036_23P;09942X0048_S;09735X0149_P34BIS;09408X0052_PU;09691X0120_PIEZ;09952X0093_PIEZ
2013-08-11;-3.41;-3.6514285714285712;-3.855714285714286;-3.704285714285714;-4.944285714285714;-4.192857142857143;-85.89857142857143;-4.827142857142857;-28.368571428571425;-3.0928571428571425;-5.408571428571428;-15.468571428571428;-4.2700000000000005;-5.452857142857143;-2.3814285714285717;-4.56;-1062.0257142857142;-10.95142857142857;-2.6471428571428572;-4.9399999999999995;-4.9399999999999995;-8.867142857142857;-6.925714285714285;-4.548571428571429;-6.55125;-5.442857142857143;-6.001428571428571;-4.8585714285714285;-4.088571428571429;-10.914285714285715;-8.382857142857143;-2.335714285714286;-10.551428571428572;-2.585714285714286
2013-08-18;-3.544285714285714;-3.704285714285714;-3.9914285714285715;-3.8285714285714287;-5.048571428571429;-4.232857142857143;-86.07571428571428;-4.7457142857142856;-28.388571428571428;-3.2342857142857144;-5.434285714285714;-15.831428571428571;-4.324285714285714;-5.488571428571428;-2.31;-4.607142857142857;-1061.9471428571428;-11.064285714285715;-2.7114285714285713;-4.96;-5.0200000000000005;-9.114285714285714;-6.982857142857143;-4.452857142857143;-6.770208333333334;-5.432857142857143;-5.984285714285714;-4.887142857142857;-3.81;-10.91;-8.458571428571428;-2.3757142857142854;-10.54857142857143;-3.031428571428571
2013-08-25;-3.6185714285714283;-3.7528571428571427;-4.082857142857143;-3.9014285714285717;-5.109999999999999;-4.317142857142857;-86.20285714285714;-4.742857142857143;-28.634285714285713;-3.294285714285714;-5.5042857142857144;-16.208571428571428;-4.468571428571429;-5.617142857142857;-2.3985714285714286;-4.577142857142857;-1061.8614285714286;-11.115714285714287;-2.802857142857143;-5.027142857142857;-5.057142857142857;-9.28;-7.047142857142857;-4.435714285714286;-6.989166666666667;-5.422857142857143;-5.894285714285714;-4.881428571428572;-3.4614285714285713;-10.894285714285715;-8.547142857142857;-2.457142857142857;-10.532857142857143;-3.152857142857143
2013-09-01;-3.705714285714286;-3.7657142857142856;-4.127142857142857;-3.9728571428571433;-5.178571428571429;-4.355714285714286;-86.30142857142857;-4.75;-28.635714285714283;-3.3285714285714287;-5.5685714285714285;-16.35142857142857;-4.581428571428572;-5.632857142857143;-2.4614285714285713;-4.514285714285714;-1061.8285714285714;-11.084285714285715;-2.902857142857143;-5.095714285714286;-5.11;-9.551428571428572;-7.061428571428571;-4.405714285714286;-7.208125;-5.412857142857143;-5.851428571428571;-4.865714285714286;-3.915714285714286;-10.872857142857143;-8.594285714285714;-2.542857142857143;-10.56;-3.2214285714285715
2013-09-08;-3.7457142857142856;-3.7728571428571427;-4.194285714285714;-4.001428571428571;-5.234285714285714;-4.39;-86.13285714285713;-4.715714285714285;-28.73428571428571;-3.337142857142857;-5.6000000000000005;-15.924285714285714;-4.685714285714285;-5.642857142857143;-2.5028571428571427;-4.505714285714285;-1061.7785714285715;-11.09142857142857;-2.9842857142857144;-5.105714285714286;-5.132857142857143;-9.717142857142857;-7.111428571428571;-4.355714285714286;-7.427083333333334;-4.821428571428571;-5.792857142857143;-4.864285714285714;-4.031428571428571;-10.845714285714285;-8.645714285714286;-2.607142857142857;-10.59;-3.3714285714285714
2013-09-15;-3.6557142857142857;-3.732857142857143;-4.117142857142857;-4.032857142857143;-5.238571428571428;-4.424285714285714;-86.39999999999999;-4.687142857142858;-28.80142857142857;-3.3057142857142856;-5.582857142857143;-15.497142857142858;-4.704285714285715;-5.632857142857143;-2.4614285714285713;-4.5600000000000005;-1061.8171428571427;-11.185714285714285;-2.8542857142857145;-5.062857142857142;-5.147142857142858;-9.147142857142857;-7.08;-4.41;-7.646041666666667;-4.5371428571428565;-6.07;-4.839999999999999;-3.8185714285714285;-10.827142857142858;-8.647142857142857;-2.5814285714285714;-10.54857142857143;-3.5357142857142856
2013-09-22;-3.6128571428571425;-3.7214285714285715;-4.135714285714285;-4.071428571428571;-5.2942857142857145;-4.472857142857143;-86.62285714285714;-4.6971428571428575;-28.775714285714287;-3.3314285714285714;-5.551428571428572;-15.372857142857143;-4.71;-5.668571428571428;-2.44;-4.6257142857142854;-1061.7728571428572;-11.319999999999999;-2.882857142857143;-5.104285714285715;-5.1414285714285715;-9.097142857142858;-7.078571428571428;-4.481428571428571;-7.865;-4.198571428571428;-6.166666666666667;-4.845714285714286;-3.608571428571428;-10.820000000000002;-8.65857142857143;-2.5728571428571425;-10.547142857142857;-3.6814285714285715
2013-09-29;-3.6114285714285717;-3.7014285714285715;-4.1657142857142855;-4.105714285714286;-5.368571428571428;-4.458571428571429;-86.66571428571429;-4.7128571428571435;-28.712857142857143;-3.357142857142857;-5.4957142857142856;-15.405714285714286;-4.765714285714286;-5.691428571428572;-2.457142857142857;-4.61;-1061.7285714285715;-11.375714285714285;-2.942857142857143;-5.117142857142857;-5.152857142857143;-9.397142857142857;-7.087142857142857;-4.534285714285714;-7.972857142857143;-3.9385714285714286;-6.142857142857143;-4.85;-3.8185714285714285;-10.817142857142857;-8.734285714285715;-2.564285714285714;-10.56857142857143;-3.8299999999999996
2013-10-06;-3.498571428571428;-3.6785714285714284;-4.011428571428572;-4.105714285714286;-5.435714285714285;-4.308571428571429;-86.55714285714285;-4.6971428571428575;-28.704285714285714;-3.2657142857142856;-5.621428571428572;-15.472857142857142;-4.678571428571429;-5.601428571428571;-2.424285714285714;-4.537142857142857;-1061.7257142857143;-11.41;-2.718571428571429;-5.081428571428572;-5.178571428571429;-9.577142857142857;-7.045714285714285;-4.517142857142857;-8.065714285714286;-3.7214285714285715;-6.6971428571428575;-4.7090476190476185;-4.005714285714285;-10.811428571428573;-8.79857142857143;-2.3642857142857143;-10.54857142857143;-3.934285714285714
2013-10-13;-3.4014285714285717;-3.6514285714285712;-3.912857142857143;-4.145714285714286;-5.444285714285714;-4.275714285714286;-86.73142857142857;-4.722857142857143;-28.96;-3.2971428571428567;-5.647142857142858;-15.831428571428571;-4.585714285714286;-5.571428571428571;-2.367142857142857;-4.554285714285714;-1061.7685714285715;-11.455714285714285;-2.6771428571428575;-5.124285714285714;-5.265714285714286;-9.707142857142857;-7.028571428571428;-4.57;-8.015;-3.542857142857143;-7.402857142857143;-4.568095238095238;-4.0371428571428565;-10.86;-8.884285714285713;-2.3214285714285716;-10.465714285714286;-4.057142857142857
2013-10-20;-3.335714285714286;-3.5914285714285716;-3.7971428571428567;-4.155714285714286;-5.47;-4.1814285714285715;-86.99714285714286;-4.728571428571429;-28.705714285714286;-3.1942857142857144;-5.651428571428572;-16.02857142857143;-4.594285714285713;-5.602857142857142;-2.36;-4.619999999999999;-1061.79;-11.557142857142859;-2.5714285714285716;-5.164285714285714;-5.337142857142857;-9.825714285714286;-7.08;-4.6571428571428575;-8.0685;-3.4442857142857144;-7.991428571428571;-4.427142857142857;-4.132857142857143;-10.937142857142858;-8.991428571428571;-2.334285714285714;-10.501428571428573;-4.158571428571428
2013-10-27;-2.932857142857143;-3.5271428571428567;-3.2671428571428573;-3.87;-5.535714285714286;-3.7600000000000002;-87.36142857142856;-4.65;-28.76571428571429;-2.992857142857143;-5.671428571428572;-16.044285714285714;-4.622857142857143;-5.612857142857143;-2.3085714285714287;-4.5928571428571425;-1062.0242857142857;-11.632857142857144;-2.17;-5.2057142857142855;-5.371428571428572;-9.922857142857142;-7.122857142857143;-4.765714285714286;-8.122;-3.4114285714285715;-8.497142857142858;-4.8100000000000005;-4.2785714285714285;-11.014285714285714;-9.01142857142857;-2.358571428571429;-10.728571428571428;-4.26
2013-11-03;-3.007142857142857;-3.5;-3.3771428571428572;-3.955714285714286;-5.55;-4.0371428571428565;-87.65428571428572;-4.587142857142857;-28.737142857142857;-3.204285714285714;-5.6899999999999995;-15.985714285714286;-4.6571428571428575;-5.6499999999999995;-2.307142857142857;-4.727142857142858;-1062.0685714285714;-11.731428571428571;-2.3328571428571427;-5.235714285714286;-5.398571428571429;-10.02;-7.089999999999999;-4.89;-8.175500000000001;-3.402857142857143;-8.962857142857143;-4.912857142857143;-4.314285714285714;-11.102857142857143;-9.08;-2.37;-10.865714285714287;-4.338571428571429
2013-11-10;-3.0185714285714282;-3.442857142857143;-3.4014285714285717;-3.94;-5.565714285714286;-4.1414285714285715;-87.89714285714285;-4.598571428571428;-28.685714285714287;-2.891428571428572;-5.698571428571428;-15.995714285714286;-4.68;-5.7057142857142855;-2.325714285714286;-4.775714285714286;-1062.1985714285715;-11.844285714285714;-2.3285714285714287;-5.237142857142857;-5.421428571428572;-10.138571428571428;-7.018571428571429;-5.015714285714286;-8.229000000000001;-3.5100000000000002;-9.407142857142857;-4.631428571428572;-4.31;-11.211428571428572;-9.147142857142857;-2.35;-10.944285714285714;-4.4071428571428575
2013-11-17;-3.0385714285714287;-3.3971428571428572;-3.434285714285714;-3.988571428571429;-5.611428571428571;-4.195714285714286;-88.16857142857144;-4.64;-29.26;-2.914285714285714;-5.728571428571429;-16.12;-4.68;-5.692857142857143;-2.3414285714285716;-4.75;-1062.2;-11.87142857142857;-2.3299999999999996;-5.207142857142857;-5.43;-10.227142857142857;-6.954285714285715;-5.117142857142857;-8.2825;-3.5614285714285714;-9.84142857142857;-4.92;-4.347142857142857;-11.315714285714284;-9.192857142857141;-2.3185714285714285;-10.997142857142858;-4.472857142857143
2013-11-24;-3.1157142857142857;-3.3814285714285712;-3.4514285714285715;-4.054285714285714;-5.624285714285714;-4.2299999999999995;-86.37285714285714;-4.333333333333333;-29.11;-3.075714285714286;-5.715714285714285;-16.247142857142858;-4.492857142857143;-5.68;-2.3414285714285716;-4.752857142857143;-1062.0671428571427;-11.887142857142857;-2.3214285714285716;-5.234285714285714;-5.444285714285714;-10.328571428571427;-6.965714285714286;-5.178571428571429;-7.91625;-3.414285714285714;-10.204285714285716;-4.937142857142858;-4.367142857142857;-11.407142857142857;-9.152857142857142;-2.257142857142857;-11.04857142857143;-4.564285714285714
2013-12-01;-3.17;-3.391428571428572;-3.531428571428571;-4.117142857142857;-5.645714285714285;-4.264285714285714;-88.06285714285715;-4.355714285714286;-28.96;-3.1585714285714284;-5.7371428571428575;-16.40285714285714;-4.445714285714286;-5.708571428571429;-2.345714285714286;-4.967142857142856;-1061.9985714285715;-12.024285714285714;-2.3842857142857143;-5.3;-5.481428571428572;-10.561428571428573;-6.877142857142857;-5.2299999999999995;-7.55;-3.3785714285714286;-10.585714285714285;-4.9314285714285715;-4.381428571428571;-11.512857142857143;-9.237142857142857;-2.267142857142857;-11.134285714285713;-4.648571428571429
2013-12-08;-3.0625;-3.435714285714286;-3.577142857142857;-4.1571428571428575;-5.698571428571428;-4.301428571428572;-88.63285714285713;-4.354285714285714;-29.364285714285717;-3.205714285714286;-5.76;-16.604285714285716;-4.465714285714285;-5.771428571428571;-2.35;-5.1085714285714285;-1061.9457142857143;-12.171428571428573;-2.4085714285714284;-5.347142857142857;-5.528571428571429;-10.698571428571428;-6.775714285714286;-5.2942857142857145;-7.575714285714286;-3.3485714285714288;-10.917142857142858;-4.937142857142858;-4.394285714285714;-11.62857142857143;-9.31;-2.28;-11.224285714285713;-4.724285714285714
2013-12-15;-2.955;-3.4642857142857144;-3.6014285714285714;-4.1899999999999995;-5.735714285714286;-4.3342857142857145;-88.91;-4.38;-29.25714285714286;-3.2399999999999998;-5.785714285714286;-16.788571428571426;-4.481428571428571;-5.854285714285714;-2.35;-5.185714285714285;-1061.8971428571429;-12.242857142857144;-2.4214285714285713;-5.395714285714286;-5.594285714285713;-10.634285714285713;-6.698571428571428;-5.3500000000000005;-7.5600000000000005;-3.4699999999999998;-11.241428571428571;-4.9471428571428575;-4.402857142857143;-11.747142857142858;-8.932857142857143;-2.2885714285714287;-11.317142857142857;-4.8
2013-12-22;-2.8475;-3.414285714285714;-3.5542857142857143;-4.217142857142857;-5.292857142857143;-4.314285714285714;-83.75571428571428;-4.368571428571428;-28.75714285714286;-3.0799999999999996;-5.758571428571429;-16.815714285714286;-4.448571428571428;-5.914285714285714;-2.302857142857143;-5.214285714285714;-1061.962857142857;-12.312857142857142;-2.2657142857142856;-5.405714285714287;-5.631428571428572;-10.647142857142857;-6.708571428571429;-5.354285714285714;-7.394285714285715;-3.1771428571428575;-11.52;-4.857142857142857;-4.401428571428571;-11.855714285714285;-8.555714285714286;-2.2014285714285715;-11.36;-4.862857142857143
2013-12-29;-2.527142857142857;-3.2742857142857145;-3.2014285714285715;-4.1657142857142855;-5.127142857142857;-4.175714285714286;-83.38999999999999;-4.304285714285714;-29.16857142857143;-2.6614285714285715;-5.658571428571428;-14.24;-4.271428571428571;-5.768571428571429;-2.142857142857143;-4.831428571428572;-1062.2985714285714;-12.058571428571428;-1.9600000000000002;-5.304285714285713;-5.567142857142857;-10.574285714285713;-6.900000000000001;-5.242857142857143;-6.2128571428571435;-2.757142857142857;-11.721428571428572;-4.743571428571428;-4.227142857142857;-11.935714285714285;-8.178571428571429;-2.007142857142857;-11.305714285714286;-4.9
2014-01-05;-2.337142857142857;-3.1814285714285715;-2.9899999999999998;-4.19;-5.047142857142857;-4.13;-83.02428571428571;-4.311428571428571;-29.142857142857142;-2.665714285714286;-5.590000000000001;-12.72857142857143;-4.207142857142857;-5.6499999999999995;-2.1357142857142857;-4.682857142857143;-1062.2714285714285;-11.833333333333334;-1.8957142857142857;-5.282857142857142;-5.481428571428572;-10.47;-6.785000000000001;-5.172857142857143;-5.446666666666666;-2.8414285714285716;-11.985714285714286;-4.63;-4.251428571428571;-11.95857142857143;-7.801428571428572;-1.9557142857142857;-11.355714285714287;-4.925714285714286
2014-01-12;-2.192857142857143;-3.107142857142857;-2.8685714285714283;-4.1899999999999995;-5.038571428571429;-4.13;-83.56857142857143;-4.297142857142857;-28.51571428571429;-2.632857142857143;-5.564285714285715;-12.727142857142857;-4.207142857142857;-5.631428571428572;-2.174285714285714;-4.628571428571428;-1062.2657142857145;-11.727142857142857;-1.8885714285714286;-5.314285714285715;-5.428571428571429;-10.457142857142857;-6.670000000000001;-5.188571428571429;-5.215714285714285;-2.814285714285714;-12.268571428571429;-4.702857142857143;-4.241428571428571;-11.985714285714286;-7.424285714285714;-1.9585714285714284;-11.475714285714286;-4.977142857142858
2014-01-19;-1.8157142857142858;-2.9699999999999998;-2.4057142857142857;-4.218571428571429;-5.025714285714286;-4.13;-83.28408163265306;-4.171428571428572;-27.852857142857143;-2.63;-5.532857142857142;-12.725714285714286;-4.062857142857142;-5.672857142857143;-2.092857142857143;-4.837142857142857;-1062.2500000000002;-11.804285714285713;-1.69;-5.292857142857143;-5.37;-10.497142857142858;-6.555000000000001;-5.202857142857143;-4.701428571428571;-2.691190476190476;-12.535714285714286;-4.590000000000001;-4.1257142857142854;-12.022857142857143;-7.047142857142857;-1.9042857142857144;-11.514285714285714;-5.025714285714286
2014-01-26;-1.4157142857142857;-2.9366071428571425;-2.184285714285714;-4.231428571428571;-4.844285714285713;-4.13;-82.9995918367347;-4.05;-27.360000000000003;-2.8385714285714285;-5.441428571428572;-12.717142857142859;-3.4628571428571426;-5.511428571428572;-2.0700000000000003;-4.307142857142857;-1062.2414285714287;-11.571428571428571;-1.624285714285714;-5.112857142857143;-5.144285714285714;-10.058571428571428;-6.44;-4.965714285714285;-3.335714285714286;-2.5680952380952378;-12.555714285714286;-4.835000000000001;-3.64;-12.038571428571428;-6.67;-1.7714285714285716;-10.950000000000001;-4.9471428571428575
2014-02-02;-1.56;-2.9032142857142853;-2.35;-4.272857142857143;-4.728571428571429;-4.13;-82.71510204081632;-3.8485714285714283;-28.37;-3.172857142857143;-5.292857142857143;-12.695714285714285;-3.3814285714285717;-5.25;-2.047142857142857;-4.3914285714285715;-1062.0757142857142;-11.418571428571427;-1.6971428571428573;-5.065714285714286;-5.024285714285715;-9.182857142857143;-6.325;-4.7542857142857144;-2.8542857142857145;-2.445;-12.282857142857143;-5.08;-3.8885714285714283;-11.95142857142857;-6.7875;-1.4142857142857144;-11.122857142857143;-4.832857142857143
2014-02-09;-1.2899999999999998;-2.869821428571428;-2.0733333333333333;-4.284285714285715;-4.4157142857142855;-4.13;-82.43061224489796;-3.6557142857142857;-27.524285714285718;-3.1228571428571428;-4.908571428571428;-12.495714285714286;-2.948571428571429;-5.137142857142857;-2.0242857142857145;-4.171428571428572;-1062.0442857142857;-10.98;-1.5485714285714285;-4.882857142857143;-4.804285714285714;-8.973214285714286;-6.21;-4.032857142857143;-1.9942857142857142;-2.321904761904762;-11.435714285714285;-4.7457142857142856;-3.8642857142857143;-11.758571428571429;-6.904999999999999;-1.1842857142857142;-11.028571428571428;-4.357142857142857
2014-02-16;-1.4042857142857144;-2.836428571428571;-2.1671428571428573;-4.26;-4.218571428571429;-4.13;-82.14612244897958;-3.447142857142857;-27.652857142857144;-2.9642857142857144;-4.54;-11.81857142857143;-2.607142857142857;-5.024285714285715;-2.0014285714285713;-4.118095238095238;-1062.1228571428571;-10.320000000000002;-1.6014285714285716;-4.857142857142857;-4.677142857142857;-8.763571428571428;-6.095;-3.5714285714285716;-1.8185714285714287;-2.1988095238095235;-10.448571428571428;-4.5442857142857145;-3.6285714285714286;-11.434285714285712;-7.0225;-1.2742857142857142;-10.848571428571429;-3.9400000000000004
2014-02-23;-1.7257142857142858;-2.803035714285714;-2.432857142857143;-4.122857142857143;-4.26;-3.7985714285714285;-81.86163265306122;-3.2885714285714287;-27.78142857142857;-2.9385714285714286;-4.382857142857143;-11.487142857142857;-2.6257142857142854;-4.911428571428572;-1.9785714285714286;-4.064761904761905;-1062.2314285714285;-10.15;-1.7614285714285713;-4.982857142857143;-4.695714285714286;-8.553928571428571;-6.151428571428572;-3.7028571428571433;-1.9957142857142856;-2.0757142857142856;-10.48857142857143;-4.7700000000000005;-3.7014285714285715;-11.105714285714285;-7.14;-1.4414285714285715;-11.082857142857142;-3.9457142857142857
2014-03-02;-1.8614285714285714;-2.769642857142857;-2.4814285714285718;-4.171428571428572;-4.362857142857143;-3.4385714285714286;-81.57714285714285;-3.1471428571428572;-28.44142857142857;-3.1114285714285717;-4.322857142857143;-11.540000000000001;-2.69;-5.0442857142857145;-1.9557142857142857;-4.011428571428572;-1062.1585714285716;-10.364285714285714;-1.77;-5.031428571428571;-4.7057142857142855;-8.344285714285714;-6.235714285714286;-3.8428571428571425;-1.9414285714285715;-2.23;-10.645714285714286;-5.0600000000000005;-3.8285714285714287;-10.895714285714286;-7.183999999999999;-1.49;-11.267142857142858;-3.9857142857142853
2014-03-09;-1.7914285714285714;-2.7362499999999996;-2.5042857142857144;-4.192857142857143;-4.371428571428572;-3.4899999999999998;-80.69285714285715;-3.0828571428571427;-27.958571428571428;-3.1914285714285713;-4.277142857142858;-11.540000000000001;-2.6314285714285717;-5.014285714285714;-1.965;-4.027142857142858;-1062.0971428571427;-10.56857142857143;-1.7642857142857142;-4.988571428571428;-4.675714285714285;-8.792857142857143;-6.228571428571429;-3.8714285714285714;-1.8985714285714284;-2.111428571428571;-10.752857142857142;-5.087142857142857;-3.88;-10.764285714285714;-7.228;-1.4714285714285715;-11.34142857142857;-3.9071428571428575
2014-03-16;-2.0357142857142856;-2.7028571428571424;-2.707142857142857;-4.134285714285714;-4.43;-3.585714285714286;-83.83285714285715;-3.0714285714285716;-28.26142857142857;-3.0942857142857143;-4.28;-11.540000000000001;-2.665714285714286;-5.102857142857142;-1.9742857142857144;-4.127142857142857;-1062.0842857142857;-10.73;-1.9314285714285713;-5.075714285714286;-4.728571428571429;-9.087142857142856;-6.271428571428571;-3.9757142857142855;-2.0828571428571427;-2.455714285714286;-10.901428571428571;-5.11;-3.9385714285714286;-10.667142857142858;-7.272;-1.5814285714285714;-11.367142857142856;-3.87
2014-03-23;-2.1928571428571426;-2.8542857142857145;-2.82;-3.9657142857142853;-4.5442857142857145;-3.6714285714285713;-84.50571428571428;-3.0342857142857143;-28.38714285714286;-2.948571428571429;-4.2942857142857145;-11.540000000000001;-2.738571428571429;-5.201428571428571;-2.0785714285714287;-4.195714285714286;-1062.1542857142856;-10.854285714285714;-2.005714285714286;-5.137142857142857;-4.792857142857143;-9.397142857142857;-6.105714285714286;-4.088571428571429;-2.2642857142857142;-2.6571428571428575;-10.702857142857143;-5.078571428571428;-3.9828571428571427;-10.612857142857141;-7.316;-1.6199999999999999;-11.345714285714285;-3.8442857142857143
2014-03-30;-2.295714285714286;-2.9314285714285715;-2.891428571428572;-3.9442857142857144;-4.655714285714287;-3.7342857142857144;-84.43285714285715;-3.0142857142857147;-29.02285714285714;-3.0985714285714288;-4.322857142857143;-11.540000000000001;-2.792857142857143;-5.255714285714285;-2.1342857142857143;-4.201428571428571;-1062.1642857142858;-10.948571428571428;-2.0542857142857143;-5.161428571428572;-4.832857142857143;-9.642857142857142;-6.061428571428571;-4.178571428571429;-2.2671428571428573;-2.85;-10.065714285714288;-5.002857142857144;-3.968571428571429;-10.581428571428571;-7.359999999999999;-1.502857142857143;-11.198571428571428;-3.834285714285714
2014-04-06;-2.434285714285714;-3.0357142857142856;-2.9714285714285715;-3.8885714285714283;-4.714285714285714;-3.787142857142857;-84.64428571428572;-3.04;-28.32857142857143;-3.15;-4.377142857142857;-11.835714285714285;-2.88;-5.292857142857143;-2.177142857142857;-4.264285714285714;-1062.0928571428572;-11.045714285714284;-2.165714285714286;-5.207142857142857;-4.881428571428572;-9.780000000000001;-6.147142857142858;-4.297142857142857;-2.5471428571428567;-2.94;-9.517142857142858;-5.104285714285714;-3.9914285714285715;-10.572857142857144;-7.404;-1.4528571428571428;-11.031428571428572;-3.837142857142857
2014-04-13;-2.575714285714286;-3.1214285714285714;-3.0728571428571425;-3.7342857142857144;-4.76;-3.8285714285714287;-84.92428571428572;-3.1028571428571428;-28.412857142857142;-3.174285714285714;-4.442857142857143;-12.142857142857142;-3.052857142857143;-5.3185714285714285;-2.218571428571429;-4.22;-1062.1357142857144;-11.042857142857143;-2.207142857142857;-5.215714285714285;-4.911428571428572;-9.885714285714286;-6.111428571428571;-4.402857142857143;-2.835714285714286;-3.7085714285714286;-8.851428571428572;-5.124285714285714;-3.9928571428571433;-10.567142857142857;-7.448;-1.5114285714285713;-10.955714285714285;-3.8285714285714287
2014-04-20;-2.6614285714285715;-3.205714285714286;-3.16;-3.6571428571428575;-4.797142857142857;-3.892857142857143;-85.05428571428571;-3.1485714285714286;-28.674285714285713;-3.277142857142857;-4.468571428571429;-12.108571428571429;-3.2028571428571433;-5.339999999999999;-2.2642857142857142;-4.241428571428572;-1062.18;-11.004285714285714;-2.3185714285714285;-5.185714285714286;-4.9071428571428575;-9.852857142857143;-6.075714285714286;-4.367142857142857;-3.075714285714286;-3.6114285714285717;-8.345714285714285;-5.14;-4.015714285714286;-10.552857142857144;-7.492;-1.5728571428571427;-10.994285714285713;-3.722857142857143
2014-04-27;-2.738571428571429;-3.2714285714285714;-3.2014285714285715;-3.7157142857142857;-4.822857142857143;-3.8685714285714283;-85.16285714285713;-3.2014285714285715;-28.391428571428573;-3.3314285714285714;-4.435714285714286;-12.257142857142856;-3.282857142857143;-5.3428571428571425;-2.2885714285714287;-4.207142857142857;-1062.14;-11.0;-2.347142857142857;-5.131428571428572;-4.945714285714286;-9.577142857142857;-6.1814285714285715;-4.468571428571429;-3.0785714285714287;-3.117142857142857;-7.981428571428571;-5.1499999999999995;-4.061428571428571;-10.53;-7.536;-1.5885714285714287;-10.918571428571429;-3.692857142857143
2014-05-04;-2.814285714285714;-3.3242857142857143;-3.2471428571428573;-3.7600000000000002;-4.837142857142857;-3.8628571428571425;-85.27285714285713;-3.2642857142857147;-29.19142857142857;-3.3328571428571427;-4.364285714285715;-12.337142857142856;-3.335714285714286;-5.341428571428572;-2.2971428571428567;-4.308571428571429;-1062.1142857142856;-11.031428571428572;-2.3785714285714286;-5.122;-4.941428571428572;-9.485714285714286;-6.228571428571429;-4.532857142857143;-3.207142857142857;-3.312857142857143;-7.718571428571429;-5.184285714285714;-4.105714285714286;-10.542857142857143;-7.58;-1.637142857142857;-10.891428571428571;-3.682857142857143
2014-05-11;-2.914285714285714;-3.3742857142857146;-3.3328571428571427;-3.718571428571429;-4.839999999999999;-3.9214285714285717;-85.47714285714287;-3.347142857142857;-28.687142857142856;-3.327142857142857;-4.424285714285714;-12.348571428571429;-3.455714285714286;-5.378571428571428;-2.1942857142857144;-4.362857142857143;-1062.1257142857144;-11.04857142857143;-2.4014285714285712;-5.144285714285714;-4.965714285714285;-9.582857142857142;-6.25;-4.502857142857143;-3.4657142857142853;-3.1514285714285717;-7.454285714285715;-5.211428571428571;-4.1257142857142854;-10.594999999999999;-7.574;-1.707142857142857;-10.962857142857143;-3.511428571428571
2014-05-18;-2.998571428571428;-3.4285714285714284;-3.424285714285714;-3.7271428571428573;-4.837142857142857;-3.9414285714285713;-85.53428571428572;-3.4271428571428575;-28.73857142857143;-3.412857142857143;-4.478571428571429;-12.375714285714285;-3.607142857142857;-5.395714285714286;-2.245714285714286;-4.465714285714285;-1062.1314285714286;-11.040000000000001;-2.552857142857143;-5.1085714285714285;-4.994285714285715;-9.58;-6.251428571428571;-4.497142857142857;-4.048571428571429;-3.335714285714286;-7.291428571428571;-5.231428571428572;-3.8542857142857145;-10.63125;-7.568;-1.7885714285714285;-10.945714285714287;-3.424285714285714
2014-05-25;-3.1471428571428572;-3.4785714285714286;-3.4899999999999998;-3.6714285714285713;-4.767142857142857;-3.9785714285714286;-85.4557142857143;-3.4914285714285715;-29.07857142857143;-3.3771428571428572;-4.547142857142857;-12.39;-3.7399999999999998;-5.417142857142857;-2.294285714285714;-4.545714285714285;-1062.1485714285714;-11.107142857142858;-2.575714285714286;-5.042857142857143;-5.0528571428571425;-9.535714285714286;-6.315714285714286;-4.574285714285714;-4.228571428571429;-3.3728571428571428;-6.978571428571429;-5.244285714285715;-3.434285714285714;-10.6675;-7.562;-1.8642857142857143;-10.867142857142856;-3.4057142857142857
2014-06-01;-3.23;-3.524285714285714;-3.575714285714286;-3.6271428571428572;-4.812857142857142;-3.955714285714286;-85.73571428571428;-3.57;-28.80857142857143;-3.43;-4.618571428571428;-12.507142857142856;-3.837142857142857;-5.394285714285714;-2.3385714285714285;-4.602857142857142;-1062.1928571428573;-11.118571428571428;-2.587142857142857;-5.0042857142857144;-5.067142857142857;-9.484285714285715;-6.2942857142857145;-4.424285714285714;-4.542857142857143;-3.8485714285714288;-6.864285714285714;-5.228571428571429;-3.6214285714285714;-10.70375;-7.556;-1.9128571428571426;-10.828571428571427;-3.5085714285714285
2014-06-08;-3.415714285714286;-3.6042857142857145;-3.6957142857142857;-3.587142857142857;-4.734285714285714;-3.9285714285714284;-85.99428571428572;-3.6571428571428575;-28.722857142857144;-3.4585714285714286;-4.655714285714287;-12.765714285714285;-3.968571428571429;-5.408571428571428;-2.244285714285714;-4.715714285714285;-1062.1514285714286;-11.072857142857144;-2.712857142857143;-5.024285714285715;-5.0842857142857145;-9.508;-6.3585714285714285;-4.392857142857143;-4.7542857142857144;-3.7600000000000002;-6.627142857142857;-5.247142857142857;-3.9614285714285713;-10.74;-7.575714285714286;-1.9942857142857142;-10.742857142857144;-3.43
