date_mesure;00387X0184_PZCC1;00281X0002_F1;00207X0133_F1;00281X0004_F1;00146B0007_F1;00155C0017_F1;00471X0010_H1;00463X0036_H1;00182X0010_P1;00115X0011_P1;00291X0031_P1;00171X0051_P1;00113X0002_P1;00365X0003_P1;00198X0123_P1;00104X0054_P1;00275X0005_P1;00263X0006_P1;00792X0010_S1;01046X0010_S1;00855X0001_S1;01568X0101_S1;00794X0021_S1;00493X0061_S1;01293X0071_S1;00805X0002_S1;00625X0002_S1;00443X0042_S1;00671X0052_S1;01308X0082_S1;01277X0192_S1;00502X0003_S1;01031X0023_S1;01306X0023_S1;01066X0133_S1;00813X0043_S1;00847X0043_S1;01034X0014_S1;00654X0014_S1;00843X0024_S1;01561X0044_S1;00801X0005_S1;00335X0005_S1;01045X0015_S1;00807X0015_S1;00487X0015_S1;01553X1015_S1;00611X0035_S1;00821X0035_S1;01074X0006_S1;00665X0016_S1;00638X0116_S1;00845X0036_S1;00332X0007_S1;00501X0017_S1;00791X0017_S1;01287X0017_S1;00444X0008_S1;00484X0018_S1;00497X0018_S1;01028X0018_S1;01543X0028_S1;00608X0028_S1;01293X0048_S1;01024X0058_S1;00496X0019_S1;01264X0029_S1;00634X0039_S1;01042X0049_S1;00516X0059_S1;00341X0050_PZ1;00067X0183_PZ1;00253X0044_PZ1;00061X0117_PZ1;00254X0037_PZ1;00634X0147_PZ1;00225X0077_FC2;00148D0177_F2;00197X0049_F2;00271X0002_P2;00286X0405_PZST2;00471X0095_PZ2013;00216X0073_PZ3;00263X0129_PZASA4;00442X0050_P4;00378X0162_PZCAT4;00068X0147_PZ5;00663X0124_F_2008;00633X0132_FR.PAC;00103X0322_F;00651X0092_F;00637X0093_F;00465X0007_F;00837X0027_F;00238X0037_F;00817X0145_PZ_SN;00358X0216_PIEZO;00636X0020_P;01031X0031_P;00182X0031_P;00643X0031_P;00347X0002_P;00478X0002_P;00245X0003_P;00491X0013_P;00632X0023_P;01022X0073_P;00622X0014_P;00338X0014_P;01064X0054_P;00643X0015_P;00512X0206_P;00453X0026_P;00332X0036_P;00836X0007_P;00815X0067_P;00326X0018_P;00065X0148_P;00615X0019_P;00331X0051_F.SEP;00616X0040_PZ
2014-02-02;-1.9271428571428573;-6.021428571428571;-2.2014285714285715;-25.30857142857143;-4.59;-4.812857142857142;-10.585714285714285;-44.07142857142857;-4.405714285714286;-14.612857142857141;-23.009999999999998;-28.514285714285712;-0.67;-25.434285714285714;-18.42142857142857;-4.742857142857143;-7.845714285714286;-11.427142857142856;-41.25857142857143;-30.215714285714284;-13.281428571428572;-10.438571428571427;-38.91857142857143;-11.074285714285713;-35.97428571428571;-31.434285714285714;-74.18714285714285;-34.3;-3.9185714285714286;-12.572857142857144;-13.85142857142857;-2.0628571428571427;-24.512857142857143;-15.717142857142857;-18.047142857142855;-19.99142857142857;-19.18;-32.81;-62.325714285714284;-23.138571428571428;-15.304285714285713;-44.83714285714286;-58.38;-14.518571428571429;-38.32857142857143;-29.43857142857143;-10.964285714285714;-17.217142857142857;-10.928571428571429;-19.68285714285714;-56.46857142857142;-8.267142857142856;-12.747142857142858;-20.08285714285714;-24.535714285714285;-31.712857142857143;-21.78;-39.11571428571428;-53.04571428571428;-50.57714285714286;-25.187142857142856;-23.24857142857143;-39.598571428571425;-27.592857142857145;-18.785714285714285;-14.718571428571428;-24.111428571428572;-18.34714285714286;-14.75;-14.427142857142858;-49.78000000000001;-25.27857142857143;-37.034285714285716;-13.915714285714285;-11.049999999999999;-24.564285714285713;-1.7085714285714284;-2.777142857142857;-1.4357142857142857;-16.271428571428572;-20.337142857142855;-11.137142857142859;-12.075714285714286;-31.73;-11.097142857142858;-21.990000000000002;-0.7657142857142857;-2.712857142857143;-17.38714285714286;-20.927142857142858;-28.07857142857143;-22.645714285714288;-72.86571428571429;-5.62;-15.382857142857144;-19.157142857142855;-24.464285714285715;-31.38;-27.232857142857142;-17.39428571428571;-20.045714285714286;-41.621428571428574;-32.89857142857143;-30.954285714285714;-19.111428571428572;-26.59;-3.162857142857143;-72.31428571428572;-48.715714285714284;-35.57142857142857;-24.041428571428572;-0.9071428571428573;-47.50285714285714;-49.565714285714286;-10.231428571428571;-17.564285714285713;-28.821428571428573;-0.7642857142857142;-13.282857142857143;-25.860000000000003;-8.76
2014-02-09;-1.874285714285714;-5.884285714285714;-2.0542857142857143;-24.884285714285713;-4.728571428571429;-4.741428571428571;-9.852857142857143;-43.93571428571429;-2.2885714285714287;-12.83;-22.792857142857144;-27.624285714285715;-0.66;-25.21857142857143;-18.232857142857142;-4.5442857142857145;-7.615714285714286;-10.881428571428572;-41.098571428571425;-30.071428571428573;-12.652857142857142;-10.37142857142857;-38.81857142857143;-10.334285714285715;-35.97;-31.175714285714285;-74.03;-33.96142857142858;-3.662857142857143;-12.54857142857143;-13.787142857142856;-2.312857142857143;-24.138571428571428;-15.722857142857142;-18.04;-19.717142857142857;-17.495714285714286;-32.674285714285716;-62.114285714285714;-22.537142857142857;-15.3;-44.73571428571428;-58.290000000000006;-14.42;-38.05142857142857;-29.195714285714285;-10.964285714285714;-16.61285714285714;-10.844285714285714;-19.165714285714284;-54.94714285714286;-8.221428571428572;-12.612857142857143;-19.912857142857142;-24.40857142857143;-31.29714285714286;-21.764285714285712;-38.98857142857143;-52.80571428571428;-49.44857142857143;-24.65285714285714;-23.22142857142857;-39.33428571428572;-27.59142857142857;-18.27;-14.542857142857143;-24.018571428571427;-18.298571428571428;-14.675714285714287;-14.191428571428572;-47.63;-24.332857142857144;-36.50142857142857;-13.41;-10.53;-24.475714285714286;-1.67;-2.7057142857142855;-1.1485714285714284;-15.637142857142857;-20.30857142857143;-10.397142857142857;-11.957142857142857;-31.584285714285716;-11.078571428571427;-21.889999999999997;-0.5828571428571429;-2.71;-17.35;-20.860000000000003;-27.93857142857143;-22.502857142857145;-72.78857142857143;-5.590000000000001;-14.795714285714284;-18.835714285714285;-23.955714285714286;-31.244285714285716;-26.891428571428573;-17.279999999999998;-19.96;-40.635714285714286;-32.70142857142857;-30.09;-18.88;-26.447142857142858;-3.2552380952380955;-72.25428571428571;-48.201428571428565;-35.565714285714286;-23.984285714285715;-1.0942857142857143;-47.48428571428571;-49.42857142857143;-10.205714285714285;-17.11857142857143;-28.574285714285715;-0.6228571428571429;-12.379999999999999;-25.43285714285714;-8.654285714285715
2014-02-16;-1.837142857142857;-5.768571428571429;-2.027142857142857;-24.720000000000002;-4.758571428571429;-4.535714285714286;-9.161428571428571;-43.80142857142857;-1.0985714285714285;-11.014285714285714;-22.58142857142857;-27.591714285714286;-0.6542857142857142;-24.972857142857144;-18.047142857142855;-4.361428571428571;-7.445714285714287;-10.447142857142856;-41.00714285714286;-29.93;-12.237142857142857;-10.352857142857143;-38.75142857142857;-10.014285714285714;-35.94428571428571;-30.914285714285715;-73.88714285714286;-33.61142857142857;-3.057142857142857;-12.517142857142858;-13.758571428571429;-2.1914285714285713;-23.76571428571429;-15.641428571428571;-18.03;-19.457142857142856;-16.94857142857143;-32.50142857142857;-61.902857142857144;-22.254285714285714;-15.3;-44.645714285714284;-58.261428571428574;-14.308571428571428;-37.69714285714286;-28.93285714285714;-10.968571428571428;-16.018571428571427;-10.757142857142856;-19.132857142857144;-54.63428571428572;-8.178571428571429;-12.494285714285715;-19.73857142857143;-24.31142857142857;-31.145714285714288;-21.774285714285718;-38.85;-52.75285714285714;-48.83857142857143;-24.12;-23.202857142857145;-39.00571428571429;-27.59142857142857;-17.9;-14.40857142857143;-23.921428571428574;-18.275714285714287;-14.624285714285715;-13.981428571428571;-47.09285714285714;-24.318285714285715;-35.93857142857143;-11.582857142857142;-9.98857142857143;-24.404285714285717;-1.67;-2.674285714285714;-0.9171428571428571;-15.040000000000001;-20.28142857142857;-9.711428571428572;-11.881428571428572;-31.431428571428572;-11.079142857142855;-21.798571428571428;-0.5685714285714286;-2.7285714285714286;-17.314285714285713;-20.842857142857145;-27.79714285714286;-22.36285714285714;-72.70857142857143;-5.565714285714286;-14.742857142857144;-18.525714285714287;-23.38;-31.095714285714287;-26.551428571428573;-16.564285714285713;-19.890000000000004;-39.864285714285714;-32.45857142857143;-30.047142857142855;-18.55;-26.32857142857143;-3.3476190476190477;-72.18857142857142;-47.978571428571435;-35.57142857142857;-23.937142857142856;-1.002857142857143;-47.464285714285715;-49.291428571428575;-10.179999999999998;-16.687142857142856;-28.28857142857143;-0.5728571428571428;-11.637142857142859;-24.90285714285714;-8.572857142857144
2014-02-23;-1.7971428571428572;-5.728571428571429;-2.0542857142857143;-24.697142857142858;-4.8028571428571425;-4.347142857142857;-8.648571428571428;-43.68285714285714;-1.1642857142857144;-10.538571428571428;-22.40142857142857;-27.55914285714286;-0.6585714285714286;-24.722857142857144;-17.908571428571427;-4.345714285714286;-7.37;-10.168571428571429;-40.92285714285714;-29.810000000000002;-12.024285714285714;-10.342857142857143;-38.708571428571425;-9.802857142857144;-35.83;-30.66;-73.97285714285714;-33.23714285714286;-3.165714285714286;-12.425714285714287;-13.709999999999999;-3.0300000000000002;-23.392857142857142;-15.522857142857143;-18.024285714285714;-19.228571428571428;-17.10142857142857;-32.36142857142857;-62.03285714285715;-22.327142857142857;-15.3;-44.62428571428571;-58.27;-14.187142857142858;-37.348571428571425;-28.712857142857143;-10.97;-15.584285714285715;-10.700000000000001;-19.05;-54.48571428571429;-8.157142857142857;-12.4;-19.557142857142857;-24.24857142857143;-31.06714285714286;-21.787142857142857;-38.74;-52.74;-48.80857142857143;-23.85571428571429;-23.197142857142858;-38.699999999999996;-27.594285714285714;-17.86285714285714;-14.384285714285713;-23.82857142857143;-18.242857142857144;-14.537142857142857;-13.795714285714284;-47.14857142857142;-24.303714285714285;-35.35285714285714;-11.560892857142857;-9.492857142857144;-24.349999999999998;-1.707142857142857;-2.8414285714285716;-0.8428571428571427;-14.618571428571428;-20.25714285714286;-9.204285714285716;-11.814285714285715;-31.33285714285714;-11.079714285714285;-21.74142857142857;-0.5428571428571429;-2.7771428571428567;-17.284285714285712;-20.857142857142858;-27.664285714285715;-22.23;-72.64714285714285;-5.5600000000000005;-14.722857142857142;-18.26;-22.881428571428568;-30.955714285714286;-26.21;-19.208571428571428;-19.832857142857144;-39.214285714285715;-32.291428571428575;-30.004285714285714;-18.268571428571427;-26.234285714285715;-3.4400000000000004;-72.15;-47.81428571428571;-35.58714285714286;-23.89428571428571;-1.195714285714286;-47.45857142857143;-49.17714285714286;-10.15;-16.242857142857144;-27.995714285714286;-0.7857142857142857;-11.372857142857143;-24.244285714285716;-8.522857142857143
2014-03-02;-1.8785714285714286;-5.57;-2.0085714285714285;-24.747142857142858;-4.7057142857142855;-4.2128571428571435;-8.198571428571428;-43.55142857142857;-2.6557142857142857;-11.357142857142858;-22.23;-27.52657142857143;-0.6514285714285715;-24.465714285714284;-17.79;-4.332857142857143;-7.338571428571428;-9.972857142857142;-40.86571428571428;-29.615714285714287;-11.775714285714285;-10.342857142857143;-38.64142857142857;-9.645714285714286;-35.792857142857144;-30.41714285714286;-74.01;-32.818571428571424;-2.415714285714286;-12.474285714285713;-13.66;-2.857142857142857;-23.004285714285714;-15.34142857142857;-18.012857142857143;-18.99142857142857;-17.077142857142857;-32.230000000000004;-62.112857142857145;-22.25142857142857;-15.297142857142857;-44.56714285714286;-58.25142857142857;-14.045714285714284;-37.021428571428565;-28.50857142857143;-10.97;-15.26142857142857;-10.632857142857144;-18.93285714285714;-54.65571428571429;-8.105714285714287;-12.290000000000001;-19.37142857142857;-24.197142857142858;-30.945714285714285;-21.732857142857142;-38.61142857142857;-52.67714285714286;-49.02571428571429;-23.65142857142857;-23.13;-38.23142857142857;-27.58142857142857;-17.78;-14.354285714285712;-23.697142857142858;-18.192857142857143;-14.427142857142858;-13.629999999999999;-47.098571428571425;-24.289142857142856;-34.71142857142857;-11.53892857142857;-9.028571428571428;-24.267142857142858;-1.717142857142857;-2.8957142857142855;-0.8171428571428571;-14.275714285714285;-20.22714285714286;-8.737142857142857;-11.667142857142858;-31.32785714285714;-11.080285714285713;-21.640000000000004;-0.5242857142857142;-2.7771428571428567;-17.21857142857143;-20.84;-27.525714285714287;-22.068571428571428;-72.57571428571428;-5.5442857142857145;-14.795714285714284;-17.984285714285715;-22.407142857142855;-30.771428571428572;-25.85571428571429;-20.685714285714287;-19.75142857142857;-38.6;-32.19714285714286;-29.96142857142857;-18.001428571428573;-26.092857142857145;-3.557142857142857;-72.12714285714286;-47.58142857142857;-35.57142857142857;-23.834285714285716;-1.1214285714285714;-47.42142857142857;-49.01285714285715;-10.125714285714285;-15.755714285714285;-27.675714285714285;-0.8628571428571429;-11.295714285714284;-23.577142857142857;-8.474285714285715
2014-03-09;-1.687142857142857;-5.474285714285714;-1.9271428571428573;-24.75142857142857;-4.671428571428572;-4.1242857142857146;-7.814285714285715;-43.48095238095238;-4.607142857142857;-12.15;-22.10571428571429;-27.494000000000003;-0.6557142857142857;-24.245714285714286;-17.697142857142858;-4.337142857142857;-7.291428571428571;-9.930000000000001;-40.80428571428571;-29.434285714285714;-11.567142857142857;-10.278571428571428;-38.56714285714286;-9.304285714285713;-35.77285714285714;-30.204285714285714;-73.97142857142856;-32.46;-2.435714285714286;-12.395714285714286;-13.617142857142856;-2.531428571428571;-22.662857142857142;-15.207142857142857;-18.002857142857145;-18.78857142857143;-16.495714285714286;-32.09571428571429;-62.01952380952381;-22.127142857142854;-15.297142857142857;-44.48428571428571;-58.228571428571435;-13.925714285714287;-36.667142857142856;-28.292857142857144;-10.968571428571428;-14.975714285714286;-10.587142857142856;-18.75714285714286;-54.08285714285715;-8.07;-12.182857142857143;-19.174285714285713;-24.12142857142857;-30.867142857142856;-21.722857142857144;-38.480000000000004;-52.67244897959184;-48.785714285714285;-23.532857142857143;-23.102857142857143;-37.798571428571435;-27.584285714285716;-17.535714285714285;-14.328571428571427;-23.59714285714286;-18.165714285714284;-14.335714285714285;-13.472857142857142;-46.81285714285714;-24.274571428571427;-34.06285714285714;-11.516964285714284;-8.675714285714285;-24.207142857142856;-1.69;-2.8728571428571428;-0.8114285714285714;-13.997142857142858;-20.198571428571427;-8.34;-11.59;-31.322857142857142;-11.080857142857143;-21.592857142857145;-0.5128571428571428;-2.812857142857143;-17.192857142857143;-20.865714285714287;-27.414285714285715;-21.942857142857143;-72.51;-5.522857142857142;-14.98857142857143;-17.720000000000002;-22.018571428571427;-30.594285714285714;-25.541428571428572;-21.25714285714286;-19.68;-38.02571428571429;-32.135714285714286;-29.91857142857143;-17.782857142857143;-26.0;-3.415714285714286;-72.09857142857142;-47.33714285714286;-35.58428571428572;-23.784285714285716;-1.2799999999999998;-47.40857142857143;-48.864285714285714;-10.097142857142856;-15.31;-27.368571428571432;-0.8257142857142857;-11.102857142857143;-22.931428571428572;-8.424285714285714
2014-03-16;-1.8057142857142858;-5.612857142857143;-1.9914285714285713;-24.740000000000002;-4.715714285714285;-4.09;-7.442857142857143;-43.410476190476196;-6.845714285714286;-12.937142857142858;-21.985714285714288;-27.461428571428574;-0.66;-24.05857142857143;-17.65285714285714;-4.494285714285715;-7.28;-9.928571428571429;-40.72571428571428;-29.284285714285716;-11.278571428571428;-10.29857142857143;-38.50285714285714;-9.228571428571428;-35.68142857142857;-30.04;-74.11571428571429;-32.08866666666667;-3.052857142857143;-12.361428571428572;-13.59;-4.155714285714286;-22.372857142857146;-15.037142857142856;-17.99285714285714;-18.61285714285714;-15.972857142857142;-31.997142857142858;-61.92619047619048;-21.854285714285716;-15.3;-44.48285714285714;-58.24857142857143;-13.819999999999999;-36.45428571428572;-28.27857142857143;-10.97;-14.81142857142857;-10.552857142857144;-18.607142857142858;-53.76285714285715;-8.038571428571428;-12.06857142857143;-19.101428571428574;-24.05;-30.84;-21.692857142857143;-38.385714285714286;-52.66775510204082;-48.76428571428572;-23.404285714285717;-23.09142857142857;-37.43714285714286;-27.58142857142857;-17.77;-14.267142857142858;-23.505714285714284;-18.125714285714285;-14.265714285714285;-13.401428571428571;-46.65571428571428;-24.259999999999998;-33.48428571428571;-11.495;-8.392857142857142;-24.141428571428573;-1.747142857142857;-3.084285714285714;-0.83;-13.797142857142857;-20.16714285714286;-7.968571428571429;-11.602857142857143;-31.317857142857143;-11.081428571428571;-21.51571428571429;-0.51;-2.874285714285714;-17.147142857142857;-20.924285714285713;-27.29;-21.81857142857143;-72.46714285714286;-5.5200000000000005;-15.23857142857143;-17.554285714285715;-21.66;-30.404285714285717;-25.275714285714287;-22.795714285714286;-19.601428571428574;-37.62428571428571;-32.08571428571429;-29.875714285714285;-17.575714285714287;-25.90142857142857;-3.934285714285714;-72.1;-47.104285714285716;-35.58857142857143;-23.72714285714286;-1.56;-47.39142857142857;-48.76857142857143;-10.06857142857143;-14.948571428571428;-27.14428571428571;-1.1528571428571428;-11.221428571428572;-22.40285714285714;-8.408333333333333
2014-03-23;-2.1;-5.609999999999999;-2.0585714285714287;-24.827142857142857;-4.651428571428572;-4.045714285714285;-7.075714285714286;-43.34;-8.937142857142858;-13.722857142857142;-21.84;-27.931428571428572;-0.6685714285714287;-23.852857142857143;-17.61285714285714;-4.607142857142857;-7.2700000000000005;-9.918571428571429;-40.66428571428571;-29.09;-11.15857142857143;-10.337142857142856;-38.40571428571428;-9.395714285714286;-35.75285714285714;-29.874285714285715;-74.11714285714287;-31.717333333333336;-3.2785714285714285;-12.481428571428571;-13.587142857142856;-4.97;-22.087142857142858;-14.815714285714288;-17.978571428571428;-18.435714285714287;-16.172857142857143;-31.89428571428571;-61.832857142857144;-21.568571428571428;-15.3;-44.401428571428575;-58.22571428571428;-13.704285714285716;-36.26857142857143;-28.138571428571428;-10.97;-14.718571428571428;-10.524285714285714;-18.639999999999997;-54.02285714285715;-7.974285714285714;-11.964285714285714;-19.00142857142857;-24.02857142857143;-30.74285714285714;-21.617142857142856;-38.25714285714286;-52.6630612244898;-49.59571428571429;-23.292857142857144;-23.004285714285714;-36.971428571428575;-27.565714285714286;-17.97;-14.251428571428573;-23.342857142857145;-18.064285714285713;-14.151428571428571;-13.36;-46.730000000000004;-24.779999999999998;-33.00571428571429;-11.473035714285714;-8.161428571428571;-24.052857142857142;-1.792857142857143;-3.1814285714285715;-0.8128571428571428;-13.617142857142856;-20.13;-7.602857142857142;-11.632857142857143;-31.31285714285714;-11.092857142857143;-21.427142857142858;-0.5085714285714286;-2.86;-17.068571428571428;-21.12;-27.181428571428572;-21.66857142857143;-72.40857142857143;-5.525714285714286;-15.462857142857143;-17.391428571428573;-21.29;-30.169999999999998;-25.017142857142858;-23.681428571428572;-19.502857142857145;-37.32857142857143;-32.01714285714286;-29.83285714285714;-17.345714285714287;-25.787142857142857;-4.2371428571428575;-72.09142857142857;-46.83857142857143;-35.57;-23.648571428571433;-1.6714285714285713;-47.33857142857143;-48.628571428571426;-10.042857142857143;-14.598571428571429;-26.90857142857143;-1.1442857142857144;-11.427142857142856;-21.924285714285713;-8.395714285714286
2014-03-30;-2.307142857142857;-5.674285714285714;-2.1314285714285712;-24.96;-4.664285714285714;-4.04;-6.788571428571429;-43.339999999999996;-10.708571428571428;-14.362857142857141;-21.737142857142857;-28.358571428571427;-0.6914285714285714;-23.68857142857143;-17.595714285714287;-4.6899999999999995;-7.2700000000000005;-9.971428571428572;-40.62857142857143;-28.934285714285714;-11.211428571428572;-10.372857142857143;-38.32;-9.605714285714285;-35.83857142857143;-29.768571428571427;-74.08142857142856;-31.346000000000004;-3.4971428571428573;-12.551428571428572;-13.59;-5.511428571428572;-21.882857142857144;-14.667142857142858;-17.97;-18.292857142857144;-16.64;-31.807142857142857;-62.43;-21.521428571428572;-15.3;-44.32142857142857;-58.191428571428574;-13.627142857142857;-36.11;-28.034285714285716;-10.97;-14.692857142857141;-10.552857142857144;-18.73857142857143;-54.540000000000006;-7.93;-11.894285714285715;-18.947142857142858;-24.035714285714285;-30.68285714285714;-21.58142857142857;-38.029999999999994;-52.658367346938775;-50.49714285714286;-23.305714285714284;-22.954285714285714;-36.56;-27.56142857142857;-18.194285714285716;-14.294285714285715;-23.164285714285715;-18.021428571428572;-14.105;-13.385714285714286;-46.94;-25.18;-32.68857142857143;-11.451071428571428;-8.008571428571429;-23.985714285714288;-1.8371428571428574;-3.3214285714285716;-0.8214285714285714;-13.517142857142858;-20.099999999999998;-7.32;-11.697142857142856;-31.30785714285714;-11.067142857142857;-21.397142857142857;-0.51;-2.8628571428571425;-17.01142857142857;-21.22;-27.142857142857142;-21.55;-72.36571428571429;-5.551428571428572;-15.65;-17.282857142857143;-21.011428571428574;-30.0;-24.82857142857143;-23.888571428571428;-19.414285714285715;-37.18571428571429;-31.975714285714282;-29.79;-17.215714285714288;-25.71;-4.281428571428571;-72.06428571428572;-46.61142857142857;-35.56857142857143;-23.580000000000002;-1.8628571428571428;-47.307142857142864;-48.527142857142856;-10.02142857142857;-14.332857142857142;-26.865714285714287;-1.1357142857142857;-11.728571428571428;-21.66;-8.394
2014-04-06;-2.5028571428571427;-5.847142857142857;-2.1842857142857146;-25.11285714285714;-4.572857142857143;-4.077142857142857;-6.5842857142857145;-43.34571428571429;-12.382857142857143;-14.975714285714286;-21.664285714285715;-28.777142857142856;-0.7842857142857144;-23.624285714285715;-17.604285714285716;-4.828571428571428;-7.278571428571429;-10.044285714285715;-40.614285714285714;-28.804285714285715;-11.434285714285712;-10.418571428571429;-38.23857142857143;-9.851428571428572;-35.88857142857143;-29.712857142857143;-74.04857142857144;-31.13714285714286;-3.802857142857143;-12.608571428571429;-13.585714285714285;-5.872857142857143;-21.73857142857143;-14.562857142857142;-17.962857142857143;-18.169999999999998;-17.165714285714284;-31.768571428571427;-62.88;-21.52857142857143;-15.3;-44.26428571428572;-58.174285714285716;-13.604285714285714;-36.05285714285714;-27.947142857142858;-10.972857142857142;-14.731428571428571;-10.572857142857144;-18.88714285714286;-55.07714285714286;-7.88;-11.845714285714285;-18.990000000000002;-24.047142857142855;-30.632857142857144;-21.54285714285714;-37.70857142857143;-52.653673469387755;-51.09428571428572;-23.392857142857142;-22.91714285714286;-36.12714285714286;-27.55857142857143;-18.54;-14.370000000000001;-23.025714285714287;-17.997142857142858;-14.095714285714285;-13.442857142857141;-47.21714285714285;-25.551428571428573;-32.51142857142857;-11.429107142857141;-7.942857142857143;-23.924285714285713;-1.8828571428571428;-3.4585714285714286;-0.8557142857142858;-13.522857142857143;-20.06714285714286;-7.118571428571428;-11.882857142857143;-31.302857142857142;-11.098571428571429;-21.372857142857146;-0.5128571428571428;-2.867142857142857;-16.947142857142858;-21.655714285714286;-27.132857142857144;-21.462857142857143;-72.32000000000001;-5.581428571428572;-15.888571428571428;-17.248571428571427;-20.84;-29.852857142857143;-24.697142857142858;-24.91142857142857;-19.321428571428573;-37.17428571428571;-31.981428571428573;-29.747142857142855;-17.172857142857143;-25.65142857142857;-4.418571428571428;-72.04285714285714;-46.41428571428571;-35.565714285714286;-23.520000000000003;-2.382857142857143;-47.28142857142858;-48.50428571428571;-10.012857142857143;-14.138571428571428;-26.912857142857142;-1.27;-12.084285714285715;-21.63;-8.4
2014-04-13;-2.557142857142857;-5.997142857142856;-2.2457142857142856;-25.294285714285714;-4.685714285714285;-4.142857142857143;-6.485714285714286;-43.401428571428575;-13.81;-15.59142857142857;-21.634285714285713;-29.138571428571428;-0.8714285714285713;-23.577142857142857;-17.62857142857143;-4.924285714285714;-7.321428571428571;-10.142857142857142;-40.58857142857143;-28.74142857142857;-12.214285714285714;-10.459999999999999;-38.17142857142857;-10.144285714285715;-35.878571428571426;-29.75714285714286;-74.05571428571429;-30.981428571428573;-4.1899999999999995;-12.537142857142857;-13.651428571428571;-6.237142857142857;-21.68285714285714;-14.521428571428572;-17.96;-18.107142857142858;-17.747142857142858;-31.771428571428572;-63.244285714285716;-21.592857142857145;-15.31;-44.24571428571429;-58.18857142857143;-13.644285714285715;-36.072857142857146;-27.937142857142856;-10.97857142857143;-14.825714285714286;-10.554285714285713;-19.09;-55.61142857142857;-7.86;-11.817142857142857;-19.092857142857145;-24.05857142857143;-30.635714285714283;-21.53142857142857;-37.59428571428572;-52.648979591836735;-51.63285714285714;-23.547142857142855;-22.93857142857143;-35.75142857142857;-27.55857142857143;-18.974285714285713;-14.462857142857143;-22.995714285714286;-17.937142857142856;-14.086428571428572;-13.538571428571428;-47.544285714285714;-25.818571428571428;-32.47;-11.407142857142857;-7.965714285714286;-23.877142857142854;-1.9342857142857142;-3.5928571428571425;-0.8942857142857142;-13.601428571428572;-20.041428571428572;-7.01;-12.085714285714285;-31.297857142857143;-11.134285714285713;-21.381428571428568;-0.5171428571428571;-2.9185714285714286;-16.87;-21.952857142857145;-27.16142857142857;-21.41142857142857;-72.30714285714285;-5.618571428571428;-16.091428571428573;-17.352857142857143;-20.731428571428573;-29.754285714285714;-24.642857142857142;-25.885714285714283;-19.24857142857143;-37.325714285714284;-32.037142857142854;-29.704285714285714;-17.22;-25.63;-4.36;-72.04714285714286;-46.277142857142856;-35.56285714285714;-23.462857142857143;-2.9585714285714286;-47.27571428571429;-48.50428571428571;-10.02;-14.032857142857143;-27.02285714285714;-1.1685714285714286;-12.438571428571427;-21.82;-8.396666666666667
2014-04-20;-2.6799999999999997;-6.118571428571428;-2.3042857142857143;-25.485714285714288;-4.6499999999999995;-4.22;-6.448571428571428;-43.480000000000004;-15.198571428571428;-16.204285714285714;-21.617142857142856;-29.444285714285716;-0.9685714285714286;-23.521428571428572;-17.66142857142857;-5.111428571428571;-7.411428571428572;-10.227142857142857;-40.55714285714286;-28.75857142857143;-12.84142857142857;-10.502857142857142;-38.10142857142858;-10.421428571428573;-35.941428571428574;-29.80857142857143;-74.03857142857143;-30.852857142857143;-4.511428571428572;-12.70142857142857;-13.688571428571427;-6.508571428571429;-21.654285714285717;-14.507142857142856;-17.952857142857145;-18.054285714285715;-18.33857142857143;-31.787142857142857;-63.56285714285714;-21.664285714285715;-15.31;-44.230000000000004;-58.18714285714286;-13.684285714285712;-36.12;-27.91142857142857;-10.98;-14.922857142857142;-10.44;-19.285714285714285;-56.09142857142857;-7.821428571428571;-11.81;-19.21142857142857;-24.06714285714286;-30.655714285714286;-21.5;-37.64;-52.644285714285715;-51.870000000000005;-23.7;-23.085714285714285;-35.39;-27.554285714285715;-19.40857142857143;-14.542857142857143;-22.967142857142854;-17.91857142857143;-14.077142857142857;-13.622857142857143;-47.857142857142854;-26.075714285714287;-32.51142857142857;-11.90857142857143;-8.027142857142858;-23.82857142857143;-1.9857142857142858;-3.6885714285714286;-0.9400000000000001;-13.727142857142857;-20.014285714285712;-6.97;-12.267142857142858;-31.292857142857144;-11.157142857142857;-21.382857142857144;-0.5157142857142858;-2.924285714285714;-16.821428571428573;-22.392857142857142;-27.18857142857143;-21.32857142857143;-72.29571428571428;-5.651428571428572;-16.25714285714286;-17.44142857142857;-20.68857142857143;-29.65142857142857;-24.62;-26.85571428571429;-19.162857142857145;-37.58571428571429;-32.074285714285715;-29.66142857142857;-17.305714285714284;-25.608571428571427;-4.368571428571429;-72.06571428571428;-46.23857142857143;-35.55428571428571;-23.427142857142858;-3.141428571428571;-47.25714285714286;-48.51857142857143;-10.025714285714285;-13.974285714285715;-27.15857142857143;-1.3114285714285714;-12.78;-21.692857142857143;-8.4
