date_mesure;02388X0060_F1;03851X0021_S2;03128X0011_F;02442X0111_F;03822X0021_F;03113X0031_F;02465X0061_F;03493X0013_F;02451X0023_F;03114X0023_F;03462X0043_F;04184X0035_F;02431X0106_F;03871X0016_F;02408X0016_F;03546X0017_F;03152X0027_F;03107X0008_F;03124X0088_F;03884X0021_TF1PR;02396X0030_PZ;03486X0022_PZ;02478X0122_PZ;02047X0072_PZ;02034X0082_PZ;03101X0023_PZ;03535X0043_PZ;02413X0065_PZ;03137X0026_PZ;02803X0036_PZ;03516X0036_PZ;02385X0046_PZ;02478X0156_PZ;03182X0027_PZ;02782X0047_PZ;02812X0238_PZ;03175X0338_PZ;03473X0029_PZ;03162X0049_PZ;03834X0049_PZ
2012-09-23;-8.464285714285714;-2.3128571428571427;-14.732857142857142;-4.882857142857143;-3.8614285714285717;-5.63;-8.69;-9.231666666666667;-2.3728571428571428;-7.9071428571428575;-7.782857142857142;-9.551428571428572;-3.565714285714286;-10.565714285714288;-14.422857142857142;-4.742857142857143;-7.572857142857143;-10.35;-16.867142857142856;-6.140000000000001;-10.868571428571428;-23.511428571428574;-5.517142857142857;-8.811428571428571;-5.26;-7.461428571428572;-3.8528571428571428;-4.664285714285714;-13.35;-3.1571428571428575;-5.838571428571428;-3.2771428571428567;-5.487142857142857;-6.0685714285714285;-6.282857142857144;-1.8814285714285715;-2.3328571428571427;-7.067142857142857;-10.744285714285713;-9.562857142857142
2012-09-30;-8.428571428571429;-2.28;-14.842857142857143;-5.0600000000000005;-3.8228571428571425;-5.76;-8.755714285714285;-9.07;-2.382857142857143;-8.002857142857142;-7.797142857142857;-9.47;-3.488571428571429;-10.477142857142857;-14.487142857142857;-4.78;-7.551428571428572;-10.325714285714286;-17.09857142857143;-6.078571428571428;-10.299999999999999;-23.617142857142856;-5.577142857142857;-8.878571428571428;-4.911428571428571;-7.4557142857142855;-3.8771428571428572;-4.642857142857143;-13.367142857142856;-3.0942857142857143;-4.668571428571428;-3.1785714285714284;-5.547142857142857;-6.115714285714286;-6.292857142857143;-1.8471428571428572;-2.2842857142857143;-7.081428571428572;-10.867142857142856;-8.78
2012-10-07;-8.430000000000001;-2.2471428571428573;-14.952857142857143;-5.155714285714287;-3.8485714285714288;-5.831428571428572;-8.79857142857143;-8.908333333333333;-2.3728571428571428;-8.06;-7.8100000000000005;-9.342857142857143;-3.4757142857142855;-10.407142857142857;-14.54857142857143;-4.855714285714286;-7.554285714285713;-10.312857142857142;-17.31142857142857;-6.098571428571428;-9.638571428571428;-23.71857142857143;-5.63;-8.964285714285714;-4.702857142857143;-7.364285714285714;-3.9071428571428575;-4.664285714285714;-13.428571428571429;-3.105714285714286;-4.589999999999999;-3.0914285714285716;-5.6000000000000005;-6.185714285714285;-6.281428571428571;-1.8485714285714288;-2.3000000000000003;-7.112857142857143;-11.005714285714287;-8.744285714285715
2012-10-14;-7.96;-1.912857142857143;-14.94;-5.03;-3.6457142857142855;-5.502857142857144;-8.790000000000001;-8.746666666666666;-2.2985714285714285;-7.98;-7.585714285714286;-8.572857142857144;-3.1885714285714286;-10.085714285714285;-14.577142857142858;-4.840000000000001;-7.242857142857143;-8.59;-17.497142857142855;-5.878571428571428;-7.582857142857143;-23.702857142857145;-5.638571428571429;-9.004285714285714;-4.341428571428572;-5.9157142857142855;-3.9285714285714284;-4.494285714285715;-13.222857142857142;-2.948571428571429;-3.942857142857143;-2.704285714285714;-5.6085714285714285;-6.147142857142858;-5.965714285714285;-1.7671428571428573;-2.2314285714285718;-5.444285714285714;-11.007142857142856;-7.588571428571428
2012-10-21;-7.385714285714286;-1.544285714285714;-14.725714285714286;-4.785714285714286;-3.2885714285714287;-4.211428571428572;-8.664285714285715;-8.585;-2.204285714285714;-7.69;-7.2942857142857145;-6.532857142857142;-3.0628571428571427;-9.462857142857143;-14.558571428571428;-4.63;-6.767142857142857;-6.4799999999999995;-17.06142857142857;-5.104285714285714;-6.992857142857143;-23.017142857142858;-5.575714285714286;-8.98;-3.927142857142857;-5.925714285714286;-3.93;-4.335714285714286;-12.688571428571427;-2.7600000000000002;-3.365714285714286;-2.505714285714286;-5.545714285714285;-6.058571428571428;-5.501428571428571;-1.7214285714285715;-2.237142857142857;-2.7542857142857144;-10.867142857142856;-7.357142857142857
2012-10-28;-7.198571428571428;-1.522857142857143;-14.562857142857142;-4.601428571428571;-2.9499999999999997;-3.165714285714286;-8.518571428571429;-8.423333333333334;-2.1914285714285713;-6.69;-7.162857142857143;-5.574285714285715;-3.192857142857143;-9.139999999999999;-14.56857142857143;-3.8414285714285716;-6.46;-6.887142857142857;-16.208571428571428;-4.565714285714286;-7.831428571428572;-21.994285714285716;-5.457142857142857;-9.065714285714284;-3.948571428571429;-6.235714285714286;-3.92;-4.36;-12.131428571428572;-2.7014285714285715;-3.302857142857143;-2.565714285714286;-5.427142857142857;-5.941428571428572;-5.258571428571429;-1.7128571428571429;-2.2728571428571427;-3.5100000000000002;-10.805714285714286;-8.032857142857143
2012-11-04;-7.4799999999999995;-1.5542857142857145;-14.505714285714285;-4.41;-2.8942857142857146;-2.9957142857142856;-8.392857142857142;-8.261666666666667;-2.205714285714286;-6.3100000000000005;-7.152857142857143;-6.007142857142857;-3.2199999999999998;-9.284285714285714;-14.570000000000002;-3.7514285714285713;-6.298571428571428;-7.67;-16.252857142857142;-4.772857142857142;-8.305714285714286;-21.835714285714285;-5.361428571428571;-9.111428571428572;-4.0685714285714285;-6.331428571428572;-3.875;-4.3428571428571425;-12.10142857142857;-2.692857142857143;-3.5342857142857143;-2.6242857142857146;-5.331428571428572;-5.942857142857143;-5.337142857142857;-1.7185714285714284;-2.2742857142857145;-4.438571428571429;-10.751428571428573;-8.194285714285714
2012-11-11;-7.5685714285714285;-1.487142857142857;-14.45142857142857;-4.297142857142857;-2.857142857142857;-2.96;-8.347142857142858;-8.1;-2.242857142857143;-5.93;-7.148571428571429;-5.038571428571428;-3.1685714285714286;-9.141428571428571;-14.57;-3.7199999999999998;-6.064285714285715;-7.127142857142857;-15.892857142857142;-4.738571428571428;-7.621428571428572;-21.898571428571426;-5.361428571428571;-9.202857142857143;-3.9957142857142856;-6.005714285714285;-3.83;-4.202857142857143;-12.027142857142858;-2.68;-3.2357142857142853;-2.5814285714285714;-5.331428571428572;-5.977142857142857;-5.03;-1.7099999999999997;-2.2714285714285714;-3.564285714285714;-10.799999999999999;-7.768571428571428
2012-11-18;-7.6499999999999995;-1.532857142857143;-14.374285714285715;-4.102857142857142;-2.815714285714286;-2.962857142857143;-8.291428571428572;-7.9383333333333335;-2.1942857142857144;-5.95;-7.171428571428572;-5.45;-3.2328571428571427;-9.09;-14.577857142857143;-3.527142857142857;-5.872857142857143;-7.397142857142858;-15.315714285714288;-4.55;-8.09142857142857;-21.544285714285714;-5.3500000000000005;-9.217142857142857;-3.891428571428571;-6.072857142857143;-3.78;-4.2;-11.968571428571428;-2.62;-3.358571428571429;-2.575714285714286;-5.32;-5.944285714285714;-5.088571428571428;-1.7057142857142857;-2.2714285714285714;-4.2371428571428575;-10.801428571428572;-8.344285714285714
2012-11-25;-7.145714285714285;-1.522857142857143;-14.245714285714286;-3.902857142857143;-2.5185714285714282;-2.557142857142857;-8.222857142857142;-7.776666666666666;-2.138571428571429;-5.81;-7.097142857142857;-5.618571428571428;-3.025714285714286;-9.129999999999999;-14.585714285714285;-3.391428571428572;-5.7542857142857144;-6.5371428571428565;-14.868571428571428;-4.365714285714286;-7.33;-21.582857142857144;-5.339999999999999;-9.171428571428573;-3.801428571428571;-5.732857142857142;-3.6420000000000003;-4.0285714285714285;-11.902857142857144;-2.542857142857143;-3.4114285714285715;-2.218571428571429;-5.3100000000000005;-5.884285714285714;-4.897142857142858;-1.6828571428571428;-2.2357142857142858;-3.2328571428571427;-10.77;-8.527142857142858
2012-12-02;-5.631428571428572;-1.4342857142857142;-13.471428571428572;-3.5100000000000002;-1.7785714285714285;-1.43;-8.118333333333334;-7.295714285714285;-1.6300000000000001;-3.0116666666666667;-6.761428571428572;-5.03;-2.3885714285714283;-8.81;-14.42;-2.94;-5.421428571428572;-4.691428571428572;-10.712857142857143;-4.098571428571429;-6.357142857142857;-20.24857142857143;-5.3;-8.454285714285714;-3.5171428571428573;-5.328571428571428;-3.5042857142857144;-3.501428571428572;-10.70142857142857;-1.9428571428571428;-2.77;-1.6414285714285715;-5.2700000000000005;-5.702857142857143;-4.161428571428571;-1.6185714285714285;-2.2385714285714284;-2.3957142857142855;-10.558571428571428;-7.975714285714285
2012-12-09;-6.348571428571428;-1.4557142857142857;-13.095714285714285;-2.942857142857143;-1.792857142857143;-1.6185714285714285;-7.965714285714286;-7.5371428571428565;-1.0685714285714287;-3.0214285714285714;-6.612857142857143;-5.167142857142857;-2.051428571428571;-8.805714285714286;-14.154285714285715;-2.892857142857143;-5.1499999999999995;-5.295714285714285;-10.482857142857142;-3.8685714285714283;-6.7457142857142856;-19.955714285714286;-5.17;-7.57;-3.512857142857143;-5.738571428571428;-3.335714285714286;-3.1285714285714286;-10.319999999999999;-1.3785714285714286;-2.9514285714285715;-1.8128571428571427;-5.140000000000001;-5.55;-4.364285714285715;-1.5657142857142858;-2.2399999999999998;-3.3833333333333333;-10.301428571428572;-8.278571428571428
2012-12-16;-6.741428571428571;-1.4028571428571428;-12.965714285714286;-2.1314285714285712;-1.7799999999999998;-1.7042857142857142;-7.813095238095238;-7.479841269841269;-0.9214285714285715;-3.457142857142857;-6.541428571428571;-4.695714285714286;-2.007142857142857;-8.68142857142857;-13.968571428571428;-2.4628571428571426;-4.797142857142857;-5.707142857142857;-10.795714285714284;-3.4314285714285715;-7.255714285714285;-20.391428571428573;-4.831428571428572;-6.82;-3.7114285714285713;-5.847142857142857;-3.165714285714286;-2.9614285714285713;-10.370000000000001;-1.1757142857142857;-2.8714285714285714;-1.92;-4.801428571428572;-5.242857142857143;-4.564285714285714;-1.5057142857142856;-2.2257142857142855;-3.3747777777777777;-9.827142857142858;-8.347142857142858
2012-12-23;-5.72;-0.97;-12.092857142857143;-1.4557142857142857;-1.3642857142857143;-0.9514285714285714;-7.66047619047619;-7.422539682539682;-0.9042857142857142;-2.527142857142857;-6.177142857142857;-2.501428571428572;-1.6442857142857144;-7.848571428571428;-13.77;-1.3614285714285717;-3.9814285714285718;-3.9785714285714286;-9.234285714285715;-2.0314285714285716;-6.341428571428572;-18.587142857142858;-4.477142857142857;-6.161428571428571;-3.4314285714285715;-5.0128571428571425;-2.705714285714286;-2.6271428571428572;-8.735714285714286;-0.9842857142857142;-2.3414285714285716;-1.457142857142857;-4.4471428571428575;-4.8585714285714285;-3.755714285714286;-1.2928571428571427;-2.2;-3.366222222222222;-9.235714285714286;-7.137142857142857
2012-12-30;-5.3028571428571425;-0.8957142857142858;-10.638571428571428;-0.89;-1.3714285714285714;-0.8585714285714285;-7.5078571428571435;-7.3652380952380945;-0.8485714285714285;-1.7514285714285713;-5.675714285714286;-2.68;-1.6871428571428573;-7.835714285714286;-13.31;-1.0114285714285713;-3.255714285714286;-3.545714285714286;-9.051428571428572;-1.3685714285714285;-6.281428571428571;-17.205714285714286;-3.8528571428571428;-5.298571428571429;-3.5285714285714285;-5.215714285714285;-1.987142857142857;-2.48;-7.751428571428571;-0.9457142857142857;-2.402857142857143;-1.2842857142857143;-3.822857142857143;-4.361428571428571;-3.957142857142857;-1.2428571428571427;-2.2;-3.357666666666667;-7.7057142857142855;-6.881428571428572
2013-01-06;-5.9957142857142856;-0.9157142857142857;-10.334285714285715;-0.6985714285714285;-1.4414285714285715;-1.1057142857142856;-7.355238095238096;-7.307936507936507;-0.9;-1.9271428571428573;-5.717142857142858;-3.3057142857142856;-1.82;-7.9957142857142856;-12.961428571428572;-1.0185714285714285;-2.947142857142857;-4.2785714285714285;-9.442857142857141;-1.3514285714285716;-6.398571428571429;-17.865714285714287;-3.5614285714285714;-5.1571428571428575;-3.66;-5.554285714285714;-1.782857142857143;-2.5271428571428567;-7.7299999999999995;-0.9914285714285713;-2.5242857142857145;-1.5085714285714287;-3.531428571428571;-4.147142857142858;-4.225714285714286;-1.24;-2.2014285714285715;-3.349111111111111;-6.312857142857142;-6.991428571428571
2013-01-13;-6.727142857142858;-1.0085714285714287;-10.661428571428571;-0.5171428571428571;-1.5242857142857142;-1.5842857142857143;-7.202619047619048;-7.25063492063492;-0.9628571428571429;-2.5;-5.902857142857143;-4.771428571428571;-2.005714285714286;-8.424285714285714;-12.614285714285714;-1.1514285714285715;-2.9;-5.53;-10.495714285714286;-1.8928571428571428;-7.3742857142857146;-18.684285714285714;-3.435714285714286;-5.098571428571428;-3.857142857142857;-5.934;-1.8642857142857143;-2.6971428571428575;-8.322857142857144;-1.0185714285714285;-2.9657142857142857;-1.6342857142857141;-3.4057142857142857;-4.01;-4.871428571428572;-1.2614285714285713;-2.18;-3.3405555555555555;-5.747142857142857;-7.611428571428571
2013-01-20;-6.792857142857143;-1.0685714285714287;-11.094285714285714;-0.42714285714285716;-1.3142857142857143;-1.7285714285714284;-7.05;-7.1933333333333325;-0.9071428571428571;-3.1614285714285715;-6.032857142857142;-4.964285714285714;-1.7771428571428571;-8.605714285714287;-12.337142857142856;-1.2099999999999997;-2.7585714285714285;-5.885714285714286;-10.680000000000001;-1.9685714285714284;-6.921428571428572;-19.677142857142858;-3.307142857142857;-5.175714285714285;-3.6571428571428575;-5.68;-1.8542857142857143;-2.672857142857143;-8.724285714285715;-0.9271428571428572;-3.085714285714286;-1.3314285714285714;-3.277142857142857;-3.8414285714285716;-4.877142857142857;-1.25;-2.18;-3.332;-5.554285714285714;-7.557142857142857
2013-01-27;-6.444285714285714;-1.0285714285714287;-11.314285714285715;-0.3671428571428571;-1.237142857142857;-1.6228571428571428;-7.058571428571428;-7.192857142857143;-0.9185714285714285;-3.4200000000000004;-5.935714285714285;-4.4399999999999995;-1.6285714285714286;-8.41;-12.175714285714287;-1.0585714285714285;-2.4714285714285715;-5.297142857142857;-10.59142857142857;-1.9414285714285715;-6.718571428571429;-19.844285714285714;-3.32;-4.837142857142857;-3.6128571428571425;-5.575714285714286;-1.8785714285714286;-2.6314285714285717;-8.81857142857143;-0.9157142857142857;-2.6799999999999997;-1.237142857142857;-3.29;-3.8285714285714287;-4.87;-1.2142857142857142;-2.165714285714286;-2.837142857142857;-5.1971428571428575;-7.387142857142857
2013-02-03;-5.738571428571428;-0.7885714285714285;-10.657142857142857;-0.3514285714285714;-1.2214285714285715;-1.04;-6.9957142857142856;-6.735714285714286;-0.8685714285714285;-2.6714285714285713;-5.721428571428571;-3.0157142857142856;-1.6685714285714286;-7.984285714285714;-12.069999999999999;-0.8828571428571428;-2.02;-4.367142857142857;-9.401428571428571;-1.2857142857142858;-6.238571428571428;-18.70285714285714;-2.915714285714286;-4.595714285714286;-3.5300000000000002;-5.285714285714286;-1.6614285714285715;-2.537142857142857;-8.372857142857143;-0.9285714285714286;-2.5;-1.2971428571428572;-2.8857142857142857;-3.718571428571429;-4.178571428571429;-1.1642857142857141;-2.142857142857143;-2.047142857142857;-4.644285714285715;-7.235714285714286
2013-02-10;-6.344285714285715;-0.9257142857142858;-10.348571428571429;-0.2871428571428572;-1.3242857142857143;-1.2714285714285716;-6.902857142857143;-6.932857142857143;-0.7385714285714285;-2.457142857142857;-5.704285714285715;-3.875714285714286;-1.5657142857142858;-8.067142857142857;-11.961428571428572;-0.9257142857142858;-1.8228571428571427;-4.665714285714286;-9.732857142857142;-1.3857142857142857;-6.822857142857143;-18.13714285714286;-2.8285714285714287;-4.39;-3.692857142857143;-5.484285714285714;-1.5385714285714285;-2.41;-8.34142857142857;-0.9057142857142857;-2.6285714285714286;-1.49;-2.7985714285714285;-3.584285714285714;-4.454285714285715;-1.1142857142857143;-2.1285714285714286;-3.09;-4.072857142857143;-7.0842857142857145
2013-02-17;-6.438571428571429;-1.0242857142857142;-10.645714285714286;-0.29285714285714287;-1.497142857142857;-1.52;-6.7371428571428575;-7.192857142857143;-0.7557142857142857;-2.7485714285714287;-5.877142857142857;-4.5128571428571425;-1.5728571428571427;-8.262857142857143;-11.891428571428573;-0.9271428571428572;-1.7585714285714287;-5.231428571428571;-10.165714285714285;-1.3057142857142858;-6.832857142857143;-19.07857142857143;-2.741428571428571;-3.8414285714285716;-3.6757142857142857;-5.5200000000000005;-1.4885714285714287;-2.4514285714285715;-8.722857142857142;-0.9114285714285714;-2.7271428571428573;-1.4014285714285715;-2.7114285714285717;-3.5100000000000002;-4.537142857142857;-1.0314285714285716;-2.138571428571429;-3.542857142857143;-3.5942857142857143;-7.602857142857142
2013-02-24;-6.88;-1.1814285714285713;-11.087142857142856;-0.3371428571428572;-1.83;-1.9757142857142858;-6.711428571428572;-7.472857142857143;-1.0542857142857143;-3.314285714285714;-6.097142857142857;-5.410000000000001;-1.9614285714285715;-8.652857142857142;-11.834285714285715;-1.3;-2.107142857142857;-6.11;-10.945714285714287;-1.897142857142857;-7.727142857142858;-19.935714285714287;-2.654285714285714;-4.035714285714286;-3.867142857142857;-5.982857142857143;-1.8242857142857143;-2.6942857142857144;-9.275714285714287;-1.082857142857143;-3.204285714285714;-1.7985714285714285;-2.6242857142857146;-3.6471428571428572;-5.130000000000001;-1.1071428571428572;-2.1671428571428573;-4.5200000000000005;-4.055714285714286;-8.111428571428572
2013-03-03;-7.401428571428572;-1.342857142857143;-11.592857142857143;-0.42714285714285716;-2.1342857142857143;-2.472857142857143;-6.894285714285714;-7.688571428571429;-1.3314285714285714;-4.078571428571428;-6.3500000000000005;-5.992857142857143;-2.157142857142857;-9.014285714285714;-11.848571428571429;-1.647142857142857;-2.475714285714286;-7.221428571428572;-11.975714285714286;-2.3057142857142856;-8.542857142857143;-20.608571428571427;-3.005714285714286;-4.5285714285714285;-4.087142857142857;-6.351428571428571;-2.157142857142857;-2.93;-9.914285714285715;-1.2442857142857144;-3.6271428571428572;-2.1157142857142857;-2.975714285714286;-3.8942857142857146;-5.522857142857143;-1.1528571428571428;-2.18;-5.397142857142858;-4.912857142857143;-8.522857142857143
2013-03-10;-7.731428571428572;-1.4457142857142855;-11.930000000000001;-0.35000000000000003;-2.317142857142857;-2.915714285714286;-7.061428571428571;-7.802857142857143;-1.3857142857142857;-4.662857142857143;-6.547142857142857;-6.401428571428572;-2.1942857142857144;-9.25;-11.864285714285714;-1.8828571428571428;-2.6914285714285713;-7.958571428571429;-12.41;-2.43;-9.045714285714286;-21.169999999999998;-3.1214285714285714;-4.798571428571429;-4.17;-6.465714285714286;-2.232857142857143;-3.0628571428571427;-10.418571428571429;-1.2714285714285716;-3.607142857142857;-2.27;-3.0914285714285716;-4.0;-5.734285714285714;-1.1771428571428573;-2.09;-5.867142857142857;-5.485714285714286;-8.702857142857143
2013-03-17;-7.854285714285715;-1.3485714285714288;-12.072857142857144;-0.3;-2.4257142857142857;-3.1957142857142857;-7.135714285714286;-7.395714285714286;-0.8757142857142857;-4.832857142857143;-6.6899999999999995;-6.198571428571428;-1.2028571428571428;-9.095714285714285;-11.991428571428571;-1.3171428571428572;-1.6314285714285715;-8.285714285714286;-11.842857142857143;-1.8257142857142858;-8.905714285714286;-21.592857142857145;-2.84;-3.9200000000000004;-3.59;-6.244285714285715;-2.1371428571428575;-2.9299999999999997;-9.512857142857143;-0.8542857142857143;-2.7785714285714285;-2.185714285714286;-2.81;-3.787142857142857;-4.47;-0.8342857142857143;-2.0485714285714285;-3.9642857142857144;-4.997142857142857;-8.01
2013-03-24;-7.53;-1.3742857142857143;-12.049999999999999;-0.25285714285714284;-2.2185714285714284;-3.0714285714285716;-6.795714285714285;-7.491428571428571;-0.7671428571428571;-4.45;-6.721428571428571;-4.952857142857143;-1.4557142857142857;-8.742857142857144;-12.12142857142857;-1.2900000000000003;-1.5628571428571427;-7.524285714285715;-10.18857142857143;-1.5757142857142856;-7.890000000000001;-21.814285714285713;-2.632857142857143;-3.192857142857143;-3.5957142857142856;-5.807142857142858;-1.907142857142857;-2.81;-9.185714285714285;-0.8371428571428572;-2.66;-1.97;-2.6028571428571428;-3.5942857142857143;-3.911428571428572;-0.88;-2.087142857142857;-2.8714285714285714;-4.2;-7.635714285714286
2013-03-31;-7.217142857142858;-1.4271428571428573;-12.131428571428572;-0.31142857142857144;-2.0714285714285716;-2.987142857142857;-6.618571428571428;-7.604285714285715;-0.9642857142857143;-4.265714285714286;-6.6814285714285715;-5.415714285714286;-1.9042857142857144;-8.801428571428572;-12.275714285714287;-1.5157142857142856;-1.9314285714285713;-6.822857142857143;-10.765714285714285;-1.897142857142857;-7.6814285714285715;-21.594285714285714;-2.717142857142857;-3.5157142857142856;-3.75;-5.9557142857142855;-2.0414285714285714;-2.91;-9.569999999999999;-1.0242857142857142;-3.007142857142857;-2.1242857142857146;-2.687142857142857;-3.595714285714286;-4.640000000000001;-0.8885714285714286;-2.1157142857142857;-3.4257142857142857;-4.364285714285715;-7.865714285714286
2013-04-07;-7.497142857142857;-1.4757142857142858;-12.322857142857144;-0.37;-2.3200000000000003;-3.218571428571429;-6.701428571428571;-7.761428571428572;-1.2085714285714286;-4.517142857142857;-6.758571428571429;-6.012857142857143;-2.1742857142857144;-9.05;-12.42;-1.8542857142857143;-2.335714285714286;-7.608571428571429;-11.755714285714287;-2.2199999999999998;-8.438571428571429;-21.414285714285715;-3.0285714285714285;-4.022857142857143;-4.005714285714285;-6.28;-2.2357142857142858;-3.052857142857143;-10.095714285714285;-1.2014285714285715;-3.44;-2.3385714285714285;-2.998571428571428;-3.7800000000000002;-5.208571428571429;-0.9242857142857144;-2.138571428571429;-4.590000000000001;-5.011428571428572;-8.388571428571428
2013-04-14;-7.412857142857143;-1.0642857142857143;-12.394285714285715;-0.3442857142857143;-1.9271428571428573;-3.085714285714286;-6.888571428571429;-7.594285714285715;-1.1214285714285714;-4.708571428571429;-6.762857142857143;-5.075714285714286;-2.2;-8.905714285714286;-12.540000000000001;-1.657142857142857;-2.1214285714285714;-6.701428571428571;-12.132857142857143;-2.027142857142857;-7.784285714285715;-21.368571428571432;-3.1700000000000004;-4.364285714285715;-3.922857142857143;-6.1814285714285715;-2.0185714285714287;-3.065714285714286;-10.415714285714285;-1.1414285714285715;-3.09;-2.031428571428571;-3.14;-3.8871428571428575;-5.418571428571428;-0.9342857142857143;-2.1028571428571428;-3.1871428571428573;-5.532857142857144;-7.554285714285714
2013-04-21;-6.645714285714286;-1.0057142857142858;-11.941428571428572;-0.45;-1.7057142857142857;-2.3857142857142857;-7.057142857142857;-7.3428571428571425;-1.1357142857142857;-3.7157142857142857;-6.658571428571428;-4.722857142857143;-2.3228571428571425;-8.685714285714287;-12.654285714285715;-1.5585714285714285;-2.08;-5.457142857142857;-10.62;-2.1128571428571425;-6.792857142857143;-19.56142857142857;-3.301428571428571;-4.777142857142857;-3.8685714285714283;-5.82;-1.9014285714285715;-3.1142857142857143;-10.012857142857143;-1.1742857142857144;-2.794285714285714;-2.0342857142857143;-3.2714285714285714;-3.93;-5.038571428571429;-0.9800000000000001;-2.15;-2.3871428571428575;-5.785714285714286;-7.124285714285714
2013-04-28;-7.085714285714286;-1.1528571428571428;-11.925714285714287;-0.4985714285714286;-2.064285714285714;-2.654285714285714;-7.204285714285715;-7.630000000000001;-1.34;-3.91;-6.687142857142858;-5.587142857142857;-2.4857142857142853;-8.924285714285714;-12.704285714285716;-1.9214285714285713;-2.4314285714285715;-6.311428571428571;-11.354285714285714;-2.3685714285714283;-7.795714285714285;-19.615714285714287;-3.432857142857143;-5.0528571428571425;-4.085714285714286;-6.055714285714286;-2.1128571428571425;-3.218571428571429;-10.172857142857142;-1.3542857142857143;-3.2600000000000002;-2.3099999999999996;-3.402857142857143;-4.045714285714285;-5.398571428571429;-1.0814285714285714;-2.17;-4.061428571428571;-6.075714285714286;-7.932857142857143
2013-05-05;-7.57;-1.34;-12.209999999999999;-0.6171428571428572;-2.3771428571428572;-3.1042857142857145;-7.308571428571428;-7.798571428571429;-1.5371428571428571;-4.462857142857143;-6.804285714285714;-6.215714285714285;-2.6228571428571428;-9.218571428571428;-12.764285714285714;-2.242857142857143;-2.7714285714285714;-7.325714285714286;-12.088571428571427;-2.6028571428571428;-8.682857142857143;-20.391428571428573;-3.5685714285714285;-5.382857142857143;-4.297142857142857;-6.324285714285715;-2.3528571428571428;-3.3485714285714283;-10.620000000000001;-1.542857142857143;-3.7085714285714286;-2.48;-3.5385714285714287;-4.257142857142857;-5.734285714285714;-1.12;-2.1414285714285715;-5.311428571428571;-6.5042857142857144;-8.467142857142857
2013-05-12;-7.8742857142857146;-1.4685714285714284;-12.512857142857143;-0.6957142857142857;-2.5985714285714288;-3.564285714285714;-7.408571428571428;-7.914285714285714;-1.6428571428571428;-4.981428571428572;-6.917142857142857;-6.687142857142858;-2.7142857142857144;-9.464285714285714;-12.825714285714286;-2.511428571428571;-3.0828571428571427;-8.065714285714286;-12.822857142857142;-2.77;-9.211428571428572;-21.12857142857143;-3.6971428571428575;-5.658571428571428;-4.442857142857143;-6.5;-2.4985714285714287;-3.4771428571428573;-11.01142857142857;-1.6714285714285713;-4.0371428571428565;-2.572857142857143;-3.6671428571428573;-4.435714285714286;-5.911428571428572;-1.1428571428571428;-2.1700000000000004;-5.8742857142857146;-6.88;-8.677142857142858
2013-05-19;-8.055714285714286;-1.552857142857143;-12.787142857142857;-0.7585714285714287;-2.77;-3.9642857142857144;-7.488571428571428;-8.02;-1.7057142857142857;-5.385714285714286;-7.008571428571429;-7.0600000000000005;-2.7657142857142856;-9.638571428571428;-12.885714285714286;-2.7314285714285718;-3.367142857142857;-8.512857142857143;-13.557142857142857;-2.915714285714286;-9.56;-21.677142857142858;-3.79;-5.901428571428572;-4.513333333333333;-6.57;-2.5885714285714285;-3.5928571428571425;-11.344285714285714;-1.7571428571428573;-4.218571428571429;-2.6685714285714286;-3.7600000000000002;-4.590000000000001;-6.011428571428572;-1.1842857142857142;-2.1542857142857144;-6.072857142857143;-7.195714285714287;-8.808571428571428
2013-05-26;-8.175714285714287;-1.6442857142857144;-13.094285714285714;-0.8857142857142858;-2.9499999999999997;-4.297142857142857;-7.578571428571428;-8.131428571428572;-1.81;-5.74;-7.121428571428572;-7.345714285714286;-2.8328571428571427;-9.788571428571428;-12.99;-2.967142857142857;-3.6757142857142857;-8.921428571428573;-14.291428571428572;-3.0885714285714285;-9.895714285714286;-22.087142857142858;-3.9442857142857144;-6.191428571428572;-4.5331746031746025;-6.748571428571429;-2.7657142857142856;-3.7585714285714285;-11.641428571428571;-1.8671428571428572;-4.4557142857142855;-2.755714285714286;-3.9142857142857146;-4.771428571428571;-6.081428571428572;-1.2128571428571429;-2.158571428571429;-6.231428571428572;-7.601428571428571;-8.99
2013-06-02;-8.207142857142857;-1.717142857142857;-13.31;-0.8771428571428571;-3.0385714285714287;-4.535714285714286;-7.6242857142857146;-8.224285714285715;-1.8414285714285714;-5.977142857142858;-7.192857142857143;-7.62;-2.8128571428571427;-9.897142857142857;-13.06;-3.11;-3.937142857142857;-9.040000000000001;-15.025714285714285;-3.2128571428571426;-9.592857142857143;-22.374285714285715;-4.027142857142857;-6.367142857142857;-4.553015873015873;-6.78;-2.8442857142857143;-3.8314285714285714;-11.847142857142858;-1.9042857142857144;-4.581428571428572;-2.8228571428571425;-3.997142857142857;-4.904285714285714;-6.132857142857143;-1.2314285714285713;-2.1085714285714285;-6.348571428571428;-7.885714285714286;-8.89857142857143
