date_mesure;05068X0028_SP010;04514X0018_01;04808X0027_N11;04555X0093_F1;05078X0040_PZN1;06101X0202_SP1;03922X0027_S1;03555X6010_PZ1;03201X6016_PZ2;05086X0065_EL33;04518X0044_F3;05078X0041_PZN3;03593X0017_PZ14;04818X0544_PZ34;06074X0096_F4;03567X0041_PZ4;04513X0085_PZ5;03554X0029_PZ5;04193X0022_S2-6;02854X0024_PZ6;02507X0615_PZ6;04502X0043_SGB7;05334X0011_SF7;03207X0603_PZ7;04502X0044_SGB8;04202X0013_S9;05088X0134_B;06094X0181_F;04248X0022_F;04217X0003_F;05863X0203_F;04553X0023_F;04242X0053_F;04225X0014_F;05068X0054_F;04856X0084_F;05625X0036_F;05612X0007_F;05366X0035_PIEZO;04854X0296_P;05092X0009_P;04558X0072_AEP;05866X0091_SR;05858X0203_S;05865X0126_S;06102X0620_PZ;05103X0321_PZ;04532X0051_PZ;05082X0181_PZ;04851X0091_PZ;03195X0513_PZ;03564X0063_PZ;05086X0134_PZ;03904X0064_PZ;04562X0074_PZ;05857X0145_PZ;05123X0545_PZ;04838X0175_PZ;04541X0016_PZ;03925X0017_PZ;05854X0047_PZ;04854X0257_PZ;04855X0077_PZ;04231X0089_PZ
2015-04-02;2.0785714285714283;-0.6407142857142858;-1.9764285714285714;-3.782142857142857;-1.04;-5.397142857142857;-5.690714285714286;-2.7585714285714285;-2.115;-2.3378571428571426;-1.2185714285714284;-1.2864285714285715;-19.472857142857144;-1.1814285714285715;-2.0707142857142857;-5.217142857142857;-3.275714285714286;-9.081428571428571;-2.347857142857143;-6.502857142857144;-3.1814285714285715;-1.8271428571428572;-0.7407142857142858;-2.1778571428571425;-2.4957142857142856;-2.097142857142857;-2.1021428571428573;-2.6028571428571423;-12.10857142857143;-3.349285714285714;-41.45428571428571;-3.1514285714285712;-37.035;-2.925714285714286;2.972857142857143;-6.21;-86.35285714285715;-42.14642857142857;-72.6692857142857;-1.74;-2.17;-12.774285714285714;-19.474285714285713;-13.026428571428571;-2.962142857142857;-2.829285714285714;-5.586428571428572;-1.290714285714286;-1.7135714285714285;-16.225714285714286;-4.148571428571429;-3.036428571428571;-1.6614285714285715;-4.263571428571429;-6.4957142857142856;-2.9228571428571426;-14.102857142857143;-4.235;-3.212142857142857;-13.510714285714286;-48.77071428571429;-2.4492857142857147;-3.4828571428571427;-6.2821428571428575
2015-04-05;2.0035714285714286;-0.6571428571428571;-1.987142857142857;-3.6585714285714284;-1.0357142857142858;-5.381428571428572;-5.7057142857142855;-2.834285714285714;-2.142857142857143;-2.4285714285714284;-1.2142857142857142;-1.2885714285714285;-19.495714285714286;-1.2057142857142857;-2.0342857142857143;-5.428571428571429;-3.3285714285714287;-9.175714285714287;-2.3814285714285717;-6.5842857142857145;-2.8871428571428575;-1.8542857142857143;-0.6971428571428572;-2.177142857142857;-2.5085714285714285;-2.15;-2.138571428571429;-2.5928571428571425;-12.088571428571429;-3.3385714285714285;-41.44;-3.1457142857142855;-37.05142857142857;-2.9471428571428575;2.9914285714285715;-6.215714285714285;-86.13428571428572;-42.12;-72.69285714285715;-1.7085714285714284;-2.198571428571429;-12.767142857142858;-18.517142857142858;-12.611428571428572;-2.8528571428571428;-2.807142857142857;-5.424285714285714;-1.3042857142857145;-1.727142857142857;-16.228571428571428;-4.188571428571429;-3.09;-1.687142857142857;-4.335714285714286;-6.4799999999999995;-2.8514285714285714;-14.1;-4.257142857142857;-3.212857142857143;-13.517142857142858;-48.74857142857143;-2.442857142857143;-3.4857142857142853;-6.29
2015-04-09;1.9285714285714286;-0.7128571428571429;-2.0042857142857144;-3.6585714285714284;-0.9728571428571429;-5.33;-5.736428571428571;-2.9192857142857145;-2.1950000000000003;-2.5135714285714283;-1.275;-1.3121428571428573;-19.501428571428573;-1.282142857142857;-1.9807142857142859;-5.609999999999999;-3.407857142857143;-9.265714285714285;-2.4392857142857145;-6.632857142857143;-2.9764285714285714;-1.8807142857142858;-0.7185714285714286;-2.2107142857142854;-2.5385714285714283;-2.19;-2.178571428571429;-2.576428571428571;-12.094285714285714;-3.34;-41.42285714285714;-3.1392857142857142;-37.05928571428572;-2.982857142857143;2.9435714285714285;-6.224285714285714;-85.97071428571428;-42.05571428571429;-72.64785714285715;-1.7349999999999999;-2.2521428571428572;-12.76;-17.595;-12.182142857142857;-2.833571428571428;-2.7764285714285712;-5.386428571428571;-1.4214285714285715;-1.7664285714285715;-16.232142857142854;-4.216428571428572;-3.142857142857143;-1.7464285714285714;-4.390000000000001;-6.51;-2.7771428571428576;-14.124285714285715;-4.297142857142857;-3.2335714285714285;-13.527857142857144;-48.68642857142857;-2.4564285714285714;-3.504285714285714;-6.29
2015-04-12;1.937142857142857;-0.7685714285714286;-2.0214285714285714;-3.6585714285714284;-0.91;-5.278571428571429;-5.767142857142857;-3.0042857142857144;-2.2471428571428573;-2.5985714285714283;-1.3357142857142856;-1.3357142857142859;-19.50714285714286;-1.3585714285714285;-1.9271428571428573;-5.791428571428571;-3.487142857142857;-9.355714285714285;-2.4971428571428573;-6.6814285714285715;-3.065714285714286;-1.907142857142857;-0.74;-2.244285714285714;-2.5685714285714285;-2.23;-2.218571428571429;-2.5599999999999996;-12.1;-3.3414285714285716;-41.40571428571428;-3.132857142857143;-37.06714285714286;-3.018571428571429;2.8957142857142855;-6.232857142857143;-85.80714285714285;-41.99142857142857;-72.60285714285715;-1.7614285714285713;-2.3057142857142856;-12.752857142857142;-16.672857142857143;-11.752857142857142;-2.814285714285714;-2.7457142857142856;-5.348571428571428;-1.5385714285714285;-1.8057142857142858;-16.235714285714284;-4.244285714285715;-3.1957142857142857;-1.8057142857142858;-4.444285714285714;-6.54;-2.7028571428571433;-14.14857142857143;-4.337142857142857;-3.2542857142857144;-13.538571428571428;-48.62428571428571;-2.4699999999999998;-3.5228571428571427;-6.29
2015-04-16;1.9457142857142855;-0.8071428571428572;-2.0164285714285715;-3.9485714285714284;-0.9285714285714286;-5.231428571428571;-5.847857142857142;-3.057142857142857;-2.297142857142857;-2.6064285714285713;-1.4157142857142857;-1.3564285714285715;-19.48857142857143;-1.3992857142857142;-1.907857142857143;-5.934285714285714;-3.537857142857143;-9.399999999999999;-2.553571428571429;-6.707142857142857;-3.705714285714286;-1.9364285714285714;-0.7557142857142858;-2.287857142857143;-2.5942857142857143;-2.25;-2.265714285714286;-2.5285714285714285;-12.082142857142857;-3.3364285714285717;-41.394999999999996;-3.1271428571428572;-37.04428571428572;-3.025714285714286;2.8771428571428572;-6.2335714285714285;-85.68071428571429;-41.94357142857143;-72.55071428571429;-1.7914285714285714;-2.3528571428571428;-12.74642857142857;-15.787857142857144;-10.96;-2.7978571428571426;-2.7078571428571427;-5.615;-1.6357142857142857;-1.8314285714285714;-16.23642857142857;-4.279285714285715;-3.2350000000000003;-1.8492857142857142;-4.452857142857143;-6.542142857142856;-2.6435714285714287;-14.169285714285714;-4.362142857142857;-3.255;-13.521785714285713;-48.58357142857143;-2.486428571428571;-3.54;-6.265000000000001
2015-04-19;1.9614285714285713;-0.8457142857142858;-2.0114285714285716;-4.238571428571428;-0.9471428571428572;-5.184285714285714;-5.928571428571429;-3.11;-2.347142857142857;-2.6142857142857143;-1.4957142857142858;-1.3771428571428572;-19.47;-1.44;-1.8885714285714283;-6.077142857142857;-3.5885714285714285;-9.444285714285714;-2.61;-6.732857142857143;-4.345714285714286;-1.9657142857142857;-0.7714285714285715;-2.3314285714285714;-2.62;-2.27;-2.3128571428571427;-2.4971428571428573;-12.064285714285715;-3.3314285714285714;-41.38428571428572;-3.1214285714285714;-37.02142857142858;-3.032857142857143;2.858571428571429;-6.234285714285714;-85.55428571428571;-41.895714285714284;-72.49857142857142;-1.8214285714285714;-2.4;-12.74;-14.902857142857144;-10.167142857142858;-2.781428571428571;-2.6700000000000004;-5.881428571428572;-1.7328571428571427;-1.8571428571428572;-16.237142857142857;-4.314285714285714;-3.2742857142857145;-1.8928571428571428;-4.461428571428572;-6.544285714285714;-2.584285714285714;-14.19;-4.387142857142857;-3.255714285714286;-13.504999999999999;-48.542857142857144;-2.5028571428571427;-3.557142857142857;-6.24
2015-04-23;1.977142857142857;-0.8857142857142858;-2.010714285714286;-4.45;-0.95;-5.130714285714285;-6.086428571428572;-3.182142857142857;-2.4050000000000002;-2.642857142857143;-1.5750000000000002;-1.402857142857143;-19.477857142857143;-1.46;-1.8378571428571426;-6.195714285714287;-3.6399999999999997;-9.512142857142857;-2.637857142857143;-6.753571428571429;-5.154285714285715;-1.9935714285714285;-0.8171428571428572;-2.3921428571428573;-2.647142857142857;-2.2992857142857144;-2.3585714285714285;-2.501428571428572;-12.095714285714287;-3.3442857142857143;-41.37285714285714;-3.117142857142857;-37.027857142857144;-3.0614285714285714;2.8321428571428573;-6.242857142857142;-85.39357142857142;-41.84;-72.42142857142858;-1.852142857142857;-2.46;-12.73857142857143;-14.001428571428573;-9.364285714285714;-2.7299999999999995;-2.6221428571428573;-6.025714285714286;-1.689285714285714;-1.8914285714285715;-16.24285714285714;-4.371428571428572;-3.3364285714285717;-1.9449999999999998;-4.507142857142857;-6.6535714285714285;-2.5021428571428572;-14.213571428571427;-4.418571428571429;-3.2792857142857144;-13.5055;-48.447857142857146;-2.5271428571428567;-3.583571428571428;-6.2614285714285725
2015-04-26;1.8928571428571428;-0.9257142857142858;-2.0100000000000002;-4.661428571428572;-0.9528571428571428;-5.077142857142857;-6.244285714285715;-3.2542857142857144;-2.462857142857143;-2.6714285714285713;-1.6542857142857144;-1.4285714285714286;-19.485714285714288;-1.48;-1.7871428571428571;-6.314285714285715;-3.6914285714285713;-9.58;-2.665714285714286;-6.774285714285715;-5.9628571428571435;-2.0214285714285714;-0.8628571428571429;-2.4528571428571433;-2.674285714285714;-2.3285714285714287;-2.4042857142857144;-2.505714285714286;-12.127142857142857;-3.357142857142857;-41.36142857142857;-3.1128571428571425;-37.034285714285716;-3.09;2.8057142857142856;-6.251428571428571;-85.23285714285714;-41.784285714285716;-72.34428571428572;-1.8828571428571428;-2.52;-12.737142857142857;-13.1;-8.561428571428571;-2.6785714285714284;-2.5742857142857143;-6.17;-1.6457142857142857;-1.9257142857142857;-16.248571428571427;-4.428571428571429;-3.3985714285714286;-1.997142857142857;-4.5528571428571425;-6.762857142857143;-2.4200000000000004;-14.237142857142857;-4.45;-3.302857142857143;-13.505999999999998;-48.35285714285715;-2.551428571428571;-3.61;-6.282857142857144
2015-04-30;1.8085714285714285;-0.8607142857142858;-1.9814285714285715;-6.330714285714286;-0.9428571428571428;-5.102857142857143;-6.362142857142857;-3.2235714285714288;-2.452857142857143;-2.724285714285714;-1.71;-1.2978571428571428;-19.492857142857144;-1.3507142857142858;-1.8821428571428571;-6.229285714285714;-3.517142857142857;-9.633571428571429;-2.619285714285714;-6.781428571428572;-6.705714285714286;-2.0142857142857142;-0.8528571428571429;-2.4321428571428574;-2.641428571428571;-2.3335714285714286;-2.3835714285714285;-2.592142857142857;-12.147857142857143;-3.355;-41.38428571428571;-3.111428571428571;-37.037142857142854;-3.0828571428571427;2.8321428571428573;-6.249285714285714;-85.29071428571429;-41.845;-72.35928571428572;-1.7871428571428571;-2.474285714285714;-12.736428571428572;-13.012857142857143;-9.297857142857143;-2.6792857142857143;-2.647142857142857;-6.026428571428571;-1.427857142857143;-1.8242857142857143;-16.247857142857143;-4.453571428571429;-3.415;-1.8828571428571428;-4.58;-6.77;-2.495714285714286;-14.152142857142856;-4.423571428571429;-3.277857142857143;-13.506499999999999;-48.29428571428572;-2.5114285714285716;-3.5985714285714288;-6.309285714285715
2015-05-03;1.7585714285714285;-0.7957142857142857;-1.9528571428571428;-8.0;-0.9328571428571429;-5.128571428571428;-6.4799999999999995;-3.192857142857143;-2.442857142857143;-2.777142857142857;-1.7657142857142856;-1.167142857142857;-19.5;-1.2214285714285715;-1.977142857142857;-6.144285714285714;-3.3428571428571425;-9.687142857142858;-2.5728571428571425;-6.788571428571429;-7.448571428571428;-2.007142857142857;-0.8428571428571429;-2.4114285714285715;-2.608571428571428;-2.3385714285714285;-2.3628571428571425;-2.6785714285714284;-12.168571428571429;-3.3528571428571428;-41.40714285714286;-3.11;-37.04;-3.075714285714286;2.858571428571429;-6.247142857142856;-85.34857142857143;-41.90571428571428;-72.37428571428572;-1.6914285714285715;-2.4285714285714284;-12.735714285714286;-12.925714285714287;-10.034285714285714;-2.6799999999999997;-2.7199999999999998;-5.882857142857143;-1.2100000000000002;-1.7228571428571426;-16.247142857142858;-4.478571428571429;-3.4314285714285715;-1.7685714285714285;-4.607142857142857;-6.777142857142857;-2.5714285714285716;-14.067142857142857;-4.397142857142858;-3.2528571428571427;-13.507;-48.23571428571429;-2.4714285714285715;-3.587142857142857;-6.335714285714286
2015-05-07;1.7085714285714284;-0.6371428571428571;-1.9392857142857143;-6.497142857142857;-0.8271428571428572;-5.476428571428571;-6.144285714285713;-2.942857142857143;-2.1500000000000004;-2.4057142857142857;-1.7764285714285712;-1.0771428571428572;-19.525714285714287;-1.0914285714285716;-2.1342857142857143;-5.735714285714286;-3.0942857142857143;-9.725714285714286;-2.359285714285714;-6.729285714285714;-6.544285714285714;-1.9100000000000001;-0.9892857142857143;-2.2492857142857146;-2.484285714285714;-2.2185714285714284;-2.157857142857143;-2.8235714285714284;-12.134285714285713;-3.2921428571428573;-41.46000000000001;-3.0999999999999996;-37.04;-3.025714285714286;2.71;-6.240714285714285;-86.12214285714285;-42.206428571428575;-72.49857142857144;-1.5621428571428573;-2.28;-12.730714285714285;-16.65214285714286;-12.624285714285714;-2.9135714285714283;-3.092142857142857;-5.364285714285714;-0.9592857142857143;-1.522142857142857;-16.236428571428572;-4.402142857142858;-3.251428571428572;-1.5492857142857144;-4.595714285714285;-6.682142857142857;-2.867857142857143;-13.927857142857142;-4.287142857142857;-3.1857142857142855;-13.5075;-48.409285714285716;-2.392857142857143;-3.486428571428571;-6.275
2015-05-10;1.677142857142857;-0.4785714285714286;-1.9257142857142857;-4.994285714285715;-0.7214285714285714;-5.824285714285715;-5.808571428571428;-2.692857142857143;-1.8571428571428572;-2.0342857142857143;-1.7871428571428571;-0.9871428571428572;-19.55142857142857;-0.9614285714285715;-2.2914285714285714;-5.327142857142857;-2.845714285714286;-9.764285714285714;-2.1457142857142855;-6.67;-5.64;-1.812857142857143;-1.1357142857142857;-2.087142857142857;-2.36;-2.0985714285714283;-1.9528571428571428;-2.968571428571429;-12.1;-3.2314285714285718;-41.51285714285715;-3.09;-37.04;-2.975714285714286;2.5614285714285714;-6.234285714285714;-86.89571428571428;-42.50714285714286;-72.62285714285714;-1.4328571428571428;-2.1314285714285712;-12.725714285714286;-20.37857142857143;-15.214285714285714;-3.1471428571428572;-3.4642857142857144;-4.845714285714286;-0.7085714285714285;-1.3214285714285714;-16.225714285714286;-4.325714285714286;-3.0714285714285716;-1.33;-4.5842857142857145;-6.587142857142857;-3.164285714285714;-13.788571428571428;-4.177142857142857;-3.1185714285714283;-13.508;-48.582857142857144;-2.314285714285714;-3.3857142857142857;-6.214285714285714
2015-05-14;1.6457142857142857;-0.5971428571428571;-1.9507142857142856;-4.44;-0.7328571428571429;-5.6607142857142865;-5.728571428571428;-2.7614285714285716;-1.9;-2.052857142857143;-1.8514285714285714;-1.1085714285714285;-19.54642857142857;-1.1014285714285714;-2.2142857142857144;-5.538571428571428;-2.9971428571428573;-9.797142857142857;-2.2442857142857138;-6.592857142857143;-5.824999999999999;-1.8435714285714286;-1.032857142857143;-2.175;-2.4178571428571427;-2.1407142857142856;-1.9992857142857143;-2.87;-12.070714285714285;-3.1885714285714286;-41.486428571428576;-3.0671428571428567;-37.04;-3.032857142857143;2.599285714285714;-6.263571428571428;-86.65571428571428;-42.42357142857143;-72.62214285714286;-1.5028571428571427;-2.1185714285714283;-12.735;-19.897857142857145;-14.32642857142857;-3.0721428571428575;-3.2392857142857148;-5.058571428571429;-0.8185714285714285;-1.4457142857142857;-16.229285714285716;-4.320714285714286;-3.1;-1.4814285714285713;-4.555714285714286;-6.551428571428572;-3.0628571428571427;-13.803571428571429;-4.192142857142857;-3.1357142857142857;-13.5085;-48.675;-2.352142857142857;-3.4164285714285714;-6.197857142857142
2015-05-17;1.6857142857142857;-0.7157142857142856;-1.9757142857142858;-3.8857142857142857;-0.7442857142857143;-5.497142857142857;-5.648571428571429;-2.8300000000000005;-1.9428571428571428;-2.0714285714285716;-1.9157142857142857;-1.23;-19.541428571428572;-1.2414285714285713;-2.1371428571428575;-5.75;-3.1485714285714286;-9.83;-2.3428571428571425;-6.515714285714286;-6.01;-1.8742857142857143;-0.9299999999999999;-2.262857142857143;-2.4757142857142855;-2.182857142857143;-2.045714285714286;-2.7714285714285714;-12.04142857142857;-3.1457142857142855;-41.46;-3.044285714285714;-37.04;-3.09;2.6371428571428575;-6.292857142857143;-86.41571428571429;-42.339999999999996;-72.62142857142858;-1.5728571428571427;-2.105714285714286;-12.744285714285715;-19.41714285714286;-13.438571428571427;-2.9971428571428573;-3.0142857142857147;-5.271428571428571;-0.9285714285714286;-1.57;-16.232857142857142;-4.315714285714286;-3.1285714285714286;-1.6328571428571428;-4.527142857142858;-6.515714285714286;-2.9614285714285713;-13.81857142857143;-4.207142857142857;-3.152857142857143;-13.509;-48.76714285714286;-2.39;-3.447142857142857;-6.181428571428571
2015-05-21;1.7257142857142858;-0.7864285714285714;-1.9935714285714288;-4.304285714285714;-0.75;-5.423571428571429;-5.667142857142856;-2.940714285714286;-2.032142857142857;-2.1557142857142857;-1.9764285714285714;-1.290714285714286;-19.537142857142857;-1.3364285714285713;-2.077857142857143;-5.9278571428571425;-3.2592857142857143;-9.868571428571428;-2.4335714285714287;-6.5600000000000005;-7.072857142857143;-1.915;-0.9285714285714286;-2.3449999999999998;-2.529285714285714;-2.2214285714285715;-2.1271428571428572;-2.715;-12.017857142857142;-3.124285714285714;-41.440714285714286;-3.027142857142857;-37.017857142857146;-3.1257142857142854;2.620714285714286;-6.309285714285714;-86.19285714285715;-42.262142857142855;-72.56428571428572;-1.6421428571428571;-2.1685714285714286;-12.752142857142857;-18.277857142857144;-13.02785714285714;-2.9485714285714284;-2.9185714285714286;-5.473571428571429;-1.115;-1.6407142857142858;-16.237857142857145;-4.3464285714285715;-3.244285714285714;-1.727142857142857;-4.527142857142858;-6.537142857142857;-2.8728571428571428;-13.840714285714286;-4.222142857142858;-3.1799999999999997;-13.5095;-48.77642857142857;-2.427857142857143;-3.494285714285714;-6.212142857142856
2015-05-24;1.7614285714285716;-0.8571428571428571;-2.0114285714285716;-4.722857142857143;-0.7557142857142857;-5.3500000000000005;-5.685714285714285;-3.051428571428571;-2.1214285714285714;-2.2399999999999998;-2.037142857142857;-1.3514285714285716;-19.532857142857143;-1.4314285714285713;-2.0185714285714282;-6.105714285714286;-3.37;-9.907142857142857;-2.5242857142857145;-6.604285714285715;-8.135714285714286;-1.9557142857142857;-0.9271428571428572;-2.427142857142857;-2.5828571428571427;-2.2600000000000002;-2.2085714285714286;-2.6585714285714284;-11.994285714285715;-3.1028571428571428;-41.42142857142857;-3.0100000000000002;-36.99571428571429;-3.1614285714285715;2.6042857142857145;-6.325714285714286;-85.97;-42.184285714285714;-72.50714285714285;-1.7114285714285715;-2.2314285714285713;-12.76;-17.138571428571428;-12.617142857142856;-2.9;-2.8228571428571425;-5.675714285714285;-1.3014285714285714;-1.7114285714285715;-16.242857142857144;-4.377142857142857;-3.36;-1.8214285714285714;-4.527142857142857;-6.558571428571428;-2.7842857142857143;-13.862857142857143;-4.2371428571428575;-3.207142857142857;-13.51;-48.785714285714285;-2.4657142857142857;-3.5414285714285714;-6.242857142857143
2015-05-28;1.7971428571428572;-0.917142857142857;-2.02;-5.351428571428571;-0.8792857142857142;-5.268571428571429;-5.7335714285714285;-3.154285714285714;-2.2071428571428573;-2.314285714285714;-2.097142857142857;-1.3864285714285716;-19.530714285714286;-1.5071428571428571;-1.9678571428571425;-6.2542857142857144;-3.4814285714285713;-9.952142857142857;-2.5914285714285716;-6.651428571428571;-8.893571428571429;-1.9957142857142856;-0.8264285714285715;-2.501428571428572;-2.6364285714285716;-2.2978571428571426;-2.277857142857143;-2.611428571428571;-11.995714285714286;-3.0821428571428573;-41.40428571428572;-2.997857142857143;-36.94571428571429;-3.1757142857142857;2.717142857142857;-6.342142857142857;-85.77857142857144;-42.10285714285714;-72.42285714285714;-1.77;-2.312142857142857;-12.767857142857142;-15.313571428571429;-11.747857142857143;-2.8414285714285716;-2.7657142857142856;-5.861428571428571;-1.5371428571428571;-1.77;-16.242857142857144;-4.426428571428572;-3.4450000000000003;-1.8864285714285716;-4.5528571428571425;-6.624285714285714;-2.6792857142857143;-13.906428571428572;-4.263571428571429;-3.2592857142857143;-13.496666666666666;-48.73571428571429;-2.5185714285714287;-3.5814285714285714;-6.301428571428572
2015-05-31;1.7714285714285714;-0.9771428571428571;-2.0285714285714285;-5.9799999999999995;-1.002857142857143;-5.187142857142858;-5.781428571428571;-3.257142857142857;-2.292857142857143;-2.3885714285714283;-2.157142857142857;-1.4214285714285713;-19.52857142857143;-1.582857142857143;-1.917142857142857;-6.402857142857143;-3.5928571428571425;-9.997142857142858;-2.6585714285714284;-6.698571428571428;-9.651428571428571;-2.0357142857142856;-0.7257142857142858;-2.575714285714286;-2.6900000000000004;-2.3357142857142854;-2.347142857142857;-2.564285714285714;-11.997142857142858;-3.0614285714285714;-41.38714285714286;-2.985714285714286;-36.895714285714284;-3.19;2.8299999999999996;-6.3585714285714285;-85.58714285714287;-42.021428571428565;-72.33857142857143;-1.8285714285714287;-2.392857142857143;-12.775714285714285;-13.48857142857143;-10.87857142857143;-2.782857142857143;-2.7085714285714286;-6.047142857142857;-1.772857142857143;-1.8285714285714287;-16.242857142857144;-4.475714285714286;-3.5300000000000002;-1.9514285714285715;-4.578571428571428;-6.6899999999999995;-2.5742857142857143;-13.950000000000001;-4.29;-3.3114285714285714;-13.483333333333334;-48.68571428571429;-2.5714285714285716;-3.6214285714285714;-6.36
2015-06-04;1.7457142857142858;-1.027857142857143;-2.0435714285714286;-6.280714285714286;-1.0635714285714286;-5.132142857142858;-5.96;-3.357857142857143;-2.3721428571428573;-2.458571428571428;-2.2092857142857145;-1.452142857142857;-19.552857142857142;-1.6628571428571428;-1.8642857142857143;-6.5007142857142854;-3.692857142857143;-10.056428571428572;-2.7;-6.7335714285714285;-9.894285714285715;-2.0685714285714285;-0.7707142857142857;-2.6514285714285717;-2.717142857142857;-2.3814285714285717;-2.412857142857143;-2.532142857142857;-12.062857142857144;-3.0828571428571427;-41.37357142857143;-2.979285714285715;-36.90428571428571;-3.2042857142857146;2.786428571428571;-6.375714285714286;-85.41714285714286;-41.93714285714286;-72.23071428571428;-1.8785714285714286;-2.455;-12.789285714285715;-12.043571428571429;-10.195;-2.7057142857142855;-2.649285714285714;-6.222142857142858;-1.6728571428571428;-1.8778571428571431;-16.225714285714286;-4.529285714285715;-3.6135714285714284;-2.01;-4.611428571428571;-6.796428571428571;-2.4964285714285714;-13.991428571428571;-4.3185714285714285;-3.319285714285714;-13.47;-48.56428571428572;-2.6142857142857148;-3.66;-6.460714285714285
2015-06-07;1.7721428571428572;-1.0785714285714287;-2.0585714285714287;-6.581428571428572;-1.1242857142857143;-5.077142857142857;-6.138571428571429;-3.4585714285714286;-2.4514285714285715;-2.5285714285714285;-2.2614285714285716;-1.4828571428571427;-19.577142857142857;-1.7428571428571427;-1.8114285714285714;-6.598571428571428;-3.792857142857143;-10.115714285714287;-2.7414285714285715;-6.768571428571429;-10.137142857142859;-2.1014285714285714;-0.8157142857142857;-2.7271428571428573;-2.744285714285714;-2.4271428571428575;-2.4785714285714286;-2.5;-12.12857142857143;-3.1042857142857145;-41.36;-2.9728571428571433;-36.91285714285714;-3.218571428571429;2.742857142857143;-6.392857142857143;-85.24714285714286;-41.85285714285715;-72.12285714285714;-1.9285714285714286;-2.5171428571428573;-12.802857142857144;-10.598571428571429;-9.51142857142857;-2.6285714285714286;-2.59;-6.397142857142858;-1.5728571428571427;-1.9271428571428573;-16.208571428571428;-4.582857142857143;-3.697142857142857;-2.0685714285714285;-4.644285714285714;-6.902857142857143;-2.4185714285714286;-14.032857142857143;-4.347142857142857;-3.327142857142857;-13.456666666666667;-48.44285714285714;-2.6571428571428575;-3.698571428571429;-6.561428571428571
2015-06-11;1.7985714285714285;-1.1278571428571431;-2.0585714285714287;-6.565714285714286;-1.1485714285714286;-5.020714285714286;-6.348571428571429;-3.5221428571428572;-2.439285714285714;-2.579285714285714;-2.270714285714286;-1.522142857142857;-19.555;-1.8214285714285712;-1.7914285714285714;-6.648571428571428;-3.8400000000000003;-10.157857142857143;-2.7821428571428575;-6.7942857142857145;-10.252142857142857;-2.1364285714285716;-0.7792857142857144;-2.730714285714286;-2.782857142857143;-2.468571428571429;-2.5271428571428576;-2.4885714285714284;-12.200000000000001;-3.132857142857143;-41.35857142857142;-2.9735714285714288;-36.902142857142856;-3.2471428571428573;2.7699999999999996;-6.4071428571428575;-85.1092857142857;-41.791428571428575;-72.065;-1.9642857142857144;-2.5549999999999997;-12.78357142857143;-10.044285714285714;-9.352142857142855;-2.560714285714286;-2.5485714285714285;-6.492857142857144;-1.595;-1.9728571428571429;-16.23857142857143;-4.622857142857143;-3.755;-2.1157142857142857;-4.697857142857142;-6.960714285714285;-2.399285714285714;-14.035;-4.380714285714285;-3.3364285714285713;-13.443333333333335;-48.33071428571428;-2.6814285714285715;-3.7264285714285714;-6.712142857142857
