date_mesure;02516X0071_P3-90;01446X0005_S3-91;01506X0016_P1;01474X0048_P1;01801X0010_S1;01245X0010_S1;00985X0040_S1;00592X0001_S1;01487X0001_S1;01252X0011_S1;01795X0011_S1;01807X0051_S1;00773X0002_S1;00993X0002_S1;00578X0002_S1;01198X0002_S1;01461X0012_S1;02535X0012_S1;01508X0133_S1;01192X0043_S1;00578X0043_S1;00762X0004_S1;01013X0004_S1;00766X0004_S1;00604X0224_S1;01251X0044_S1;01193X0044_S1;01017X0074_S1;00583X0005_S1;02144X0005_S1;00957X0005_S1;01794X0035_S1;00956X0055_S1;00755X0006_S1;00608X0206_S1;01805X0036_S1;01213X0166_S1;01216X0086_S1;00776X0096_S1;01211X0037_S1;01473X0087_S1;01003X0008_S1;01756X0008_S1;00777X0008_S1;01491X0009_S1;01206X0009_S1;02527X0009_S1;00987X0009_S1;00435X0079_S1;00941X0034_S-2;01227X0038_S22;02895X0004_FE1-92;02133X0008_S1-92;01195X0200_F2;01234X0297_F2;02523X0002_S2;01768X0022_S2;00765X0124_BT2;01792X0020_PZ2;02535X0018_FE1-93;02883X0017_F3;01242X0530_FN3;00775X0099_F14;00937X0030_F4;02135X0016_S4;02131X0018_S4;00974X0128_PZ1908;01198X0029_S8;02531X0001_F;01176X0061_F;00945X0064_F;01778X0015_F;02503X0011_FO;01508X0100_P;01493X0001_P;02152X0051_P;00732X0032_P;01776X0023_P;01803X0004_P;02101X0044_P;00581X0015_P;01011X0045_P;01168X0065_P;01232X0006_P;00445X0006_P;00606X0086_P;00441X0007_P;01186X0007_P;02473X0037_P;00588X0037_P;01465X0067_P;01004X0019_P;02523X0029_P;00582X0069_P;BSS003UJSA_X;BSS003VFXE_X;BSS003UJOK_X;BSS003VEVM_X;BSS003VEUS_X;BSS003UKJY_X;BSS003VETY_X;BSS003VFXY_X
2014-09-18;-6.832857142857143;-7.014285714285714;-69.85428571428572;-7.075714285714286;-17.408571428571427;-34.77571428571429;-32.63857142857143;-53.18571428571429;-24.814285714285713;-16.527142857142856;-16.987142857142857;-6.508571428571429;-32.11571428571428;-88.83428571428571;-47.63142857142857;-18.87857142857143;-24.439999999999998;-31.51571428571429;-1.6742857142857142;-20.57857142857143;-2.6014285714285714;-31.642857142857142;-43.06285714285714;-63.84428571428572;-60.548571428571435;-69.62571428571428;-11.962857142857143;-18.84;-60.48571428571428;-19.967142857142857;-6.61;-30.572857142857142;-6.277142857142857;-83.02142857142857;-36.63285714285714;-11.43142857142857;-3.0100000000000002;-16.23;-1.9514285714285715;-13.012857142857143;-26.391428571428573;-54.82857142857143;-5.894285714285714;-34.97;-40.68857142857143;-7.571428571428571;-7.017142857142857;-64.81142857142858;-54.85857142857143;-1.8357142857142859;-17.84714285714286;-1.2357142857142858;-14.615714285714287;-2.498571428571428;17.64428571428571;-7.478571428571429;-4.577142857142857;-1.9914285714285713;-24.245714285714286;-1.78;-12.555714285714286;-5.785714285714286;-2.5342857142857143;-1.85;-13.79857142857143;-9.002857142857142;-3.2857142857142856;-1.812857142857143;-59.885714285714286;-2.8328571428571427;-1.9728571428571429;-3.2414285714285715;-14.674285714285714;-31.571428571428573;-41.61;-25.551428571428573;-2.3557142857142854;-5.83;-65.61;-10.137142857142859;-59.824285714285715;-4.474285714285714;-3.8299999999999996;-46.47571428571428;-38.800000000000004;-25.93;-56.42;-2.704285714285714;-7.340000000000001;-22.622857142857146;-14.02142857142857;-1.98;-10.802857142857144;-3.672857142857143;-1.9585714285714284;-0.9385714285714286;-3.48;-1.8114285714285714;-1.5985714285714285;-1.2099999999999997;-1.887142857142857;-7.251428571428571
2014-09-25;-6.868571428571428;-7.11;-69.8442857142857;-7.138571428571429;-17.47714285714286;-34.90571428571429;-32.684285714285714;-53.222857142857144;-24.82428571428571;-16.642857142857142;-17.53;-6.535714285714286;-32.712857142857146;-88.85428571428572;-47.74428571428571;-19.06714285714286;-24.552857142857142;-31.542857142857144;-1.687142857142857;-20.74857142857143;-2.6342857142857143;-31.812857142857144;-43.19714285714286;-64.03857142857143;-60.61571428571428;-69.62571428571428;-11.805714285714286;-18.882857142857144;-60.59285714285714;-20.198571428571427;-6.687142857142858;-30.617142857142856;-6.468571428571429;-83.0657142857143;-36.73571428571429;-11.502857142857142;-3.1242857142857146;-16.285714285714285;-1.97;-13.051428571428572;-26.42571428571429;-54.89714285714285;-5.948571428571428;-35.33428571428571;-40.68571428571429;-7.561428571428571;-7.04;-64.81857142857143;-55.00285714285714;-1.8671428571428572;-17.85;-1.2442857142857144;-14.928571428571429;-2.54;17.684285714285714;-7.54;-4.589999999999999;-2.1042857142857145;-24.284285714285716;-1.7971428571428572;-12.611428571428572;-5.6242857142857146;-2.6157142857142857;-1.9142857142857141;-13.801428571428572;-9.017142857142856;-3.2328571428571427;-1.8557142857142856;-59.879999999999995;-2.8557142857142854;-1.9914285714285713;-3.2685714285714282;-14.879999999999999;-31.564285714285713;-41.61;-25.92571428571429;-2.3985714285714286;-5.8999999999999995;-65.62285714285714;-10.151428571428571;-59.94714285714286;-4.482857142857143;-3.86;-46.50285714285714;-39.00428571428571;-26.25857142857143;-56.43;-2.7314285714285718;-7.3914285714285715;-22.784285714285716;-14.061428571428573;-1.9857142857142858;-10.917142857142858;-3.724285714285714;-2.244285714285714;-0.9528571428571428;-3.462857142857143;-1.8828571428571428;-1.6785714285714286;-1.2514285714285713;-1.912857142857143;-7.432857142857143
2014-10-02;-6.904285714285714;-7.11;-69.80571428571429;-7.132857142857143;-17.60571428571429;-35.00857142857143;-32.68;-53.24;-24.787142857142857;-16.764285714285712;-16.894285714285715;-6.5442857142857145;-33.19;-88.85285714285715;-47.84285714285714;-19.132857142857144;-24.48428571428571;-31.52285714285714;-1.6885714285714286;-20.88714285714286;-2.6571428571428575;-31.957142857142856;-43.300000000000004;-64.20714285714286;-60.67285714285714;-69.61285714285715;-11.394285714285715;-18.92142857142857;-60.65571428571428;-20.392857142857142;-6.742857142857143;-30.611428571428572;-6.615714285714286;-83.10142857142857;-36.82;-11.51142857142857;-3.2214285714285715;-16.265714285714285;-1.9942857142857142;-13.041666666666666;-26.398571428571433;-54.955714285714286;-5.99;-35.722857142857144;-40.65857142857143;-7.738571428571428;-7.038571428571428;-64.80285714285715;-55.037142857142854;-1.84;-17.85;-1.2428571428571427;-15.18142857142857;-2.5285714285714285;17.677142857142858;-7.575714285714286;-4.589999999999999;-2.1785714285714284;-24.447142857142858;-1.8342857142857143;-12.612857142857143;-5.747142857142857;-2.6542857142857144;-1.8871428571428572;-13.804285714285715;-8.992857142857144;-3.2257142857142855;-1.8514285714285716;-59.81142857142857;-2.8128571428571427;-1.9714285714285715;-3.294285714285714;-14.981428571428571;-31.494285714285716;-41.59571428571429;-26.307142857142857;-2.39;-5.957142857142857;-65.54571428571428;-10.171428571428573;-59.99857142857143;-4.505714285714285;-3.8628571428571425;-46.50571428571429;-39.28285714285715;-26.595714285714287;-56.45;-2.7199999999999998;-7.414285714285714;-22.92142857142857;-14.094285714285714;-1.9828571428571427;-10.947142857142856;-3.7514285714285713;-2.3885714285714283;-0.9199999999999999;-3.4528571428571433;-1.907142857142857;-1.6500000000000001;-1.3071428571428572;-1.9214285714285713;-7.514285714285714
2014-10-09;-6.86;-7.104285714285715;-69.8;-7.132857142857143;-17.654285714285713;-35.098571428571425;-32.70857142857143;-53.222857142857144;-24.815714285714286;-16.884285714285713;-15.858571428571427;-6.4957142857142856;-33.47;-88.83142857142856;-47.94571428571429;-19.217142857142857;-24.388571428571428;-31.50857142857143;-1.6642857142857141;-20.852857142857143;-2.664285714285714;-32.098571428571425;-43.38857142857143;-64.35428571428572;-60.712857142857146;-69.5942857142857;-11.361071428571428;-18.951428571428572;-60.728571428571435;-20.557142857142857;-6.784285714285715;-30.62857142857143;-6.755714285714285;-83.12714285714286;-36.892857142857146;-11.54142857142857;-3.2857142857142856;-16.165714285714284;-1.987142857142857;-13.054285714285713;-26.431428571428572;-54.99857142857143;-5.9314285714285715;-36.08428571428571;-40.66428571428571;-7.748571428571429;-7.0528571428571425;-64.8;-55.019999999999996;-1.7485714285714287;-17.64142857142857;-1.1914285714285715;-15.327142857142857;-2.552857142857143;17.571428571428573;-7.598571428571428;-4.56;-1.8414285714285714;-24.604285714285712;-1.7814285714285716;-12.618571428571428;-5.095714285714286;-2.6485714285714286;-1.8783333333333332;-13.794285714285715;-8.921428571428573;-3.0700000000000003;-1.8185714285714287;-59.83142857142857;-2.858571428571428;-1.897142857142857;-3.281428571428571;-15.087142857142856;-31.50857142857143;-41.60142857142858;-26.708571428571428;-2.3428571428571425;-5.935714285714285;-65.54714285714286;-10.177142857142856;-60.06714285714286;-4.507142857142857;-3.8757142857142854;-46.51428571428572;-39.598571428571425;-26.905714285714286;-56.472857142857144;-2.684285714285714;-7.408571428571428;-23.03857142857143;-14.115714285714287;-1.9685714285714284;-10.957142857142857;-3.757142857142857;-2.382857142857143;-0.8200000000000001;-3.4071428571428575;-1.8414285714285714;-1.4657142857142857;-1.2414285714285713;-1.81;-7.5200000000000005
2014-10-16;-6.867142857142857;-7.147142857142858;-69.78714285714285;-7.2057142857142855;-17.637142857142855;-35.18571428571429;-32.75857142857143;-53.30285714285714;-24.83857142857143;-17.002857142857145;-16.35;-6.468571428571429;-33.86142857142857;-88.8442857142857;-48.074285714285715;-19.40285714285714;-24.487142857142857;-31.521428571428572;-1.6199999999999999;-20.714285714285715;-2.672857142857143;-32.221428571428575;-43.49285714285714;-64.54285714285714;-60.80142857142857;-69.57428571428571;-11.327857142857143;-18.990000000000002;-60.839999999999996;-20.427142857142858;-6.831428571428572;-30.662857142857142;-6.877142857142857;-83.16714285714286;-36.987142857142864;-11.587142857142856;-3.2657142857142856;-15.95857142857143;-1.9599999999999997;-13.1;-26.49285714285714;-55.05571428571428;-5.921428571428572;-36.45857142857143;-40.660000000000004;-7.76;-7.075714285714286;-64.80857142857143;-55.08571428571429;-1.6985714285714286;-17.82857142857143;-1.2014285714285715;-14.851428571428572;-2.5714285714285716;17.538571428571426;-7.632857142857143;-4.535714285714286;-1.5399999999999998;-24.397142857142857;-1.7771428571428571;-12.685714285714285;-5.1571428571428575;-2.6542857142857144;-1.8241666666666667;-13.758571428571429;-8.875714285714285;-3.1914285714285713;-1.8042857142857145;-59.848571428571425;-2.8957142857142855;-1.875714285714286;-3.2485714285714287;-15.15;-31.527142857142856;-41.59285714285715;-27.13;-2.3485714285714288;-5.909999999999999;-65.55285714285715;-10.175714285714287;-60.21857142857143;-4.518571428571429;-3.8871428571428575;-46.54;-40.01285714285715;-27.175714285714285;-56.51285714285715;-2.6771428571428575;-7.417142857142857;-23.172857142857143;-14.142857142857142;-1.9685714285714284;-10.97;-3.8085714285714287;-2.1371428571428575;-0.7542857142857143;-3.3814285714285717;-1.7114285714285715;-1.33;-1.1342857142857141;-1.5999999999999999;-7.382857142857143
2014-10-23;-6.921428571428572;-7.112857142857143;-69.75857142857143;-7.277142857142857;-17.69857142857143;-35.29571428571428;-32.792857142857144;-53.424285714285716;-24.83142857142857;-17.142857142857142;-17.608571428571427;-6.491428571428571;-34.31142857142857;-88.87;-48.212857142857146;-19.572857142857142;-24.624285714285715;-31.537142857142857;-1.6285714285714283;-20.82857142857143;-2.7028571428571433;-32.355714285714285;-43.614285714285714;-64.75;-60.90714285714286;-69.59;-11.294642857142858;-19.027142857142856;-60.94857142857143;-20.564285714285713;-6.894285714285714;-30.68285714285714;-6.96;-83.21285714285715;-37.08;-11.638571428571428;-3.295714285714286;-16.505714285714284;-1.9914285714285713;-13.142857142857142;-26.52;-55.128571428571426;-6.027142857142857;-36.83;-40.66285714285714;-8.040000000000001;-7.088571428571428;-64.80857142857143;-55.19428571428572;-1.72;-17.86;-1.217142857142857;-14.872857142857143;-2.5957142857142856;17.408571428571427;-7.672857142857143;-4.571428571428571;-1.5071428571428573;-24.59857142857143;-1.8085714285714285;-12.73;-5.0042857142857144;-2.687142857142857;-1.77;-13.77142857142857;-8.898571428571428;-3.088571428571428;-1.842857142857143;-59.81428571428571;-2.882857142857143;-1.8771428571428572;-3.2885714285714287;-15.151428571428571;-31.504285714285714;-41.59571428571429;-27.54714285714286;-2.3957142857142855;-5.975714285714285;-65.55571428571429;-10.197142857142856;-60.36714285714286;-4.558571428571429;-3.9;-46.56285714285714;-40.42714285714286;-27.431428571428572;-56.56714285714286;-2.698571428571429;-7.44;-23.349999999999998;-14.187142857142858;-1.9842857142857144;-10.984285714285715;-3.8685714285714283;-2.1371428571428575;-0.8114285714285714;-3.4299999999999997;-1.737142857142857;-1.342857142857143;-1.0714285714285714;-1.6585714285714286;-7.28
2014-10-30;-6.927142857142857;-6.97;-69.73571428571428;-7.28;-17.77285714285714;-35.33;-32.785714285714285;-53.52285714285715;-24.814285714285713;-17.254285714285714;-16.93285714285714;-6.49;-34.589999999999996;-88.87428571428572;-48.31714285714286;-19.62142857142857;-24.53;-31.53;-1.6228571428571428;-21.06;-2.7285714285714286;-32.47428571428571;-43.71857142857142;-64.95571428571428;-60.99;-69.58428571428571;-11.26142857142857;-19.042857142857144;-61.01285714285715;-20.674285714285713;-6.932857142857143;-30.655714285714286;-6.951428571428572;-83.24714285714286;-37.15857142857143;-11.66;-3.3771428571428572;-16.228571428571428;-2.0142857142857142;-13.104285714285714;-26.518571428571427;-55.174285714285716;-6.045714285714285;-37.15571428571429;-40.64857142857142;-8.191428571428572;-7.087142857142857;-64.78571428571429;-55.20285714285715;-1.6871428571428573;-17.861428571428572;-1.2128571428571429;-15.012857142857143;-2.56;17.642857142857142;-7.668571428571428;-4.585714285714286;-1.542857142857143;-24.774285714285714;-1.8114285714285714;-12.707142857142857;-5.284285714285715;-2.73;-1.7257142857142858;-13.767142857142858;-8.855714285714287;-3.1228571428571428;-1.837142857142857;-59.769999999999996;-2.8685714285714283;-1.8471428571428572;-3.29;-15.09;-31.452857142857145;-41.59571428571429;-27.927142857142858;-2.39;-6.024285714285715;-65.49285714285715;-10.205714285714285;-60.43571428571429;-4.567142857142857;-3.8814285714285717;-46.58;-40.81571428571429;-27.687142857142856;-56.61857142857143;-2.6785714285714284;-7.422857142857143;-23.495714285714286;-14.214285714285714;-1.967142857142857;-10.981428571428571;-3.894285714285714;-2.1371428571428575;-0.7971428571428572;-3.3985714285714286;-1.7285714285714284;-1.3842857142857141;-1.0642857142857143;-1.6657142857142857;-7.241428571428571
2014-11-06;-6.885714285714286;-6.741428571428571;-69.72857142857143;-7.322857142857143;-17.712857142857143;-35.41142857142857;-32.81428571428572;-53.55571428571428;-24.82428571428571;-17.38;-17.147142857142857;-6.4799999999999995;-34.95;-88.87;-48.425714285714285;-19.715714285714284;-24.49285714285714;-31.541428571428572;-1.5914285714285714;-20.944285714285716;-2.7228571428571433;-32.53;-43.80857142857143;-65.18142857142857;-61.050000000000004;-69.57857142857142;-11.321428571428571;-19.06142857142857;-61.104285714285716;-20.662857142857142;-6.948571428571428;-30.681428571428572;-6.498571428571429;-83.27142857142857;-37.22571428571428;-11.692857142857141;-3.3857142857142857;-16.245714285714286;-2.0142857142857142;-13.114285714285714;-26.55142857142857;-55.21142857142858;-5.96;-37.470000000000006;-40.635714285714286;-8.294285714285715;-7.062857142857142;-64.79714285714286;-55.19714285714286;-1.5285714285714285;-17.868571428571432;-1.157142857142857;-14.370000000000001;-2.474285714285714;17.464285714285715;-7.62;-4.538571428571428;-1.45;-24.825714285714287;-1.7785714285714285;-12.70142857142857;-4.824285714285715;-2.7600000000000002;-1.6628571428571426;-13.73857142857143;-8.73;-2.9614285714285713;-1.7871428571428571;-59.769999999999996;-2.8642857142857143;-1.7314285714285713;-3.238571428571429;-14.868571428571428;-31.458571428571428;-41.60142857142858;-28.0;-2.2342857142857144;-5.985714285714286;-65.48571428571428;-10.182857142857143;-60.542857142857144;-4.567142857142857;-3.801428571428571;-46.58285714285715;-41.214285714285715;-27.88;-56.660000000000004;-2.567142857142857;-7.265714285714286;-23.625714285714285;-14.242857142857144;-1.9585714285714284;-10.831428571428571;-3.924285714285714;-1.5171428571428573;-0.7514285714285714;-3.242857142857143;-1.6257142857142857;-1.3242857142857143;-1.0171428571428571;-1.4985714285714287;-6.832857142857143
2014-11-13;-6.9071428571428575;-6.655714285714287;-69.73714285714286;-7.3914285714285715;-17.774285714285714;-35.49285714285714;-32.864285714285714;-53.645714285714284;-24.86285714285714;-17.504285714285714;-16.972857142857144;-6.485714285714287;-35.277142857142856;-88.87;-48.55857142857143;-19.858571428571427;-24.532857142857143;-31.545714285714286;-1.5757142857142858;-20.922857142857143;-2.7528571428571427;-32.68;-43.90857142857143;-65.40428571428572;-61.144285714285715;-69.58142857142857;-11.381428571428572;-19.077142857142857;-61.21;-20.842857142857145;-6.977142857142858;-30.71;-5.5371428571428565;-83.30714285714285;-37.300000000000004;-11.742857142857144;-3.4400000000000004;-16.507142857142856;-2.0357142857142856;-13.167142857142858;-26.602857142857143;-55.25571428571429;-5.9471428571428575;-37.79857142857143;-40.64857142857143;-8.378571428571428;-7.067142857142857;-64.80142857142857;-55.25428571428571;-1.4914285714285713;-17.87;-1.1771428571428573;-14.368571428571428;-2.494285714285714;17.67142857142857;-7.644285714285714;-4.538571428571428;-1.5142857142857142;-24.97;-1.7785714285714285;-12.717142857142857;-5.048571428571429;-2.8228571428571425;-1.6214285714285714;-13.724285714285715;-8.711428571428572;-3.2199999999999998;-1.7900000000000003;-59.794285714285714;-2.8985714285714286;-1.7128571428571429;-3.2585714285714285;-14.598571428571429;-31.478571428571428;-41.612857142857145;-28.27;-2.217142857142857;-5.998571428571429;-65.50857142857143;-10.17;-60.68571428571429;-4.607142857142857;-3.774285714285714;-46.61;-41.62571428571429;-28.054285714285715;-56.69857142857143;-2.5300000000000002;-7.167142857142857;-23.788571428571426;-14.281428571428572;-1.98;-10.778571428571428;-3.974285714285714;-1.332857142857143;-0.75;-3.174285714285714;-1.5557142857142858;-1.2514285714285713;-0.97;-1.5114285714285713;-6.609999999999999
2014-11-20;-6.954285714285715;-6.6414285714285715;-69.72857142857143;-7.442857142857143;-17.842857142857145;-35.59285714285714;-32.92142857142857;-53.791428571428575;-24.860000000000003;-17.639999999999997;-17.39857142857143;-6.494285714285715;-35.57857142857143;-88.90142857142857;-48.73571428571428;-20.07;-24.752857142857142;-31.548571428571428;-1.552857142857143;-20.451428571428572;-2.7842857142857143;-32.81714285714286;-44.034285714285716;-65.63428571428571;-61.30714285714286;-69.60142857142857;-11.624285714285715;-19.092857142857145;-61.33857142857143;-21.044285714285714;-7.005714285714285;-30.754285714285714;-4.851428571428571;-83.35428571428572;-37.39714285714285;-11.822857142857144;-3.4957142857142856;-16.582857142857144;-2.1;-13.207142857142857;-26.642857142857142;-55.30428571428571;-5.901428571428572;-38.11;-40.65857142857143;-8.334285714285715;-7.078571428571428;-64.81;-55.40857142857143;-1.4557142857142857;-17.87;-1.187142857142857;-14.282857142857143;-2.4585714285714286;17.722857142857144;-7.652857142857143;-4.5528571428571425;-1.582857142857143;-25.134285714285713;-1.7914285714285716;-12.799999999999999;-4.882857142857143;-2.8528571428571428;-1.5728571428571427;-13.691428571428572;-8.785714285714286;-3.085714285714286;-1.7957142857142858;-59.78000000000001;-2.8871428571428575;-1.7028571428571428;-3.2742857142857145;-14.322857142857144;-31.478571428571428;-41.62285714285714;-28.557142857142857;-2.152857142857143;-5.935714285714285;-65.54285714285714;-10.175714285714287;-60.89;-4.632857142857143;-3.7642857142857147;-46.635714285714286;-42.040000000000006;-28.231428571428573;-56.74285714285714;-2.5885714285714285;-7.051428571428572;-23.96142857142857;-14.324285714285713;-1.9914285714285713;-10.755714285714287;-4.027142857142857;-1.327142857142857;-0.7485714285714286;-3.2357142857142853;-1.5485714285714285;-1.1771428571428573;-0.9471428571428572;-1.4828571428571427;-6.588571428571428
2014-11-27;-6.951428571428571;-6.538571428571429;-69.71428571428571;-7.4557142857142855;-17.874285714285715;-35.67714285714286;-32.924285714285716;-53.887142857142855;-24.864285714285717;-17.744285714285716;-17.169999999999998;-6.461428571428571;-35.825714285714284;-88.90857142857143;-48.86;-20.14428571428571;-24.712857142857143;-31.52857142857143;-1.542857142857143;-20.2;-2.787142857142857;-32.941428571428574;-44.11571428571428;-65.83;-61.42714285714286;-69.59571428571428;-11.81857142857143;-19.102857142857143;-61.41285714285714;-21.135714285714283;-7.027142857142857;-30.754285714285714;-4.438571428571429;-83.38857142857144;-37.43;-11.855714285714285;-3.4114285714285715;-16.612857142857145;-2.1414285714285715;-13.181428571428572;-26.654285714285717;-55.33;-5.825714285714286;-38.36142857142857;-40.65;-8.44142857142857;-7.071428571428571;-64.79428571428572;-55.43;-1.3585714285714285;-17.871428571428574;-1.19;-14.29857142857143;-2.3985714285714286;17.745714285714286;-7.652857142857143;-4.542857142857143;-1.6285714285714286;-25.224285714285713;-1.8114285714285714;-12.75;-5.184285714285714;-2.8957142857142855;-1.5085714285714287;-13.694285714285714;-8.732857142857142;-3.1685714285714286;-1.7685714285714287;-59.75857142857143;-2.8642857142857143;-1.5685714285714287;-3.262857142857143;-14.11;-31.448571428571427;-41.62714285714286;-28.81;-2.031428571428571;-5.832857142857143;-65.48857142857143;-10.179999999999998;-61.00571428571429;-4.632857142857143;-3.705714285714286;-46.645714285714284;-42.38285714285714;-28.365714285714287;-56.78142857142858;-2.542857142857143;-6.86;-24.109999999999996;-14.354285714285712;-1.9942857142857144;-10.675714285714287;-4.069999999999999;-1.3014285714285714;-0.7471428571428572;-3.29;-1.552857142857143;-1.2285714285714284;-0.9385714285714285;-1.4985714285714287;-6.797142857142857
2014-12-04;-7.0042857142857144;-6.57;-69.72;-7.507142857142857;-17.937142857142856;-35.51857142857143;-32.98285714285714;-53.980000000000004;-24.874285714285715;-17.86857142857143;-17.094285714285714;-6.477142857142858;-36.04571428571428;-88.93571428571428;-49.00142857142857;-20.34857142857143;-24.914285714285715;-31.555714285714284;-1.5642857142857145;-20.169999999999998;-2.817142857142857;-32.95857142857143;-44.08428571428572;-66.04428571428572;-61.52428571428572;-69.60714285714286;-11.995714285714286;-19.124285714285715;-61.53285714285715;-21.334285714285716;-7.067142857142857;-30.81;-3.8771428571428572;-83.43285714285715;-37.495000000000005;-11.928571428571429;-3.41;-16.524285714285714;-2.1685714285714286;-13.174285714285714;-26.701428571428572;-55.385714285714286;-6.035714285714286;-38.6;-40.65428571428571;-8.368571428571428;-7.112857142857143;-64.80714285714285;-55.50857142857143;-1.35;-17.877142857142857;-1.22;-14.631428571428572;-2.3614285714285717;17.69857142857143;-7.701428571428571;-4.557142857142857;-1.6442857142857144;-25.364285714285717;-1.8457142857142856;-12.838571428571429;-5.380000000000001;-2.9014285714285712;-1.477142857142857;-13.702857142857143;-8.875714285714286;-3.0828571428571427;-1.7485714285714287;-59.76428571428572;-2.8514285714285714;-1.6300000000000001;-3.282857142857143;-14.234285714285715;-31.472857142857144;-41.63857142857143;-29.13;-2.0585714285714287;-5.742857142857143;-65.52857142857142;-10.172857142857142;-61.20857142857143;-4.67;-3.7114285714285713;-46.67;-42.69428571428572;-28.48857142857143;-56.82857142857143;-2.4457142857142857;-6.968571428571429;-24.259999999999998;-14.385714285714286;-2.0085714285714285;-10.814285714285715;-4.114285714285715;-1.4157142857142857;-0.76;-3.5042857142857144;-1.5671428571428572;-1.18;-0.9457142857142856;-1.5471428571428572;-7.0442857142857145
2014-12-11;-6.7942857142857145;-6.380000000000001;-69.69000000000001;-7.094285714285713;-17.412857142857142;-35.56428571428571;-32.96857142857143;-54.037142857142854;-24.852857142857143;-17.94;-15.930000000000001;-6.411428571428572;-35.978571428571435;-88.92714285714285;-49.04571428571428;-20.381428571428575;-24.84;-31.504285714285714;-1.467142857142857;-19.927142857142858;-2.6885714285714286;-32.97857142857143;-44.20142857142857;-66.07714285714285;-61.612857142857145;-69.59857142857143;-12.152857142857142;-19.111428571428572;-61.597142857142856;-20.90857142857143;-7.07;-30.77857142857143;-3.292857142857143;-83.36142857142856;-37.56;-11.892857142857142;-2.1871428571428573;-14.868571428571428;-2.0342857142857143;-12.572857142857144;-26.687142857142856;-55.41714285714285;-5.9071428571428575;-38.78285714285715;-40.64857142857142;-8.324285714285715;-7.03;-64.79714285714286;-55.50857142857143;-1.2128571428571429;-17.783333333333335;-1.0114285714285713;-13.967142857142857;-2.2414285714285715;17.69;-7.5128571428571425;-4.392857142857143;-1.2885714285714285;-23.78857142857143;-1.5657142857142858;-12.734285714285715;-5.248571428571429;-2.487142857142857;-1.375714285714286;-13.62857142857143;-8.747142857142858;-3.1785714285714284;-1.5299999999999998;-59.714285714285715;-2.795714285714286;-1.4757142857142858;-2.9985714285714287;-14.051428571428572;-31.422857142857143;-41.63857142857143;-28.52;-1.8771428571428572;-4.61;-65.46000000000001;-9.968571428571428;-61.30428571428571;-4.528571428571429;-3.6242857142857146;-46.660000000000004;-42.60857142857143;-28.291428571428572;-56.86714285714286;-2.281428571428571;-6.525714285714286;-24.245714285714286;-14.365714285714287;-1.8814285714285715;-10.517142857142858;-4.077142857142857;-1.0642857142857143;-0.6285714285714287;-3.5742857142857143;-1.3571428571428572;-0.9114285714285714;-0.88;-1.2957142857142858;-6.654285714285714
2014-12-18;-6.551428571428572;-6.365714285714286;-69.69285714285715;-6.758571428571429;-15.74;-35.76142857142857;-33.00142857142857;-54.05428571428571;-24.877142857142854;-17.927142857142858;-16.28142857142857;-6.324285714285715;-35.95285714285714;-88.93571428571428;-48.88428571428572;-20.518571428571427;-24.974285714285713;-31.43857142857143;-1.3314285714285714;-19.135714285714283;-2.5485714285714285;-32.777142857142856;-44.075714285714284;-65.80714285714285;-61.674285714285716;-69.60428571428572;-12.338571428571429;-19.073333333333334;-61.68571428571429;-20.360000000000003;-7.058571428571428;-30.771428571428572;-2.3614285714285717;-83.10285714285715;-37.544285714285714;-11.704285714285716;-1.1714285714285713;-14.604285714285714;-1.917142857142857;-12.491428571428571;-26.701428571428572;-55.459999999999994;-4.485714285714286;-38.839999999999996;-40.667142857142856;-7.841428571428572;-6.914285714285714;-64.80857142857143;-55.58571428571429;-1.157142857142857;-17.68952380952381;-0.9057142857142857;-12.571428571428571;-2.184285714285714;17.482857142857142;-7.301428571428572;-4.311428571428571;-1.272857142857143;-22.23857142857143;-1.5242857142857142;-12.637142857142859;-4.514285714285714;-2.2600000000000002;-1.3257142857142858;-13.647142857142857;-8.638571428571428;-3.037142857142857;-1.4385714285714286;-59.75;-2.7914285714285714;-1.407142857142857;-2.7414285714285715;-13.461428571428572;-31.467142857142857;-41.651428571428575;-27.232857142857142;-1.8542857142857143;-3.5214285714285714;-65.46857142857142;-9.844285714285714;-61.44428571428572;-4.482857142857143;-3.5557142857142856;-46.637142857142855;-40.06;-27.054285714285715;-56.89857142857142;-2.1685714285714286;-6.38;-24.197142857142858;-14.395714285714288;-1.8357142857142859;-10.18142857142857;-4.035714285714286;-0.8871428571428571;-0.6014285714285714;-3.3885714285714283;-1.2214285714285715;-0.6742857142857143;-0.8642857142857142;-1.0771428571428572;-6.258571428571429
