date_mesure;02211X0023_CHE101;02582X0268_P11;02582X0208_F1;01541X0038_F1;01825X0091_P1;01258X0020_S1;01516X0021_S1;01812X0002_S1;02203X0002_S1;01853X0002_S1;02206X0022_S1;02943X0013_S1;01551X1013_S1;01516X0004_S1;02931X0008_S1;02603X0009_S1;02566X0019_S1;01834A0153_PZ1;02583X0065_P12;01837A0096_F2;02182X0004_P2;02594X0094_P13;02596X0045_P14;02606X0112_G5;02215X0049_P5;02218X0033_P6;02584X0024_FCH7;01522X0069_PZ2008;02184X0099_F48;02207X0069_P8;02208X0036_FCH9;02578X0043_F;02936X5004_F;01531X0047_F;02173X0008_F;01534X0049_F;02565X0019_P
2012-08-30;-62.589999999999996;-29.348;-46.32571428571429;-39.08857142857143;-8.77;-20.277142857142856;-21.38;-13.695714285714287;-43.91142857142857;-4.0285714285714285;-43.14714285714285;-18.84;-31.228571428571428;-21.554285714285715;-41.642857142857146;-23.349999999999998;-24.29;-7.8028571428571425;-48.228571428571435;-4.885714285714286;-38.68714285714286;-31.094285714285714;-26.927142857142858;-2.085714285714286;-32.56285714285714;-16.497142857142858;-42.81142857142857;-17.945714285714285;-39.19;-43.98571428571428;-45.63428571428572;-30.16142857142857;-47.94;15.844285714285714;-20.08142857142857;-51.41428571428571;-23.61285714285714
2012-09-06;-62.589999999999996;-29.372;-46.25142857142857;-39.089999999999996;-8.77;-20.36285714285714;-21.397142857142857;-13.744285714285715;-43.94714285714286;-4.22;-43.145714285714284;-18.84;-31.19142857142857;-21.57428571428571;-41.61714285714286;-23.38;-24.337142857142858;-7.854285714285714;-48.19;-4.985714285714286;-38.637142857142855;-31.084285714285716;-26.957142857142856;-2.0785714285714287;-32.565714285714286;-16.595714285714287;-42.777142857142856;-18.157142857142855;-39.195;-44.021428571428565;-45.57714285714286;-30.154285714285713;-47.94;15.984285714285715;-20.075714285714287;-51.371428571428574;-23.564285714285713
2012-09-13;-62.574285714285715;-29.395999999999997;-46.294285714285714;-39.097142857142856;-8.768571428571429;-20.428571428571427;-21.421428571428574;-13.785714285714286;-43.97428571428571;-4.328571428571428;-43.18571428571429;-18.844285714285714;-31.178571428571427;-21.592857142857145;-41.62428571428571;-23.42142857142857;-24.384285714285713;-7.881428571428572;-48.212857142857146;-5.094285714285713;-38.64857142857143;-31.1;-27.00714285714286;-2.064285714285714;-32.59428571428572;-16.694285714285716;-42.808571428571426;-18.23857142857143;-39.2;-44.06714285714286;-45.51;-30.154285714285717;-47.94428571428572;16.094285714285714;-20.08142857142857;-51.361428571428576;-23.524285714285718
2012-09-20;-62.56;-29.419999999999998;-46.24;-39.037142857142854;-8.76142857142857;-20.535714285714285;-21.428571428571427;-13.807142857142859;-43.98142857142857;-4.418571428571428;-43.144285714285715;-18.844285714285714;-31.132857142857144;-21.60571428571429;-41.604285714285716;-23.454285714285714;-24.41857142857143;-7.922857142857143;-48.15;-5.227142857142858;-38.57857142857143;-31.08142857142857;-26.98428571428571;-2.0714285714285716;-32.55;-16.722857142857144;-42.73857142857143;-18.318571428571428;-39.205;-44.075714285714284;-45.478571428571435;-30.08285714285714;-47.94;16.264285714285712;-20.072857142857142;-51.279999999999994;-23.494285714285716
2012-09-27;-62.54;-29.455714285714286;-46.37285714285714;-39.097142857142856;-8.795714285714286;-20.542857142857144;-21.46;-13.814285714285715;-44.00285714285714;-4.4799999999999995;-43.29;-18.85;-31.15857142857143;-21.625714285714285;-41.64142857142857;-23.524285714285718;-24.330000000000002;-7.854285714285714;-48.26857142857143;-5.472857142857143;-38.68571428571429;-31.134285714285713;-27.11285714285714;-2.0542857142857143;-32.635714285714286;-16.855714285714285;-42.88857142857143;-18.482857142857142;-39.21;-44.17;-45.34571428571429;-30.165714285714284;-47.95285714285715;16.314285714285713;-20.09;-51.37428571428571;-23.49142857142857
2012-10-04;-62.51428571428572;-29.442857142857143;-46.30571428571428;-39.06285714285714;-8.794285714285715;-20.267142857142858;-21.458571428571428;-13.805714285714286;-43.980000000000004;-4.492857142857143;-43.277142857142856;-18.85;-31.125714285714285;-21.634285714285713;-41.63142857142857;-23.577142857142857;-24.165714285714284;-7.728571428571429;-48.222857142857144;-5.692857142857143;-38.64714285714285;-31.131428571428568;-27.09714285714286;-2.024285714285714;-32.6;-16.74142857142857;-42.839999999999996;-18.48857142857143;-39.22666666666667;-44.214285714285715;-45.32142857142857;-30.101428571428574;-47.95142857142857;16.44;-20.077142857142857;-51.354285714285716;-23.462857142857143
2012-10-11;-62.49285714285714;-29.427142857142858;-46.284285714285716;-39.04;-8.758571428571429;-20.057142857142857;-21.43;-13.711428571428572;-43.73285714285714;-3.8328571428571427;-43.23857142857143;-18.84857142857143;-31.092857142857145;-21.63;-41.62571428571429;-23.604285714285712;-24.118571428571432;-7.4628571428571435;-48.15428571428571;-5.8999999999999995;-38.612857142857145;-31.12142857142857;-26.01142857142857;-1.92;-32.56142857142857;-15.667142857142858;-42.82142857142857;-18.424285714285713;-39.24333333333333;-44.17714285714286;-45.402857142857144;-30.048571428571428;-47.94428571428572;16.62;-20.09142857142857;-51.30571428571428;-23.422857142857143
2012-10-18;-62.5;-29.435714285714287;-46.364285714285714;-39.082857142857144;-8.781428571428572;-19.35571428571429;-21.367142857142856;-13.522857142857143;-43.707142857142856;-3.1314285714285717;-43.271428571428565;-18.852857142857143;-31.07;-21.614285714285717;-41.65;-23.564285714285713;-24.145714285714288;-7.332857142857143;-48.17857142857143;-6.140000000000001;-38.68714285714286;-31.174285714285713;-25.764285714285712;-1.9357142857142855;-32.535714285714285;-15.161428571428571;-42.86;-18.390000000000004;-39.26;-44.144285714285715;-45.37428571428571;-30.10571428571429;-47.95142857142857;16.71;-20.12714285714286;-51.385714285714286;-23.40142857142857
2012-10-25;-62.494285714285716;-29.43;-46.23857142857143;-39.028571428571425;-8.75;-19.08285714285714;-21.307142857142857;-13.384285714285713;-43.878571428571426;-3.31;-43.207142857142856;-18.851428571428574;-31.024285714285718;-21.592857142857145;-41.62428571428571;-23.582857142857144;-24.15142857142857;-7.375714285714286;-48.13285714285714;-6.291428571428571;-38.614285714285714;-31.178571428571427;-26.07428571428571;-2.0028571428571427;-32.50142857142857;-15.292857142857143;-42.839333333333336;-18.048571428571428;-39.276666666666664;-44.121428571428574;-45.215714285714284;-30.02285714285714;-47.94428571428572;16.702857142857145;-20.118571428571425;-51.31714285714286;-23.37142857142857
2012-11-01;-62.5;-29.481428571428573;-46.08571428571429;-39.06571428571429;-8.754285714285714;-19.282857142857143;-21.298571428571428;-13.437142857142858;-43.924285714285716;-3.2128571428571426;-43.25428571428571;-18.854285714285716;-31.037142857142857;-21.580000000000002;-41.63428571428572;-23.592857142857145;-24.111428571428572;-7.461428571428571;-48.18;-6.392857142857143;-38.637142857142855;-31.197142857142858;-26.307142857142857;-1.99;-32.61571428571428;-15.34142857142857;-42.818666666666665;-17.837142857142858;-39.29333333333334;-44.12428571428571;-44.94285714285714;-30.04714285714286;-47.93714285714286;16.66857142857143;-20.118571428571432;-51.30571428571428;-23.357142857142858
2012-11-08;-62.5;-29.447142857142858;-46.11714285714286;-39.06285714285714;-8.774285714285714;-19.301428571428573;-21.27285714285714;-13.461428571428572;-43.92142857142857;-2.8814285714285717;-43.298571428571435;-18.85571428571429;-31.018571428571427;-21.57;-41.63285714285714;-23.607142857142858;-24.09714285714286;-7.515714285714286;-48.18714285714286;-6.541428571428571;-38.68142857142857;-31.222857142857144;-25.954285714285714;-1.9485714285714286;-32.59142857142857;-14.901428571428571;-42.798;-17.635714285714286;-39.31;-44.18857142857143;-44.75714285714286;-30.06142857142857;-47.93857142857143;16.541428571428572;-20.12142857142857;-51.385714285714286;-23.342857142857145
2012-11-15;-62.49142857142857;-29.414285714285715;-46.028571428571425;-39.048571428571435;-8.755714285714285;-19.060000000000002;-21.255714285714287;-13.405714285714286;-44.01571428571429;-2.8285714285714287;-43.24714285714286;-18.857142857142858;-31.00714285714286;-21.557142857142857;-41.62714285714286;-23.58285714285714;-24.084285714285716;-7.5928571428571425;-48.13142857142857;-6.6085714285714285;-38.637142857142855;-31.28;-26.12;-1.97;-32.56;-14.725714285714286;-42.77733333333333;-17.487142857142857;-39.32666666666667;-44.160000000000004;-44.642857142857146;-30.027142857142856;-47.93571428571429;16.505714285714284;-20.115714285714287;-51.354285714285716;-23.318
2012-11-22;-62.48857142857143;-29.434285714285714;-45.99857142857143;-39.028571428571425;-8.73857142857143;-18.257142857142856;-21.25857142857143;-13.292857142857143;-44.09571428571429;-2.8642857142857143;-43.21999999999999;-18.85571428571429;-30.990000000000002;-21.487142857142857;-41.61857142857143;-23.542857142857144;-24.08285714285714;-7.644285714285714;-48.12285714285714;-6.6499999999999995;-38.614285714285714;-31.3;-26.397142857142857;-1.9957142857142856;-32.58714285714286;-14.815714285714284;-42.75666666666667;-17.091428571428573;-39.343333333333334;-44.137142857142855;-44.457142857142856;-30.005714285714284;-47.93;16.490000000000002;-20.10571428571429;-51.31;-23.30975
2012-11-29;-62.48857142857143;-29.40142857142857;-46.065714285714286;-39.04571428571428;-8.747142857142858;-18.232857142857142;-21.28142857142857;-13.221428571428572;-44.15571428571429;-2.9114285714285715;-43.25857142857143;-18.857142857142858;-31.002857142857145;-21.437142857142856;-41.628571428571426;-23.494285714285716;-24.06;-7.688571428571429;-48.16285714285714;-6.505714285714285;-38.65571428571428;-31.312857142857144;-26.59;-1.997142857142857;-32.644285714285715;-14.938571428571427;-42.81285714285714;-16.701428571428572;-39.36;-44.15857142857143;-44.21;-30.027142857142856;-47.93;16.442857142857143;-20.115714285714287;-51.32142857142857;-23.3015
2012-12-06;-62.50857142857143;-29.41;-46.11571428571428;-39.042857142857144;-8.73857142857143;-17.451428571428572;-21.240000000000002;-13.127142857142857;-43.92142857142857;-2.197142857142857;-43.278571428571425;-18.860000000000003;-30.990000000000002;-21.40285714285714;-41.62428571428571;-23.42142857142857;-24.044285714285714;-7.605714285714286;-48.17714285714286;-6.328571428571428;-38.68571428571429;-31.302857142857142;-25.87;-1.97;-32.66571428571429;-14.642857142857142;-42.82857142857143;-16.375714285714285;-39.33111111111111;-44.17857142857143;-44.0;-30.042857142857144;-47.925714285714285;16.398571428571426;-20.111428571428572;-51.35142857142857;-23.29325
2012-12-13;-62.449999999999996;-29.357142857142858;-45.987142857142864;-39.02285714285714;-8.671428571428573;-17.490000000000002;-21.124285714285715;-12.974285714285715;-43.71857142857142;-1.7014285714285715;-43.175714285714285;-18.858571428571427;-30.98857142857143;-21.38;-41.620000000000005;-23.24857142857143;-24.01142857142857;-7.482857142857143;-48.028571428571425;-6.101428571428571;-38.61142857142857;-31.318571428571428;-24.997142857142855;-1.9314285714285713;-32.604285714285716;-14.345714285714285;-42.75;-16.165714285714284;-39.30222222222222;-44.06142857142857;-43.958571428571425;-29.987142857142857;-47.92285714285714;16.442857142857143;-20.104285714285716;-51.26428571428572;-23.285
2012-12-20;-62.462857142857146;-29.30142857142857;-45.958571428571425;-39.02428571428572;-8.592857142857143;-16.584285714285716;-20.73;-12.561428571428573;-43.16571428571428;-1.127142857142857;-43.04714285714285;-18.859999999999996;-31.00714285714286;-21.295714285714286;-41.62428571428571;-22.84714285714286;-23.962857142857143;-7.117142857142857;-47.68857142857143;-5.638571428571429;-38.652857142857144;-31.262857142857143;-23.765714285714285;-1.8042857142857145;-32.471428571428575;-13.965714285714286;-42.76;-15.6;-39.27333333333333;-43.847142857142856;-43.86;-29.995714285714286;-47.924285714285716;16.43857142857143;-20.085714285714285;-51.287142857142854;-23.252857142857145
2012-12-27;-62.48428571428571;-29.262857142857143;-45.92142857142857;-39.037142857142854;-8.487142857142857;-16.06142857142857;-20.464285714285715;-12.228571428571428;-43.089999999999996;-1.1028571428571428;-42.81;-18.86285714285714;-31.05;-21.29;-41.63142857142857;-22.148571428571426;-23.074285714285715;-6.811428571428571;-47.550000000000004;-5.241428571428571;-38.68142857142857;-31.252857142857145;-23.888571428571428;-1.737142857142857;-32.32285714285714;-13.817142857142857;-42.74142857142857;-14.805714285714286;-39.24444444444445;-43.527142857142856;-43.89;-29.995714285714286;-47.92285714285714;16.41857142857143;-20.115714285714287;-51.31714285714286;-23.252857142857145
2013-01-03;-62.597142857142856;-29.274285714285718;-45.87714285714286;-39.067142857142855;-8.412857142857144;-16.389999999999997;-20.365714285714287;-12.072857142857144;-43.285714285714285;-1.3;-42.75142857142857;-18.86285714285714;-31.099999999999998;-21.288571428571426;-41.642857142857146;-21.35571428571429;-22.99;-6.704285714285715;-47.56;-5.121428571428572;-38.744285714285716;-31.24857142857143;-24.425714285714285;-1.6199999999999999;-32.300000000000004;-13.86;-42.707142857142856;-14.232857142857142;-39.215555555555554;-43.425714285714285;-43.81714285714286;-30.025714285714287;-47.93;16.334285714285716;-20.132857142857144;-51.40428571428571;-23.255714285714284
2013-01-10;-62.48285714285714;-29.228571428571428;-45.69714285714286;-38.99142857142857;-8.23857142857143;-16.714285714285715;-20.33285714285714;-11.848571428571429;-43.43142857142857;-1.4314285714285713;-42.527142857142856;-18.859999999999996;-31.07857142857143;-21.275714285714287;-41.61;-20.7;-23.972857142857144;-6.61;-47.39714285714285;-4.987142857142857;-38.59142857142857;-31.254285714285714;-25.020000000000003;-1.7057142857142857;-32.19571428571429;-13.757142857142856;-42.459999999999994;-13.794285714285715;-39.18666666666667;-43.23428571428571;-43.777142857142856;-29.900000000000002;-47.90857142857143;16.472857142857144;-20.117142857142856;-51.19285714285714;-23.22714285714286
2013-01-17;-62.40714285714286;-29.231428571428573;-45.65428571428571;-38.978571428571435;-8.111428571428572;-16.925714285714285;-20.364285714285717;-11.652857142857142;-43.57714285714286;-1.5485714285714285;-42.465714285714284;-18.860000000000003;-31.10571428571429;-21.25857142857143;-41.61142857142857;-20.181428571428572;-23.947142857142858;-6.5842857142857145;-47.387142857142855;-5.047142857142857;-38.575714285714284;-31.172857142857143;-25.25142857142857;-1.8414285714285714;-32.205714285714286;-13.787142857142857;-42.36;-13.464285714285714;-39.15777777777778;-43.14142857142857;-43.64142857142857;-29.91;-47.9;16.56714285714286;-20.110000000000003;-51.07285714285714;-23.214285714285715
2013-01-24;-62.478571428571435;-29.22142857142857;-45.74428571428571;-38.98714285714285;-8.047142857142857;-17.127142857142857;-20.40142857142857;-11.538571428571428;-43.49142857142857;-1.2842857142857143;-42.50571428571429;-18.857142857142858;-31.141428571428573;-21.245714285714286;-41.62285714285714;-19.72;-23.964285714285715;-6.541428571428571;-47.38285714285714;-5.155714285714287;-38.68857142857143;-31.102857142857143;-23.997142857142855;-1.8242857142857143;-32.205714285714286;-13.814285714285715;-42.36857142857143;-13.17;-39.12888888888889;-43.15;-43.451428571428565;-29.982857142857142;-47.901428571428575;16.548571428571428;-20.131428571428568;-51.10142857142858;-23.214285714285715
2013-01-31;-62.462857142857146;-29.110000000000003;-45.567142857142855;-38.92285714285714;-7.895714285714286;-17.054285714285715;-20.349999999999998;-11.355714285714285;-42.72571428571428;-0.9085714285714286;-42.16428571428571;-18.84857142857143;-31.111428571428572;-21.222857142857144;-41.597142857142856;-18.73428571428571;-23.937142857142856;-6.332857142857143;-47.035714285714285;-5.2;-38.660000000000004;-31.04714285714286;-23.919285714285714;-1.6942857142857142;-31.93;-13.394285714285715;-42.16428571428571;-12.865714285714287;-39.1;-42.71857142857142;-43.74857142857143;-29.90857142857143;-47.895714285714284;16.545714285714286;-20.104285714285712;-51.01;-23.192857142857143
2013-02-07;-62.44857142857143;-29.08142857142857;-45.541428571428575;-38.93857142857143;-7.7299999999999995;-16.964285714285715;-20.18857142857143;-11.178571428571429;-42.59142857142857;-1.0357142857142858;-41.85;-18.837142857142858;-31.15142857142857;-21.194285714285716;-41.61714285714286;-17.434285714285714;-23.90285714285714;-6.12;-46.95285714285715;-5.364285714285714;-38.660000000000004;-30.935714285714287;-23.841428571428573;-1.6171428571428572;-31.827142857142857;-13.31;-42.035714285714285;-12.497142857142858;-39.160000000000004;-42.35142857142857;-43.89857142857143;-29.905714285714286;-47.90571428571428;16.582857142857144;-20.12;-50.96142857142858;-23.184285714285714
2013-02-14;-62.521428571428565;-29.087142857142858;-45.65714285714286;-38.949999999999996;-7.572857142857143;-16.89142857142857;-20.024285714285718;-11.031428571428572;-42.862857142857145;-1.1714285714285713;-41.67857142857143;-18.83142857142857;-31.172857142857143;-21.174285714285713;-41.62428571428571;-16.407142857142855;-23.927142857142858;-6.001428571428571;-46.957142857142856;-5.594285714285713;-38.72714285714285;-30.885714285714283;-23.763571428571428;-1.522857142857143;-31.807142857142857;-13.301428571428572;-41.90857142857143;-12.211428571428572;-39.25285714285714;-42.137142857142855;-43.9;-29.914285714285715;-47.90857142857143;16.555714285714284;-20.138571428571428;-50.94142857142857;-23.17142857142857
2013-02-21;-62.51142857142857;-29.12142857142857;-45.582857142857144;-38.93571428571429;-7.42;-16.89428571428571;-20.021428571428572;-10.927142857142856;-43.287142857142854;-1.4757142857142858;-41.56285714285714;-18.830000000000002;-31.185714285714287;-21.16;-41.63285714285714;-15.562857142857142;-23.91;-6.002857142857143;-47.02571428571429;-5.8100000000000005;-38.71857142857142;-30.82428571428571;-23.685714285714287;-1.6199999999999999;-31.85571428571429;-13.434285714285712;-41.708571428571425;-11.897142857142857;-39.24857142857143;-42.027142857142856;-43.777142857142856;-29.895714285714288;-47.90714285714285;16.575714285714287;-20.147142857142857;-50.848571428571425;-23.157142857142855
2013-02-28;-62.51142857142857;-29.135714285714283;-45.44857142857143;-38.855714285714285;-7.274285714285715;-16.898571428571426;-20.072857142857142;-10.847142857142858;-43.54571428571428;-1.6128571428571428;-41.457142857142856;-18.82428571428571;-31.15857142857143;-21.15142857142857;-41.614285714285714;-14.975714285714286;-23.905714285714286;-6.04;-47.044285714285714;-5.8999999999999995;-38.66571428571428;-30.74857142857143;-24.575714285714287;-1.7428571428571427;-31.84714285714286;-13.525714285714287;-41.471428571428575;-11.644285714285715;-39.19857142857143;-41.965714285714284;-43.66428571428571;-29.82857142857143;-47.93142857142857;16.61285714285714;-20.131428571428575;-50.71142857142858;-23.131428571428568
2013-03-07;-62.395714285714284;-29.102857142857143;-45.45285714285715;-38.83142857142857;-7.137142857142857;-16.898571428571426;-20.150000000000002;-10.780000000000001;-43.644285714285715;-1.6814285714285713;-41.37714285714286;-18.815714285714286;-31.17142857142857;-21.132857142857144;-41.614285714285714;-14.452857142857143;-23.857142857142858;-6.115714285714286;-47.012857142857136;-5.8999999999999995;-38.59571428571429;-30.65142857142857;-24.61285714285714;-1.84;-31.907142857142862;-13.54142857142857;-41.332857142857144;-11.411428571428571;-39.074285714285715;-41.88142857142857;-43.512857142857136;-29.798571428571428;-47.94285714285714;16.714285714285715;-20.124285714285715;-50.541428571428575;-23.099999999999998
2013-03-14;-62.40714285714286;-29.07428571428571;-45.417142857142856;-38.78285714285715;-7.051428571428572;-16.89857142857143;-20.19142857142857;-10.715714285714286;-43.46714285714285;-1.4685714285714284;-41.33;-18.807142857142857;-31.17142857142857;-21.117142857142856;-41.612857142857145;-13.76;-23.872857142857146;-6.117142857142857;-46.892857142857146;-6.01;-38.63428571428572;-30.515714285714285;-23.451428571428572;-1.8385714285714287;-31.84142857142857;-13.432857142857143;-41.271428571428565;-11.221428571428572;-39.11857142857143;-41.80571428571428;-43.44142857142857;-29.794285714285714;-47.94285714285714;16.722857142857144;-20.101428571428574;-50.47571428571428;-23.084285714285716
2013-03-21;-62.44;-29.102857142857143;-45.34285714285715;-38.77571428571429;-6.958571428571429;-16.821428571428573;-20.201428571428572;-10.624285714285715;-43.604285714285716;-1.497142857142857;-41.31428571428571;-18.801428571428573;-31.18857142857143;-21.1;-41.61714285714286;-13.515714285714285;-23.88;-6.064285714285714;-46.96;-6.105714285714286;-38.69571428571429;-30.43285714285714;-23.017142857142858;-1.8457142857142856;-31.802857142857142;-13.43142857142857;-41.212857142857146;-11.054285714285713;-39.19571428571429;-41.76857142857143;-43.385714285714286;-29.80857142857143;-47.94857142857143;16.69142857142857;-20.12;-50.46714285714285;-23.064285714285713
2013-03-28;-62.44;-29.122857142857146;-45.284285714285716;-38.728571428571435;-6.847142857142857;-16.875714285714285;-20.212857142857143;-10.572857142857144;-43.83;-1.7042857142857142;-41.27428571428572;-18.792857142857144;-31.18857142857143;-21.09;-41.61571428571428;-13.314285714285715;-23.867142857142856;-6.061428571428571;-47.01;-6.165714285714286;-38.68857142857143;-30.344285714285714;-24.34714285714286;-1.8800000000000001;-31.77285714285714;-13.515714285714285;-41.06714285714286;-10.92;-39.19285714285714;-41.74142857142857;-43.31857142857143;-29.782857142857146;-47.94571428571429;16.68857142857143;-20.117142857142856;-50.379999999999995;-23.037142857142857
2013-04-04;-62.45666666666667;-29.111428571428572;-45.25;-38.65;-6.742857142857143;-16.934285714285714;-20.25142857142857;-10.555714285714286;-43.957142857142856;-1.8714285714285714;-41.25571428571429;-18.78;-31.175714285714285;-21.078571428571426;-41.598571428571425;-13.114285714285714;-23.814285714285713;-6.124285714285714;-47.035714285714285;-6.174285714285714;-38.67285714285714;-30.238571428571426;-25.084285714285716;-1.9542857142857142;-31.75;-13.65;-40.94428571428572;-10.814285714285715;-39.18571428571429;-41.74571428571428;-43.17285714285714;-29.764285714285716;-47.94428571428572;16.669999999999998;-20.114285714285717;-50.29714285714285;-23.00714285714286
2013-04-11;-62.449999999999996;-29.102857142857143;-45.43857142857143;-38.65857142857143;-6.687142857142858;-16.945714285714285;-20.298571428571428;-10.535714285714286;-43.9;-1.8457142857142856;-41.315714285714286;-18.771428571428572;-31.194285714285716;-21.072857142857142;-41.61857142857143;-12.847142857142858;-23.844285714285714;-6.187142857142858;-47.07285714285714;-6.21;-38.721428571428575;-30.15142857142857;-23.34714285714286;-1.8685714285714285;-31.759999999999998;-13.725714285714286;-40.95285714285715;-10.654285714285715;-39.26285714285715;-41.785714285714285;-43.112857142857145;-29.80142857142857;-47.93857142857143;16.618571428571432;-20.124285714285715;-50.285714285714285;-22.98
2013-04-18;-62.50571428571429;-29.12285714285714;-45.370000000000005;-38.614285714285714;-6.662857142857143;-16.995714285714286;-20.29;-10.555714285714286;-44.00428571428571;-1.93;-41.32;-18.762857142857143;-31.181428571428572;-21.065714285714286;-41.62571428571429;-12.672857142857143;-23.84;-6.244285714285715;-47.09285714285714;-6.117142857142857;-38.74571428571428;-30.111428571428572;-24.222857142857144;-1.8557142857142856;-31.695714285714285;-13.778571428571428;-40.88857142857143;-10.54142857142857;-39.31857142857143;-41.808571428571426;-43.09428571428572;-29.79;-47.94;16.534285714285716;-20.12142857142857;-50.27571428571429;-22.94857142857143
2013-04-25;-62.47428571428571;-29.099999999999998;-45.357142857142854;-38.56428571428571;-6.614285714285714;-17.085714285714285;-20.33142857142857;-10.601428571428572;-44.098571428571425;-2.0914285714285716;-41.294285714285714;-18.75;-31.16857142857143;-21.06;-41.62285714285714;-12.478571428571428;-23.804285714285715;-6.304285714285713;-47.06;-6.07;-38.684285714285714;-30.102857142857143;-25.117142857142856;-1.92;-31.647142857142857;-13.884285714285713;-40.792857142857144;-10.482857142857142;-39.25285714285714;-41.78857142857142;-43.09142857142857;-29.75714285714286;-47.92714285714286;16.512857142857143;-20.108571428571427;-50.16571428571429;-22.898571428571426
2013-05-02;-62.47714285714285;-29.13714285714286;-45.074285714285715;-38.53857142857142;-6.597142857142857;-17.19;-20.33285714285714;-10.691428571428572;-44.17285714285714;-2.2471428571428573;-41.32142857142857;-18.744285714285713;-31.174285714285713;-21.057142857142857;-41.63285714285714;-12.278571428571428;-23.802857142857142;-6.3914285714285715;-47.09571428571429;-6.098571428571428;-38.69285714285714;-30.02857142857143;-25.395714285714288;-1.8485714285714285;-31.625714285714285;-14.024285714285714;-40.779999999999994;-10.454285714285716;-39.26428571428572;-41.82714285714286;-43.121428571428574;-29.78;-47.92285714285714;16.47;-20.102857142857143;-50.128571428571426;-22.851428571428574
2013-05-09;-62.449999999999996;-29.157142857142855;-44.94285714285714;-38.47714285714286;-6.575714285714286;-17.28142857142857;-20.267142857142858;-10.757142857142856;-44.19571428571429;-2.3857142857142857;-41.294285714285714;-18.732857142857142;-31.15857142857143;-21.052857142857142;-41.62285714285714;-12.117142857142856;-23.784285714285716;-6.45;-47.06571428571429;-6.158571428571428;-38.645714285714284;-29.981428571428573;-25.62142857142857;-1.5142857142857142;-31.552857142857142;-14.075714285714286;-40.71714285714285;-10.48;-39.20285714285715;-41.824285714285715;-43.105714285714285;-29.74857142857143;-47.901428571428575;16.458571428571428;-20.087142857142858;-50.02571428571429;-22.797142857142855
2013-05-16;-62.402857142857144;-29.157142857142855;-44.90714285714286;-38.471428571428575;-6.5600000000000005;-17.40285714285714;-20.28;-10.821428571428571;-44.228571428571435;-2.507142857142857;-41.325714285714284;-18.73;-31.177142857142858;-21.05;-41.64142857142857;-11.985714285714286;-23.71;-6.518571428571429;-47.107142857142854;-6.237142857142857;-38.644285714285715;-29.88714285714286;-25.639999999999997;-1.2742857142857142;-31.55;-14.154285714285715;-40.72571428571428;-10.569999999999999;-39.18;-41.84428571428572;-43.135714285714286;-29.785714285714285;-47.89;16.43857142857143;-20.072857142857142;-49.96714285714285;-22.71
2013-05-23;-62.40714285714285;-28.981428571428573;-44.93285714285714;-38.40857142857143;-6.55;-17.452857142857145;-20.23857142857143;-10.748571428571427;-44.184285714285714;-2.245714285714286;-41.33857142857143;-18.715714285714284;-31.150000000000002;-21.045714285714286;-41.629999999999995;-11.707142857142857;-23.725714285714282;-6.475714285714285;-47.09142857142857;-6.29;-38.660000000000004;-29.80857142857143;-25.504285714285714;-1.48;-31.52285714285714;-13.915714285714285;-40.70428571428572;-10.681428571428572;-39.199999999999996;-41.88428571428572;-43.121428571428574;-29.762857142857143;-47.87571428571429;16.398571428571426;-20.06714285714286;-49.94142857142857;-22.654285714285717
2013-05-30;-62.44857142857143;-28.967142857142854;-45.18857142857143;-38.43;-6.590000000000001;-17.587142857142858;-20.215714285714284;-10.834285714285715;-44.10857142857143;-2.2642857142857147;-41.40714285714286;-18.714285714285715;-31.174285714285713;-21.045714285714286;-41.65714285714286;-11.49;-23.71857142857143;-6.475714285714285;-47.08428571428572;-6.217142857142856;-38.715714285714284;-29.722857142857144;-25.389999999999997;-1.397142857142857;-31.582857142857144;-13.784285714285716;-40.77285714285715;-10.83;-39.28857142857142;-41.917142857142856;-43.144285714285715;-29.827142857142857;-47.86857142857143;16.31;-20.068571428571428;-49.98714285714285;-22.61285714285714
2013-06-06;-62.43571428571429;-29.02857142857143;-44.9;-38.378571428571426;-6.591428571428572;-17.802857142857142;-20.235714285714288;-10.917142857142858;-44.16428571428571;-2.472857142857143;-41.357142857142854;-18.701428571428572;-31.150000000000002;-21.04;-41.651428571428575;-11.379999999999999;-23.632857142857144;-6.4799999999999995;-47.034285714285716;-6.074285714285715;-38.67;-29.677142857142858;-25.055714285714284;-1.5157142857142856;-31.580000000000002;-13.824285714285713;-40.699999999999996;-10.974285714285713;-39.24714285714286;-41.895714285714284;-43.089999999999996;-29.795714285714286;-47.85;16.274285714285714;-20.05142857142857;-49.93;-22.545714285714286
2013-06-13;-62.43285714285714;-29.048571428571428;-44.825714285714284;-38.38428571428572;-6.607142857142857;-18.077142857142857;-20.31142857142857;-10.995714285714286;-44.199999999999996;-2.584285714285714;-41.28857142857142;-18.69142857142857;-31.132857142857144;-21.038571428571426;-41.645714285714284;-11.252857142857142;-23.617142857142856;-6.538571428571428;-47.03000000000001;-5.948571428571428;-38.65714285714286;-29.594285714285714;-25.101428571428574;-1.6814285714285713;-31.595714285714283;-14.021428571428572;-40.66285714285714;-11.154285714285715;-39.23571428571428;-41.895714285714284;-43.07;-29.77857142857143;-47.824285714285715;16.235714285714284;-20.04;-49.901428571428575;-22.488571428571426
