date_mesure;09145X0057_N210;09145X0059_N340;09662X0038_F41;09964X0020_PZ1;08688X0023_PZ1;09665X0073_203;09437X0036_23P
2012-10-18;-3.5599999999999996;-3.947142857142857;-5.5235714285714295;-29.806250000000002;-3.385;-4.976428571428571;-4.2057142857142855
2012-10-21;-3.4957142857142856;-3.94;-5.548571428571429;-29.8;-3.3857142857142857;-5.01;-4.255714285714285
2012-10-25;-3.4314285714285715;-3.9035714285714285;-5.546428571428572;-29.793750000000003;-3.3200000000000003;-4.939285714285714;-4.260714285714286
2012-10-28;-3.3828571428571426;-3.867142857142857;-5.5442857142857145;-29.7875;-3.2542857142857144;-4.868571428571428;-4.265714285714286
2012-11-01;-3.334285714285714;-3.8135714285714286;-5.522142857142857;-29.74160714285714;-3.2564285714285717;-4.789285714285715;-4.265000000000001
2012-11-04;-3.301428571428571;-3.7600000000000002;-5.5;-29.695714285714285;-3.2585714285714285;-4.71;-4.264285714285714
2012-11-08;-3.2685714285714282;-3.710714285714286;-5.498571428571429;-29.324285714285715;-3.100714285714286;-4.690714285714286;-4.1728571428571435
2012-11-11;-3.2507142857142854;-3.6614285714285715;-5.497142857142857;-28.95285714285714;-2.942857142857143;-4.671428571428572;-4.081428571428572
2012-11-15;-3.2328571428571427;-3.612857142857143;-5.511428571428572;-28.49642857142857;-2.9785714285714286;-4.682142857142857;-4.015000000000001
2012-11-18;-3.1957142857142857;-3.564285714285714;-5.525714285714286;-28.04;-3.0142857142857147;-4.692857142857143;-3.948571428571429
2012-11-22;-3.1585714285714284;-3.562142857142857;-5.5321428571428575;-28.067857142857143;-3.116428571428572;-4.710000000000001;-4.054285714285714
2012-11-25;-2.999285714285714;-3.56;-5.538571428571429;-28.095714285714287;-3.218571428571429;-4.727142857142858;-4.16
2012-11-29;-2.84;-3.3892857142857142;-5.531428571428572;-28.052857142857142;-2.9142857142857146;-4.6971428571428575;-4.04
2012-12-02;-2.87;-3.218571428571429;-5.524285714285715;-28.009999999999998;-2.61;-4.667142857142857;-3.9200000000000004
2012-12-06;-2.9;-3.212142857142857;-5.486428571428572;-28.082857142857144;-2.76;-4.628571428571428;-3.9821428571428577
2012-12-09;-2.9107142857142856;-3.205714285714286;-5.448571428571428;-28.155714285714286;-2.91;-4.589999999999999;-4.0442857142857145
2012-12-13;-2.9214285714285717;-3.230714285714286;-5.460714285714285;-28.499285714285715;-2.8641666666666667;-4.587857142857143;-4.0721428571428575
2012-12-16;-2.918571428571429;-3.255714285714286;-5.472857142857143;-28.842857142857145;-2.8183333333333334;-4.585714285714286;-4.1
2012-12-20;-2.915714285714286;-3.285;-5.487142857142857;-28.50857142857143;-2.7263095238095234;-4.572857142857144;-4.057857142857143
2012-12-23;-2.9107142857142856;-3.314285714285714;-5.501428571428571;-28.174285714285713;-2.634285714285714;-4.5600000000000005;-4.015714285714286
2012-12-27;-2.9057142857142857;-3.3307142857142855;-5.510714285714286;-28.21142857142857;-2.63;-4.545714285714286;-4.068571428571429
2012-12-30;-2.907142857142857;-3.347142857142857;-5.5200000000000005;-28.24857142857143;-2.6257142857142854;-4.531428571428572;-4.121428571428572
2013-01-03;-2.9085714285714284;-3.354285714285714;-5.53;-28.017142857142858;-2.662857142857143;-4.530714285714286;-4.152857142857143
2013-01-06;-2.899285714285714;-3.3614285714285717;-5.54;-27.785714285714285;-2.7;-4.53;-4.184285714285714
2013-01-10;-2.89;-3.3707142857142856;-5.555714285714286;-27.97714285714286;-2.76875;-4.534285714285714;-4.199999999999999
2013-01-13;-2.88;-3.38;-5.571428571428571;-28.16857142857143;-2.8375;-4.538571428571428;-4.215714285714285
2013-01-17;-2.87;-3.3914285714285715;-5.588571428571429;-28.18857142857143;-2.85625;-4.537857142857142;-4.219285714285714
2013-01-20;-2.867857142857143;-3.402857142857143;-5.605714285714286;-28.208571428571428;-2.875;-4.5371428571428565;-4.222857142857143
2013-01-24;-2.8657142857142857;-3.402857142857143;-5.622857142857143;-27.91785714285714;-2.8362499999999997;-4.4921428571428565;-4.205714285714286
2013-01-27;-2.8499999999999996;-3.402857142857143;-5.64;-27.627142857142854;-2.7975;-4.447142857142857;-4.188571428571429
2013-01-31;-2.834285714285714;-3.3928571428571432;-5.657857142857143;-27.65785714285714;-2.796607142857143;-4.425714285714285;-4.205714285714286
2013-02-03;-2.8185714285714285;-3.382857142857143;-5.675714285714285;-27.68857142857143;-2.795714285714286;-4.404285714285715;-4.222857142857143
2013-02-07;-2.802857142857143;-3.3857142857142857;-5.686428571428571;-27.932857142857145;-2.8;-4.407857142857143;-4.235
2013-02-10;-2.777142857142857;-3.3885714285714283;-5.6971428571428575;-28.177142857142858;-2.8042857142857143;-4.411428571428572;-4.247142857142857
2013-02-14;-2.7514285714285713;-3.355;-5.726428571428571;-27.964285714285715;-2.8464285714285715;-4.4035714285714285;-4.256428571428572
2013-02-17;-2.7564285714285717;-3.3214285714285716;-5.755714285714285;-27.75142857142857;-2.8885714285714283;-4.395714285714286;-4.265714285714286
2013-02-21;-2.7614285714285716;-3.315714285714286;-5.775;-28.21285714285714;-2.9000000000000004;-4.397142857142857;-4.273571428571429
2013-02-24;-2.77;-3.31;-5.7942857142857145;-28.674285714285713;-2.911428571428572;-4.398571428571429;-4.281428571428571
2013-02-28;-2.7785714285714285;-3.3321428571428573;-5.779285714285715;-28.392142857142858;-2.9271428571428575;-4.404285714285715;-4.287857142857143
2013-03-03;-2.5021428571428572;-3.3542857142857145;-5.764285714285714;-28.110000000000003;-2.942857142857143;-4.41;-4.2942857142857145
2013-03-07;-2.225714285714286;-3.2600000000000002;-5.74;-28.22714285714286;-2.830714285714286;-4.38;-4.267142857142858
2013-03-10;-2.230714285714286;-3.165714285714286;-5.715714285714286;-28.344285714285714;-2.718571428571429;-4.35;-4.24
2013-03-14;-2.2357142857142858;-3.0771428571428574;-5.687142857142858;-28.397142857142857;-2.729285714285714;-4.287857142857142;-4.225
2013-03-17;-2.1742857142857144;-2.988571428571429;-5.658571428571428;-28.45;-2.7399999999999998;-4.225714285714285;-4.21
2013-03-21;-2.1128571428571425;-2.9492857142857147;-5.648571428571429;-28.114285714285714;-2.748571428571428;-4.181428571428571;-4.152857142857142
2013-03-24;-2.11;-2.91;-5.638571428571429;-27.77857142857143;-2.757142857142857;-4.137142857142857;-4.095714285714285
2013-03-28;-2.107142857142857;-2.883571428571429;-5.6121428571428575;-27.76571428571429;-2.6757142857142857;-4.111428571428571;-3.9921428571428565
2013-03-31;-2.177142857142857;-2.857142857142857;-5.585714285714286;-27.752857142857145;-2.5942857142857143;-4.085714285714285;-3.8885714285714283
2013-04-04;-2.2471428571428573;-2.8564285714285713;-5.547142857142857;-27.932857142857145;-2.633571428571429;-4.062142857142857;-3.8107142857142855
2013-04-07;-2.3328571428571427;-2.855714285714286;-5.508571428571429;-28.11285714285714;-2.672857142857143;-4.038571428571428;-3.7328571428571427
2013-04-11;-2.4185714285714286;-2.918571428571429;-5.476428571428571;-27.974999999999998;-2.694285714285714;-4.036428571428571;-3.7635714285714283
2013-04-14;-2.480714285714286;-2.9814285714285718;-5.444285714285714;-27.837142857142855;-2.7157142857142853;-4.034285714285714;-3.794285714285714
2013-04-18;-2.542857142857143;-3.0300000000000002;-5.427142857142858;-28.242142857142856;-2.680714285714285;-4.057142857142857;-3.8307142857142855
2013-04-21;-2.4792857142857145;-3.0785714285714287;-5.410000000000001;-28.647142857142857;-2.6457142857142855;-4.08;-3.867142857142857
2013-04-25;-2.415714285714286;-3.12;-5.402857142857144;-28.59285714285714;-2.645;-4.0842857142857145;-3.8764285714285713
2013-04-28;-2.2864285714285715;-3.1614285714285715;-5.395714285714286;-28.53857142857143;-2.6442857142857146;-4.088571428571428;-3.8857142857142857
2013-05-02;-2.157142857142857;-3.019285714285714;-5.371428571428572;-28.216428571428573;-2.6635714285714287;-3.9714285714285715;-3.7457142857142856
2013-05-05;-2.29;-2.8771428571428572;-5.347142857142857;-27.89428571428571;-2.6828571428571433;-3.8542857142857145;-3.6057142857142854
2013-05-09;-2.422857142857143;-2.9235714285714285;-5.315714285714286;-27.824999999999996;-2.7021428571428574;-3.861428571428571;-3.6364285714285716
2013-05-12;-2.0642857142857145;-2.9699999999999998;-5.284285714285715;-27.755714285714284;-2.7214285714285715;-3.8685714285714283;-3.6671428571428573
2013-05-16;-1.7057142857142857;-2.8464285714285715;-5.263571428571429;-27.64785714285714;-2.6714285714285713;-3.8285714285714283;-3.6607142857142856
2013-05-19;-1.8335714285714286;-2.722857142857143;-5.242857142857143;-27.54;-2.621428571428571;-3.7885714285714287;-3.654285714285714
2013-05-23;-1.9614285714285715;-2.5828571428571427;-5.1657142857142855;-27.548571428571428;-2.6385714285714283;-3.678571428571429;-3.565
2013-05-26;-2.092142857142857;-2.442857142857143;-5.088571428571429;-27.557142857142857;-2.6557142857142857;-3.5685714285714285;-3.475714285714286
2013-05-30;-2.222857142857143;-2.56;-5.072857142857143;-27.565714285714286;-2.722857142857143;-3.5785714285714283;-3.5514285714285716
2013-06-02;-2.35;-2.677142857142857;-5.057142857142857;-27.574285714285715;-2.79;-3.5885714285714285;-3.6271428571428572
2013-06-06;-2.4771428571428573;-2.7857142857142856;-5.063571428571429;-27.759999999999998;-2.8378571428571426;-3.625;-3.6557142857142857
2013-06-09;-2.6100000000000003;-2.894285714285714;-5.07;-27.945714285714285;-2.8857142857142857;-3.6614285714285715;-3.684285714285714
2013-06-13;-2.742857142857143;-2.9785714285714286;-5.058571428571429;-27.990714285714283;-2.916428571428572;-3.7057142857142855;-3.75
2013-06-16;-2.8357142857142854;-3.0628571428571427;-5.047142857142857;-28.035714285714285;-2.9471428571428575;-3.75;-3.815714285714286
2013-06-20;-2.9285714285714284;-3.15;-5.011428571428571;-28.68714285714286;-2.987857142857143;-3.8014285714285716;-3.666428571428572
2013-06-23;-3.032857142857143;-3.237142857142857;-4.975714285714285;-29.33857142857143;-3.0285714285714285;-3.8528571428571428;-3.5171428571428573
2013-06-27;-3.1371428571428575;-3.31;-4.954285714285714;-29.409285714285716;-3.0700000000000003;-3.9085714285714284;-3.4764285714285714
2013-06-30;-3.1964285714285716;-3.382857142857143;-4.932857142857143;-29.48;-3.1114285714285717;-3.9642857142857144;-3.435714285714286
2013-07-04;-3.255714285714286;-3.4614285714285713;-4.905714285714286;-28.82142857142857;-3.121428571428572;-4.017142857142858;-3.557857142857143
2013-07-07;-3.3135714285714286;-3.5399999999999996;-4.878571428571428;-28.162857142857142;-3.1314285714285717;-4.07;-3.6799999999999997
2013-07-11;-3.3714285714285714;-3.605;-4.885714285714286;-28.222857142857144;-3.0942857142857143;-4.125714285714286;-3.7935714285714286
2013-07-14;-3.442857142857143;-3.6700000000000004;-4.892857142857143;-28.282857142857143;-3.057142857142857;-4.1814285714285715;-3.9071428571428575
2013-07-18;-3.5142857142857147;-3.765;-4.924285714285714;-28.264285714285712;-3.12;-4.243571428571428;-3.9692857142857143
2013-07-21;-3.527857142857143;-3.86;-4.9557142857142855;-28.245714285714286;-3.182857142857143;-4.305714285714286;-4.031428571428571
2013-07-25;-3.5414285714285714;-3.9278571428571425;-4.945;-28.198571428571427;-3.197857142857143;-4.362142857142857;-4.065714285714286
2013-07-28;-3.4764285714285714;-3.9957142857142856;-4.934285714285714;-28.15142857142857;-3.212857142857143;-4.418571428571428;-4.1
2013-08-01;-3.411428571428572;-3.906428571428571;-4.894285714285715;-28.212142857142858;-3.180714285714286;-4.3514285714285705;-4.085
2013-08-04;-3.4128571428571433;-3.817142857142857;-4.854285714285715;-28.27285714285714;-3.1485714285714286;-4.284285714285714;-4.07
2013-08-08;-3.4142857142857146;-3.8364285714285717;-4.899285714285714;-28.32071428571428;-3.1207142857142856;-4.277142857142858;-4.079285714285715
2013-08-11;-3.5242857142857145;-3.855714285714286;-4.944285714285714;-28.368571428571425;-3.0928571428571425;-4.2700000000000005;-4.088571428571429
2013-08-15;-3.6342857142857143;-3.923571428571429;-4.996428571428572;-28.378571428571426;-3.1635714285714283;-4.297142857142857;-3.9492857142857147
2013-08-18;-3.642142857142857;-3.9914285714285715;-5.048571428571429;-28.388571428571428;-3.2342857142857144;-4.324285714285714;-3.81
2013-08-22;-3.65;-4.037142857142857;-5.079285714285714;-28.51142857142857;-3.2642857142857142;-4.396428571428571;-3.6357142857142857
2013-08-25;-3.6835714285714287;-4.082857142857143;-5.109999999999999;-28.634285714285713;-3.294285714285714;-4.468571428571429;-3.4614285714285713
2013-08-29;-3.717142857142857;-4.105;-5.144285714285714;-28.634999999999998;-3.3114285714285714;-4.525;-3.6885714285714286
2013-09-01;-3.7192857142857143;-4.127142857142857;-5.178571428571429;-28.635714285714283;-3.3285714285714287;-4.581428571428572;-3.915714285714286
2013-09-05;-3.7214285714285715;-4.160714285714286;-5.206428571428571;-28.684999999999995;-3.3328571428571427;-4.633571428571429;-3.9735714285714288
2013-09-08;-3.6764285714285716;-4.194285714285714;-5.234285714285714;-28.73428571428571;-3.337142857142857;-4.685714285714285;-4.031428571428571
2013-09-12;-3.6314285714285717;-4.155714285714286;-5.236428571428571;-28.76785714285714;-3.321428571428571;-4.695;-3.925
2013-09-15;-3.6207142857142856;-4.117142857142857;-5.238571428571428;-28.80142857142857;-3.3057142857142856;-4.704285714285715;-3.8185714285714285
2013-09-19;-3.61;-4.126428571428571;-5.2664285714285715;-28.78857142857143;-3.3185714285714285;-4.707142857142857;-3.713571428571428
2013-09-22;-3.5942857142857143;-4.135714285714285;-5.2942857142857145;-28.775714285714287;-3.3314285714285714;-4.71;-3.608571428571428
2013-09-26;-3.5785714285714287;-4.150714285714285;-5.331428571428571;-28.744285714285716;-3.3442857142857143;-4.737857142857143;-3.713571428571428
2013-09-29;-3.512857142857143;-4.1657142857142855;-5.368571428571428;-28.712857142857143;-3.357142857142857;-4.765714285714286;-3.8185714285714285
2013-10-03;-3.447142857142857;-4.088571428571429;-5.402142857142857;-28.708571428571428;-3.3114285714285714;-4.722142857142858;-3.912142857142857
2013-10-06;-3.4157142857142855;-4.011428571428572;-5.435714285714285;-28.704285714285714;-3.2657142857142856;-4.678571428571429;-4.005714285714285
2013-10-10;-3.3842857142857143;-3.962142857142857;-5.4399999999999995;-28.832142857142856;-3.281428571428571;-4.632142857142858;-4.0214285714285705
2013-10-13;-3.2592857142857143;-3.912857142857143;-5.444285714285714;-28.96;-3.2971428571428567;-4.585714285714286;-4.0371428571428565
2013-10-17;-3.1342857142857143;-3.8549999999999995;-5.457142857142857;-28.832857142857144;-3.2457142857142856;-4.59;-4.084999999999999
2013-10-20;-3.052857142857143;-3.7971428571428567;-5.47;-28.705714285714286;-3.1942857142857144;-4.594285714285713;-4.132857142857143
2013-10-24;-2.9714285714285715;-3.532142857142857;-5.502857142857143;-28.735714285714288;-3.093571428571429;-4.6085714285714285;-4.2057142857142855
2013-10-27;-2.9921428571428574;-3.2671428571428573;-5.535714285714286;-28.76571428571429;-2.992857142857143;-4.622857142857143;-4.2785714285714285
2013-10-31;-3.012857142857143;-3.3221428571428575;-5.542857142857143;-28.751428571428573;-3.0985714285714288;-4.640000000000001;-4.296428571428571
2013-11-03;-3.022142857142857;-3.3771428571428572;-5.55;-28.737142857142857;-3.204285714285714;-4.6571428571428575;-4.314285714285714
2013-11-07;-3.031428571428571;-3.3892857142857142;-5.557857142857143;-28.71142857142857;-3.047857142857143;-4.668571428571429;-4.312142857142857
2013-11-10;-3.0385714285714283;-3.4014285714285717;-5.565714285714286;-28.685714285714287;-2.891428571428572;-4.68;-4.31
2013-11-14;-3.045714285714286;-3.4178571428571427;-5.588571428571429;-28.972857142857144;-2.902857142857143;-4.68;-4.328571428571428
2013-11-17;-3.105714285714286;-3.434285714285714;-5.611428571428571;-29.26;-2.914285714285714;-4.68;-4.347142857142857
2013-11-21;-3.165714285714286;-3.442857142857143;-5.617857142857142;-29.185000000000002;-2.995;-4.586428571428572;-4.357142857142858
2013-11-24;-3.1678571428571427;-3.4514285714285715;-5.624285714285714;-29.11;-3.075714285714286;-4.492857142857143;-4.367142857142857
2013-11-28;-3.17;-3.491428571428571;-5.635;-29.035;-3.1171428571428574;-4.469285714285714;-4.374285714285714
2013-12-01;-3.107142857142857;-3.531428571428571;-5.645714285714285;-28.96;-3.1585714285714284;-4.445714285714286;-4.381428571428571
2013-12-05;-3.0442857142857145;-3.5542857142857143;-5.672142857142857;-29.16214285714286;-3.182142857142857;-4.4557142857142855;-4.3878571428571425
2013-12-08;-2.9814285714285713;-3.577142857142857;-5.698571428571428;-29.364285714285717;-3.205714285714286;-4.465714285714285;-4.394285714285714
2013-12-12;-2.9185714285714286;-3.5892857142857144;-5.717142857142857;-29.31071428571429;-3.222857142857143;-4.473571428571429;-4.398571428571429
2013-12-15;-2.855714285714286;-3.6014285714285714;-5.735714285714286;-29.25714285714286;-3.2399999999999998;-4.481428571428571;-4.402857142857143
2013-12-19;-2.792857142857143;-3.577857142857143;-5.514285714285714;-29.00714285714286;-3.1599999999999997;-4.465;-4.402142857142858
2013-12-22;-2.587857142857143;-3.5542857142857143;-5.292857142857143;-28.75714285714286;-3.0799999999999996;-4.448571428571428;-4.401428571428571
2013-12-26;-2.382857142857143;-3.3778571428571427;-5.21;-28.962857142857146;-2.8707142857142856;-4.359999999999999;-4.314285714285714
2013-12-29;-2.307857142857143;-3.2014285714285715;-5.127142857142857;-29.16857142857143;-2.6614285714285715;-4.271428571428571;-4.227142857142857
2014-01-02;-2.2328571428571427;-3.0957142857142856;-5.087142857142857;-29.155714285714286;-2.6635714285714287;-4.239285714285714;-4.239285714285714
2014-01-05;-2.1814285714285715;-2.9899999999999998;-5.047142857142857;-29.142857142857142;-2.665714285714286;-4.207142857142857;-4.251428571428571
2014-01-09;-2.13;-2.9292857142857143;-5.042857142857143;-28.829285714285717;-2.6492857142857145;-4.207142857142857;-4.246428571428571
2014-01-12;-1.8164285714285713;-2.8685714285714283;-5.038571428571429;-28.51571428571429;-2.632857142857143;-4.207142857142857;-4.241428571428571
2014-01-16;-1.502857142857143;-2.637142857142857;-5.0321428571428575;-28.184285714285714;-2.6314285714285717;-4.135;-4.183571428571428
2014-01-19;-1.5571428571428572;-2.4057142857142857;-5.025714285714286;-27.852857142857143;-2.63;-4.062857142857142;-4.1257142857142854
2014-01-23;-1.6114285714285714;-2.295;-4.935;-27.606428571428573;-2.734285714285714;-3.7628571428571425;-3.8828571428571426
2014-01-26;-1.5071428571428571;-2.184285714285714;-4.844285714285713;-27.360000000000003;-2.8385714285714285;-3.4628571428571426;-3.64
2014-01-30;-1.4028571428571428;-2.267142857142857;-4.786428571428571;-27.865000000000002;-3.005714285714286;-3.422142857142857;-3.7642857142857142
2014-02-02;-1.332142857142857;-2.35;-4.728571428571429;-28.37;-3.172857142857143;-3.3814285714285717;-3.8885714285714283
2014-02-06;-1.2614285714285713;-2.211666666666667;-4.5721428571428575;-27.947142857142858;-3.147857142857143;-3.165;-3.8764285714285713
2014-02-09;-1.4107142857142856;-2.0733333333333333;-4.4157142857142855;-27.524285714285718;-3.1228571428571428;-2.948571428571429;-3.8642857142857143
2014-02-13;-1.56;-2.1202380952380953;-4.317142857142857;-27.58857142857143;-3.0435714285714286;-2.777857142857143;-3.7464285714285714
2014-02-16;-1.6957142857142857;-2.1671428571428573;-4.218571428571429;-27.652857142857144;-2.9642857142857144;-2.607142857142857;-3.6285714285714286
2014-02-20;-1.8314285714285714;-2.3;-4.239285714285714;-27.717142857142857;-2.9514285714285715;-2.616428571428571;-3.665
2014-02-23;-1.8057142857142856;-2.432857142857143;-4.26;-27.78142857142857;-2.9385714285714286;-2.6257142857142854;-3.7014285714285715
2014-02-27;-1.78;-2.4571428571428573;-4.311428571428571;-28.11142857142857;-3.0250000000000004;-2.657857142857143;-3.765
2014-03-02;-1.8435714285714284;-2.4814285714285718;-4.362857142857143;-28.44142857142857;-3.1114285714285717;-2.69;-3.8285714285714287
2014-03-06;-1.907142857142857;-2.492857142857143;-4.367142857142857;-28.2;-3.1514285714285712;-2.6607142857142856;-3.854285714285714
2014-03-09;-2.01;-2.5042857142857144;-4.371428571428572;-27.958571428571428;-3.1914285714285713;-2.6314285714285717;-3.88
2014-03-13;-2.1128571428571425;-2.605714285714286;-4.400714285714286;-28.11;-3.142857142857143;-2.6485714285714286;-3.9092857142857143
2014-03-16;-2.1714285714285713;-2.707142857142857;-4.43;-28.26142857142857;-3.0942857142857143;-2.665714285714286;-3.9385714285714286
2014-03-20;-2.23;-2.7635714285714283;-4.487142857142857;-28.324285714285715;-3.0214285714285714;-2.7021428571428574;-3.9607142857142854
2014-03-23;-2.3014285714285716;-2.82;-4.5442857142857145;-28.38714285714286;-2.948571428571429;-2.738571428571429;-3.9828571428571427
2014-03-27;-2.3728571428571428;-2.855714285714286;-4.6000000000000005;-28.705;-3.0235714285714286;-2.765714285714286;-3.975714285714286
2014-03-30;-2.4299999999999997;-2.891428571428572;-4.655714285714287;-29.02285714285714;-3.0985714285714288;-2.792857142857143;-3.968571428571429
2014-04-03;-2.487142857142857;-2.9314285714285715;-4.6850000000000005;-28.675714285714285;-3.1242857142857146;-2.8364285714285717;-3.9800000000000004
2014-04-06;-2.55;-2.9714285714285715;-4.714285714285714;-28.32857142857143;-3.15;-2.88;-3.9914285714285715
2014-04-10;-2.6128571428571425;-3.022142857142857;-4.737142857142857;-28.370714285714286;-3.162142857142857;-2.9664285714285716;-3.9921428571428574
2014-04-13;-2.6550000000000002;-3.0728571428571425;-4.76;-28.412857142857142;-3.174285714285714;-3.052857142857143;-3.9928571428571433
2014-04-17;-2.6971428571428575;-3.116428571428571;-4.7785714285714285;-28.543571428571425;-3.2257142857142855;-3.127857142857143;-4.0042857142857144
2014-04-20;-2.730714285714286;-3.16;-4.797142857142857;-28.674285714285713;-3.277142857142857;-3.2028571428571433;-4.015714285714286
2014-04-24;-2.764285714285714;-3.180714285714286;-4.8100000000000005;-28.532857142857143;-3.3042857142857143;-3.242857142857143;-4.038571428571428
2014-04-27;-2.8128571428571427;-3.2014285714285715;-4.822857142857143;-28.391428571428573;-3.3314285714285714;-3.282857142857143;-4.061428571428571
2014-05-01;-2.8614285714285717;-3.224285714285714;-4.83;-28.791428571428572;-3.3321428571428573;-3.309285714285714;-4.083571428571428
2014-05-04;-2.908571428571429;-3.2471428571428573;-4.837142857142857;-29.19142857142857;-3.3328571428571427;-3.335714285714286;-4.105714285714286
2014-05-08;-2.955714285714286;-3.29;-4.838571428571428;-28.939285714285713;-3.33;-3.395714285714286;-4.115714285714286
2014-05-11;-3.008571428571429;-3.3328571428571427;-4.839999999999999;-28.687142857142856;-3.327142857142857;-3.455714285714286;-4.1257142857142854
2014-05-15;-3.0614285714285714;-3.378571428571428;-4.838571428571428;-28.712857142857143;-3.37;-3.5314285714285716;-3.99
2014-05-18;-3.1307142857142853;-3.424285714285714;-4.837142857142857;-28.73857142857143;-3.412857142857143;-3.607142857142857;-3.8542857142857145
2014-05-22;-3.1999999999999997;-3.457142857142857;-4.802142857142857;-28.908571428571427;-3.395;-3.6735714285714285;-3.644285714285714
2014-05-25;-3.2285714285714286;-3.4899999999999998;-4.767142857142857;-29.07857142857143;-3.3771428571428572;-3.7399999999999998;-3.434285714285714
2014-05-29;-3.257142857142857;-3.532857142857143;-4.789999999999999;-28.94357142857143;-3.4035714285714285;-3.7885714285714283;-3.527857142857143
2014-06-01;-3.366428571428571;-3.575714285714286;-4.812857142857142;-28.80857142857143;-3.43;-3.837142857142857;-3.6214285714285714
2014-06-05;-3.4757142857142855;-3.635714285714286;-4.773571428571428;-28.76571428571429;-3.4442857142857144;-3.902857142857143;-3.7914285714285714
2014-06-08;-3.479285714285714;-3.6957142857142857;-4.734285714285714;-28.722857142857144;-3.4585714285714286;-3.968571428571429;-3.9614285714285713
2014-06-12;-3.4828571428571427;-3.755714285714286;-4.692142857142857;-29.08;-3.465;-4.020714285714286;-3.741428571428571
2014-06-15;-3.536428571428571;-3.815714285714286;-4.6499999999999995;-29.437142857142856;-3.4714285714285715;-4.072857142857143;-3.5214285714285714
2014-06-19;-3.59;-3.863571428571429;-4.657857142857143;-29.537857142857142;-3.5;-4.125;-3.564285714285714
2014-06-22;-3.597142857142857;-3.911428571428572;-4.6657142857142855;-29.638571428571428;-3.5285714285714285;-4.177142857142857;-3.607142857142857
2014-06-26;-3.6042857142857145;-3.9592857142857145;-4.640714285714285;-29.388571428571428;-3.5414285714285714;-4.2021428571428565;-3.677142857142857
2014-06-29;-3.607142857142857;-4.007142857142857;-4.615714285714286;-29.138571428571428;-3.5542857142857143;-4.227142857142857;-3.7471428571428573
2014-07-03;-3.61;-4.01;-4.668571428571428;-28.775;-3.559285714285714;-4.241428571428571;-3.8407142857142857
2014-07-06;-3.557857142857143;-4.0128571428571425;-4.721428571428571;-28.41142857142857;-3.564285714285714;-4.255714285714285;-3.934285714285714
2014-07-10;-3.505714285714286;-3.9728571428571424;-4.724285714285714;-28.314999999999998;-3.5478571428571426;-4.168571428571429;-3.999285714285714
2014-07-13;-3.5585714285714287;-3.932857142857143;-4.727142857142858;-28.21857142857143;-3.531428571428571;-4.081428571428572;-4.064285714285714
2014-07-17;-3.6114285714285717;-3.9835714285714285;-4.727857142857143;-28.347142857142856;-3.5428571428571427;-4.126428571428572;-3.9799999999999995
2014-07-20;-3.6114285714285717;-4.034285714285715;-4.728571428571429;-28.475714285714282;-3.5542857142857143;-4.171428571428572;-3.8957142857142855
2014-07-24;-3.6114285714285717;-4.04;-4.729285714285714;-28.345;-3.5428571428571427;-4.2335714285714285;-3.9542857142857137
2014-07-27;-3.6092857142857144;-4.045714285714285;-4.7299999999999995;-28.214285714285715;-3.531428571428571;-4.295714285714285;-4.0128571428571425
2014-07-31;-3.607142857142857;-4.056428571428571;-4.7299999999999995;-28.210714285714285;-3.54;-4.342142857142857;-4.087142857142857
2014-08-03;-3.5927380952380954;-4.067142857142857;-4.7299999999999995;-28.207142857142856;-3.5485714285714285;-4.388571428571429;-4.161428571428572
2014-08-07;-3.578333333333333;-4.049285714285714;-4.747857142857143;-28.219285714285714;-3.5492857142857144;-4.4314285714285715;-3.9692857142857143
2014-08-10;-3.602738095238095;-4.031428571428571;-4.765714285714286;-28.231428571428573;-3.5500000000000003;-4.474285714285714;-3.7771428571428567
2014-08-14;-3.6271428571428572;-4.049285714285714;-4.782142857142857;-28.194285714285712;-3.5549999999999997;-4.518571428571429;-3.6571428571428566
2014-08-17;-3.6535714285714285;-4.067142857142857;-4.798571428571428;-28.157142857142855;-3.5599999999999996;-4.562857142857142;-3.5371428571428565
2014-08-21;-3.68;-4.091428571428571;-4.808571428571429;-28.220714285714287;-3.5721428571428566;-4.598571428571429;-3.417142857142857
2014-08-24;-3.6900000000000004;-4.115714285714286;-4.818571428571429;-28.284285714285716;-3.584285714285714;-4.634285714285714;-3.2971428571428567
2014-08-28;-3.7;-4.138571428571428;-4.818571428571429;-28.298571428571428;-3.597857142857143;-4.675714285714286;-3.582142857142857
2014-08-31;-3.7199999999999998;-4.161428571428571;-4.818571428571429;-28.312857142857144;-3.6114285714285717;-4.717142857142858;-3.867142857142857
2014-09-04;-3.7399999999999998;-4.182857142857143;-4.825714285714286;-28.477857142857143;-3.625;-4.758571428571429;-3.899285714285714
2014-09-07;-3.7335714285714285;-4.204285714285715;-4.832857142857143;-28.642857142857142;-3.6385714285714283;-4.8;-3.9314285714285715
2014-09-11;-3.7271428571428573;-4.187857142857143;-4.853571428571429;-28.801428571428573;-3.612857142857143;-4.831428571428571;-3.935
2014-09-14;-3.6242857142857146;-4.171428571428572;-4.8742857142857146;-28.96;-3.587142857142857;-4.862857142857143;-3.9385714285714286
2014-09-18;-3.5214285714285714;-4.084047619047619;-4.871428571428572;-28.90571428571429;-3.5914285714285716;-4.7542857142857144;-4.013571428571428
