date_mesure;02388X0060_F1;03851X0021_S2;03128X0011_F;02442X0111_F;03822X0021_F;03113X0031_F;02465X0061_F;03493X0013_F;02451X0023_F;03114X0023_F;03462X0043_F;04184X0035_F;02431X0106_F;02408X0016_F;03546X0017_F;03152X0027_F;03107X0008_F;03124X0088_F;03884X0021_TF1PR;02396X0030_PZ;03486X0022_PZ;02478X0122_PZ;02047X0072_PZ;02034X0082_PZ;03101X0023_PZ;03535X0043_PZ;02796X0044_PZ;02413X0065_PZ;03137X0026_PZ;02803X0036_PZ;03516X0036_PZ;02385X0046_PZ;02478X0156_PZ;03182X0027_PZ;02782X0047_PZ;02812X0238_PZ;03175X0338_PZ;03473X0029_PZ;03162X0049_PZ;03834X0049_PZ
2012-07-19;-7.325714285714286;-1.9542857142857142;-13.454285714285716;-1.8914285714285715;-3.337142857142857;-4.081428571428572;-8.057142857142857;-8.571428571428571;-1.8616666666666666;-6.765714285714286;-7.217142857142858;-7.502857142857144;-2.98;-13.795714285714284;-3.902857142857143;-5.5566666666666675;-9.544285714285715;-11.911428571428571;-5.598571428571428;-8.285714285714286;-22.602857142857143;-4.932857142857143;-7.95;-4.275714285714286;-6.154285714285714;-3.6271428571428572;-1.1542857142857144;-3.8214285714285716;-12.457142857142857;-2.3428571428571425;-4.764285714285714;-2.577142857142857;-4.902857142857143;-5.338571428571428;-5.981428571428572;-1.7214285714285715;-2.2657142857142856;-4.817142857142857;-9.44;-8.697142857142858
2012-07-26;-7.681428571428571;-2.0228571428571427;-13.601428571428572;-2.2314285714285713;-3.4185714285714286;-4.177142857142857;-8.151428571428571;-8.665714285714285;-1.9157142857142857;-6.914285714285714;-7.301428571428572;-7.76;-3.0828571428571427;-13.864285714285714;-3.9971428571428573;-5.840555555555556;-9.69;-12.472857142857142;-5.660000000000001;-9.01142857142857;-22.65142857142857;-4.987142857142857;-8.024285714285714;-4.4628571428571435;-6.409999999999999;-3.6542857142857144;-1.5728571428571427;-3.914285714285714;-12.617142857142856;-2.447142857142857;-4.890000000000001;-2.6914285714285713;-4.957142857142857;-5.37;-6.024285714285715;-1.7514285714285713;-2.2842857142857143;-5.5;-9.549999999999999;-9.027142857142858
2012-08-02;-7.947142857142857;-2.052857142857143;-13.77;-2.5471428571428576;-3.482857142857143;-4.38;-8.247142857142858;-8.711428571428572;-1.997142857142857;-7.081428571428572;-7.378571428571428;-7.958571428571429;-3.174285714285714;-13.945714285714287;-4.11;-6.124444444444445;-9.818571428571428;-13.324285714285713;-5.784285714285715;-9.644285714285715;-22.752857142857142;-5.057142857142857;-8.14;-4.659999999999999;-6.574285714285715;-3.682857142857143;-1.74;-4.007142857142857;-12.718571428571428;-2.5028571428571427;-5.0200000000000005;-2.792857142857143;-5.027142857142857;-5.465714285714285;-6.07;-1.77;-2.3;-5.928571428571429;-9.70142857142857;-9.117142857142857
2012-08-09;-8.120000000000001;-2.1028571428571428;-13.922857142857143;-2.8714285714285714;-3.545714285714286;-4.611428571428571;-8.337142857142856;-8.801428571428572;-2.051428571428571;-7.241428571428571;-7.457142857142857;-8.191428571428572;-3.248571428571428;-14.024285714285714;-4.194285714285714;-6.408333333333333;-9.917142857142858;-14.171428571428573;-5.867142857142857;-10.120000000000001;-22.877142857142854;-5.121428571428572;-8.232857142857144;-4.841428571428572;-6.714285714285714;-3.7085714285714286;-1.8528571428571428;-4.118571428571428;-12.824285714285713;-2.565714285714286;-5.124285714285714;-2.891428571428572;-5.091428571428572;-5.565714285714286;-6.107142857142857;-1.7957142857142858;-2.307142857142857;-6.211428571428572;-9.845714285714285;-9.168571428571429
2012-08-16;-8.178571428571429;-2.1371428571428575;-14.088571428571429;-3.237142857142857;-3.61;-4.837142857142857;-8.42;-8.832857142857142;-2.1214285714285714;-7.381428571428572;-7.5042857142857144;-8.45;-3.3057142857142856;-14.111428571428572;-4.3185714285714285;-6.692222222222222;-9.90857142857143;-14.955714285714285;-5.932857142857143;-10.098571428571429;-23.01571428571429;-5.1971428571428575;-8.348571428571429;-4.831428571428572;-6.804285714285714;-3.737142857142857;-2.11;-4.2128571428571435;-12.898571428571428;-2.6471428571428572;-5.144285714285714;-2.9614285714285713;-5.167142857142857;-5.678571428571429;-6.122857142857143;-1.812857142857143;-2.3185714285714285;-6.409999999999999;-10.015714285714285;-9.114285714285714
2012-08-23;-8.255714285714285;-2.1742857142857144;-14.228571428571428;-3.5914285714285716;-3.6671428571428573;-5.027142857142857;-8.487142857142858;-8.927142857142858;-2.1742857142857144;-7.505714285714285;-7.555714285714286;-8.70142857142857;-3.3742857142857146;-14.185714285714285;-4.401428571428572;-6.976111111111111;-9.975714285714286;-15.487142857142857;-5.965714285714286;-10.218571428571428;-23.131428571428568;-5.262857142857143;-8.441428571428572;-4.859999999999999;-6.972857142857143;-3.7657142857142856;-2.435714285714286;-4.301428571428572;-13.0;-2.762857142857143;-5.277142857142857;-3.0214285714285714;-5.232857142857143;-5.768571428571428;-6.155714285714287;-1.832857142857143;-2.335714285714286;-6.554285714285714;-10.165714285714285;-9.255714285714287
2012-08-30;-8.31;-2.218571428571429;-14.39857142857143;-4.0;-3.744285714285714;-5.22;-8.575714285714286;-9.022857142857143;-2.2514285714285713;-7.632857142857143;-7.624285714285714;-8.97;-3.4271428571428575;-14.268571428571429;-4.538571428571428;-7.26;-10.104285714285714;-16.037142857142857;-6.038571428571428;-10.358571428571429;-23.244285714285716;-5.344285714285713;-8.578571428571427;-4.9799999999999995;-7.132857142857143;-3.8000000000000003;-2.7800000000000002;-4.4157142857142855;-13.105714285714285;-2.89;-5.47;-3.09;-5.314285714285715;-5.878571428571428;-6.1971428571428575;-1.8514285714285716;-2.35;-6.708571428571429;-10.365714285714287;-9.379999999999999
2012-09-06;-8.385714285714286;-2.2642857142857142;-14.52;-4.32;-3.7800000000000002;-5.382857142857143;-8.625714285714285;-9.112857142857143;-2.292857142857143;-7.751428571428571;-7.688571428571429;-9.209999999999999;-3.487142857142857;-14.328571428571427;-4.5928571428571425;-7.218571428571429;-10.202857142857143;-16.428571428571427;-6.075714285714286;-10.617142857142856;-23.34;-5.409999999999999;-8.641428571428571;-5.098571428571428;-7.295714285714285;-3.8242857142857143;-3.0614285714285714;-4.514285714285714;-13.205714285714285;-2.972857142857143;-5.595714285714286;-3.1585714285714284;-5.38;-5.942857142857143;-6.228571428571429;-1.8671428571428572;-2.3428571428571425;-6.8585714285714285;-10.497142857142858;-9.491428571428571
2012-09-13;-8.435714285714285;-2.295714285714286;-14.661428571428571;-4.704285714285715;-3.837142857142857;-5.5442857142857145;-8.65;-9.192857142857141;-2.345714285714286;-7.848571428571428;-7.748571428571429;-9.447142857142856;-3.537142857142857;-14.384285714285713;-4.691428571428572;-7.398571428571429;-10.299999999999999;-16.734285714285715;-6.12;-10.762857142857143;-23.445714285714285;-5.4799999999999995;-8.752857142857144;-5.1899999999999995;-7.3999999999999995;-3.8428571428571425;-3.3442857142857143;-4.611428571428571;-13.307142857142859;-3.084285714285714;-5.761428571428572;-3.2328571428571427;-5.45;-6.024285714285715;-6.264285714285714;-1.8771428571428572;-2.34;-6.997142857142857;-10.66;-9.545714285714284
2012-09-20;-8.450000000000001;-2.3000000000000003;-14.765714285714285;-4.967142857142858;-3.8414285714285716;-5.685714285714285;-8.718571428571428;-9.246666666666668;-2.3714285714285714;-7.95;-7.7942857142857145;-9.562857142857142;-3.5242857142857145;-14.444285714285714;-4.732857142857143;-7.5928571428571425;-10.33;-16.93;-6.115714285714286;-10.721428571428572;-23.555714285714284;-5.54;-8.817142857142857;-5.175714285714285;-7.465714285714286;-3.8614285714285717;-3.527142857142857;-4.645714285714286;-13.352857142857143;-3.1342857142857143;-5.494285714285715;-3.2600000000000002;-5.51;-6.07;-6.288571428571429;-1.8685714285714285;-2.2885714285714287;-7.081428571428572;-10.778571428571428;-9.277142857142858
2012-09-27;-8.452857142857143;-2.2785714285714285;-14.904285714285715;-5.124285714285714;-3.84;-5.804285714285714;-8.781428571428572;-9.05314814814815;-2.392857142857143;-8.03;-7.808571428571428;-9.43142857142857;-3.52;-14.517142857142858;-4.8342857142857145;-7.5442857142857145;-10.372857142857143;-17.211428571428574;-6.085714285714286;-10.115714285714287;-23.662857142857142;-5.602857142857142;-8.938571428571427;-4.804285714285713;-7.471428571428571;-3.891428571428571;-3.607142857142857;-4.687142857142858;-13.401428571428571;-3.11;-4.524285714285714;-3.1457142857142855;-5.572857142857143;-6.168571428571428;-6.298571428571428;-1.8471428571428572;-2.317142857142857;-7.107142857142857;-10.942857142857141;-8.765714285714285
2012-10-04;-8.251428571428571;-2.1742857142857144;-14.981428571428571;-5.1414285714285715;-3.812857142857143;-5.8185714285714285;-8.807142857142859;-8.85962962962963;-2.3542857142857145;-7.98;-7.758571428571429;-9.125714285714286;-3.36;-14.571428571428571;-4.87;-7.514285714285713;-9.950000000000001;-17.41142857142857;-6.08;-8.73857142857143;-23.75142857142857;-5.645714285714286;-8.991428571428571;-4.564285714285714;-6.8028571428571425;-3.9185714285714286;-3.2528571428571427;-4.595714285714286;-13.404285714285715;-3.0700000000000003;-4.427142857142857;-2.948571428571429;-5.615714285714286;-6.188571428571429;-6.214285714285714;-1.83;-2.2528571428571427;-6.92;-11.040000000000001;-8.387142857142857
2012-10-11;-7.781428571428571;-1.7185714285714284;-14.852857142857143;-4.9071428571428575;-3.5028571428571427;-5.01;-8.745714285714286;-8.666111111111112;-2.244285714285714;-7.69;-7.447142857142857;-8.124285714285715;-3.0942857142857143;-14.570000000000002;-4.795714285714285;-6.992857142857143;-7.497142857142857;-17.45;-5.664285714285714;-7.1899999999999995;-23.48857142857143;-5.612857142857143;-8.987142857142858;-4.14;-5.784285714285715;-3.9300000000000006;-2.207142857142857;-4.411428571428572;-13.031428571428572;-2.85;-3.59;-2.585714285714286;-5.582857142857143;-6.1000000000000005;-5.742857142857143;-1.7342857142857144;-2.2485714285714287;-3.9385714285714286;-10.934285714285716;-7.3028571428571425
2012-10-18;-7.159999999999999;-1.4785714285714284;-14.642857142857142;-4.717142857142856;-3.095714285714286;-3.6357142857142857;-8.605714285714287;-8.472592592592592;-2.197142857142857;-6.69;-7.207142857142857;-5.461428571428572;-3.12;-14.555714285714286;-4.288571428571428;-6.614285714285714;-6.284285714285715;-16.577142857142857;-4.662857142857143;-7.214285714285714;-22.562857142857144;-5.5371428571428565;-9.017142857142858;-3.892857142857143;-6.054285714285714;-3.92;-1.5757142857142856;-4.338571428571429;-12.377142857142857;-2.7214285714285715;-3.255714285714286;-2.5100000000000002;-5.507142857142857;-6.01;-5.335714285714286;-1.7128571428571429;-2.242857142857143;-2.73;-10.847142857142856;-7.5371428571428565
2012-10-25;-7.335714285714286;-1.552857142857143;-14.531428571428572;-4.51;-2.9214285714285713;-3.032857142857143;-8.455714285714285;-8.279074074074074;-2.1885714285714286;-6.3100000000000005;-7.1571428571428575;-5.807142857142857;-3.212857142857143;-14.574285714285713;-3.7342857142857144;-6.385714285714286;-7.3428571428571425;-16.205714285714286;-4.661428571428572;-8.171428571428573;-21.815714285714286;-5.404285714285714;-9.085714285714285;-4.005714285714285;-6.312857142857142;-3.875;-1.3314285714285714;-4.367142857142857;-12.09142857142857;-2.7;-3.434285714285714;-2.6;-5.374285714285714;-5.930000000000001;-5.292857142857143;-1.717142857142857;-2.281428571428571;-4.03;-10.774285714285714;-8.272857142857143
2012-11-01;-7.531428571428571;-1.5142857142857142;-14.497142857142858;-4.3742857142857146;-2.8871428571428575;-3.0014285714285713;-8.365714285714285;-8.085555555555556;-2.2414285714285715;-5.93;-7.147142857142858;-5.651428571428572;-3.192857142857143;-14.570000000000002;-3.8114285714285714;-6.218571428571429;-7.578571428571428;-16.264285714285712;-4.798571428571429;-8.041428571428572;-21.90857142857143;-5.359999999999999;-9.161428571428571;-4.082857142857143;-6.218571428571429;-3.83;-1.18;-4.2785714285714285;-12.09;-2.698571428571429;-3.447142857142857;-2.6157142857142857;-5.33;-5.968571428571429;-5.261428571428572;-1.7142857142857142;-2.267142857142857;-4.14;-10.775714285714287;-7.872857142857143
2012-11-08;-7.598571428571428;-1.5071428571428573;-14.40857142857143;-4.214285714285714;-2.8299999999999996;-2.9371428571428573;-8.325714285714286;-7.892037037037037;-2.2214285714285715;-5.95;-7.158571428571428;-5.134285714285714;-3.207142857142857;-14.57;-3.6;-5.9628571428571435;-7.061428571428571;-15.521428571428572;-4.640000000000001;-7.7057142857142855;-21.735714285714288;-5.357142857142857;-9.211428571428572;-3.9257142857142857;-5.992857142857143;-3.78;-1.0814285714285714;-4.198571428571428;-11.98;-2.65;-3.2314285714285718;-2.565714285714286;-5.327142857142857;-5.965714285714285;-4.988571428571428;-1.7099999999999997;-2.275714285714286;-3.7357142857142853;-10.801428571428572;-8.018571428571429
2012-11-15;-7.674285714285714;-1.5442857142857143;-14.34142857142857;-4.008571428571428;-2.7642857142857147;-2.9642857142857144;-8.26142857142857;-7.698518518518519;-2.17;-5.81;-7.161428571428572;-5.612857142857143;-3.1699999999999995;-14.596666666666666;-3.4814285714285718;-5.817142857142857;-7.4628571428571435;-15.232857142857142;-4.511428571428572;-8.218571428571428;-21.542857142857144;-5.339999999999999;-9.192857142857141;-3.891428571428571;-6.047142857142857;-3.7;-1.0;-4.164285714285715;-11.977142857142857;-2.5885714285714285;-3.424285714285714;-2.572857142857143;-5.3100000000000005;-5.917142857142857;-5.114285714285714;-1.6985714285714286;-2.261428571428571;-4.298571428571429;-10.785714285714286;-8.514285714285714
2012-11-22;-6.29;-1.4599999999999997;-13.981428571428571;-3.762857142857143;-2.087142857142857;-1.8871428571428572;-8.185714285714287;-7.505;-1.9885714285714287;-3.3899999999999997;-6.965714285714285;-5.241428571428571;-2.782857142857143;-14.54857142857143;-3.1700000000000004;-5.625714285714286;-5.355714285714286;-13.35142857142857;-4.175714285714286;-6.458571428571429;-21.24857142857143;-5.327142857142857;-9.002857142857142;-3.5942857142857143;-5.388571428571429;-3.597142857142857;-0.8971428571428571;-3.8042857142857143;-11.507142857142856;-2.394285714285714;-3.1285714285714286;-1.78;-5.297142857142857;-5.805714285714286;-4.447142857142857;-1.6557142857142857;-2.2214285714285715;-2.2857142857142856;-10.700000000000001;-8.218571428571428
2012-11-29;-5.8428571428571425;-1.4599999999999997;-13.218571428571428;-3.3000000000000003;-1.8314285714285714;-1.5085714285714287;-8.083333333333334;-7.408571428571428;-1.3671428571428572;-2.835714285714286;-6.678571428571429;-5.25;-2.237142857142857;-14.288571428571428;-2.932857142857143;-5.3185714285714285;-4.92;-10.164285714285715;-4.071428571428571;-6.617142857142857;-19.81714285714286;-5.277142857142857;-8.044285714285715;-3.567142857142857;-5.531428571428571;-3.4257142857142857;-0.8514285714285714;-3.355714285714286;-10.365714285714287;-1.6199999999999999;-2.825714285714286;-1.737142857142857;-5.247142857142856;-5.658571428571428;-4.347142857142857;-1.602857142857143;-2.244285714285714;-2.9885714285714284;-10.45857142857143;-8.128571428571428
2012-12-06;-6.577142857142857;-1.457142857142857;-13.064285714285715;-2.6257142857142854;-1.8214285714285714;-1.707142857142857;-7.935714285714286;-7.5675;-0.9542857142857143;-3.261428571428571;-6.575714285714286;-5.061428571428571;-2.02;-14.077142857142858;-2.757142857142857;-5.001428571428571;-5.5442857142857145;-10.632857142857143;-3.7457142857142856;-6.921428571428571;-20.198571428571427;-5.025714285714286;-7.191428571428572;-3.5800000000000005;-5.857142857142857;-3.275714285714286;-0.8571428571428571;-3.0271428571428567;-10.39;-1.2685714285714285;-2.942857142857143;-1.91;-4.9957142857142856;-5.4399999999999995;-4.39;-1.5400000000000003;-2.245714285714286;-3.4233333333333333;-10.134285714285713;-8.361428571428572
2012-12-13;-6.605714285714286;-1.292857142857143;-12.802857142857144;-1.8171428571428572;-1.5799999999999998;-1.5014285714285713;-7.788095238095239;-7.4959999999999996;-0.9471428571428572;-3.3057142857142856;-6.497142857142856;-3.8414285714285716;-1.8542857142857143;-13.907142857142857;-2.051428571428571;-4.554285714285714;-5.2871428571428565;-10.441428571428572;-2.9442857142857144;-6.985714285714286;-20.131428571428575;-4.7128571428571435;-6.637142857142857;-3.615714285714286;-5.577142857142857;-3.0557142857142856;-0.8099999999999999;-2.8457142857142856;-9.91;-1.1014285714285714;-2.68;-1.8228571428571427;-4.682857142857143;-5.0928571428571425;-4.245714285714286;-1.45;-2.2114285714285713;-3.4386666666666668;-9.624285714285715;-8.028571428571428
2012-12-20;-6.112142857142857;-0.8385714285714286;-11.274285714285714;-1.1485714285714288;-1.337142857142857;-0.72;-7.640476190476191;-7.4245;-0.8142857142857143;-1.9557142857142857;-5.852857142857142;-2.198571428571429;-1.582857142857143;-13.565714285714288;-1.0871428571428572;-3.5471428571428567;-3.3771428571428572;-8.785714285714286;-1.5642857142857143;-6.167142857142857;-17.37;-4.175714285714286;-5.6657142857142855;-3.435714285714286;-4.902857142857143;-2.315714285714286;-0.7571428571428571;-2.4985714285714287;-8.052857142857142;-0.9228571428571428;-2.29;-1.22;-4.145714285714286;-4.609999999999999;-3.7885714285714287;-1.217142857142857;-2.1928571428571426;-3.454;-8.664285714285715;-6.78
2012-12-27;-5.618571428571428;-0.8828571428571428;-10.469999999999999;-0.7957142857142857;-1.3771428571428572;-0.9400000000000001;-7.492857142857143;-7.353;-0.9057142857142857;-1.8042857142857145;-5.664285714285714;-2.9371428571428573;-1.7571428571428573;-13.162857142857144;-0.9928571428571429;-3.1185714285714288;-3.834285714285714;-9.267142857142858;-1.24;-6.327142857142857;-17.57857142857143;-3.7199999999999998;-5.22;-3.607142857142857;-5.372857142857143;-1.8671428571428572;-0.7471428571428572;-2.4857142857142853;-7.722857142857143;-0.9785714285714285;-2.468571428571429;-1.3742857142857143;-3.69;-4.251428571428572;-4.052857142857143;-1.2442857142857144;-2.1957142857142857;-3.469333333333333;-7.0200000000000005;-6.905714285714287
2013-01-03;-6.295714285714285;-0.972857142857143;-10.391428571428573;-0.6157142857142858;-1.5271428571428571;-1.3314285714285714;-7.345238095238095;-7.2815;-0.9042857142857142;-2.1185714285714288;-5.788571428571429;-3.9471428571428575;-1.9114285714285713;-12.807142857142859;-1.0914285714285714;-2.9;-4.757142857142857;-9.784285714285714;-1.6357142857142857;-6.7700000000000005;-18.09714285714286;-3.487142857142857;-5.11;-3.7142857142857144;-5.752857142857144;-1.8;-0.8171428571428571;-2.6057142857142854;-7.894285714285715;-1.0085714285714287;-2.6585714285714284;-1.6271428571428572;-3.457142857142857;-4.095714285714286;-4.482857142857143;-1.2542857142857142;-2.2085714285714286;-3.4846666666666666;-5.972857142857143;-7.2700000000000005
2013-01-10;-6.890000000000001;-1.0285714285714287;-10.901428571428571;-0.5;-1.4342857142857142;-1.6942857142857142;-7.197619047619048;-7.21;-0.9557142857142856;-2.807142857142857;-5.99;-5.024285714285715;-1.9542857142857142;-12.492857142857144;-1.1585714285714286;-2.8771428571428572;-5.952857142857143;-10.815714285714284;-1.9485714285714286;-7.392857142857143;-19.197142857142858;-3.3871428571428575;-5.18;-3.8328571428571427;-5.923333333333333;-1.887142857142857;-0.7228571428571428;-2.7214285714285715;-8.607142857142858;-0.9928571428571429;-3.141428571428572;-1.5;-3.357142857142857;-3.934285714285714;-5.008571428571429;-1.2557142857142856;-2.1671428571428573;-3.5;-5.701428571428572;-7.6000000000000005
2013-01-17;-6.647142857142858;-1.0714285714285714;-11.185714285714285;-0.3685714285714286;-1.2571428571428573;-1.6942857142857142;-7.05;-7.21;-0.9171428571428571;-3.335714285714286;-6.007142857142857;-4.767142857142857;-1.66;-12.247142857142858;-1.1928571428571428;-2.6357142857142857;-5.594285714285715;-10.56;-1.9885714285714287;-6.711428571428571;-19.837142857142855;-3.2971428571428567;-5.038571428571429;-3.6014285714285714;-5.667142857142857;-1.8614285714285714;-0.6814285714285714;-2.6357142857142857;-8.725714285714286;-0.9071428571428573;-2.89;-1.2757142857142856;-3.2671428571428573;-3.8214285714285716;-4.817142857142857;-1.2428571428571427;-2.1757142857142857;-3.1471428571428572;-5.398571428571429;-7.562857142857142
2013-01-24;-6.127142857142857;-0.9214285714285715;-11.20142857142857;-0.3671428571428571;-1.2414285714285713;-1.3842857142857141;-7.05;-7.015714285714286;-0.8885714285714286;-3.2414285714285715;-5.844285714285713;-3.8542857142857145;-1.635714285714286;-12.134285714285713;-0.9785714285714286;-2.302857142857143;-4.882857142857143;-10.265714285714285;-1.6985714285714286;-6.522857142857142;-19.560000000000002;-3.2214285714285715;-4.715714285714286;-3.57;-5.408571428571428;-1.8242857142857143;-0.7228571428571428;-2.6014285714285714;-8.757142857142856;-0.9171428571428571;-2.5785714285714287;-1.23;-3.1914285714285713;-3.7985714285714285;-4.597142857142857;-1.1842857142857142;-2.16;-2.46;-4.994285714285715;-7.055714285714286
2013-01-31;-5.874285714285714;-0.8314285714285715;-10.358571428571429;-0.3228571428571429;-1.23;-1.0971428571428572;-6.951428571428571;-6.742857142857143;-0.8514285714285714;-2.41;-5.678571428571429;-3.0371428571428574;-1.7100000000000002;-12.017142857142858;-0.8642857142857142;-1.8942857142857144;-4.3500000000000005;-9.27;-1.2328571428571429;-6.411428571428572;-18.172857142857143;-2.697142857142857;-4.542857142857143;-3.6271428571428572;-5.357142857142857;-1.5514285714285714;-0.6928571428571428;-2.505714285714286;-8.205714285714285;-0.9328571428571429;-2.4971428571428573;-1.432857142857143;-2.6671428571428573;-3.654285714285714;-4.288571428571429;-1.1585714285714286;-2.1371428571428575;-2.3442857142857143;-4.37;-7.204285714285714
2013-02-07;-6.457142857142857;-0.9557142857142856;-10.424285714285714;-0.26571428571428574;-1.3857142857142857;-1.34;-6.840000000000001;-7.042857142857144;-0.6685714285714285;-2.564285714285714;-5.768571428571429;-4.258571428571429;-1.4557142857142857;-11.928571428571429;-0.8914285714285715;-1.7385714285714287;-4.921428571428572;-9.942857142857141;-1.2900000000000003;-6.831428571428572;-18.470000000000002;-2.7404761904761905;-4.107142857142857;-3.652857142857143;-5.458571428571429;-1.487142857142857;-0.6685714285714285;-2.3628571428571425;-8.501428571428571;-0.8728571428571429;-2.6771428571428575;-1.3985714285714288;-2.7104761904761907;-3.5242857142857145;-4.388571428571429;-1.0485714285714285;-2.117142857142857;-3.314285714285714;-3.7985714285714285;-7.352857142857142
2013-02-14;-6.564285714285715;-1.0871428571428572;-10.84142857142857;-0.32142857142857145;-1.6357142857142857;-1.7085714285714286;-6.698571428571428;-7.32;-0.88;-2.9442857142857144;-5.965714285714286;-4.9471428571428575;-1.7457142857142858;-11.864285714285714;-1.09;-1.8985714285714284;-5.541428571428571;-10.421428571428573;-1.587142857142857;-7.161428571428572;-19.49285714285714;-2.7838095238095235;-3.8557142857142854;-3.7342857142857144;-5.707142857142857;-1.625714285714286;-0.75;-2.557142857142857;-8.938571428571429;-0.9871428571428572;-2.9114285714285715;-1.5557142857142858;-2.753809523809524;-3.557142857142857;-4.807142857142858;-1.072857142857143;-2.16;-3.94;-3.704285714285714;-7.822857142857144
2013-02-21;-7.124285714285714;-1.2571428571428573;-11.315714285714288;-0.3885714285714286;-1.97;-2.1885714285714286;-6.772857142857142;-7.577142857142857;-1.2;-3.6471428571428572;-6.207142857142857;-5.687142857142858;-2.087142857142857;-11.834285714285715;-1.4600000000000002;-2.275714285714286;-6.612857142857143;-11.425714285714287;-2.1085714285714285;-8.128571428571428;-20.232857142857142;-2.827142857142857;-4.255714285714285;-3.982857142857143;-6.187142857142858;-1.9957142857142856;-0.8442857142857143;-2.8057142857142856;-9.554285714285713;-1.167142857142857;-3.4057142857142857;-1.9514285714285715;-2.7971428571428576;-3.757142857142857;-5.322857142857143;-1.127142857142857;-2.1742857142857144;-4.942857142857143;-4.428571428571429;-8.31
2013-02-28;-7.561428571428571;-1.3957142857142857;-11.741428571428571;-0.3842857142857143;-2.2199999999999998;-2.6700000000000004;-6.975714285714285;-7.747142857142857;-1.3614285714285717;-4.351428571428571;-6.435714285714285;-6.174285714285714;-2.1885714285714286;-11.845714285714285;-1.7514285714285713;-2.5928571428571425;-7.572857142857144;-12.202857142857143;-2.3757142857142854;-8.772857142857143;-20.867142857142856;-3.065714285714286;-4.65;-4.132857142857143;-6.397142857142858;-2.18;-0.7999999999999999;-2.987142857142857;-10.14857142857143;-1.2614285714285713;-3.724285714285714;-2.1914285714285713;-3.0357142857142856;-3.95;-5.632857142857143;-1.1685714285714286;-2.172857142857143;-5.638571428571429;-5.172857142857143;-8.64
2013-03-07;-7.821428571428571;-1.3942857142857144;-12.054285714285713;-0.35285714285714287;-2.3785714285714286;-3.0742857142857143;-7.127142857142857;-7.644285714285715;-1.2542857142857142;-4.802857142857143;-6.621428571428572;-6.464285714285714;-1.782857142857143;-11.912857142857144;-1.6957142857142855;-2.327142857142857;-8.152857142857142;-12.538571428571428;-2.204285714285714;-9.145714285714286;-21.367142857142856;-3.0714285714285716;-4.714285714285714;-3.988571428571429;-6.434285714285714;-2.2685714285714287;-0.7442857142857143;-3.062857142857143;-10.251428571428571;-1.1328571428571428;-3.2457142857142856;-2.2614285714285716;-3.0414285714285714;-3.967142857142857;-5.4799999999999995;-1.0157142857142856;-2.0214285714285714;-5.272857142857142;-5.5442857142857145;-8.43
2013-03-14;-7.8100000000000005;-1.3814285714285715;-12.032857142857143;-0.25142857142857145;-2.4457142857142857;-3.187142857142857;-7.008571428571429;-7.42;-0.7442857142857143;-4.722857142857143;-6.732857142857143;-5.547142857142857;-1.2157142857142857;-12.040000000000001;-1.27;-1.487142857142857;-8.274285714285714;-10.827142857142858;-1.657142857142857;-8.578571428571427;-21.721428571428568;-2.7114285714285713;-3.3328571428571427;-3.565714285714286;-6.091428571428572;-1.9814285714285715;-0.6814285714285714;-2.8442857142857143;-9.18142857142857;-0.7885714285714285;-2.632857142857143;-2.1742857142857144;-2.6814285714285715;-3.66;-3.85;-0.8671428571428572;-2.08;-3.4657142857142853;-4.465714285714286;-7.877142857142857
2013-03-21;-7.287142857142858;-1.3842857142857141;-12.085714285714285;-0.2885714285714286;-2.0285714285714285;-2.9899999999999998;-6.688571428571429;-7.527142857142857;-0.8228571428571428;-4.312857142857143;-6.684285714285714;-5.091428571428572;-1.6771428571428573;-12.194285714285714;-1.3557142857142856;-1.7028571428571428;-6.861428571428571;-10.302857142857144;-1.7085714285714286;-7.488571428571428;-21.784285714285716;-2.6114285714285717;-3.302857142857143;-3.5828571428571427;-5.7457142857142856;-1.9557142857142857;-0.7300000000000001;-2.835714285714286;-9.314285714285715;-0.9128571428571428;-2.792857142857143;-1.9057142857142857;-2.5814285714285714;-3.5785714285714287;-4.245714285714286;-0.9;-2.111428571428571;-2.77;-4.21;-7.604285714285715
2013-03-28;-7.304285714285714;-1.45;-12.195714285714287;-0.3271428571428571;-2.172857142857143;-3.067142857142857;-6.6242857142857146;-7.678571428571429;-1.0785714285714285;-4.321428571428571;-6.704285714285715;-5.678571428571429;-2.032857142857143;-12.335714285714285;-1.6614285714285715;-2.1142857142857143;-7.121428571428572;-11.200000000000001;-2.0414285714285714;-8.025714285714285;-21.452857142857145;-2.855714285714286;-3.7142857142857144;-3.884285714285714;-6.11;-2.1157142857142857;-0.8114285714285715;-2.968571428571429;-9.785714285714286;-1.1042857142857143;-3.19;-2.2342857142857144;-2.825714285714286;-3.6614285714285715;-4.917142857142857;-0.8557142857142858;-2.1157142857142857;-4.005714285714285;-4.605714285714286;-8.108571428571429
