date_mesure;05005X0131_CG-21;04728X0050_F1;05031X0072_F1;05012X0024_F1;05266X0084_F1;04706X0067_F1;05013X0001_SM1;05213X0018_P1;04661X0002_S1;03302X1012_S1;02961X1003_S1;05794X0021_PZ1;06252X0063_PZ1;04973X0005_PZ1;05245X0047_PZ1;05277X1008_PZ1;05811X0159_F2;05553X0009_S2;04961X0093_F4;05573X0084_F.6;04698X0112_F6;05011X1051_S6;05285X0374_P7;05487X0126_P209;06024X0045_PZ9;04713X0137_F.REC;04103X0022_FC;03676X0003_FORAGE;04336X0007_FORAGE;05026X0013_F;04111X0023_F;05818X0073_F;02962X1004_F;05025X0138_F;04992X0011_SONDAG;04697X0004_SONDAG;05002X0114_SONDAG;04051X0016_SONDAG;03708X0007_SONDAG;05271X0017_SONDAG;04704X1009_SONDAG;04702X0019_SONDAG;04014X0010_P;04738X0150_P;04333X0011_P;03318X0043_P;06241X0016_P;05487X0017_P;05537X0127_P;05772X0037_P;04022X0058_P;06003X0088_P;06234X0098_P;03304X0039_P;06231X0139_P;05488X0059_P;04434X0089_P;04994X0204_S;04642X0007_S;04332X0008_S;04438X0018_S;05264X0029_S;04994X0229_S;04644X0002_PUITS;04643X0012_PUITS;05506X0032_PUITS;02967X0006_PUITS;04354X0026_PUITS;03686X0038_PUITS;05797X0145_FPZ
2014-04-06;-10.637142857142859;-0.7142857142857143;-18.177142857142858;-11.214285714285714;-19.891428571428573;-1.7657142857142856;-3.738571428571429;-7.195714285714286;-3.587142857142857;-26.95;-18.77285714285714;-8.90857142857143;-3.5599999999999996;-3.8228571428571425;-11.18142857142857;-14.071428571428571;-3.367142857142857;-10.574285714285713;-1.032857142857143;-5.54;-24.944285714285716;-2.9271428571428575;-4.935;-2.212857142857143;-3.237142857142857;-2.558333333333333;-2.698571428571429;-4.072857142857143;-3.36;-14.024285714285714;-19.55;-97.80428571428571;-30.75857142857143;-3.38;-15.900000000000002;-10.0;0.7414285714285713;-22.557142857142857;-4.651428571428572;-3.867142857142857;-2.5599999999999996;-3.801428571428571;-15.207142857142857;-2.531428571428571;-21.974285714285713;-30.057142857142857;-3.8042857142857143;-1.9442857142857142;-2.5814285714285714;-1.7214285714285715;-24.9;-4.527142857142857;-3.9171428571428573;-22.55857142857143;-5.522857142857142;-12.459999999999999;-1.5083333333333335;-12.204285714285714;-32.90714285714286;-2.6014285714285714;-36.14;-4.998571428571429;-16.58857142857143;-13.708571428571428;-16.955714285714286;-1.8985714285714284;-45.29714285714285;-3.5028571428571427;-8.125714285714286;-3.9257142857142857
2014-04-13;-10.672857142857142;-0.7957142857142857;-18.52857142857143;-11.299999999999999;-20.23857142857143;-1.7742857142857142;-3.814285714285714;-7.247142857142856;-3.6999999999999997;-26.94;-19.057142857142857;-9.037142857142857;-4.051428571428572;-3.9814285714285718;-11.348571428571429;-14.20142857142857;-3.4499999999999997;-10.612857142857141;-1.0785714285714287;-5.651428571428572;-25.2;-2.967142857142857;-5.047142857142857;-2.2514285714285713;-3.2771428571428567;-2.6485714285714286;-2.7800000000000002;-4.075714285714286;-3.3728571428571428;-14.18142857142857;-19.641428571428573;-98.4342857142857;-30.98;-3.4714285714285715;-16.15;-10.154285714285715;0.8071428571428572;-22.802857142857142;-4.721428571428571;-3.882857142857143;-2.642857142857143;-4.437142857142857;-15.54857142857143;-2.7971428571428567;-22.224285714285713;-30.101428571428574;-3.932857142857143;-2.0242857142857145;-2.6;-1.8728571428571428;-24.897142857142857;-4.74;-4.644285714285714;-22.575714285714287;-5.5528571428571425;-12.558571428571428;-1.8042857142857145;-12.255714285714285;-32.96714285714285;-2.7271428571428573;-35.97571428571429;-5.177142857142857;-16.602857142857143;-14.24;-18.28857142857143;-1.9728571428571426;-45.45142857142857;-3.5728571428571425;-8.272857142857143;-4.088571428571428
2014-04-20;-10.700000000000001;-0.8257142857142857;-19.17142857142857;-11.335714285714285;-20.518571428571427;-1.8514285714285712;-3.9114285714285715;-7.29;-3.7857142857142856;-26.92571428571429;-19.389999999999997;-9.1;-4.497142857142857;-4.078571428571428;-11.494285714285713;-14.252857142857142;-3.525714285714286;-10.617142857142856;-1.0142857142857142;-5.758571428571429;-25.435714285714287;-2.9957142857142856;-5.164285714285714;-2.2842857142857143;-3.3057142857142856;-2.687142857142857;-2.858571428571428;-4.087142857142857;-3.3971428571428572;-14.388571428571428;-19.740000000000002;-99.13285714285715;-31.045714285714286;-3.564285714285714;-16.385714285714286;-10.284285714285714;0.8685714285714285;-22.942857142857143;-4.774285714285715;-3.8857142857142857;-2.73;-5.122857142857143;-15.807142857142859;-2.9971428571428573;-22.424285714285713;-30.274285714285714;-4.184285714285714;-2.0885714285714285;-2.6157142857142857;-2.0;-24.881428571428568;-4.914285714285714;-5.265714285714286;-22.594285714285714;-5.56;-12.65;-1.8571428571428572;-12.305714285714286;-33.00142857142857;-2.825714285714286;-36.07;-5.365714285714286;-16.625714285714285;-14.757142857142856;-19.555714285714284;-2.13;-45.597142857142856;-3.5342857142857143;-8.422857142857143;-4.2
2014-04-27;-10.731428571428571;-0.8442857142857143;-18.75714285714286;-11.367142857142856;-20.747142857142855;-1.9242857142857142;-3.9585714285714286;-7.328571428571428;-3.8128571428571427;-26.882857142857144;-19.88714285714286;-9.15;-4.948571428571428;-4.161428571428572;-11.61;-14.301428571428572;-3.5828571428571427;-10.62857142857143;-0.9885714285714285;-5.862857142857143;-25.687142857142856;-3.0285714285714285;-5.262857142857143;-2.2785714285714285;-3.3385714285714285;-2.7328571428571427;-2.93;-4.09;-3.3971428571428572;-14.508571428571429;-19.82857142857143;-100.22;-31.102857142857143;-3.62;-16.637142857142855;-10.379999999999999;0.9042857142857142;-23.009999999999998;-4.821428571428571;-3.882857142857143;-2.7114285714285713;-5.75;-15.862857142857141;-3.141428571428572;-22.62285714285714;-30.495714285714286;-4.351428571428571;-2.1128571428571425;-2.6142857142857143;-2.072857142857143;-24.861428571428572;-5.038571428571428;-5.664285714285714;-22.614285714285717;-5.589999999999999;-12.648571428571428;-1.9085714285714286;-12.319999999999999;-33.03285714285715;-2.9085714285714284;-36.62714285714286;-5.561428571428571;-16.658571428571427;-15.285714285714286;-20.764285714285712;-2.2642857142857147;-45.69;-3.5542857142857143;-8.518571428571429;-4.284285714285715
2014-05-04;-10.76;-0.8657142857142857;-18.872857142857146;-11.387142857142859;-20.93285714285714;-1.967142857142857;-4.01;-7.305714285714286;-3.587142857142857;-26.611428571428572;-19.834285714285716;-9.23857142857143;-5.375714285714286;-4.232857142857143;-11.652857142857142;-14.368571428571428;-3.6185714285714288;-10.661428571428571;-0.9871428571428572;-5.92;-25.924285714285713;-3.037142857142857;-5.3428571428571425;-2.2457142857142856;-3.347142857142857;-2.7714285714285714;-2.9957142857142856;-4.09;-3.3714285714285714;-14.450000000000001;-19.852857142857143;-100.34857142857143;-31.06142857142857;-3.641428571428571;-16.874285714285715;-10.45142857142857;0.9257142857142858;-23.139999999999997;-4.8585714285714285;-3.8942857142857146;-2.69;-6.251428571428571;-14.558571428571428;-3.15;-22.834285714285716;-30.615714285714287;-4.492857142857143;-2.1142857142857143;-2.6228571428571428;-1.9285714285714286;-24.857142857142858;-5.161428571428572;-4.042857142857143;-22.631428571428568;-5.62;-12.588571428571429;-1.7285714285714284;-12.42;-33.065714285714286;-2.8414285714285716;-36.66285714285714;-5.6899999999999995;-16.712857142857143;-15.7075;-22.04714285714286;-2.23;-45.77285714285715;-3.498571428571428;-8.59;-4.361428571428571
2014-05-11;-10.792857142857143;-0.9;-19.142857142857142;-11.379999999999999;-21.104285714285712;-2.1157142857142857;-4.031428571428571;-7.271428571428571;-3.775714285714286;-26.774285714285718;-19.25;-9.304285714285713;-5.792857142857143;-4.2871428571428565;-11.524285714285714;-14.434285714285712;-3.641428571428572;-10.677142857142856;-1.0214285714285716;-5.937142857142858;-26.092857142857145;-3.0585714285714287;-5.307142857142857;-2.2399999999999998;-3.532857142857143;-2.79;-3.0485714285714285;-4.09;-3.3757142857142854;-14.381428571428572;-19.737142857142857;-99.46571428571428;-31.095714285714283;-3.5942857142857143;-17.068571428571428;-10.48857142857143;0.9585714285714285;-23.232857142857142;-4.885714285714286;-3.9057142857142857;-2.6957142857142857;-6.562857142857142;-15.234285714285715;-3.0;-23.0;-30.937142857142856;-4.588571428571428;-2.1514285714285717;-2.6316666666666664;-1.98;-24.84;-5.251428571428571;-3.394285714285714;-22.65142857142857;-5.644285714285714;-12.655714285714286;-1.56;-12.487142857142857;-33.097142857142856;-2.9442857142857144;-36.50428571428571;-5.871428571428572;-16.77;-16.4675;-23.138571428571428;-2.135;-45.84428571428572;-3.557142857142857;-8.618571428571428;-4.401428571428572
2014-05-18;-10.821428571428571;-0.9642857142857143;-19.294285714285714;-11.345714285714285;-21.259999999999998;-2.2085714285714286;-4.035714285714286;-7.311428571428571;-3.814285714285714;-26.795714285714286;-19.235714285714288;-9.347142857142856;-6.278571428571429;-4.3342857142857145;-11.3;-14.504285714285714;-3.6700000000000004;-10.698571428571428;-1.0857142857142859;-5.8100000000000005;-26.175714285714285;-3.0728571428571425;-5.251428571428571;-2.2728571428571427;-3.835714285714286;-2.8285714285714287;-3.067142857142857;-4.097142857142857;-3.3871428571428575;-13.92;-19.48857142857143;-93.79714285714286;-31.122857142857146;-3.59;-17.215714285714284;-10.592857142857143;1.0;-23.337142857142855;-4.905714285714287;-3.9200000000000004;-2.7;-6.527142857142857;-15.892857142857142;-2.755714285714286;-23.185714285714287;-31.13;-4.682857142857143;-2.2142857142857144;-2.64;-2.0799999999999996;-24.849999999999998;-5.365714285714286;-3.2985714285714285;-22.638571428571428;-5.668571428571428;-12.718571428571428;-1.3071428571428572;-12.564285714285715;-33.09285714285714;-3.0185714285714282;-36.207142857142856;-6.065714285714286;-16.844285714285714;-16.878571428571426;-24.09142857142857;-2.1557142857142857;-45.89142857142857;-3.6314285714285717;-8.714285714285714;-4.454285714285715
2014-05-25;-10.885714285714286;-0.9585714285714285;-19.615714285714287;-11.375714285714285;-21.38714285714286;-2.2214285714285715;-4.13;-7.338571428571428;-3.814285714285714;-26.725714285714286;-19.64428571428571;-9.384285714285713;-6.7457142857142856;-4.348571428571429;-11.042857142857143;-14.491428571428571;-3.707142857142857;-10.698571428571428;-1.0885714285714285;-5.725714285714285;-26.442857142857143;-3.1014285714285714;-5.211428571428571;-2.3042857142857143;-4.1257142857142854;-2.8657142857142857;-3.1042857142857145;-4.11;-3.3985714285714286;-14.608571428571429;-19.544285714285714;-97.49285714285715;-31.10571428571429;-3.6057142857142854;-17.482857142857142;-10.651428571428571;1.0742857142857143;-23.30857142857143;-4.938571428571429;-3.9257142857142857;-2.7;-6.367142857142857;-16.110000000000003;-2.672857142857143;-23.325714285714287;-31.39428571428571;-4.725714285714285;-2.2514285714285713;-2.64;-2.165714285714286;-24.85;-5.444285714285714;-4.001428571428571;-22.548571428571428;-5.688571428571429;-12.704285714285716;-1.5399999999999998;-12.620000000000001;-33.06;-3.0542857142857143;-35.48142857142857;-6.237142857142857;-16.915714285714284;-17.358571428571427;-24.882857142857144;-2.2214285714285715;-45.91142857142857;-3.66;-8.781428571428572;-4.491428571428572
2014-06-01;-10.89857142857143;-0.9357142857142857;-18.83857142857143;-11.358571428571429;-21.52857142857143;-2.2342857142857144;-4.097142857142857;-7.339999999999999;-3.75;-26.792857142857144;-19.945714285714285;-9.450000000000001;-7.232857142857143;-4.368571428571428;-11.08;-14.592857142857143;-3.7342857142857144;-10.788571428571428;-1.1199999999999999;-5.74;-26.62857142857143;-3.117142857142857;-5.171428571428572;-2.31;-4.398571428571429;-2.9257142857142857;-3.1028571428571428;-4.11;-3.4057142857142857;-13.881428571428572;-19.560000000000002;-86.00857142857141;-31.095714285714283;-3.5628571428571427;-17.658571428571427;-10.697142857142856;1.0971428571428572;-23.407142857142855;-4.972857142857143;-3.9571428571428577;-2.7028571428571433;-6.431428571428571;-16.172857142857143;-1.3699999999999999;-23.521428571428572;-31.574285714285715;-4.837142857142857;-2.29;-2.66;-2.237142857142857;-24.845714285714287;-5.548571428571428;-2.6957142857142857;-22.457142857142856;-5.715714285714285;-12.72;-1.497142857142857;-12.69;-33.09571428571429;-3.097142857142857;-33.70142857142857;-6.414285714285714;-17.015714285714285;-17.851428571428574;-25.65285714285714;-1.8785714285714286;-45.93714285714286;-3.672857142857143;-8.852857142857143;-4.571428571428571
2014-06-08;-10.935714285714285;-0.9328571428571429;-19.655714285714286;-11.435714285714285;-21.65857142857143;-2.237142857142857;-4.241428571428572;-7.352857142857142;-3.766666666666667;-26.77333333333333;-20.271428571428572;-9.515714285714285;-7.704285714285715;-4.435714285714286;-11.044285714285715;-14.637142857142859;-3.7657142857142856;-10.834285714285715;-1.1657142857142857;-5.622857142857143;-27.270000000000003;-3.1442857142857146;-5.112857142857143;-2.3716666666666666;-4.655714285714287;-2.967142857142857;-3.141428571428572;-4.12;-3.434285714285714;-14.785714285714286;-19.7;-96.05285714285715;-31.108571428571427;-3.587142857142857;-17.835714285714285;-10.73857142857143;1.1214285714285714;-23.448571428571427;-4.998571428571429;-3.98;-2.71;-6.532857142857142;-16.365714285714287;-1.8257142857142856;-23.704285714285714;-31.771428571428572;-4.895714285714285;-2.325714285714286;-2.6685714285714286;-2.325714285714286;-24.84;-5.637142857142857;-3.4085714285714284;-22.365714285714287;-5.752857142857143;-12.7;-1.7900000000000003;-12.76;-33.09285714285714;-3.1971428571428575;-33.495714285714286;-6.591428571428572;-17.117142857142856;-18.314285714285713;-26.34857142857143;-2.212857142857143;-45.95857142857143;-3.7014285714285715;-8.915714285714285;-4.617142857142857
2014-06-15;-10.972857142857142;-0.9885714285714285;-20.554285714285715;-11.464285714285714;-21.797142857142855;-2.2600000000000002;-4.36;-7.377142857142857;-3.8742857142857146;-26.805714285714284;-20.610000000000003;-9.571428571428571;-7.994285714285714;-4.514285714285714;-11.217142857142857;-14.722857142857142;-3.7971428571428567;-10.775714285714287;-1.262857142857143;-5.771428571428571;-27.62;-3.174285714285714;-5.227142857142858;-2.415714285714286;-4.9071428571428575;-3.0142857142857147;-3.185714285714286;-4.1257142857142854;-3.4728571428571433;-15.179999999999998;-19.885714285714283;-99.32142857142857;-31.094285714285714;-3.682857142857143;-17.92857142857143;-10.758571428571429;1.1528571428571428;-23.52285714285714;-5.034285714285715;-4.022857142857143;-2.7399999999999998;-6.7457142857142856;-16.521428571428572;-2.4314285714285715;-23.91142857142857;-31.96857142857143;-4.997142857142856;-2.3657142857142857;-2.687142857142857;-2.392857142857143;-24.845714285714287;-5.732857142857143;-4.477142857142857;-22.27285714285714;-5.792857142857143;-12.731428571428571;-1.8257142857142858;-12.835714285714285;-33.12;-3.281428571428571;-32.645714285714284;-6.775714285714286;-17.21;-18.76142857142857;-27.077142857142857;-2.507142857142857;-45.980000000000004;-3.7328571428571427;-8.952857142857143;-4.6657142857142855
2014-06-22;-11.012857142857143;-1.0385714285714287;-20.392857142857142;-11.491428571428571;-21.961428571428574;-2.2842857142857143;-4.374285714285714;-7.397142857142858;-3.9114285714285715;-26.84;-21.125714285714285;-9.622857142857143;-8.262857142857143;-4.578571428571428;-11.404285714285715;-14.782857142857143;-3.847142857142857;-10.754285714285714;-1.3214285714285714;-5.945714285714286;-28.18857142857143;-3.1685714285714286;-5.368571428571428;-2.448571428571429;-5.12;-3.0714285714285716;-3.244285714285714;-4.151428571428572;-3.517142857142857;-15.725714285714286;-20.041428571428572;-101.13714285714286;-31.177142857142858;-3.761428571428571;-17.978571428571428;-10.797142857142857;1.1528571428571428;-23.55857142857143;-5.075714285714286;-4.058571428571429;-2.8328571428571427;-7.047142857142857;-16.675714285714285;-2.8642857142857143;-24.08285714285714;-32.16857142857143;-5.077142857142857;-2.402857142857143;-2.7028571428571433;-2.4171428571428573;-24.874285714285715;-5.815714285714286;-5.251428571428571;-22.18285714285714;-5.837142857142857;-12.782857142857143;-1.9385714285714286;-12.901428571428571;-33.12714285714286;-3.347142857142857;-31.865714285714287;-6.9471428571428575;-17.268571428571427;-19.18857142857143;-27.744285714285716;-2.7399999999999998;-45.99;-3.7157142857142857;-8.984285714285715;-4.744285714285715
2014-06-29;-11.04857142857143;-1.0514285714285714;-20.102857142857143;-11.484285714285715;-22.107142857142858;-2.3099999999999996;-4.437142857142858;-7.4157142857142855;-3.924285714285714;-26.84;-21.797142857142855;-9.65857142857143;-8.537142857142857;-4.637142857142857;-11.56;-14.81857142857143;-3.892857142857143;-10.680000000000001;-1.3414285714285714;-6.055714285714286;-28.37857142857143;-3.0985714285714288;-5.478571428571429;-2.474285714285714;-5.258571428571429;-3.0942857142857143;-3.287142857142857;-4.1657142857142855;-3.545714285714286;-15.717142857142857;-20.204285714285714;-102.25857142857141;-31.197142857142858;-3.8057142857142856;-18.004285714285714;-10.847142857142856;1.1957142857142855;-23.55;-5.088571428571428;-4.088571428571428;-2.87;-7.291428571428571;-16.70714285714286;-3.1214285714285714;-24.25714285714286;-32.36571428571428;-5.151428571428572;-2.4414285714285713;-2.6942857142857144;-2.4714285714285715;-24.95285714285714;-5.8914285714285715;-5.517142857142857;-22.09142857142857;-5.88;-12.781428571428572;-1.9342857142857142;-12.97;-33.12;-3.404285714285714;-31.364285714285717;-7.104285714285714;-17.365714285714287;-19.58857142857143;-28.345714285714287;-2.9285714285714284;-45.971428571428575;-3.7014285714285715;-9.062857142857142;-4.801428571428572
2014-07-06;-11.084285714285715;-1.1300000000000001;-20.005714285714284;-11.477142857142857;-22.21142857142857;-2.3328571428571427;-4.34;-7.408571428571428;-3.597142857142857;-26.875714285714285;-21.851428571428574;-9.70142857142857;-8.662857142857144;-4.677142857142857;-11.695714285714287;-14.861428571428572;-3.9214285714285713;-10.54857142857143;-1.3699999999999999;-6.128571428571428;-28.124285714285715;-3.0728571428571425;-5.538571428571428;-2.494285714285714;-5.324285714285714;-3.031428571428571;-3.3000000000000003;-4.184285714285714;-3.557142857142857;-14.214285714285714;-20.254285714285714;-102.62571428571428;-31.197142857142858;-3.781428571428571;-18.02285714285714;-10.84142857142857;1.1485714285714284;-23.58857142857143;-5.1000000000000005;-4.112857142857143;-2.857142857142857;-7.532857142857142;-16.657142857142855;-3.212857142857143;-24.448571428571427;-32.535714285714285;-5.215714285714285;-2.4771428571428573;-2.6885714285714286;-2.4442857142857144;-25.01571428571429;-5.972857142857143;-4.324285714285714;-22.0;-5.912857142857143;-12.768571428571429;-1.8142857142857143;-13.038571428571428;-33.13428571428572;-3.448571428571429;-30.97142857142857;-7.267142857142857;-17.445714285714285;-19.965714285714284;-28.895714285714284;-3.0714285714285716;-45.94;-3.6757142857142857;-9.125714285714286;-4.824285714285715
2014-07-13;-11.108571428571427;-1.1228571428571428;-18.354285714285712;-11.337142857142856;-22.231428571428573;-2.357142857142857;-4.1571428571428575;-7.321428571428571;-2.988571428571429;-26.770000000000003;-21.33142857142857;-9.725714285714286;-8.457142857142857;-4.53;-11.438571428571427;-14.885714285714286;-3.9200000000000004;-10.564285714285715;-1.332857142857143;-5.527142857142857;-27.84;-3.0799999999999996;-5.501428571428571;-2.447142857142857;-5.347142857142857;-2.9314285714285715;-3.2842857142857143;-4.19;-3.475714285714286;-11.717142857142857;-19.84;-88.65142857142857;-31.135714285714283;-3.5985714285714288;-17.907142857142855;-10.754285714285714;1.1157142857142859;-23.58857142857143;-5.024285714285715;-4.111428571428571;-2.9285714285714284;-7.772857142857142;-15.624285714285715;-2.3428571428571425;-24.585714285714285;-32.637142857142855;-5.161428571428572;-2.487142857142857;-2.662857142857143;-1.3857142857142857;-25.024285714285718;-5.937142857142858;-1.1014285714285714;-21.93285714285714;-5.9157142857142855;-12.501428571428573;-1.522857142857143;-13.097142857142856;-33.144285714285715;-3.4614285714285713;-30.46;-7.331428571428572;-17.504285714285714;-20.304285714285715;-29.37142857142857;-2.1985714285714284;-45.90428571428571;-3.412857142857143;-9.134285714285715;-4.847142857142857
2014-07-20;-11.129999999999999;-1.1442857142857144;-17.462857142857143;-11.242857142857144;-22.28;-2.382857142857143;-4.2;-7.234285714285714;-3.23;-26.864285714285717;-18.624285714285715;-9.747142857142858;-8.614285714285714;-4.4714285714285715;-7.877142857142857;-14.907142857142857;-3.915714285714286;-10.58;-1.3657142857142859;-5.114285714285714;-28.705714285714286;-3.087142857142857;-4.972857142857143;-2.4600000000000004;-5.375714285714286;-2.8971428571428572;-3.25;-4.19;-3.4657142857142857;-12.245714285714286;-19.5;-87.61714285714287;-31.15142857142857;-3.224285714285714;-17.954285714285714;-10.70857142857143;1.0885714285714287;-23.61285714285714;-5.024285714285715;-4.144285714285714;-3.1714285714285713;-8.014285714285714;-15.247142857142858;-1.5483333333333331;-24.705714285714286;-32.792857142857144;-5.008571428571429;-2.4957142857142856;-2.6685714285714286;-1.3557142857142856;-25.014285714285712;-5.938571428571429;-1.4157142857142857;-21.935714285714287;-5.927142857142856;-12.602857142857143;-1.4542857142857142;-13.155714285714286;-33.15;-3.487142857142857;-29.99285714285714;-7.465714285714285;-17.568571428571428;-20.68142857142857;-29.435714285714287;-2.0485714285714285;-45.857142857142854;-3.2600000000000002;-9.124285714285714;-4.87
2014-07-27;-11.141428571428573;-1.167142857142857;-17.314285714285713;-11.332857142857142;-22.354285714285716;-2.39;-4.17;-7.2700000000000005;-3.3528571428571428;-26.90142857142857;-18.163999999999998;-9.75;-8.40857142857143;-4.627142857142857;-8.91;-14.91;-3.8814285714285717;-10.597142857142856;-1.3485714285714288;-5.2871428571428565;-28.82857142857143;-3.1157142857142857;-4.861428571428571;-2.4699999999999998;-5.437142857142858;-2.934285714285714;-3.23;-4.19;-3.5071428571428567;-11.067142857142857;-19.428571428571427;-78.3442857142857;-31.177142857142858;-2.9785714285714286;-17.912857142857142;-10.772857142857143;1.0785714285714287;-23.634285714285713;-5.047142857142857;-4.171428571428572;-3.2399999999999998;-8.127142857142857;-15.632857142857144;-1.5150000000000001;-24.944285714285716;-32.99;-4.952857142857143;-2.5157142857142856;-2.6614285714285715;-1.4914285714285713;-25.03142857142857;-5.992857142857143;-1.1814285714285713;-21.942857142857143;-5.9399999999999995;-12.588571428571429;-1.3642857142857143;-13.215714285714286;-33.16571428571429;-3.3657142857142857;-29.752857142857145;-7.601428571428571;-17.642857142857142;-21.03;-29.58857142857143;-1.832857142857143;-45.792857142857144;-3.3657142857142857;-9.141428571428571;-4.888571428571429
2014-08-03;-11.145714285714288;-1.1785714285714286;-16.762857142857143;-10.974285714285713;-22.232857142857142;-2.312857142857143;-3.825714285714286;-7.2871428571428565;-3.6285714285714286;-26.92142857142857;-19.323333333333334;-9.712857142857143;-8.394285714285713;-4.655714285714287;-8.91;-14.872857142857143;-3.801428571428571;-10.617142857142856;-1.3457142857142856;-4.974285714285714;-27.914285714285715;-2.8971428571428572;-4.622857142857143;-2.4771428571428573;-5.457142857142857;-2.85;-3.0814285714285714;-4.19;-3.505714285714286;-10.172857142857143;-18.965714285714284;-83.80857142857143;-31.18285714285714;-2.7357142857142853;-17.515714285714285;-10.362857142857141;1.0642857142857143;-23.634285714285713;-5.03;-4.164285714285714;-2.9885714285714284;-7.832857142857143;-16.398571428571426;-1.265;-25.09857142857143;-33.16857142857143;-4.738571428571428;-2.524285714285714;-2.642857142857143;-1.6142857142857143;-25.052857142857142;-5.905714285714287;-1.0871428571428572;-21.914285714285715;-5.938571428571429;-12.547142857142857;-1.4257142857142857;-13.268571428571429;-33.167142857142856;-3.487142857142857;-29.544285714285714;-7.688571428571429;-17.68;-21.337142857142858;-29.851428571428574;-1.7971428571428572;-45.730000000000004;-3.3757142857142854;-9.162857142857144;-4.901428571428572
2014-08-10;-11.138571428571428;-1.2085714285714284;-16.844285714285714;-11.15;-21.942857142857143;-2.2214285714285715;-3.815714285714286;-7.314285714285715;-3.2471428571428573;-26.93142857142857;-19.755714285714284;-9.697142857142856;-8.561428571428571;-4.725714285714285;-8.91;-14.857142857142858;-3.7800000000000002;-10.607142857142858;-1.3557142857142856;-4.991428571428571;-27.038571428571426;-2.9757142857142855;-4.46;-2.485714285714286;-5.451428571428571;-2.8542857142857145;-2.9771428571428573;-4.1971428571428575;-3.512857142857143;-10.332857142857142;-18.958571428571428;-92.57857142857142;-31.214285714285715;-2.6885714285714286;-17.337142857142858;-10.021428571428572;1.0485714285714285;-23.65142857142857;-4.965714285714285;-4.172857142857143;-3.1514285714285712;-7.645714285714285;-16.72142857142857;-1.5171428571428573;-25.261428571428574;-33.33571428571429;-4.7057142857142855;-2.5285714285714285;-2.6285714285714286;-1.6942857142857142;-25.107142857142858;-5.938571428571429;-1.487142857142857;-21.858571428571427;-5.931428571428571;-12.68142857142857;-1.6500000000000001;-13.31;-33.18142857142857;-3.551428571428571;-29.51142857142857;-7.7542857142857144;-17.69;-21.63714285714286;-30.087142857142858;-1.9185714285714286;-45.66857142857143;-3.3685714285714283;-9.217142857142859;-4.911428571428572
2014-08-17;-11.145714285714288;-1.2157142857142857;-16.745714285714286;-11.12857142857143;-21.754285714285714;-2.1557142857142857;-3.7600000000000002;-7.248571428571429;-2.105714285714286;-26.775714285714287;-19.03;-9.675714285714287;-8.58;-4.47;-10.331428571428571;-14.835714285714285;-3.7671428571428573;-10.611428571428572;-1.34;-5.121428571428572;-26.728571428571428;-3.0157142857142856;-4.618571428571428;-2.4214285714285713;-5.397142857142858;-2.8785714285714286;-2.9385714285714286;-4.2;-3.4442857142857144;-11.157142857142857;-19.184285714285714;-89.45;-31.065714285714286;-2.801428571428571;-17.33857142857143;-9.631428571428572;1.0242857142857142;-23.68285714285714;-4.957142857142857;-4.177142857142857;-3.1942857142857144;-7.601428571428571;-15.111428571428572;-1.4214285714285713;-25.33285714285714;-33.14142857142857;-4.698571428571428;-2.48;-2.6271428571428572;-1.5185714285714285;-24.94;-5.885714285714286;-1.2128571428571429;-21.805714285714284;-5.927142857142857;-12.51142857142857;-1.4757142857142858;-13.338571428571429;-33.14;-2.7199999999999998;-29.431428571428572;-7.807142857142857;-17.694285714285716;-21.551428571428573;-30.25857142857143;-1.8085714285714285;-45.64142857142857;-1.7842857142857143;-9.05;-4.9314285714285715
2014-08-24;-11.144285714285715;-1.247142857142857;-17.034285714285716;-11.228571428571428;-21.704285714285714;-2.22;-3.974285714285714;-7.225714285714285;-2.632857142857143;-26.90285714285714;-16.285714285714285;-9.695714285714287;-8.785714285714286;-4.567142857142857;-9.882857142857144;-14.855714285714285;-3.7328571428571427;-10.620000000000001;-1.302857142857143;-5.075714285714286;-27.767142857142858;-3.0728571428571425;-4.601428571428571;-2.37;-5.315714285714286;-2.914285714285714;-2.924285714285714;-4.2;-3.4514285714285715;-12.79857142857143;-19.192857142857143;-90.59571428571428;-31.084285714285716;-2.9699999999999998;-17.577142857142857;-10.081428571428571;1.0385714285714287;-23.698571428571427;-4.99;-4.2;-3.225714285714286;-7.607142857142857;-15.938571428571427;-1.74;-25.261428571428574;-33.36571428571428;-4.711428571428572;-2.4585714285714286;-2.6357142857142857;-1.6357142857142857;-24.767142857142858;-5.9557142857142855;-2.3614285714285717;-21.731428571428573;-5.948571428571428;-12.65857142857143;-1.437142857142857;-13.362857142857141;-33.11;-2.7671428571428573;-29.565714285714286;-7.914285714285714;-17.732857142857142;-21.487142857142857;-30.24;-2.0985714285714283;-45.707142857142856;-2.1585714285714284;-8.877142857142857;-4.982857142857143
