date_mesure;06932X0178_P10;06505X0093_PZ10;07004X0046_D6-20;07662X0277_45B-01;06932X0179_P11;05986X0106_P16-21;08422X0190_F1;08664X0069_F1;06932X0170_P1;07421X0080_P1;07916X0008_P1;07657X0018_P1;08187X0238_P1;07955X0099_P1;06995C0208_S1;07662X0279_P45B02;06993X0226_MEXI_2;06533X0070_F2;08422X0191_F2;08424X0006_F2;06518X0026_P2;07174X0179_P2;07662X0278_45B-03;08413X0091_F3;07475X0008_F3;07464X0005_SM3;05986X0104_P16-14;07266X0052_PS4;06993X0087_F6;06941X0248_P40-07;06931X0052_N27;06941X0249_P40-08;06942X0163_P40-09;05761X1027_FRESSA;07975X0081_PGB;06288X0096_SB;07208X0197_F1C;06505X0080_FORC;07256X0095_CHAMBE;06696X0024_FORAGE;06306X0042_BIOGE;07488X0011_F;06988C0281_F;08353X0052_F;07237X0113_F;07204X0105_F;07635X0035_F;07704X0007_F;08915X1007_F;06461X0018_F;06742X0001_VILLEN;05992X1084_AUBIN;08188X0045_BERN;06741X0046_F1PLIO;09152X0012_P;08191X0022_P;07953X0104_P;06792X0057_P;06211X0042_P1BOSQ;06995C0271_S;07224X0102_S;07223C0113_S;07221D0023_S;09153X0024_S;07224X0106_S;07476X0029_S;07944X0049_S;06198X0023_PUITS;07494X0026_CRUET;06226X0001_PT;06211X0041_P3CAPT;05761X1026_LEPORT;06923X0004_CALV;07231C0252_BUCLAY;06537X0103_VEIGY;07965X0081_HY;09165X0003_HY;06512X0037_STREMY;08195X0018_26081Z;06991X0220_PZ;06191X0163_PZ;07172X0116_PZ;06261X0007_PZ;08423X0067_PZ;06503X0028_PZ;07203X0168_PZ;06256X0188_PZ
2013-02-28;-37.958571428571425;-5.4835714285714285;-1.2571428571428571;-2.9121428571428574;-37.19428571428571;-1.42;-1.737142857142857;-48.0;-36.245714285714286;-3.7142857142857144;-21.38;-0.8557142857142856;-7.377142857142857;-86.17357142857142;-36.254285714285714;-2.3099999999999996;-11.888571428571428;-10.44142857142857;-5.279285714285715;-3.5614285714285714;-22.48785714285714;-5.2285714285714295;-2.781428571428571;-8.623571428571429;-19.840000000000003;-19.765;-2.2157142857142853;-4.077142857142857;-7.272142857142857;-3.482142857142857;-110.61428571428571;-3.3792857142857144;-4.865714285714285;-1.9499999999999997;-1.762142857142857;-39.13214285714285;-12.16;-9.652857142857144;-3.451428571428571;-16.02875;-56.70357142857143;-3.0464285714285713;-16.892857142857142;-4.747142857142856;-0.5457142857142857;-1.76;-3.7392857142857143;-5.347142857142858;-6.583571428571428;-25.33142857142857;-29.50642857142857;-5.597857142857142;-3.779285714285714;-1.9700000000000002;-3.2592857142857143;-10.10142857142857;-6.979285714285715;-479.64642857142854;-2.0557142857142856;-27.214285714285715;-25.17142857142857;-6.581428571428571;-27.498571428571427;-2.4400000000000004;-21.794285714285714;-28.284999999999997;-7.880714285714285;-2.4235714285714285;-3.13;-2.4328571428571424;-3.1471428571428572;-6.720714285714285;-2.0478571428571426;-34.11285714285714;-54.12285714285714;-1.3442857142857143;-0.7835714285714286;-3.3864285714285716;-5.241666666666667;-182.83428571428573;-5.239285714285714;-26.722142857142856;-185.0314285714286;-3.6207142857142856;-177.87;-5.05;-2.394285714285714
2013-03-03;-38.01142857142857;-5.755714285714285;-1.2971428571428572;-2.96;-37.25571428571429;-1.4757142857142858;-1.7571428571428573;-48.31285714285714;-36.222857142857144;-3.7542857142857144;-21.43285714285714;-0.9157142857142857;-7.394285714285714;-86.19428571428571;-36.22714285714286;-2.3385714285714285;-11.959999999999999;-10.477142857142857;-5.33;-3.5942857142857143;-22.40285714285714;-5.331428571428572;-2.8114285714285714;-8.575714285714286;-20.021428571428572;-19.707142857142856;-2.2528571428571427;-4.138571428571429;-7.272857142857142;-3.532857142857143;-110.63142857142857;-3.382857142857143;-4.857142857142857;-3.13;-1.7185714285714284;-38.91285714285714;-12.174285714285714;-9.838571428571429;-3.5028571428571427;-16.0125;-56.75714285714286;-3.1357142857142857;-16.897142857142857;-5.382857142857143;-0.5728571428571428;-1.8357142857142859;-3.8285714285714287;-5.362857142857143;-6.564285714285714;-25.537142857142857;-29.504285714285714;-5.83;-3.7771428571428567;-2.3385714285714285;-3.2914285714285714;-10.12857142857143;-6.945714285714287;-479.6171428571428;-2.0885714285714285;-27.19;-25.169999999999998;-6.58;-27.49285714285714;-2.4642857142857144;-21.782857142857146;-28.22;-7.877142857142857;-2.5;-3.182857142857143;-2.654285714285714;-3.212857142857143;-6.8185714285714285;-2.204285714285714;-34.11142857142857;-54.12285714285714;-1.3485714285714288;-0.8042857142857143;-3.4171428571428573;-5.237;-182.82857142857142;-5.445714285714287;-26.625714285714285;-185.0157142857143;-3.6714285714285713;-177.8557142857143;-5.05;-2.575714285714286
2013-03-07;-37.92999999999999;-5.887857142857143;-1.2264285714285714;-2.9057142857142857;-37.16714285714286;-1.4928571428571429;-1.7157142857142857;-48.23714285714286;-36.20928571428571;-3.729285714285714;-21.430714285714284;-0.792142857142857;-7.414285714285715;-86.14;-36.200714285714284;-2.3392857142857144;-12.075714285714286;-10.434999999999999;-5.362857142857143;-3.5785714285714287;-22.29642857142857;-5.218571428571429;-2.8164285714285713;-8.485714285714286;-20.02642857142857;-19.675714285714285;-2.272142857142857;-4.200714285714286;-7.289999999999999;-3.52;-110.60642857142857;-3.3935714285714287;-4.856428571428571;-3.6407142857142856;-1.7578571428571428;-38.615;-12.157142857142858;-9.950714285714286;-3.485;-15.99625;-56.751428571428576;-3.1692857142857145;-16.907857142857143;-5.507857142857143;-0.57;-1.822857142857143;-3.838571428571429;-5.37;-6.536428571428571;-24.43857142857143;-29.455714285714286;-5.842142857142857;-3.749285714285714;-2.4657142857142853;-3.1607142857142856;-10.161428571428573;-7.046428571428573;-479.64857142857136;-2.105714285714286;-27.159285714285716;-25.164285714285715;-6.575;-27.479285714285712;-2.4035714285714285;-21.825000000000003;-28.152142857142856;-7.859285714285715;-2.5057142857142853;-3.2164285714285716;-2.6914285714285713;-3.2335714285714285;-6.9035714285714285;-2.087142857142857;-34.107142857142854;-54.10214285714285;-1.2464285714285714;-0.6714285714285715;-3.400714285714286;-5.232333333333333;-182.81571428571428;-5.460000000000001;-26.545;-185.00857142857143;-3.692857142857143;-177.85285714285715;-5.048571428571428;-2.6685714285714286
2013-03-10;-37.848571428571425;-6.0200000000000005;-1.1557142857142857;-2.8514285714285714;-37.07857142857143;-1.51;-1.6742857142857144;-48.16142857142857;-36.19571428571429;-3.704285714285714;-21.428571428571427;-0.6685714285714285;-7.434285714285714;-86.08571428571429;-36.174285714285716;-2.34;-12.191428571428572;-10.392857142857142;-5.395714285714286;-3.562857142857143;-22.19;-5.105714285714286;-2.8214285714285716;-8.395714285714286;-20.03142857142857;-19.64428571428571;-2.2914285714285714;-4.2628571428571425;-7.307142857142857;-3.507142857142857;-110.58142857142856;-3.404285714285714;-4.855714285714286;-4.151428571428571;-1.7971428571428572;-38.31714285714286;-12.14;-10.062857142857142;-3.467142857142857;-15.98;-56.74571428571429;-3.2028571428571433;-16.91857142857143;-5.632857142857143;-0.5671428571428571;-1.81;-3.8485714285714288;-5.377142857142857;-6.508571428571429;-23.34;-29.407142857142855;-5.854285714285714;-3.7214285714285715;-2.5928571428571425;-3.0300000000000002;-10.194285714285714;-7.147142857142858;-479.67999999999995;-2.1228571428571428;-27.12857142857143;-25.15857142857143;-6.57;-27.465714285714284;-2.3428571428571425;-21.867142857142856;-28.084285714285716;-7.841428571428572;-2.511428571428571;-3.25;-2.7285714285714286;-3.2542857142857144;-6.988571428571428;-1.97;-34.10285714285714;-54.08142857142857;-1.1442857142857144;-0.5385714285714286;-3.3842857142857143;-5.227666666666667;-182.80285714285714;-5.474285714285714;-26.464285714285715;-185.00142857142856;-3.7142857142857144;-177.85;-5.047142857142857;-2.761428571428571
2013-03-14;-37.66357142857143;-6.040000000000001;-1.1592857142857143;-2.825;-36.89857142857143;-1.5157142857142858;-1.6742857142857144;-47.205;-36.16357142857143;-3.6557142857142857;-21.48642857142857;-0.7335714285714285;-7.432857142857143;-86.11571428571429;-36.14928571428571;-2.333571428571428;-12.227142857142859;-10.395;-5.372857142857143;-3.5;-22.12;-5.045;-2.8307142857142855;-8.284285714285716;-20.012142857142855;-19.625714285714285;-2.277857142857143;-4.306428571428571;-7.331428571428571;-3.4414285714285713;-110.58714285714285;-3.392142857142857;-4.855714285714286;-4.165;-1.812142857142857;-38.03071428571428;-12.154285714285715;-10.122142857142856;-3.4578571428571427;-15.925;-56.75214285714286;-3.125;-16.895714285714284;-5.551428571428572;-0.5978571428571429;-1.855;-3.8692857142857147;-5.362857142857143;-6.455;-23.660714285714285;-29.404999999999998;-5.816428571428572;-3.692142857142857;-2.5335714285714284;-2.920714285714286;-10.184285714285714;-7.164285714285715;-479.72428571428566;-2.09;-27.095714285714287;-25.150714285714287;-6.57;-27.465;-2.350714285714286;-21.895714285714284;-28.028571428571432;-7.84;-2.446428571428571;-3.2485714285714287;-2.652857142857143;-3.192142857142857;-7.0600000000000005;-1.9257142857142857;-34.095;-54.082142857142856;-1.1871428571428573;-0.5757142857142857;-3.4035714285714285;-5.223000000000001;-182.78571428571428;-5.467857142857143;-26.372857142857143;-184.99285714285713;-3.6271428571428572;-177.84571428571428;-5.046428571428571;-2.7885714285714283
2013-03-17;-37.478571428571435;-6.0600000000000005;-1.162857142857143;-2.7985714285714285;-36.71857142857142;-1.5214285714285716;-1.6742857142857142;-46.24857142857143;-36.13142857142857;-3.607142857142857;-21.544285714285714;-0.7985714285714286;-7.4314285714285715;-86.14571428571428;-36.12428571428571;-2.327142857142857;-12.262857142857143;-10.397142857142857;-5.3500000000000005;-3.437142857142857;-22.05;-4.984285714285714;-2.84;-8.172857142857143;-19.99285714285714;-19.607142857142858;-2.2642857142857142;-4.35;-7.355714285714286;-3.3757142857142854;-110.59285714285714;-3.38;-4.855714285714286;-4.178571428571429;-1.827142857142857;-37.74428571428571;-12.168571428571429;-10.18142857142857;-3.448571428571429;-15.87;-56.75857142857143;-3.0471428571428567;-16.872857142857143;-5.47;-0.6285714285714287;-1.9000000000000001;-3.89;-5.348571428571428;-6.401428571428572;-23.981428571428573;-29.40285714285714;-5.778571428571429;-3.662857142857143;-2.474285714285714;-2.8114285714285714;-10.174285714285714;-7.181428571428571;-479.7685714285714;-2.057142857142857;-27.062857142857144;-25.142857142857142;-6.57;-27.464285714285715;-2.358571428571429;-21.924285714285713;-27.972857142857144;-7.838571428571428;-2.3814285714285717;-3.2471428571428573;-2.577142857142857;-3.13;-7.131428571428572;-1.8814285714285715;-34.08714285714286;-54.082857142857144;-1.23;-0.6128571428571429;-3.422857142857143;-5.218333333333334;-182.76857142857145;-5.461428571428572;-26.28142857142857;-184.9842857142857;-3.5399999999999996;-177.8414285714286;-5.045714285714285;-2.815714285714286
2013-03-21;-37.472142857142856;-6.029285714285715;-1.155;-2.8085714285714287;-36.71071428571429;-1.5121428571428572;-1.624285714285714;-46.79857142857143;-36.10357142857143;-3.6092857142857144;-21.60928571428571;-0.7321428571428572;-7.441428571428572;-86.13071428571428;-36.09571428571428;-2.3364285714285713;-12.360714285714288;-10.397857142857143;-5.313571428571429;-3.4278571428571425;-21.979285714285716;-4.970714285714285;-2.855714285714286;-8.104285714285716;-19.91428571428571;-19.592142857142857;-2.277857142857143;-4.365714285714285;-7.376428571428572;-3.3757142857142854;-110.59571428571428;-3.3721428571428573;-4.850714285714286;-4.142857142857142;-1.7835714285714284;-37.574999999999996;-12.164285714285715;-10.205714285714286;-3.437857142857143;-15.86;-56.74285714285714;-2.9978571428571428;-16.86714285714286;-5.179285714285714;-0.5678571428571428;-1.9421428571428572;-3.8307142857142855;-5.344285714285714;-6.347857142857143;-24.716428571428573;-29.38142857142857;-5.735714285714286;-3.638571428571429;-2.3971428571428572;-2.7750000000000004;-10.225714285714286;-7.190714285714286;-479.76214285714286;-2.062142857142857;-27.027142857142856;-25.132142857142856;-6.57;-27.456428571428575;-2.3121428571428573;-21.93142857142857;-27.92214285714286;-7.837857142857143;-2.4121428571428574;-3.2142857142857144;-2.619285714285714;-3.142142857142857;-7.168571428571429;-1.8692857142857142;-34.075714285714284;-54.072857142857146;-1.2542857142857144;-0.5885714285714285;-3.4235714285714285;-5.227738095238095;-182.75357142857143;-5.487857142857143;-26.175714285714285;-184.9842857142857;-3.547142857142857;-177.85214285714287;-5.045714285714285;-2.7750000000000004
2013-03-24;-37.465714285714284;-5.998571428571429;-1.147142857142857;-2.8185714285714285;-36.70285714285715;-1.502857142857143;-1.5742857142857143;-47.348571428571425;-36.075714285714284;-3.6114285714285717;-21.674285714285713;-0.6657142857142857;-7.451428571428572;-86.11571428571428;-36.067142857142855;-2.3457142857142856;-12.45857142857143;-10.39857142857143;-5.277142857142857;-3.4185714285714286;-21.90857142857143;-4.957142857142857;-2.8714285714285714;-8.035714285714286;-19.835714285714285;-19.577142857142857;-2.2914285714285714;-4.381428571428571;-7.397142857142858;-3.3757142857142854;-110.59857142857142;-3.3642857142857143;-4.845714285714286;-4.107142857142857;-1.74;-37.40571428571428;-12.16;-10.23;-3.4271428571428575;-15.85;-56.72714285714285;-2.948571428571429;-16.861428571428572;-4.888571428571429;-0.5071428571428571;-1.9842857142857144;-3.7714285714285714;-5.340000000000001;-6.2942857142857145;-25.451428571428572;-29.360000000000003;-5.692857142857143;-3.6142857142857143;-2.3200000000000003;-2.738571428571429;-10.277142857142858;-7.2;-479.7557142857143;-2.067142857142857;-26.99142857142857;-25.12142857142857;-6.57;-27.44857142857143;-2.2657142857142856;-21.93857142857143;-27.87142857142857;-7.837142857142857;-2.442857142857143;-3.1814285714285715;-2.6614285714285715;-3.154285714285714;-7.2057142857142855;-1.8571428571428572;-34.06428571428571;-54.06285714285714;-1.2785714285714287;-0.5642857142857143;-3.424285714285714;-5.2371428571428575;-182.73857142857145;-5.514285714285714;-26.07;-184.9842857142857;-3.5542857142857143;-177.86285714285714;-5.045714285714285;-2.7342857142857144
2013-03-28;-37.49071428571429;-6.075714285714286;-1.1028571428571428;-2.757142857142857;-36.75357142857143;-1.527857142857143;-1.5392857142857144;-47.28928571428571;-36.05428571428571;-3.595;-21.706428571428567;-0.7207142857142856;-7.454285714285715;-86.11357142857142;-36.03642857142857;-2.322857142857143;-12.461428571428572;-10.386428571428572;-5.24;-3.366428571428571;-21.855000000000004;-4.907857142857143;-2.85;-7.949285714285715;-19.65357142857143;-19.565714285714286;-2.303571428571429;-4.369285714285714;-7.416428571428572;-3.3635714285714284;-110.60071428571428;-3.3550000000000004;-4.838571428571429;-3.474285714285714;-1.7364285714285712;-37.18;-12.166428571428572;-10.265;-3.387142857142857;-15.84;-56.69714285714285;-2.8728571428571428;-16.857857142857142;-4.8914285714285715;-0.42428571428571427;-2.019285714285714;-3.7800000000000002;-5.406428571428572;-6.261428571428572;-25.386428571428574;-29.351428571428574;-5.774285714285714;-3.579285714285714;-2.33;-2.7021428571428574;-10.333571428571428;-7.215714285714286;-479.7135714285714;-2.0785714285714283;-26.962142857142858;-25.107857142857142;-6.562857142857143;-27.43642857142857;-2.274285714285714;-21.942857142857143;-27.81285714285714;-7.832142857142857;-2.472142857142857;-3.144285714285714;-2.7014285714285715;-3.1728571428571426;-7.236428571428571;-1.8992857142857145;-34.049285714285716;-54.06214285714286;-1.1885714285714286;-0.5242857142857142;-3.4257142857142857;-5.220714285714286;-182.72;-5.442142857142857;-25.962142857142858;-184.9785714285714;-3.5164285714285715;-177.88071428571428;-5.042142857142857;-2.7657142857142856
2013-03-31;-37.51571428571429;-6.152857142857143;-1.0585714285714285;-2.6957142857142857;-36.80428571428571;-1.552857142857143;-1.5042857142857144;-47.230000000000004;-36.03285714285715;-3.5785714285714287;-21.738571428571426;-0.7757142857142857;-7.457142857142857;-86.11142857142856;-36.005714285714284;-2.3000000000000003;-12.464285714285714;-10.374285714285715;-5.202857142857143;-3.314285714285714;-21.801428571428573;-4.8585714285714285;-2.8285714285714287;-7.862857142857143;-19.47142857142857;-19.554285714285715;-2.315714285714286;-4.357142857142857;-7.435714285714286;-3.3514285714285714;-110.60285714285715;-3.345714285714286;-4.831428571428572;-2.8414285714285716;-1.7328571428571427;-36.95428571428572;-12.172857142857142;-10.299999999999999;-3.347142857142857;-15.83;-56.667142857142856;-2.7971428571428567;-16.854285714285716;-4.894285714285714;-0.34142857142857147;-2.0542857142857143;-3.7885714285714287;-5.472857142857143;-6.228571428571429;-25.321428571428573;-29.342857142857145;-5.855714285714286;-3.544285714285714;-2.34;-2.665714285714286;-10.39;-7.231428571428572;-479.6714285714285;-2.09;-26.93285714285714;-25.094285714285714;-6.555714285714286;-27.424285714285713;-2.282857142857143;-21.947142857142858;-27.754285714285714;-7.827142857142857;-2.5014285714285713;-3.107142857142857;-2.7414285714285715;-3.1914285714285713;-7.267142857142857;-1.9414285714285715;-34.034285714285716;-54.06142857142857;-1.0985714285714285;-0.4842857142857143;-3.4271428571428575;-5.204285714285715;-182.70142857142855;-5.369999999999999;-25.854285714285712;-184.97285714285712;-3.4785714285714286;-177.89857142857142;-5.038571428571429;-2.7971428571428567
2013-04-04;-37.449285714285715;-6.205;-1.077142857142857;-2.5700000000000003;-36.72857142857143;-1.572142857142857;-1.5171428571428573;-46.39928571428572;-36.011428571428574;-3.487142857142857;-21.549999999999997;-0.7749999999999999;-7.418571428571429;-86.10642857142857;-35.97857142857143;-2.227857142857143;-12.422857142857143;-10.374285714285715;-5.109285714285715;-3.25;-21.755000000000003;-4.676428571428572;-2.746428571428572;-7.777142857142858;-19.314285714285713;-19.528571428571432;-2.283571428571429;-4.310714285714285;-7.450714285714286;-3.258571428571429;-110.60142857142858;-3.331428571428572;-4.822857142857144;-1.9328571428571428;-1.7471428571428569;-36.765;-12.172857142857143;-10.354285714285714;-3.3235714285714284;-15.809999999999999;-56.62;-2.6735714285714285;-16.85142857142857;-4.461428571428572;-0.4042857142857143;-2.012857142857143;-3.765714285714286;-5.2785714285714285;-6.206428571428571;-24.84;-29.32714285714286;-5.804285714285714;-3.489285714285714;-2.3864285714285716;-2.640714285714286;-10.360714285714286;-7.122857142857143;-479.77714285714285;-2.065;-26.90357142857143;-25.075;-6.522142857142857;-27.409285714285712;-2.2871428571428574;-21.939999999999998;-27.615000000000002;-7.817142857142857;-2.4435714285714285;-3.13;-2.7407142857142857;-3.1292857142857144;-7.296428571428571;-1.897857142857143;-34.00857142857143;-54.049285714285716;-1.1435714285714287;-0.5335714285714286;-3.400714285714286;-5.187857142857143;-182.70214285714286;-5.324999999999999;-25.752142857142857;-184.96928571428572;-3.3314285714285714;-177.90785714285715;-5.038571428571429;-2.791428571428571
2013-04-07;-37.38285714285714;-6.257142857142857;-1.0957142857142856;-2.4442857142857144;-36.652857142857144;-1.5914285714285714;-1.53;-45.56857142857143;-35.99;-3.3957142857142855;-21.361428571428572;-0.7742857142857142;-7.380000000000001;-86.10142857142857;-35.95142857142857;-2.1557142857142857;-12.381428571428572;-10.374285714285715;-5.015714285714286;-3.185714285714286;-21.708571428571428;-4.494285714285715;-2.6642857142857146;-7.691428571428571;-19.157142857142855;-19.502857142857145;-2.251428571428572;-4.264285714285714;-7.465714285714285;-3.165714285714286;-110.60000000000001;-3.317142857142857;-4.814285714285715;-1.0242857142857142;-1.7614285714285713;-36.57571428571429;-12.172857142857143;-10.40857142857143;-3.3;-15.79;-56.57285714285714;-2.5500000000000003;-16.84857142857143;-4.0285714285714285;-0.46714285714285714;-1.9714285714285713;-3.742857142857143;-5.084285714285714;-6.184285714285714;-24.358571428571427;-29.31142857142857;-5.752857142857143;-3.434285714285714;-2.432857142857143;-2.6157142857142857;-10.331428571428571;-7.014285714285714;-479.8828571428571;-2.04;-26.874285714285715;-25.055714285714284;-6.488571428571428;-27.39428571428571;-2.2914285714285714;-21.93285714285714;-27.475714285714286;-7.807142857142857;-2.3857142857142857;-3.152857142857143;-2.7399999999999998;-3.067142857142857;-7.325714285714286;-1.8542857142857143;-33.98285714285714;-54.037142857142854;-1.1885714285714286;-0.5828571428571429;-3.3742857142857146;-5.171428571428572;-182.70285714285714;-5.28;-25.650000000000002;-184.96571428571428;-3.184285714285714;-177.91714285714286;-5.038571428571429;-2.7857142857142856
2013-04-11;-37.42071428571428;-6.275;-1.0564285714285715;-2.4871428571428575;-36.66571428571429;-1.6078571428571429;-1.5785714285714287;-46.24214285714286;-35.96857142857143;-3.4171428571428573;-21.26857142857143;-0.7957142857142856;-7.348571428571429;-86.10928571428572;-35.915;-2.1742857142857144;-12.401428571428571;-10.386428571428572;-5.065714285714286;-3.2114285714285717;-21.674285714285713;-4.558571428571429;-2.6957142857142857;-7.646428571428571;-19.267857142857142;-19.50357142857143;-2.2542857142857144;-4.273571428571429;-7.492142857142857;-3.1742857142857144;-110.60928571428572;-3.295;-4.801428571428572;-1.0207142857142857;-1.7964285714285713;-36.37285714285714;-12.177142857142858;-10.462857142857143;-3.325;-15.765;-56.09785714285714;-2.547857142857143;-16.847857142857144;-3.967857142857143;-0.475;-2.005714285714286;-3.744285714285714;-5.135;-6.212142857142857;-24.850714285714286;-29.305;-5.707142857142857;-3.4228571428571426;-2.479285714285714;-2.6814285714285715;-10.212857142857143;-6.942142857142857;-479.895;-2.032857142857143;-26.855714285714285;-25.050714285714285;-6.481428571428571;-27.39642857142857;-2.349285714285714;-21.930714285714284;-27.363571428571426;-7.803571428571429;-2.428571428571429;-3.121428571428572;-2.697857142857143;-3.0585714285714287;-7.348571428571429;-1.8757142857142857;-33.97428571428571;-54.027857142857144;-1.1435714285714287;-0.6178571428571429;-3.3721428571428573;-5.203571428571429;-182.68928571428572;-5.291428571428572;-25.569285714285712;-184.96642857142857;-3.2607142857142857;-177.99214285714288;-5.041428571428572;-2.7385714285714284
2013-04-14;-37.458571428571425;-6.292857142857143;-1.0171428571428571;-2.5300000000000002;-36.67857142857143;-1.6242857142857143;-1.6271428571428572;-46.91571428571429;-35.94714285714286;-3.4385714285714286;-21.17571428571429;-0.8171428571428571;-7.317142857142857;-86.11714285714287;-35.878571428571426;-2.192857142857143;-12.421428571428573;-10.39857142857143;-5.115714285714286;-3.237142857142857;-21.639999999999997;-4.622857142857143;-2.7271428571428573;-7.601428571428571;-19.37857142857143;-19.504285714285714;-2.257142857142857;-4.282857142857143;-7.518571428571429;-3.182857142857143;-110.61857142857143;-3.2728571428571427;-4.788571428571429;-1.0171428571428571;-1.8314285714285714;-36.17;-12.18142857142857;-10.517142857142858;-3.35;-15.74;-55.62285714285714;-2.545714285714286;-16.84714285714286;-3.9071428571428575;-0.4828571428571428;-2.04;-3.7457142857142856;-5.185714285714285;-6.24;-25.342857142857145;-29.298571428571428;-5.661428571428572;-3.4114285714285715;-2.525714285714286;-2.7471428571428573;-10.094285714285714;-6.87;-479.90714285714284;-2.025714285714286;-26.837142857142855;-25.045714285714286;-6.474285714285714;-27.398571428571426;-2.4071428571428575;-21.928571428571427;-27.25142857142857;-7.8;-2.4714285714285715;-3.0900000000000003;-2.6557142857142857;-3.05;-7.371428571428572;-1.897142857142857;-33.965714285714284;-54.01857142857143;-1.0985714285714285;-0.6528571428571429;-3.37;-5.235714285714286;-182.6757142857143;-5.302857142857143;-25.488571428571426;-184.96714285714285;-3.337142857142857;-178.06714285714287;-5.0442857142857145;-2.6914285714285713
2013-04-18;-37.51;-6.051428571428572;-1.05;-2.5721428571428575;-36.74;-1.6228571428571428;-1.627857142857143;-47.53285714285714;-35.93071428571429;-3.4642857142857144;-21.19214285714286;-0.8607142857142857;-7.325714285714286;-86.11357142857143;-35.840714285714284;-2.2235714285714288;-12.325714285714287;-10.382857142857143;-5.180714285714286;-3.2528571428571427;-21.608571428571427;-4.673571428571428;-2.7714285714285714;-7.555714285714286;-19.390714285714285;-19.49357142857143;-2.2685714285714287;-4.248571428571429;-7.537142857142857;-3.195;-110.63285714285715;-3.2585714285714285;-4.775;-0.9907142857142857;-1.7992857142857144;-36.02214285714285;-12.183571428571428;-10.396428571428572;-3.3235714285714284;-15.71;-55.22452380952381;-2.7128571428571426;-16.836428571428574;-4.1292857142857144;-0.5478571428571428;-2.1064285714285713;-3.744285714285714;-5.199999999999999;-6.307857142857143;-25.83357142857143;-29.282857142857143;-5.63;-3.41;-2.1550000000000002;-2.8042857142857143;-10.065714285714286;-6.871428571428572;-480.12142857142857;-2.0357142857142856;-26.83142857142857;-25.042857142857144;-6.4678571428571425;-27.38785714285714;-2.4300000000000006;-21.947857142857142;-27.183571428571426;-7.792142857142857;-2.5035714285714286;-2.8021428571428575;-2.5757142857142856;-2.9441666666666664;-7.340714285714286;-1.9292857142857143;-33.96142857142857;-54.00071428571428;-1.0967857142857143;-0.6935714285714286;-3.357142857142857;-5.241428571428571;-182.67071428571427;-5.377857142857144;-25.451428571428572;-184.95642857142855;-3.4171428571428573;-177.9685714285714;-5.047142857142857;-2.489285714285714
2013-04-21;-37.56142857142857;-5.8100000000000005;-1.082857142857143;-2.6142857142857143;-36.80142857142857;-1.6214285714285714;-1.6285714285714286;-48.15;-35.91428571428571;-3.4899999999999998;-21.208571428571428;-0.9042857142857142;-7.3342857142857145;-86.11;-35.80285714285714;-2.254285714285714;-12.23;-10.367142857142856;-5.2457142857142856;-3.2685714285714282;-21.577142857142857;-4.724285714285714;-2.815714285714286;-7.51;-19.40285714285714;-19.482857142857142;-2.28;-4.214285714285714;-7.555714285714286;-3.207142857142857;-110.64714285714285;-3.244285714285714;-4.761428571428572;-0.9642857142857143;-1.7671428571428573;-35.87428571428571;-12.185714285714285;-10.275714285714287;-3.2971428571428567;-15.68;-54.826190476190476;-2.88;-16.825714285714287;-4.351428571428571;-0.6128571428571429;-2.172857142857143;-3.742857142857143;-5.214285714285714;-6.375714285714286;-26.324285714285715;-29.267142857142858;-5.598571428571428;-3.4085714285714284;-1.7842857142857143;-2.8614285714285717;-10.037142857142856;-6.872857142857143;-480.3357142857143;-2.045714285714286;-26.825714285714287;-25.04;-6.461428571428571;-27.377142857142854;-2.4528571428571433;-21.967142857142857;-27.115714285714287;-7.784285714285715;-2.5357142857142856;-2.5142857142857147;-2.4957142857142856;-2.8383333333333334;-7.3100000000000005;-1.9614285714285715;-33.95714285714286;-53.98285714285714;-1.095;-0.7342857142857143;-3.3442857142857143;-5.247142857142856;-182.66571428571427;-5.452857142857143;-25.414285714285715;-184.94571428571427;-3.4971428571428573;-177.86999999999998;-5.05;-2.287142857142857
