date_mesure;00387X0184_PZCC1;00281X0002_F1;00207X0133_F1;00281X0004_F1;00146B0007_F1;00155C0017_F1;00471X0010_H1;00463X0036_H1;00182X0010_P1;00115X0011_P1;00291X0031_P1;00171X0051_P1;00113X0002_P1;00365X0003_P1;00198X0123_P1;00104X0054_P1;00263X0006_P1;00792X0010_S1;01046X0010_S1;00855X0001_S1;01568X0101_S1;00794X0021_S1;00493X0061_S1;01293X0071_S1;00805X0002_S1;00625X0002_S1;00443X0042_S1;00671X0052_S1;01308X0082_S1;01277X0192_S1;00502X0003_S1;01031X0023_S1;01306X0023_S1;01066X0133_S1;00813X0043_S1;00847X0043_S1;01034X0014_S1;00654X0014_S1;00843X0024_S1;01561X0044_S1;00801X0005_S1;00335X0005_S1;01045X0015_S1;00807X0015_S1;00487X0015_S1;01553X1015_S1;00611X0035_S1;00821X0035_S1;01074X0006_S1;00665X0016_S1;00638X0116_S1;00845X0036_S1;00332X0007_S1;00501X0017_S1;00791X0017_S1;01287X0017_S1;00444X0008_S1;00484X0018_S1;00497X0018_S1;01028X0018_S1;01543X0028_S1;00608X0028_S1;01293X0048_S1;01024X0058_S1;00496X0019_S1;01264X0029_S1;00634X0039_S1;01042X0049_S1;00516X0059_S1;00341X0050_PZ1;00067X0183_PZ1;00253X0044_PZ1;00061X0117_PZ1;00254X0037_PZ1;00634X0147_PZ1;00225X0077_FC2;00461X0040_FE2;00148D0177_F2;00197X0049_F2;00271X0002_P2;00286X0405_PZST2;00471X0095_PZ2013;00216X0073_PZ3;00263X0129_PZASA4;00442X0050_P4;00378X0162_PZCAT4;00068X0147_PZ5;00663X0124_F_2008;00633X0132_FR.PAC;00651X0092_F;00637X0093_F;00465X0007_F;00837X0027_F;00238X0037_F;00817X0145_PZ_SN;00358X0216_PIEZO;00636X0020_P;01031X0031_P;00182X0031_P;00643X0031_P;00347X0002_P;00478X0002_P;00245X0003_P;00491X0013_P;00632X0023_P;01022X0073_P;00622X0014_P;00338X0014_P;01064X0054_P;00643X0015_P;00512X0206_P;00453X0026_P;00332X0036_P;00836X0007_P;00815X0067_P;00326X0018_P;00065X0148_P;00615X0019_P;00331X0051_F.SEP;00616X0040_PZ
2015-03-19;-2.1228571428571428;-5.951428571428572;-2.09;-24.93857142857143;-4.208571428571429;-4.525714285714286;-6.862857142857143;-43.61;-9.671428571428573;-15.877142857142857;-21.54;-29.44142857142857;-0.7999999999999999;-23.294285714285714;-18.59142857142857;-5.052857142857143;-10.804285714285713;-41.034285714285716;-28.284285714285716;-12.120000000000001;-10.402857142857144;-38.32;-8.812857142857142;-35.854285714285716;-30.59;-73.66428571428571;-30.83857142857143;-4.6899999999999995;-12.618571428571428;-13.328571428571427;-5.061428571428571;-22.537142857142857;-14.485714285714286;-17.807142857142857;-18.37857142857143;-18.184285714285714;-30.435714285714287;-62.730000000000004;-21.542857142857144;-15.28;-44.5;-57.98571428571428;-13.277142857142858;-35.46857142857143;-29.024285714285718;-10.981428571428571;-16.54;-10.037142857142857;-19.201428571428572;-54.33;-6.828571428571428;-12.17;-19.22;-23.318571428571428;-31.10571428571429;-21.624285714285715;-38.18285714285714;-52.80428571428571;-50.14142857142857;-23.82;-23.442857142857143;-38.565714285714286;-27.607142857142858;-19.987142857142857;-14.435714285714285;-23.434285714285714;-16.255714285714287;-13.427142857142858;-14.162857142857144;-50.64714285714285;-25.714285714285715;-34.55714285714286;-11.968571428571428;-9.819999999999999;-23.08857142857143;-1.6957142857142855;-26.915714285714284;-3.597142857142857;-1.8485714285714288;-15.058571428571428;-19.37857142857143;-7.607142857142857;-12.321428571428571;-31.41;-11.45;-21.059285714285714;-0.5342857142857144;-3.1485714285714286;-15.302857142857144;-27.479999999999997;-20.937142857142856;-73.15;-5.622857142857143;-16.07857142857143;-17.627142857142857;-20.65857142857143;-28.131428571428575;-25.427142857142858;-24.33;-18.732857142857142;-38.970000000000006;-31.447142857142858;-30.08142857142857;-17.461428571428574;-24.707142857142856;-4.168571428571428;-72.04428571428572;-48.45285714285715;-35.40571428571428;-23.38714285714286;-1.705714285714286;-47.49285714285714;-48.72714285714285;-9.918571428571427;-15.29857142857143;-27.527142857142856;-1.3885714285714283;-14.552857142857144;-22.572857142857142;-8.74
2015-03-26;-2.237142857142857;-6.008571428571429;-2.0814285714285714;-25.07857142857143;-4.228571428571429;-4.484285714285714;-6.737142857142857;-43.58142857142857;-11.184285714285712;-16.538571428571426;-21.40142857142857;-29.728571428571428;-0.8671428571428572;-23.207142857142856;-18.564285714285713;-5.128571428571428;-10.722857142857142;-41.00285714285714;-28.134285714285713;-12.15;-10.424285714285714;-38.24714285714286;-9.062857142857142;-35.87428571428571;-30.535714285714285;-73.55;-30.685714285714287;-4.3585714285714285;-12.65857142857143;-13.358571428571429;-4.567142857142857;-22.368571428571425;-14.58;-17.802857142857142;-18.29;-18.397142857142857;-30.357142857142858;-63.098571428571425;-21.571428571428573;-15.28;-44.425714285714285;-57.96142857142858;-13.222857142857142;-35.434285714285714;-28.888571428571428;-10.982857142857142;-16.557142857142857;-10.02;-19.24142857142857;-55.01;-6.792857142857143;-12.09;-19.215714285714284;-23.307142857142857;-31.057142857142857;-21.562857142857144;-38.08;-52.80428571428571;-50.80714285714286;-23.830000000000002;-23.388571428571428;-38.300000000000004;-27.602857142857143;-20.141428571428573;-14.48;-23.358571428571427;-16.17142857142857;-13.364285714285714;-14.168571428571429;-50.714285714285715;-25.939999999999998;-34.22714285714286;-12.258571428571429;-9.608571428571429;-23.052857142857142;-1.6942857142857142;-26.81714285714286;-3.3985714285714286;-1.8042857142857145;-14.898571428571428;-19.335714285714285;-7.475714285714285;-12.385714285714286;-31.385714285714283;-11.44;-21.06285714285714;-0.54;-3.1214285714285714;-15.237142857142857;-27.444285714285716;-20.86285714285714;-73.15;-5.647142857142858;-16.202857142857145;-17.547142857142855;-20.488571428571426;-27.990000000000002;-25.274285714285714;-23.305714285714284;-18.701428571428572;-38.89142857142857;-31.431428571428572;-30.16;-17.37;-24.645714285714284;-3.9200000000000004;-72.01;-48.174285714285716;-35.39857142857143;-23.342857142857145;-1.3671428571428572;-47.46142857142858;-48.66285714285714;-9.81857142857143;-15.072857142857144;-27.514285714285712;-1.3771428571428572;-14.700000000000001;-22.552857142857142;-8.724285714285715
2015-04-02;-1.912857142857143;-6.105714285714286;-2.05;-25.192857142857143;-4.180000000000001;-4.454285714285715;-6.672857142857143;-43.575714285714284;-11.954285714285716;-17.187142857142856;-21.349999999999998;-30.011428571428574;-0.9585714285714285;-23.15857142857143;-18.547142857142855;-5.258571428571429;-10.735714285714286;-40.97714285714285;-28.071428571428573;-12.277142857142858;-10.452857142857143;-38.2;-9.234285714285715;-35.941428571428574;-30.54;-73.66857142857144;-30.622857142857146;-3.665714285714286;-12.362857142857141;-13.33;-2.8028571428571425;-22.271428571428572;-14.629999999999999;-18.032857142857143;-18.262857142857143;-18.544285714285714;-30.332857142857144;-63.364285714285714;-21.65857142857143;-15.28;-44.42285714285714;-57.98428571428571;-13.224285714285715;-35.46;-28.775714285714287;-10.984285714285715;-16.62;-10.028571428571428;-19.291428571428572;-55.58428571428571;-6.79;-12.058571428571428;-19.25142857142857;-23.295714285714286;-31.055714285714284;-21.53857142857143;-38.02428571428572;-52.85;-51.152857142857144;-23.924285714285713;-23.381428571428568;-38.21857142857142;-27.6;-20.24285714285714;-14.542857142857143;-23.32;-16.141428571428573;-13.357142857142858;-14.141428571428573;-50.81428571428571;-26.138571428571428;-33.99285714285714;-12.642857142857142;-9.457142857142857;-23.044285714285714;-1.6342857142857141;-26.738571428571426;-3.2685714285714282;-1.7814285714285716;-14.827142857142858;-19.307142857142857;-7.42;-12.384285714285713;-31.395714285714288;-11.448571428571428;-21.06642857142857;-0.53;-3.154285714285714;-15.215714285714286;-27.43857142857143;-20.830000000000002;-73.16;-5.635714285714286;-16.352857142857143;-17.554285714285715;-20.414285714285715;-27.905714285714286;-25.18285714285714;-22.608571428571427;-18.687142857142856;-38.892857142857146;-31.535;-30.37142857142857;-17.37142857142857;-24.62857142857143;-4.132857142857143;-72.00285714285714;-47.99428571428571;-35.41571428571429;-23.32;-1.2014285714285715;-47.45857142857143;-48.66571428571428;-9.85142857142857;-14.927142857142856;-27.599999999999998;-1.3357142857142859;-14.882857142857144;-22.731428571428573;-8.707142857142857
2015-04-09;-2.0385714285714287;-6.138571428571429;-2.052857142857143;-25.31142857142857;-4.061428571428571;-4.452857142857143;-6.661428571428572;-43.59428571428571;-13.045714285714284;-17.824285714285715;-21.28857142857143;-30.25857142857143;-1.0985714285714285;-23.122857142857146;-18.5275;-5.432857142857143;-10.715714285714286;-40.94714285714286;-28.00857142857143;-12.445714285714287;-10.47857142857143;-38.144285714285715;-9.381428571428572;-35.89857142857143;-30.554285714285715;-73.83;-30.55857142857143;-4.175714285714286;-12.35142857142857;-13.308571428571428;-4.631428571428572;-22.207142857142856;-14.652857142857142;-18.03;-18.224285714285713;-18.997142857142855;-30.321428571428573;-63.614285714285714;-21.747142857142855;-15.277142857142858;-44.41285714285714;-57.99714285714286;-13.255714285714285;-35.53285714285715;-28.66857142857143;-10.995714285714286;-16.71857142857143;-10.008571428571429;-19.388571428571428;-55.987142857142864;-6.752857142857144;-12.031428571428572;-19.337142857142855;-23.282857142857143;-31.052857142857142;-21.487142857142857;-38.0;-52.86714285714286;-51.4;-24.025714285714287;-23.35571428571429;-38.048571428571435;-27.59857142857143;-20.587142857142858;-14.607142857142858;-23.277142857142856;-16.165714285714284;-13.337142857142856;-14.141428571428573;-50.94142857142857;-26.349999999999998;-33.83571428571429;-13.038571428571428;-9.334285714285715;-23.02285714285714;-1.687142857142857;-26.66857142857143;-3.494285714285714;-1.78;-14.835714285714285;-19.264285714285712;-7.397142857142858;-12.502857142857142;-31.43;-11.47857142857143;-21.07;-0.53;-3.1671428571428573;-15.157142857142857;-27.419999999999998;-20.78;-73.16;-5.638571428571429;-16.507142857142856;-17.604285714285712;-20.384285714285713;-27.812857142857144;-25.12714285714286;-24.068571428571428;-18.657142857142855;-38.91857142857143;-31.5325;-30.650000000000002;-17.408571428571427;-24.595714285714283;-4.161428571428572;-72.01;-47.84428571428572;-35.410000000000004;-23.285714285714285;-1.4928571428571427;-47.43857142857143;-48.68142857142857;-9.884285714285713;-14.827142857142857;-27.715714285714284;-1.4042857142857144;-15.112857142857141;-22.997142857142855;-8.751428571428571
2015-04-16;-2.2657142857142856;-6.252857142857143;-2.13;-25.45;-4.178571428571429;-4.458571428571429;-6.695714285714287;-43.642857142857146;-14.29857142857143;-18.38714285714286;-21.24857142857143;-30.475714285714282;-1.3114285714285714;-23.14428571428571;-18.547857142857143;-5.614285714285714;-10.732857142857142;-40.92714285714286;-27.974285714285713;-12.61;-10.504285714285714;-38.09142857142857;-9.598571428571429;-35.92285714285715;-30.59857142857143;-73.92142857142858;-30.547142857142855;-4.264285714285714;-12.45857142857143;-13.305714285714286;-5.264285714285714;-22.198571428571427;-14.69;-18.032857142857143;-18.21;-19.431428571428572;-30.312857142857144;-63.85857142857143;-21.814285714285713;-15.277142857142858;-44.36714285714286;-57.99714285714286;-13.308571428571428;-35.635714285714286;-28.582857142857144;-11.002857142857142;-16.830000000000002;-10.001428571428573;-19.55;-56.45428571428572;-6.732857142857143;-12.017142857142858;-19.458571428571428;-23.302857142857142;-31.074285714285715;-21.46;-37.98;-52.88;-51.73285714285714;-24.141428571428573;-23.330000000000002;-37.87285714285714;-27.59142857142857;-20.972857142857144;-14.668571428571429;-23.24285714285714;-16.202857142857145;-13.331428571428571;-14.18142857142857;-51.06;-26.52;-33.78;-13.468571428571428;-9.29857142857143;-23.01571428571429;-1.7514285714285713;-26.611428571428572;-3.6571428571428575;-1.8057142857142858;-14.891428571428571;-19.232857142857142;-7.422857142857143;-12.858571428571429;-31.467142857142854;-11.47857142857143;-21.07357142857143;-0.53;-3.172857142857143;-15.105714285714285;-27.43857142857143;-20.737142857142857;-73.16;-5.662857142857143;-16.662857142857142;-17.68285714285714;-20.41714285714286;-27.74285714285714;-25.118571428571432;-25.352857142857143;-18.622857142857146;-39.04714285714285;-31.53;-30.962857142857143;-17.47714285714286;-24.58857142857143;-4.178571428571429;-72.00285714285714;-47.728571428571435;-35.41142857142857;-23.252857142857145;-1.7571428571428573;-47.410000000000004;-48.69857142857143;-9.925714285714287;-14.778571428571427;-27.842857142857145;-1.4642857142857142;-15.355714285714285;-23.344285714285714;-9.114285714285714
2015-04-23;-2.4771428571428573;-6.178571428571429;-2.15;-25.59857142857143;-4.137142857142857;-4.481428571428571;-6.755714285714285;-43.69142857142857;-15.585714285714285;-18.914285714285715;-21.204285714285714;-30.66142857142857;-1.7114285714285715;-23.135714285714283;-18.568214285714287;-5.764285714285714;-10.732857142857142;-40.90428571428571;-27.951428571428572;-12.945714285714287;-10.532857142857141;-38.042857142857144;-9.831428571428571;-35.90428571428571;-30.657142857142855;-73.90857142857143;-30.541428571428572;-4.427142857142857;-12.578571428571427;-13.335714285714285;-5.68;-22.21;-14.728;-18.038571428571426;-18.19857142857143;-19.83857142857143;-30.31714285714286;-64.07142857142857;-21.881428571428575;-15.278571428571427;-44.34285714285714;-57.98857142857143;-13.368571428571428;-35.75;-28.485714285714288;-11.01;-16.942857142857143;-9.985714285714286;-19.740000000000002;-56.91428571428571;-6.692857142857143;-11.998571428571427;-19.587142857142858;-23.321428571428573;-31.092857142857145;-21.428571428571427;-37.965714285714284;-52.871428571428574;-52.050000000000004;-24.27;-23.228571428571428;-37.68857142857143;-27.584285714285716;-21.360000000000003;-14.728571428571428;-23.212857142857143;-16.112857142857145;-13.335714285714285;-14.237142857142857;-51.17857142857143;-26.654285714285717;-33.80428571428571;-13.887142857142859;-9.290000000000001;-23.004285714285714;-1.8057142857142858;-26.564285714285713;-3.7285714285714286;-1.8185714285714287;-14.968571428571428;-19.194285714285716;-7.487142857142857;-12.87142857142857;-31.50714285714286;-11.477142857142857;-21.07714285714286;-0.5228571428571429;-3.154285714285714;-15.025714285714285;-27.464285714285715;-20.69142857142857;-73.16;-5.6899999999999995;-16.797142857142855;-17.77285714285714;-20.485714285714288;-27.687142857142856;-25.13;-26.465714285714284;-18.585714285714285;-39.24;-31.5475;-31.37;-17.56714285714286;-24.580000000000002;-4.0128571428571425;-71.99285714285715;-47.64714285714285;-35.4;-23.21;-1.592857142857143;-47.39142857142857;-48.72428571428571;-9.942857142857141;-14.76142857142857;-27.981428571428573;-1.4942857142857144;-15.587142857142856;-23.731428571428573;-9.114285714285714
2015-04-30;-2.6371428571428575;-5.8500000000000005;-2.1371428571428575;-25.738571428571426;-4.0285714285714285;-4.514285714285714;-6.86;-43.75714285714286;-16.74142857142857;-19.43285714285714;-21.18;-30.83857142857143;-2.2314285714285713;-23.118571428571432;-18.58857142857143;-5.865714285714286;-10.777142857142858;-40.894285714285715;-27.93857142857143;-13.001428571428573;-10.528571428571427;-37.99714285714286;-10.081428571428571;-35.90428571428571;-30.722857142857144;-73.91285714285713;-30.57857142857143;-4.1814285714285715;-12.652857142857142;-13.41;-5.918571428571428;-22.255714285714284;-14.76;-18.038571428571426;-18.2;-20.23428571428571;-30.318571428571428;-64.27428571428571;-21.92571428571429;-15.275714285714285;-44.315714285714286;-57.96999999999999;-13.432857142857143;-35.83714285714286;-28.392857142857142;-11.01;-17.055714285714284;-9.985714285714286;-19.914285714285715;-57.33142857142857;-6.6657142857142855;-11.98;-19.7;-23.322857142857142;-31.125714285714285;-21.405714285714286;-37.95;-52.88714285714286;-52.378571428571426;-24.90142857142857;-23.16142857142857;-37.50285714285714;-27.575714285714287;-21.575714285714287;-14.782857142857141;-23.194285714285716;-16.05;-13.34142857142857;-14.299999999999999;-51.33428571428571;-26.78;-33.90714285714286;-14.301428571428572;-9.331428571428571;-22.994285714285716;-1.8514285714285716;-26.52857142857143;-3.73;-1.8342857142857143;-15.042857142857143;-19.157142857142855;-7.587142857142857;-12.91;-31.545714285714286;-11.487142857142857;-21.080714285714286;-0.5185714285714286;-3.1228571428571428;-14.937142857142858;-27.490000000000002;-20.66;-73.16;-5.691428571428572;-16.995714285714286;-17.851428571428574;-20.595714285714283;-27.669999999999998;-25.16714285714286;-27.22714285714286;-18.552857142857142;-39.47428571428571;-31.564999999999998;-31.852857142857143;-17.672857142857143;-24.59;-3.9857142857142853;-71.96142857142857;-47.63285714285714;-35.392857142857146;-23.18857142857143;-1.48;-47.38;-48.76285714285715;-9.962857142857144;-14.698571428571428;-28.124285714285715;-1.5085714285714287;-15.815714285714288;-24.14428571428571;-9.118571428571428
2015-05-07;-2.652857142857143;-5.725714285714285;-2.067142857142857;-25.854285714285712;-3.847142857142857;-4.541428571428571;-7.005714285714285;-43.82571428571429;-17.85571428571429;-19.93;-21.222857142857144;-31.018571428571427;-2.8200000000000003;-23.142857142857142;-18.60892857142857;-6.0;-10.907142857142857;-40.902857142857144;-27.99857142857143;-13.088571428571429;-10.52;-37.96857142857142;-10.331428571428571;-35.97571428571429;-30.815714285714286;-73.96571428571428;-30.687142857142856;-4.2785714285714285;-12.598571428571429;-13.34;-6.135714285714286;-22.34857142857143;-14.848571428571429;-18.038571428571426;-18.232857142857142;-20.51571428571429;-30.349999999999998;-64.47428571428571;-22.02;-15.27142857142857;-44.34285714285714;-57.98714285714285;-13.522857142857143;-35.80285714285714;-28.315714285714286;-11.02;-17.194285714285716;-10.028571428571428;-20.054285714285715;-57.70857142857143;-6.661428571428572;-11.98;-19.805714285714284;-23.344285714285714;-31.22;-21.434285714285714;-37.97714285714286;-52.91142857142857;-52.660000000000004;-25.047142857142855;-23.197142857142858;-37.449999999999996;-27.575714285714287;-21.385714285714283;-14.84142857142857;-23.217142857142857;-16.034285714285712;-13.37142857142857;-14.37857142857143;-51.52428571428572;-26.891428571428573;-34.11;-14.727142857142857;-9.434285714285716;-23.004285714285714;-1.8828571428571428;-26.525714285714287;-3.757142857142857;-1.8457142857142856;-15.148571428571428;-19.135714285714283;-7.7299999999999995;-12.682857142857143;-31.57857142857143;-11.48857142857143;-21.084285714285716;-0.5214285714285715;-3.16;-14.981428571428571;-27.542857142857144;-20.671428571428574;-73.17;-5.662857142857143;-17.112857142857145;-17.954285714285714;-20.764285714285712;-27.68;-25.255714285714284;-27.63;-18.53857142857143;-39.75714285714286;-31.565714285714282;-32.30142857142857;-17.80142857142857;-24.622857142857146;-4.197142857142857;-71.94428571428571;-47.72571428571428;-35.40571428571428;-23.18285714285714;-1.8357142857142856;-47.402857142857144;-48.87285714285714;-9.991428571428571;-14.751428571428573;-28.294285714285714;-1.5114285714285713;-16.05;-24.587142857142858;-9.13
2015-05-14;-2.77;-5.621428571428572;-2.077142857142857;-26.0;-3.68;-4.601428571428571;-7.167142857142857;-43.91142857142857;-18.827142857142857;-20.427142857142858;-21.270000000000003;-31.185714285714287;-3.447142857142857;-23.16142857142857;-18.629285714285714;-6.147142857142858;-11.028571428571428;-40.902857142857144;-28.042857142857144;-13.205714285714285;-10.54857142857143;-37.941428571428574;-10.565714285714284;-35.932857142857145;-30.897142857142857;-73.98857142857143;-30.77;-4.752857142857144;-12.678571428571429;-13.348571428571429;-6.410000000000001;-22.439999999999998;-14.881428571428572;-18.037142857142857;-18.26;-20.877142857142854;-30.385714285714283;-64.66714285714286;-22.132857142857144;-15.27142857142857;-44.371428571428574;-57.98714285714285;-13.605714285714285;-35.885714285714286;-28.23;-11.025714285714285;-17.327142857142857;-10.032857142857143;-20.244285714285716;-57.980000000000004;-6.621428571428572;-11.992857142857144;-19.927142857142858;-23.385714285714283;-31.28857142857143;-21.424285714285713;-38.037142857142854;-52.92857142857143;-52.86857142857143;-25.169999999999998;-23.18;-37.332857142857144;-27.572857142857142;-21.775714285714287;-14.891428571428573;-23.217142857142857;-15.978571428571428;-13.388571428571428;-14.441428571428572;-51.744285714285716;-26.99857142857143;-34.339999999999996;-15.12857142857143;-9.54857142857143;-22.99142857142857;-1.94;-26.524285714285718;-3.9;-1.8728571428571428;-15.288571428571428;-19.108571428571427;-7.897142857142858;-12.549999999999999;-31.625714285714285;-11.512857142857143;-21.11285714285714;-0.5314285714285715;-3.152857142857143;-14.941428571428572;-27.571428571428573;-20.65285714285714;-73.17;-5.677142857142857;-17.231428571428573;-18.092857142857145;-20.95;-27.671428571428574;-25.33857142857143;-28.445714285714285;-18.512857142857143;-40.03285714285715;-31.61285714285714;-32.614285714285714;-17.92142857142857;-24.62714285714286;-4.255714285714285;-71.94571428571429;-47.83428571428572;-35.39857142857143;-23.157142857142855;-1.8885714285714283;-47.40571428571428;-48.93714285714286;-10.015714285714285;-14.83;-28.454285714285714;-1.5371428571428571;-16.268571428571427;-25.034285714285716;-9.147142857142857
2015-05-21;-2.8457142857142856;-5.695714285714286;-2.1542857142857144;-26.15857142857143;-3.6685714285714286;-4.6814285714285715;-7.371428571428572;-44.021428571428565;-19.662857142857142;-20.90857142857143;-21.3;-31.345714285714287;-4.098571428571428;-23.20285714285714;-18.649642857142858;-6.295714285714285;-11.215714285714286;-40.934285714285714;-28.15142857142857;-13.36;-10.581428571428571;-37.93285714285714;-10.838571428571429;-35.97714285714286;-31.009999999999998;-74.02285714285713;-30.924285714285713;-5.0200000000000005;-12.725714285714286;-13.384285714285713;-6.701428571428572;-22.56142857142857;-14.954285714285714;-18.04;-18.314285714285713;-21.330000000000002;-30.41857142857143;-64.85142857142857;-22.235714285714288;-15.272857142857143;-44.41428571428571;-58.0;-13.700000000000001;-35.97714285714286;-28.19142857142857;-11.038571428571428;-17.472857142857144;-10.062857142857142;-20.454285714285714;-58.30714285714286;-6.62;-12.022857142857143;-20.032857142857146;-23.43;-31.372857142857146;-21.447142857142858;-38.089999999999996;-52.94857142857143;-53.075714285714284;-25.30857142857143;-23.205714285714286;-37.29571428571428;-27.572857142857142;-22.065714285714286;-14.947142857142856;-23.25142857142857;-15.972857142857142;-13.415714285714285;-14.521428571428572;-52.005714285714284;-27.09714285714286;-34.607142857142854;-15.52;-9.715714285714286;-22.99857142857143;-2.004285714285714;-26.541428571428572;-4.027142857142857;-1.9328571428571428;-15.462857142857143;-19.09142857142857;-8.097142857142858;-12.66;-31.675714285714285;-11.532857142857141;-21.16857142857143;-0.55;-3.18;-14.89;-27.641428571428573;-20.665714285714284;-73.17;-5.7057142857142855;-17.245714285714286;-18.27;-21.134285714285713;-27.74142857142857;-25.45;-29.177142857142858;-18.49857142857143;-40.332857142857144;-31.684285714285714;-32.887142857142855;-18.054285714285715;-24.67571428571429;-4.392857142857143;-71.96;-47.99;-35.40571428571428;-23.155714285714286;-2.9857142857142853;-47.43;-49.042857142857144;-10.044285714285715;-14.948571428571428;-28.611428571428572;-1.5942857142857143;-16.482857142857142;-25.485714285714288;-9.171428571428573
2015-05-28;-3.0028571428571427;-5.79;-2.16;-26.315714285714286;-3.6157142857142857;-4.76;-7.582857142857143;-44.12428571428571;-20.352857142857143;-21.357142857142858;-21.33142857142857;-31.5;-4.731428571428571;-23.23857142857143;-18.67;-6.388571428571429;-11.372857142857143;-40.94714285714286;-28.31714285714286;-14.14857142857143;-10.632857142857144;-37.91571428571428;-11.107142857142858;-35.955714285714286;-31.101428571428574;-74.03142857142858;-31.054285714285715;-5.2700000000000005;-12.768571428571429;-13.42;-6.895714285714285;-22.681428571428572;-14.987142857142857;-18.04;-18.364285714285717;-21.81142857142857;-30.424285714285713;-65.02;-22.32857142857143;-15.28;-44.441428571428574;-57.99571428571429;-13.79142857142857;-36.10857142857143;-28.147142857142857;-11.05;-17.61857142857143;-10.06857142857143;-20.681428571428572;-58.60142857142857;-6.598571428571428;-12.045714285714284;-20.197142857142858;-23.467142857142854;-31.412857142857142;-21.444285714285716;-38.15714285714286;-52.964285714285715;-53.25;-25.425714285714285;-23.215714285714284;-37.220000000000006;-27.57;-22.41857142857143;-15.0;-23.27;-16.045714285714286;-13.44;-14.59142857142857;-52.28142857142857;-27.175714285714285;-34.86142857142857;-15.881428571428572;-9.884285714285713;-22.99857142857143;-2.07;-26.555714285714284;-4.094285714285714;-1.9914285714285713;-15.625714285714285;-19.065714285714286;-8.308571428571428;-12.671428571428573;-31.71857142857143;-11.56;-21.19;-0.7528571428571428;-3.164285714285714;-14.897142857142857;-27.701428571428572;-20.658571428571427;-73.17;-5.738571428571428;-17.431428571428572;-18.458571428571428;-21.291428571428572;-27.83142857142857;-25.55857142857143;-29.525714285714287;-18.472857142857144;-40.61714285714286;-31.784285714285716;-33.15;-18.178571428571427;-24.708571428571428;-4.2628571428571425;-71.97428571428571;-48.14714285714285;-35.4;-23.150000000000002;-3.282857142857143;-47.43;-49.121428571428574;-10.038571428571428;-15.1;-28.775714285714287;-1.4885714285714287;-16.724285714285713;-25.962857142857143;-9.192857142857141
2015-06-04;-2.9857142857142853;-5.8;-2.198571428571429;-26.472857142857144;-3.6785714285714284;-4.855714285714286;-7.827142857142857;-44.237142857142864;-21.055714285714284;-21.802857142857142;-21.407142857142855;-31.650000000000002;-5.381428571428572;-23.327142857142857;-18.697142857142858;-6.5442857142857145;-11.578571428571427;-40.98428571428571;-28.48428571428571;-14.575714285714286;-10.675714285714287;-37.93;-11.364285714285714;-35.99285714285714;-31.222857142857144;-74.07428571428571;-31.254285714285714;-5.57;-12.802857142857144;-13.421428571428573;-7.061428571428571;-22.845714285714287;-15.045714285714284;-18.047142857142855;-18.448571428571427;-22.358571428571427;-30.48428571428571;-65.19714285714285;-22.451428571428572;-15.28;-44.52428571428572;-58.02285714285715;-13.901428571428571;-36.26571428571429;-27.834285714285716;-11.05;-17.78142857142857;-10.114285714285714;-20.895714285714288;-58.910000000000004;-6.58;-12.105714285714285;-20.330000000000002;-23.509999999999998;-31.47714285714286;-21.47142857142857;-38.25571428571429;-52.87571428571429;-53.49571428571429;-25.571428571428573;-23.314285714285713;-37.26;-27.572857142857142;-22.724285714285713;-15.049999999999999;-23.315714285714286;-16.134285714285713;-13.527142857142858;-14.677142857142856;-52.58428571428572;-27.25714285714286;-35.17857142857143;-16.24142857142857;-10.097142857142858;-23.044285714285714;-2.1414285714285715;-26.599999999999998;-4.211428571428572;-2.084285714285714;-15.794285714285715;-19.054285714285715;-8.551428571428572;-12.945714285714287;-31.767142857142858;-11.577142857142858;-21.24857142857143;-0.9942857142857143;-3.192857142857143;-14.971428571428572;-27.79;-20.73857142857143;-73.17142857142858;-5.772857142857142;-17.505714285714284;-18.662857142857145;-21.497142857142855;-28.01142857142857;-25.71;-29.825714285714287;-18.47;-40.92428571428571;-31.915714285714284;-33.38285714285714;-18.31142857142857;-24.794285714285714;-4.204285714285715;-72.00571428571428;-48.378571428571426;-35.401428571428575;-23.2;-3.404285714285714;-47.46142857142858;-49.23571428571428;-10.105714285714285;-15.335714285714285;-28.952857142857145;-1.5642857142857145;-16.995714285714286;-25.945714285714285;-9.222857142857142
