date_mesure;06211X0041_P3CAPT;07223C0113_S;07208X0197_F1C;06003X0088_P;05794X0021_PZ1;04992X0011_SONDAG;04994X0204_S;05002X0114_SONDAG;03462X0043_F;03182X0027_PZ;03107X0008_F;04915X0009_F1AEP1;02551X0022_FAEP;05696X0002_FAEP;01815X0006_FAEP;03787X0109_60A;03795X0037_55;03078X0014_214;00115X0011_P1;00632X0023_P;00263X0006_P1;00801X0005_S1;02584X0024_FCH7;02218X0033_P6;02182X0004_P2;02203X0002_S1;01551X1013_S1;07545X0002_F1;09258X0005_F;08754X0028_P;08031X0302_P1;08046X0005_F2;09508X0063_F;01168X0065_P;01011X0045_P;00583X0005_S1;09916X0098_LANSAR;10912X0111_BAR4;09914X0370_PERRIE;10897X0010_F3;09406X0643_P130;09668X0106_16;05082X0181_PZ;05865X0126_S;04851X0091_PZ
2012-02-23;-0.04883312267395891;-1.1748258603107111;0.4835031499906611;-0.4256349913991443;-1.1178401188904143;0.13344862475091102;0.09810794816604326;0.13707590072512996;0.20891935196198305;-0.1292989472932514;-0.04710969330215246;0.6315779430454111;-1.4649706656916872;-0.00417677504445068;-1.348230350494398;-0.010961752350430195;-1.1842607898589903;0.27779030624673734;0.10202597662006176;-1.0220774724700457;-0.5052412442357166;-1.4502624606474224;-1.0075907244224467;-0.015283843600281602;-1.2122054405115572;-0.20267182334891976;-1.5218270521549513;0.22742249386029534;-1.0773798472256721;0.06730716503088986;-0.7032106041638571;0.8833240485836713;0.17929505216429795;-0.3136704457797327;-0.7665097677441178;-1.409593068804042;0.014657774154488773;1.1043683590655697;0.2811149544694541;-0.7955250285551441;0.11681830097908737;-1.1749464545652757;0.41523750219780453;-0.21529339384869353;-0.9749387194691932
2012-03-01;-0.005691345153980601;-1.2027553233517647;0.48803820065039555;-0.5685163396138019;-1.1290089629011115;0.025716610261350713;0.09556941840046493;0.12380284520823015;0.08509543841941031;-0.08712184149826888;-0.15586253657849783;0.5857503276966681;-1.4874474140935903;0.07304187051741078;-1.3514989626511464;-0.1201923904776487;-1.2415352380456244;0.37691301061900445;0.28129024867238717;-1.0265817558554289;-0.4559431145390514;-1.3885155577385273;-0.9892594973394971;0.00624115601490647;-1.0845058465718882;-0.25034485904041465;-1.5535775188358036;0.24885862405787873;-1.0876853619205253;-0.010577253070547955;-0.710370535120056;0.8426440560278939;0.18302498765368294;-0.3136704457797327;-0.718682597643193;-1.4047678582351804;0.011834388013410824;1.1760108097233535;0.25584193927544246;-0.7911786940744183;0.04349191253801751;-1.414793955243143;0.39268524567616386;-0.17352555801896907;-0.9685471301857268
2012-03-08;-0.08118945581394237;-1.2190475101257103;0.44268769405309616;-0.7085111959453353;-1.1602817261310594;0.00959922226684802;0.06510706121351552;0.26316992813568135;-0.014762556372988527;-0.11330073475032705;-0.14674553175293611;0.5445054738827999;-1.520298046373296;0.10329247393339837;-1.3920297533948314;-0.20956291258173582;-1.2988096862322556;0.0052028692230022345;0.7814194601961432;-1.016447118238325;-0.19561439456192314;-1.363255461093997;-0.9532759775100158;0.12135311047874404;-1.5953042223304374;-0.13002719753331599;-1.6488289188783607;0.18812292183139168;-1.0945557050504244;-0.09587923480069485;-0.7366236152927831;0.9053590445513866;0.18488995539837774;-0.26661835124736455;-0.6421591254817091;-1.4071804635196112;-0.019222859538437827;1.2797688417104878;0.24612154881620732;-0.7922652776946052;-0.02983447590305234;-1.6366528933701694;0.34507492635269993;-0.1419174660397185;-0.9941134873195764
2012-03-15;-0.21780508462720533;-1.2283573311393938;0.4245474914141697;-0.7951059524390668;-1.1759181077460332;0.143628027694807;0.0397217635577196;0.19680465055118032;-0.10663191158199481;-0.07694116078913503;-0.21577428257504777;0.47118128932481135;-1.5358588721900088;0.10090426840055719;-1.4024893122964286;-0.29893343468582295;-1.3847213585122051;-0.1187005112423311;0.7589661574340343;-0.983791063694322;0.07595775850391837;-1.3127352678049085;-0.953275977510009;0.11854550183328448;-1.0589659277840051;-0.1459182094304772;-1.6488289188783607;0.1416779730699606;-1.063639160965865;-0.15521974383036286;-0.7581034081613797;0.8426440560278939;0.20913453607938945;-0.3136704457797327;-0.7378134656835617;-1.397530042381888;-0.0785139685010607;1.2995322763747044;0.1858551279689489;-0.7846591923533083;-0.007517748986204671;-1.7265957061243733;0.3074878321499657;-0.12498455962226238;-0.9749387194691932
2012-03-22;-0.24177273880496958;-1.2399946074065005;0.4064072887752432;-0.8412898225690577;-1.1893207205588687;0.4897277277872581;0.016874995667508323;0.23662381710188124;-0.17852966783252033;-0.04930788457862787;-0.32127105269940714;0.36577777402270323;-1.5583356205919119;0.03960699305763626;-1.4475961600595628;-0.3783738987783485;-1.4419958066988365;-0.19304253952153197;0.6528561943808403;-1.0141949765456335;0.2558526879233294;-1.3239619774247013;-0.9437708968003355;-0.035872973666984706;-1.3526749938451044;-0.31617905118581613;-1.6699958966656132;0.12738721960490462;-1.0567688178359658;-0.19230756197390478;-0.7867431319861736;0.8256940591296553;0.2221893102922392;-0.39365900648475544;-0.7856406357844865;-1.3951174370974573;-0.12933491904044972;1.2723575537114074;0.15474987849939711;-0.7629275199496582;-0.02146570330923484;-1.6306567058532213;0.2573717065463201;-0.1114382344882979;-0.9941134873195764
2012-03-29;-0.338242546870476;-1.2702515257009743;0.4290825420739041;-0.9134521196471673;-1.2116584085802604;0.264932579442896;-0.013587361519444252;0.19680465055118032;-0.2644075433539825;-0.03912720386949313;-0.413092315585424;0.2374604510462234;-1.5652515431771108;0.007764252619755209;-1.465900388137356;-0.4478843048593042;-1.3847213585122051;-0.24260389170766442;0.5405896805702939;-1.016447118238325;0.3786655724308119;-1.273441784135627;-0.9750018762749868;-0.1959066664581742;-0.637557267783237;-0.341150641309925;-1.5641610077294035;0.013061191884457956;-1.0018060727967462;-0.24052172556050974;-0.8153828558109675;0.7917940653331718;0.28559821361180954;-0.4736475671897797;-0.7856406357844865;-1.3838586124367829;-0.17168571115661016;1.3588225803673528;0.11198016047876147;-0.7031654208395774;-0.1804723825917704;-1.4087977677261947;0.1345871988173873;-0.09111874678735048;-1.0963789158549593
2012-04-05;-0.5395708419637059;-1.2911986229817631;0.3746619341571359;-0.9928306464330888;-1.2071908709759809;0.10291041591922515;-0.05674236753429163;0.33617173347863205;-0.3482882589795975;-0.08421307558137271;-0.4847259249291246;0.12747417420924093;-1.587728291579014;-0.0256706248400193;-1.45478710680441;-0.5405648463005827;-1.2128980139523087;-0.31694591998686533;0.42940961689339796;-1.0265817558554289;0.4193149074438527;-1.1752080749623948;-0.9553127805192286;-0.4167718799009857;-0.7269469835409545;-0.42060570079574233;-1.5218270521549513;0.0416426988145699;-0.9846302149719938;-0.24793928918921765;-0.8487958669398951;0.9155290426903314;0.3005179555693541;-0.5206996617221464;-0.7665097677441178;-1.3766207965834905;-0.18862602800307257;1.3637634390334068;0.09642753574398498;-0.6738276630946305;0.0945015740622397;-1.2379064234932184;0.07945946065337738;0.10191638637164598;-1.1539032194061092
2012-04-12;-0.5521538604070336;-1.2237024206325535;0.43361759273362727;-1.041901008446203;-1.193788258163148;-0.01160786719960056;-0.1024359033147205;0.462265760889184;-0.368259857938077;-0.14675154279462474;-0.501657505319454;0.1641362664882352;-1.594644214164213;-0.11323816104419318;-1.512314680763189;-0.6034552137071598;-1.0124374452990936;-0.29216524389379905;0.3146080527710001;-1.035590322626184;0.40720659488677613;-1.1415279461030023;-0.9648178612289022;-0.6207914414710386;-0.8035667399047305;-0.49552047116809145;-1.5535775188358036;0.40962960053975705;-0.9811950434070398;-0.2145602528600297;-0.8774355907646889;0.9019690451717376;0.3378173104632179;-0.5771621751609858;-0.7856406357844865;-1.375816594822011;-0.23662359240138717;1.2945914177086502;0.08670714528475104;-0.6607886596524318;0.18058037788436324;-1.2049273921500054;0.09449429833447091;0.15497282647967428;-1.1922527551068756
2012-04-19;-0.5248906537798256;-1.1119845684683434;0.3565217315182094;-1.0433442543877647;-1.1647492637353387;0.128358923278963;-0.13797532003282656;0.4689022886476336;-0.3442939391879006;-0.07694116078913413;-0.4202556765197938;0.3795260586273262;-1.5998311561031142;-0.1355280793507095;-1.4992402321361953;-0.6233153297302912;-0.8978885489258285;-0.16826186342846355;0.24797244457377338;-1.0423467477042534;0.3795304518991741;-1.0685543335743284;-0.9458076998095551;-0.7228012222560657;-0.4715477956617434;-0.44330714636312835;-1.4794930965804989;0.7490349953348322;-0.9296674699327826;0.623624437184021;-0.8750489471126222;0.9595990346257556;0.44225550416603926;-0.5489309184415676;-0.7091171636230056;-1.369382980730198;-0.32979533505693664;1.252594119047191;0.0633782081825857;-0.6314509019074849;0.17101606634857222;-1.138969329463594;0.2498542877057729;0.053375387974939285;-1.2050359336737926
2012-04-26;-0.49762744715261653;-1.0980198369478165;0.30210112360144675;-0.8340735928612467;-1.1558141885267827;0.5007554143098117;-0.16589914745420398;0.19016812279273068;0.27482562852496695;0.3142878550333032;0.9883215690295236;0.7782263121613883;-1.5998311561031142;-0.28280075387591086;-1.5247354069588357;-0.6266253490674785;-0.8119768766458788;-0.019577806870063993;0.22660559194531313;-1.0682463771701844;0.3008264202781824;-1.0320675273099775;-0.991975234685121;-0.6048816591467696;-1.3143651156632163;-0.2753164491645348;-1.6276619410911082;1.1813302876527696;-0.8609640386337559;1.5434023271438635;-0.6697975930349296;0.9528190358664598;0.6119675689331189;-0.42189026320417666;-0.4795467471385657;-1.3782292001064418;-0.36932274103201734;1.2278898257169206;0.03616111489672655;-0.6031997277827247;0.19970900095594674;-0.8241694848238915;0.5605742664483773;-0.25141692753926603;-1.0068966658864933
2012-05-03;-0.47036424052540854;-1.0724178291601845;0.2748908196430626;-0.6911922446465891;-1.140177806911806;1.768939364403473;-0.15320649862630287;-0.23456965374807415;1.1316072238437402;0.8742252940356761;1.42984508843888;0.8240539275101308;-1.5790833883475175;-0.051940885701272255;-1.5103535134691397;-0.620005310393104;-0.7833396525525632;0.0052028692230022345;0.23421074288086655;-1.0772549439409425;0.2489336521764294;-1.009614108070392;-0.9777176136206039;-0.14724144993687657;-1.1483556435417226;-0.10732575196592994;-1.6276619410911082;1.106303831961227;-0.7956957788996916;1.4988969453716137;-0.2760013904440074;1.0460440188067848;0.6921611819549239;-0.31837565523296907;-0.4891121811587501;-1.357319954308044;-0.4088501470070999;1.116720505730705;0.016720333978257444;-0.5619095502157659;0.35752014129650883;-0.3594649522605219;0.6081845857718408;-0.32930829705956305;-0.8407153445165261
2012-05-10;-0.15893453405306823;-1.0700903739067642;0.24314546502494405;-0.585835290912548;-1.1267751940989705;0.896903845543082;-0.1481294390951462;-0.16820437616357362;1.2454453379070731;1.1345598435978188;1.598509677711776;0.5261744277433034;-1.5998311561031142;0.13354307734938595;-1.5456545247620284;-0.6365554070790441;-0.7833396525525632;-0.019577806870063993;0.24181589381642;-1.089641723250735;0.20914919663175296;-1.071361010979273;-0.9960488407035535;-0.15192079767930958;-1.5059145065726565;-0.2821268828347371;-1.6911628744528129;0.8919425299853903;-0.6788999456913616;1.1799417093371523;-0.24497502296714743;0.7900990656433483;0.6231573754012785;-0.36542774976533576;-0.6325936914615277;-1.351690541977711;-0.5387259094966539;0.9363791644197323;-0.004664525032061586;-0.5434376286726548;0.22840193556332275;-0.09563270151486943;0.5154697534050963;-0.2672209735288915;-0.8598901123669094
2012-05-17;0.15249517241927096;-1.0817276501738695;0.2748908196430626;-0.44295394269789135;-1.1111388124839994;0.5516524290292896;-0.1354367902672514;-0.28102534805722473;1.1535759826980683;1.1054721844288635;1.1270302853041447;0.3932743432319488;-1.596373194810519;0.19006394162662651;-1.4286382095504193;-0.6531055037649842;-0.7833396525525632;0.27779030624673734;0.24109159372732086;-1.0997763608678388;0.24201461642952943;-1.062940978764411;-0.9546338461828244;-0.21836753562184955;-0.6247873083892954;-0.21629269068934687;-1.5535775188358036;0.8419248928576943;-0.4796599949242148;0.9685411459189615;-0.25929488487954366;0.849424054787192;0.6324822141247433;-0.37954337812504485;-0.6517245595018963;-1.3267602873719235;-0.4709646421107989;1.017903332409624;-0.024105305950530686;-0.4695499425001885;0.0897194182943442;0.23115951815872582;0.39519105195634596;-0.24690148582794408;-0.8343237552330597
2012-05-24;1.842214791951735;-1.0119039925712383;0.21140011040683676;0.08383082597231072;-1.0977361996711639;0.6644741449908;-0.13289826050166992;-0.314207986849475;0.8819622368627462;0.9396725271658233;0.5546126251849353;0.2374604510462234;-1.5704384851160123;0.11443743308665653;-1.4959716199794453;-0.6928257358112511;-0.668790756179298;0.02998354531606846;0.20197938891590414;-1.139188840489911;0.26796100048040594;-1.1022344624337206;-0.9933331033579296;-0.09670449431860671;-1.3654449532391093;-0.14818835398721128;-1.7017463633464391;0.7740438138986799;-0.4384379361448022;0.8016459642730227;-0.29270789600847114;0.7443340740180986;0.638077117358823;-0.5206996617221464;-0.6517245595018963;-1.331585497940785;-0.38626305787848153;0.8869705777591913;-0.059098711603777485;-0.45977068991853953;0.25231271440280173;0.40804704990865404;0.3099936384301486;-0.21190681256520222;-0.8215405766661428
2012-05-31;1.533032053058559;-1.0212138135849218;0.21593516106655994;-0.0734829816579679;-1.1200738876925527;0.31413302700505963;-0.13289826050166992;-0.2876618758156749;0.6203342905066629;0.785507933570365;0.13523040320908625;-0.15207427941808963;-1.5669805238234171;0.11602957010855197;-1.4273307646877202;-0.7126858518343784;-0.6115163079926665;-0.14348118733539733;0.14838118232248146;-1.1560799031850815;0.2999615408098202;-1.1471413009129057;-0.9716072045929586;-0.2258544920097421;-0.9312663338443361;-0.279856738278003;-1.5747444966230297;0.4560745493011881;-0.39378070580043567;0.6050805281122501;-0.33805412539772883;0.6053440994525238;0.6231573754012785;-0.6289194791465904;-0.5417220682697657;-1.321935076803062;-0.5697831570485026;0.7436856764436242;-0.10770066389995325;-0.40978784339011853;-0.0011415412956763409;0.6269078942772083;0.26739493166704936;-0.12159797833877108;-0.7959742195322931
2012-06-07;0.9829743896788437;-0.9211332376878169;0.1796547557887182;-0.12255334367108388;-1.0508270548262424;0.10375869949788173;-0.13289826050166992;-0.22793312598962398;0.47454161810976214;0.6589766161854128;-0.03603904458539799;0.012905135837384459;-1.5859993109327077;0.19404428418135916;-1.3645734112781418;-0.6762756391253069;0.018502622060293725;-0.09391983514926487;0.08464277448165572;-1.177475249265632;0.288718107721108;-1.1078478172436101;-0.9716072045929586;-0.3971186193827687;-0.816336699298672;-0.3275297739694979;-1.6594124077719605;0.4632199260337161;-0.34225313232616994;0.45672925553808125;-0.3714671365266556;0.530764113100265;0.6119675689331189;-0.6477403169595374;-0.4173714260073628;-1.3106762521423876;-0.6008404046003529;0.627575497791354;-0.15824669428797533;-0.37827691840479793;-0.025052320135156837;0.8787477699889681;0.1370930050975702;-0.08886102593168985;-0.7959742195322931
2012-06-14;0.7924315389656075;-0.7768310119757111;0.17058465446926058;-0.21780757581418805;-1.073164742847634;-0.14224353831292683;-0.1455909093295647;-0.062019932028372145;0.36070350404642665;0.5077207885068498;-0.22228642887902053;0.2695397817903437;-1.5894572722253115;0.13354307734938595;-1.4051042020218285;-0.6431754457534185;0.9348937930464134;-0.09391983514926487;-0.012775587502335201;-1.2045009495779089;0.2264467859990029;-1.1246878816733064;-0.9933331033579296;-0.5169099215890393;-1.3015951562692747;-0.2094822570191333;-1.6594124077719605;0.6918719814746089;-0.33881796076122456;0.36030092836487243;-0.38340035478698653;0.4273691320209951;0.6212924076565837;-0.5395204995350918;-0.4317195770376409;-1.31389305918829;-0.7307161670899069;0.5213470364711921;-0.21656903704338748;-0.3543720787607851;-0.1254775912609669;1.0226562703956907;0.041872366450643135;-0.0696703986585731;-0.8279321659496092
2012-06-21;0.2963010974858631;-0.7419191831743955;0.1297691985316844;-0.2495589865285561;-1.1223076564946939;-0.3135968212018371;-0.17351473675094212;0.08398367865752973;0.24486823008724645;0.3826438540803457;-0.3134564771346395;0.11372588960461828;-1.5998311561031142;0.034034513481008166;-1.3273112326912053;-0.6365554070790441;0.9348937930464134;-0.26738456780073067;-0.09969159819437079;-1.1786013201119778;0.1563915490616356;-1.1246878816733064;-0.9974067093763621;-0.32224905550385;-1.2760552374813283;-0.0006289577992696876;-1.7123298522400654;0.30959432628436634;-0.4659193086644078;0.23791112849118248;-0.4168133659159118;0.23244416769122772;0.5448287301241636;-0.49246840500272665;-0.3121516517853288;-1.305851041573518;-0.8380048404508427;0.4002959991528683;-0.2768354578906459;-0.34676599341949893;-0.421971248870509;1.0166600828787462;-0.031213650054674216;-0.049350910957626025;-0.8598901123669094
2012-06-28;-0.0704040114339475;-0.6814053465854494;0.16151455314979732;-0.2769806594182383;-1.1625154949332004;-0.4119977163261601;-0.19636150464115654;0.16362201175893004;0.1430130753990004;0.2939264936150346;-0.4072313839118482;-0.39496064076642623;-1.6119340206272232;0.0021917730431251343;-1.31750539622096;-0.6762756391253069;1.1067171376063125;-0.26738456780073067;-0.19855856035656178;-1.1605841865704618;0.0742279995671939;-1.0124207854753227;-0.9858648256574689;-0.3961827498342826;-0.9951161308141706;-0.24807471448368057;-1.6488289188783607;0.07022420574468129;-0.9331026414977279;0.08585107410266198;-0.431133227828311;0.2832941583859478;-0.7270792717565949;-0.46894235773654186;-0.29302078374496004;-1.2913754098669412;-0.8634153157205371;0.3113605431638951;-0.34293411301344445;-0.3141684848140023;-0.6945541276405706;0.947703926433859;-0.0984527852395653;0.27688975268535615;-0.8982396480676759
2012-07-05;-0.10635549270059666;-0.5115011130857132;0.11162899589276351;-0.2668779378273031;-1.1089050436818584;-0.47392241756819475;-0.20397709393789154;0.24989687261878105;0.08908975821110471;0.22120734569264874;-0.44565304710528786;-0.47745034839416345;-1.6344107690291263;-0.08298755762820559;-1.2998548905745155;-0.6100752523815384;1.479001050819424;-0.26738456780073067;-0.2901825216277489;-1.1718448950339087;0.025794749338890904;-0.7233330127655574;-0.9987645780491741;-0.44765557500103975;-1.0972758059658931;0.26270781078232497;-1.6594124077719605;-0.09411945910346073;-0.9021860974131685;-0.05879141665715292;-0.4693195262613691;0.2815991586961244;-1.0441237883544394;-0.4595319388300691;-0.2643244816844039;-1.2905712081054617;-0.7617734146417556;0.1483122071841116;-0.3973682995851628;-0.3098221503332766;-0.7567221526232152;0.8787477699889681;-0.1861560050459452;0.4868577922618084;-0.9493723623353435
2012-07-12;-0.2897080471605014;-0.4952089263117662;0.09802384391357145;-0.2827536431844876;-1.1357102693075294;-0.6469722676144182;-0.21920827253136782;0.375990900029333;0.015194842064730749;0.23865994119402117;-0.4938429297546863;-0.24372951011557514;-1.6413266916143254;-0.1960292861826847;-1.256709210105431;-0.5670450009980884;1.3071777062595273;-0.5895333570106004;-0.346315778533023;-1.123423848641081;-0.001016514180348895;-0.5380923040389137;-0.9980856437127663;-0.1996501446521199;-1.2505153186933817;0.9755332015979806;-1.490076585474099;-0.29061731924797785;-1.0911205334854792;-0.1737636529021338;-0.5170523993026928;0.212104171413338;-1.450686756697556;-0.24779751343441903;-0.17823557550273864;-1.2849417957751204;-0.9452935138117783;-0.17531403544242868;-0.46346695470796134;-0.3217745701552776;-1.0627801217685482;0.8577611136796588;-0.18114439248558095;0.36155428477263524;-0.9941134873195764
2012-07-19;-0.5952956379270108;-0.5510678523938691;0.06174343863572971;-0.3606889240288456;-1.1759181077460332;-0.7920287595649298;-0.2572862190150522;0.5551771495074846;-0.07467735324842832;0.31865100390864654;-0.5583131781640179;-0.5782711021613973;-1.658616498077327;-0.3361373441093625;-1.3050846700253134;-0.6729656197881198;0.8489821207664663;-0.6390947091967328;-0.43938833998241106;-1.0907677940970808;-0.04339560813011308;-0.6110659165676017;-0.9851858913210646;-0.1350751458065522;-1.2632852780873867;0.757599324151158;-1.2995737853889846;-0.6014412071129406;-1.4758597487599827;-0.3184061436619475;-0.5623986286919512;0.22227416955228288;-1.5445567998471132;-0.28073397960707513;-0.3312825198256975;-1.2825291904906977;-1.1118732961353368;-0.3976526754148607;-0.5373419221981488;-0.30873556671308977;-1.2205912621091117;1.0106638953618017;-0.22374309924868022;0.3762294703344304;-1.0452462015872759
2012-07-26;-0.8217899699068938;-0.6232189652499234;0.03453313467734558;-0.4400674508147671;-1.245164940612349;-1.0091893557013698;-0.28521004643642645;-0.44693854201847655;-0.19250978710345698;0.286654578822796;-0.6247370704645397;-0.8853161249979734;-1.6793642658329326;-0.5271937867366489;-1.2946251111237177;-0.8119864319500312;0.734433224393201;-0.6638753852897991;-0.5266665007189971;-1.1268020611801157;-0.08836934048496718;-0.7205263353606127;-0.9675335985745261;-0.2791990562734716;-1.0078860902081122;0.21957506420430956;-1.024403074154966;-0.6764676628044841;-1.520516979104332;-0.45933985260740734;-0.6125181453853402;0.0934541931256508;-1.6384268429966724;-0.37954337812504635;-0.4221541430174535;-1.2849417957751204;-1.1909281080855;-0.592816592723995;-0.61510504587203;-0.3152550684341891;-1.3449273120744007;1.1066028956329463;-0.34903341325779436;0.7273050633896814;-1.1027705051384098
2012-08-02;-0.9871667837334757;-0.6930426228525531;0.016392932038419076;-0.5237757154253745;-1.3010091606658267;-1.1304939074494589;-0.3182109333889574;0.8206382598454878;-0.30035642147924585;0.18921092060679917;-0.6833463872002948;-1.1144542017416872;-1.7087569368200433;-0.6450119263568083;-1.3135830616328612;-0.924527089414441;0.9062565689530977;-0.738217413569;-0.5980100594953762;-1.1954923828071509;-0.1497757827387079;-0.7766598834596046;-0.9716072045929586;-0.454206661840445;-1.2122054405115572;-0.13002719753331599;-0.8550672518570516;-0.8193751974550427;-1.5892204104033587;-0.589147216109804;-0.6674109493828628;0.23413916738104906;-1.7322968861462293;-0.44071110101712363;-0.37910968992662236;-1.2953964186743232;-1.2784530784588937;-0.8324482380276158;-0.7006444819133001;-0.3217745701552776;-1.4357882716644228;1.217532364696456;-0.4718179209867263;1.0140356120586;-1.1539032194061092
2012-08-09;-1.0806406350267614;-0.7279544516538702;0.016392932038419076;-0.6002677503281699;-1.3680222247300016;-1.2467087577255997;-0.3613659394038079;0.9799149260482894;-0.41020021575088444;0.08740411351545807;-0.728280196697708;-1.3206784708110302;-1.7243177626367474;-0.8376605060059881;-1.3462691832003486;-0.9443872054375724;0.9635310171397315;-1.010804850592735;-0.6671807180044544;-1.2743173420512872;-0.21637150180262413;-0.8384067863684858;-0.947844502818768;-0.6114327459861749;-1.0717358871779468;-0.3275297739694979;-0.5163956072613544;-0.965855420471864;-1.523952150669286;-0.7115370159834928;-0.7246903970324522;0.22566416893192975;-1.8261669292957863;-0.5395204995350918;-0.45085044507800964;-1.31389305918829;-1.439386088500298;-1.0696094539982106;-0.7686872151279461;-0.3456794097993121;-1.4836098293433808;1.2445152085227171;-0.5745559784742006;1.3335031131346;-1.2178191122407094
2012-08-16;-1.2496125969800078;-0.8094153855236066;0.0027877800592270127;-0.7186139175362705;-1.4193989071792026;-1.2797918172932619;-0.40705947518423363;1.0993724257003912;-0.4761064923138671;-0.027492140201912117;-0.7243729089153242;-1.6323062551824803;-1.7502524723312542;-1.0358815652317999;-1.405757924453177;-1.0503078242275996;1.1067171376063125;-1.109927554965002;-0.7330920261125821;-1.3373773094465988;-0.29594041289197914;-0.8945403344674636;-0.9709282702565543;-0.7864403515531484;-1.3271350750571578;-0.3570416532070975;-0.4528946738996233;-1.169498657348909;-1.4071563174609558;-0.8302180340428277;-0.7843564883341068;0.13582918537125369;-1.9200369724453457;-0.5912778035206964;-0.5082430491991189;-1.3348023049866875;-1.5240876727326156;-1.2795959473055076;-0.8289536359752047;-0.36958424944334656;-1.54099569855813;1.1845533333532503;-0.7223985490049554;1.581852407257286;-1.3009097729257089
2012-08-23;-1.2711834857399953;-0.7814859224825544;-0.028957574558880282;-0.8196411334456248;-1.4305677511899026;-1.3671650258950343;-0.44767595143349953;1.198920342077142;-0.5480042485643939;-0.11911826658411756;-0.7549799965439963;-1.820199478112326;-1.7744582013794634;-1.1942991989102594;-1.4096802590412758;-1.0800979982622967;1.4217266026327926;-1.0603662027788674;-0.7837930323496028;-1.4026894185345995;-0.3685902882344331;-0.9366404955417179;-0.9546338461828244;-0.8968729582745518;-1.0078860902081122;-0.20040167879218568;-0.12480651819749973;-1.2230889828428682;-1.5617390378837448;-0.9488990521021626;-0.844022579635763;0.06802919777828866;-2.013907015594903;-0.6524455264127736;-0.5273739172394936;-1.3589283578309954;-1.4817368806164586;-1.4599372886164808;-0.8872759787306156;-0.3956622563277439;-1.4979562966470674;1.136583833217676;-0.8552062818546174;1.7082847751742891;-1.3840004336106926
2012-08-30;-1.2639931894866663;-0.7232995411470284;-0.038027675878343534;-0.8773709711081125;-1.448437901607012;-1.383282413889535;-0.49590801697950987;1.3980161748306446;-0.6438679235650946;-0.2311057543845925;-0.8135893132797513;-1.9622650856934285;-1.8090378143054668;-1.1911149248664725;-1.4554408292357603;-0.9874174568210182;1.5935499471926893;-1.0851468788719336;-0.8410127393885274;-1.4792622360860468;-0.4619972708175891;-1.0517142691446322;-0.9885805630030928;-1.0307023037081213;-1.5314544253606028;-0.291207461061696;-0.14597349598472587;-1.3016881269006755;-1.4002859743310567;-1.0564537247184345;-0.9084619582415482;-0.0455357814399219;-2.1077770587444595;-0.7371392965710343;-0.5847665213605998;-1.393509033574506;-1.0723458901602543;-1.6625124939246956;-0.9067167596490858;-0.4228268468323172;-1.2158091063412149;0.818785894819505;-0.9679675644628202;1.8008513302563813;-1.4479163264453088
2012-09-06;-1.1705193381933816;-0.7465740936812388;-0.0516328278575356;-0.9625224816602824;-1.5132171968690484;-1.370558160209665;-0.5390630229943573;1.6103850631010466;-0.7337401188782536;-0.2965529875147407;-0.8585231227771637;-2.0493375548560397;-1.8263276207684687;-1.2898274202239026;-1.4724376124508545;-0.9278371087516282;1.192628809886262;-1.1842695832442007;-0.8906272954918968;-1.5445743451740475;-0.5398364229702197;-1.1078478172436101;-0.9722861389293629;-1.095277302553689;-1.0845058465718882;-0.34796107498013856;0.1291972152493192;-1.3981507127898025;-1.3384528861619378;-1.1565908337059982;-0.9609681185870055;-0.14723576282936837;-2.201647101894019;-0.8124226478228207;-0.6517245595018963;-1.4184392881802936;-1.1401071575461093;-1.618044765930209;-0.9358779310267913;-0.4423853519956152;-1.2492841967164847;0.4590146438027041;-1.08824626591157;1.6732901019115474;-1.4926574514295259
2012-09-13;-1.1741144863200461;-0.6930426228525531;-0.07430808115619092;-1.044787500329328;-1.535554884890443;-1.4273931599797496;-0.5949106778371026;1.6634772851686477;-0.8176208345038686;-0.37945281614626125;-0.9028057176441783;-1.9897616549026738;-1.8401594659388751;-1.3336111883259896;-1.5404247453112307;-0.8881168767053654;0.9635310171397315;-1.0851468788719336;-0.938068951327967;-1.6222732335718406;-0.6185404545912114;-1.135914591293113;-0.9872226943302809;-1.1598523013992568;-1.1866655217236106;-0.391093821558154;0.2244486152918763;-1.5446309358066237;-1.1907405088690481;-1.256727942693561;-1.0182475662365933;-0.10147077120411652;-2.295517145043576;-0.8688851612616616;-0.6899862955826368;-1.4498031568778857;-1.1993982665087322;-1.5538136032715069;-0.9630950243126493;-0.44347193561581283;-1.1823340159659432;0.27313283077735184;-1.2310772238819614;1.5920121511077594;-1.524615397846826
