date_mesure,B,C,A
2012-09-20,0.4598088825346289,-1.1774109704002078,-1.063694486360215
2012-09-27,0.4162767808238148,-1.0580776026836147,-1.0735140827388423
2012-10-04,0.5186088619600349,-0.9250721234911113,-1.0910229564214464
2012-10-11,1.1981109225905602,-0.44421493936029666,-1.042895008305201
2012-10-18,0.9515734093647785,-0.4265260568708625,-1.051719087354059
2012-10-25,0.6629403780424736,-0.3600223281834119,-1.0543305836591648
2012-11-01,0.9618949381296209,0.15277218922445202,-1.0325480808053464
2012-11-08,1.1157853530211534,0.5228875934488448,-0.8950612918904799
2012-11-15,0.7280613612938748,0.28587550164608116,-0.8121303600720714
2012-11-22,0.4445315586993144,0.2697108365916092,-0.7732470619535399
2012-11-29,0.7289414150607803,0.6343657107229492,-0.5308803700776357
2012-12-06,0.6031202171507624,0.6763632632812644,-0.40702771595323306
2012-12-13,0.962497782781115,1.1803213978594964,-0.1401084958889658
2012-12-20,1.397226239697518,1.6971710995736367,0.2742701676452147
2012-12-27,1.5078123429738297,1.885650522492936,0.6021306547959814
2013-01-03,1.090764127124913,1.6566774529989334,0.7390010174757364
2013-01-10,0.6187278971657459,1.3002008713048694,0.8254627157787799
2013-01-17,0.3278131061244909,0.9960946224896946,0.82453025711484
2013-01-24,0.24751619196759767,1.0077238283542065,0.8125874171711988
2013-01-31,0.8045908741005648,1.7731920256847404,1.0835499447408754
2013-02-07,0.9080852381461286,1.893840179334811,1.29021194098105
2013-02-14,0.5071763790855548,1.6755849289287745,1.3249313859789933
2013-02-21,0.21933927914603968,1.2986060092874963,1.3226406151513623
2013-02-28,-0.02080594229849453,0.9964305052236104,1.2820450714999758
2013-03-07,-0.032227311386671564,0.8550845639546658,1.2793585217174428
2013-03-14,-0.0653322634541541,0.9429947060893458,1.2478905813154826
2013-03-21,-0.11452685687518505,1.0056252368661784,1.2239341627412874
2013-03-28,-0.16640268691527804,0.7605006138121035,1.199297277810221
2013-04-04,-0.23503722493447432,0.543455160181175,1.1477223807597006
2013-04-11,0.0039877545923007185,0.9385176275310333,1.1989336605049876
2013-04-18,0.32324220499087336,0.7491103711948763,1.1747061167922754
2013-04-25,0.6043060459008838,1.0188578566843611,1.1920811381095446
2013-05-02,0.8140093008556184,1.280472631023107,1.2197290292254086
2013-05-09,0.863888722138467,1.113477408337573,1.2324461915424183
2013-05-16,0.7406975807437391,1.1979748796124623,1.2364327920290725
2013-05-23,0.8384319830840605,1.4275120944087538,1.274645571876242
2013-05-30,1.4762680312861458,1.6614267503492344,1.3587416752729173
2013-06-06,1.6312246279113696,1.439847735907914,1.4373404949817992
2013-06-13,1.7028468753187695,1.079891913325639,1.4670850726444187
2013-06-20,1.6039545521762983,0.90042128064509,1.4702767874883547
2013-06-27,1.540784671287232,0.5879768679743071,1.4101464536442876
2013-07-04,1.5071388389031144,0.37213348729679424,1.342146901353168
2013-07-11,1.1860578536625273,-0.05409496943634218,1.1977918540854466
2013-07-18,0.7877759622282919,-0.414256770052003,1.0387350929557184
2013-07-25,0.8900965859653751,-0.5974242011352471,0.9321065026673909
2013-08-01,0.7401149929773869,-0.7700436957308998,0.8535831929888407
2013-08-08,0.8685404871874974,-0.7108523238470064,0.8170897074458713
2013-08-15,0.7478742824969261,-0.9104408950882171,0.7074746750181847
2013-08-22,0.7946168137072733,-0.8519264996537006,0.6342722533483862
2013-08-29,0.7157485657405692,-0.8502771864271796,0.6047625526895697
2013-09-05,0.8334635116912124,-0.7357549379653594,0.5783623988874398
2013-09-12,1.0525625277320159,-0.4815764401062347,0.6179900483638056
2013-09-19,1.0793739933707125,-0.32634251584231166,0.6010693004757193
2013-09-26,0.8261903110712469,-0.5049115993928298,0.5780995681814461
2013-10-03,0.8801447615010721,-0.2035742236514431,0.5486773477712921
2013-10-10,1.0416482626917967,0.1960843191973672,0.5544990050252963
2013-10-17,1.3546754846632327,0.7740609421054901,0.6271674068132956
2013-10-24,1.174922951175947,0.9924170085053503,0.6685469696447839
2013-10-31,1.309107715096085,1.1616794960187073,0.7370571244029112
2013-11-07,1.7004076763730587,1.6550561860045296,0.8975129587421464
2013-11-14,1.5165848178743648,1.578911923111353,1.0045776281512704
2013-11-21,1.370630122158361,1.5924150065390235,1.019972651129243
2013-11-28,0.9584331914332744,1.2457882582848563,1.077251439624512
2013-12-05,0.6690062813232348,0.877825516051321,1.0615445473197453
2013-12-12,0.44008946534707594,0.6176519780740798,1.0238581666851105
2013-12-19,0.3896960820966744,0.7225772565902728,1.0047084121814336
2013-12-26,0.8755324374880118,1.5244810845866357,1.1320403076932803
2014-01-02,0.9457867082976446,1.7828101281168356,1.3474090878095457
2014-01-09,0.8156162048981715,1.6232422678496914,1.4648350904020473
2014-01-16,0.6652371887830428,1.388847930007733,1.5155658442788509
2014-01-23,0.4982662884862926,1.2471291242386184,1.5149938794708273
2014-01-30,0.4135720021037711,1.14355278131361,1.5054382702475608
2014-02-06,0.2581033961988888,1.0898746729275581,1.485534865039416
2014-02-13,0.5566547001881406,1.6648485637060697,1.5569576988609983
2014-02-20,0.42152659877613885,1.4295765884011091,1.6010523694950187
2014-02-27,0.2891905675700933,1.2849125863134436,1.6506267526435439
2014-03-06,0.1411730237265535,0.938602576486689,1.577230299619397
2014-03-13,0.08632610366482518,0.6802107366333159,1.516002829853298
2014-03-20,0.10208545261348545,0.5128468023104447,1.4569811640878525
2014-03-27,0.0819078775257911,0.3244460075996913,1.3991953685202612
2014-04-03,0.0786041790849355,0.1416988944342525,1.312644654913581
2014-04-10,0.08535458300605514,-0.05322470683289693,1.2176850079346302
2014-04-17,0.1011215888263691,-0.20418932067199597,1.156057072250007
2014-04-24,0.1818402704796041,-0.2575896960965198,1.0920548609574448
2014-05-01,0.29330593523284665,-0.2528373457225761,1.0424873715414493
2014-05-08,0.3413609888129116,-0.26994588881677395,1.0258120721286588
2014-05-15,0.30897678708004184,-0.3463195138337192,0.9784997304074536
2014-05-22,0.38014573007935926,-0.4244237976460028,0.8858111468598635
2014-05-29,0.30050284651066056,-0.5379229134073641,0.788215271095356
2014-06-05,0.2189841648508496,-0.7253523351889992,0.6890963176646279
2014-06-12,0.23393158131231773,-0.9291730063493914,0.573977088693987
2014-06-19,0.17214219228454902,-1.1573676734379859,0.41522559794064334
2014-06-26,0.3035320513530957,-1.2181332963334275,0.33300353816376704
2014-07-03,0.6286280732824996,-1.1495207732789856,0.3492806238641514
2014-07-10,1.2828729290881513,-0.6915903890778564,0.3993736555535756
2014-07-17,1.6314145581465866,-0.5052176712564067,0.4163355068065139
2014-07-24,1.6764350620145745,-0.24808075043926664,0.48260301251512217
2014-07-31,1.9043528060357693,0.018309412051458307,0.5328665783559138
2014-08-07,1.976523830577828,-0.0468028359885404,0.5640890176869942
2014-08-14,1.9166155496181012,0.013367846355047786,0.5905382251074104
2014-08-21,1.571508752465036,-0.16281037393785674,0.5573954558427707
2014-08-28,1.5249928214448212,-0.09888159276248237,0.5192088188325304
2014-09-04,1.2029218564341404,-0.30071875972259987,0.4569333998439802
2014-09-11,0.9819502299969307,-0.4660850934606433,0.39694173292582713
2014-09-18,0.974031036209663,-0.5202951297825845,0.3427372052439982
2014-09-25,0.8197851107357887,-0.6371134572346426,0.27815435398173316
2014-10-02,0.772788607891193,-0.6747270484480663,0.24707214879319886
2014-10-09,0.7999138795260896,-0.2989639188454902,0.24131919113116035
2014-10-16,0.9545858498001529,0.15512652965771836,0.2466000970206949
2014-10-23,0.7357463478106189,0.02137523368809849,0.2444560228388405
2014-10-30,0.5866760288341242,0.022882232944419545,0.22525891096126455
2014-11-06,0.6523780672609099,0.35350414602677926,0.21412227966209624
2014-11-13,0.932703801701424,0.660603057436414,0.23397171711800263
2014-11-20,0.7458028866223099,0.5245437225521217,0.2909603192305106
2014-11-27,0.5453851047783356,0.27420894863808454,0.30318385542578574
2014-12-04,0.3505260001830949,0.0607725592565949,0.2705819031401876
2014-12-11,0.2277681330171464,0.1660304492060516,0.24729669982160196
2014-12-18,0.29411737284372264,0.45228553052454545,0.2274198798254849
2014-12-25,0.3480511717455024,0.5998983841968565,0.22963822031689365
2015-01-01,0.6634652309629452,0.9190110525447339,0.257113466422458
2015-01-08,0.6094306579777288,1.1688971873080773,0.3255533846633837
2015-01-15,0.9568952574635207,1.6155575072422899,0.43856242109811205
2015-01-22,0.6333114324561893,1.4272079836085483,0.5214795751293769
2015-01-29,0.5288736580813737,1.5226300071393188,0.5973084758139579
2015-02-05,0.3188598586791064,1.2123441892263185,0.6037400931856439
2015-02-12,0.07471665857446597,0.8597220820718228,0.5740845577886098
2015-02-19,-0.03521521300053976,0.7876803226383378,0.5819698288858123
2015-02-26,0.10591059143926917,0.9903606212136551,0.587303927841713
2015-03-05,0.16534368494890417,0.9126731939456446,0.5859365154026506
2015-03-12,0.007145301090833667,0.617561650761594,0.5620973458217932
2015-03-19,-0.09989983030669941,0.3882036173746239,0.5230244324091862
2015-03-26,-0.0961647130719479,0.40343158919587196,0.474918408626096
2015-04-02,0.37330565360175333,0.7593963545590529,0.47890205400262786
2015-04-09,0.0727302720571475,0.5545232550190221,0.47856708846215934
2015-04-16,0.0284905919132451,0.3820767941546928,0.43221711557044007
2015-04-23,0.032033649996796115,0.2330944133258839,0.42497798856640856
2015-04-30,0.9483096751278749,0.9564759083925689,0.6376826044965986
2015-05-07,1.303517821423189,0.9808697577097089,0.8212620974303869
2015-05-14,1.3744162634798918,0.6520907617337222,0.870632714310375
2015-05-21,1.1732476085785477,0.3040895903210499,0.8518592301988446
2015-05-28,0.8267999688251746,0.02759435568472529,0.770241936082957
2015-06-04,0.6366272065654538,-0.18289310622864785,0.7031213184547197
2015-06-11,0.7033549117698186,-0.3121118689180572,0.7025627544797906
2015-06-18,0.7236310683700891,-0.4397998230344878,0.671970728986853
2015-06-25,0.4392609211495501,-0.7120430563210531,0.5474024769710777
2015-07-02,0.07943556105919564,-1.0137921044408658,0.39873705298861495
2015-07-09,-0.14015765374661443,-1.2204165202257848,0.2150655138895916
2015-07-16,-0.22867335955122758,-1.3617646792372948,0.08373391407906372
2015-07-23,-0.17435423673738148,-1.438227725671049,0.012303928171677025
2015-07-30,-0.1274461077442921,-1.526334116303889,-0.11605172316788714
2015-08-06,-0.10844121816228391,-1.5338519698001523,-0.18629806761587775
