date_mesure;09892X0679_EXH70;09648X0083_F90-1;10906X0039_C2-1;10964X0119_NYLS-1;09364X0017_111111;08635X0015_LZG211;09914X0391_V1191;10136X0222_C1;10163X0157_F1;10906X0038_C2-2;09653X0244_CH52;09652X0199_COURB2;08614X0010_SCE2;10605X0016_F2;10388X0028_F2;10404X0056_S1003;10402X0133_SRAE13;10897X0010_F3;10915X0316_F3;10915X0255_F2N3;10912X0112_BAR3;10912X0110_TOR3;09405X0229_S3;09907X0321_MLS3;09914X0350_CH14;09646X0074_B4;10916X0061_F1N4;10912X0061_F3N4;10912X0111_BAR4;10396X0162_F5;10403X0154_SRAE16;10403X0314_F136;09897X0081_DDEP6;10405X0124_F17;10157X0104_1777;09145X0257_CNRP88;10153X0069_VLHR8;09134X0245_CNR459;10401X0294_DRN379;09395X0065_NICOLA;10403X0350_PEZENA;10148X0031_POMPA;10401X0128_CLAIRA;10613X0036_INRA;09655X0266_CAISSA;10912X0134_BARQUA;10972X0003_ALENYA;10403X0235_2031B;09382X0052_C;09894X0077_DRAC;08626X0014_BERNAD;10403X0216_SAUZED;09648X0082_UCHAUD;10616X0029_PRADE;10396X0068_SADE;09912X0278_FORAGE;08627X0059_GAUCHE;09914X0380_TEMPIE;09381X0096_MAIRIE;09914X0370_PERRIE;10406X0060_DRILLE;09388X0111_OULE;10916X0090_PHARE;09913X0158_AIRE;09124X0293_SISE;10795X0028_CARSTE;09805X0030_F;09911X0280_F;08807X0011_F;09903X0111_F;09541X0021_F;09908X0351_F;09824X0002_F;09526X0212_F;09546X0022_F;09523X0032_F;09793X0003_F;08323X0205_F;08811X0055_F;09533X0016_F;10072X0026_F;08565X0007_F;10603X0027_F;09395X0067_F;10384X0048_F;10407X0071_GOLF;09128X0053_CAL;09905X0064_CMBSAL;10903X0034_PZSTGL;09656X0175_RODIL;10406X0077_ASL;09125X0083_HBCM;09917X0192_P5CEHM;09888X0111_LACAN;09388X0114_MAISON;09912X0254_BRUN;10782X0008_COUMBO;08627X0010_SO;09911X0303_BRES-P;09655X0107_P;10592X0012_AEP;09916X0098_LANSAR;10908X0263_FIGUER;BSS002PTEJ_MONTFR;10402X0046_BOUR;09911X0302_BRES-S;09894X0005_S;08854X0015_S;09651X0009_S;08854X0040_FREBAS;09888X0094_JONCAS;10405X0171_VALRAS;09628X0043_BUEGES;09915X0181_AUNES;09911X0317_P3BIS;09655X0265_CLOS;09914X0284_FAGET;09634X0074_CLARET;10972X0137_PONT;09388X0052_VIGNOT;10154X0076_MAMERT;09882X0208_FONCAU;09908X0174_MASJAU;10963X0059_MEDALU;09645X0025_PEILOU;10162X0226_V;09625X0231_LADOUX
2014-10-02;-24.518571428571427;-16.084285714285716;-3.428639455782313;-15.907142857142857;0.19;0.11;-3.9285714285714284;-24.792857142857144;-3.701746031746032;-5.102857142857142;-3.2514285714285713;-9.038571428571428;0.27;-9.767142857142858;-10.405714285714286;-6.881428571428572;-3.934285714285714;-76.99;-8.397142857142857;-5.695714285714286;-3.6114285714285717;-2.9285714285714284;-18.274285714285714;-11.482857142857142;-6.702857142857143;-9.09142857142857;-2.4585714285714286;-4.325714285714286;-3.1942857142857144;-7.428571428571429;-3.182857142857143;-4.934285714285714;-5.055000000000001;-2.7885714285714287;-4.899428571428571;-5.01;-4.065714285714286;-4.078571428571428;-4.340000000000001;-8.254285714285714;-23.534285714285716;-8.081428571428571;-14.302857142857144;-5.355;-4.065714285714286;-1.2385714285714287;-2.8442857142857143;-4.284285714285715;-4.135714285714285;-7.538571428571428;0.33;-4.338571428571429;-2.9314285714285715;-0.41714285714285715;-10.344285714285714;-3.8114285714285714;0.16571428571428573;-5.652857142857143;-8.968571428571428;-6.9399999999999995;-4.508571428571429;-45.00142857142857;-2.817142857142857;-5.617142857142857;-7.194285714285714;-11.947142857142856;-4.275714285714286;-30.12857142857143;2.5;-54.58571428571429;-92.68571428571428;-17.97714285714286;-38.41428571428571;-22.81142857142857;-16.557142857142857;-2.4883333333333337;-3.8514285714285714;-25.735714285714288;-32.94428571428572;-102.3;-64.03999999999999;-21.099999999999998;-5.49;-51.67142857142857;-16.627142857142857;-1.917142857142857;-12.807142857142857;-36.64;-11.937142857142858;-2.697142857142857;-4.398571428571429;-12.757142857142856;-2.152857142857143;-153.67285714285714;-59.604285714285716;-7.57;-10.191428571428572;0.2885714285714286;-4.8914285714285715;-3.174285714285714;-5.65;-3.9785714285714286;-7.159999999999999;-7.764285714285714;-3.54;-4.895714285714285;-11.441428571428572;0.24;-3.0214285714285714;0.28;0.12285714285714286;-6.765714285714286;-1.4157142857142857;-6.007142857142857;-23.592857142857145;-2.641428571428572;-5.434285714285714;-25.744285714285716;-6.875714285714286;-4.441428571428571;-41.29;0.5442857142857144;-10.415714285714285;-51.464285714285715;-11.332857142857142;-2.6342857142857143;0.61
2014-10-09;-24.37;-15.781428571428572;-3.47265306122449;-15.827142857142858;0.19285714285714287;0.11;-3.4614285714285713;-24.812857142857144;-3.3733333333333335;-5.077142857142857;-3.2414285714285715;-8.197142857142858;0.2742857142857143;-11.335714285714285;-10.450000000000001;-6.534285714285715;-3.6942857142857144;-77.02142857142857;-8.322857142857144;-5.675714285714285;-3.237142857142857;-2.762857142857143;-18.535714285714285;-11.495714285714286;-6.640000000000001;-8.095714285714285;-2.3514285714285714;-4.147142857142858;-2.9899999999999998;-7.5;-3.2742857142857145;-4.996428571428571;-5.0;-2.698571428571429;-4.940571428571428;-5.0042857142857144;-4.214285714285714;-3.9642857142857144;-4.0842857142857145;-8.094285714285714;-23.53;-8.20142857142857;-14.125714285714285;-5.324285714285715;-4.038571428571428;-1.2442857142857144;-2.8614285714285717;-4.341428571428572;-4.065238095238095;-4.33;0.3885714285714285;-4.158571428571428;-2.8185714285714285;-0.3942857142857143;-10.414285714285715;-3.7314285714285718;0.21714285714285714;-5.598571428571428;-8.36;-6.8585714285714285;-4.018571428571429;-46.24857142857143;-2.6614285714285715;-5.461428571428572;-7.104761904761904;-12.272857142857143;-3.9585714285714286;-29.585714285714285;2.1871428571428573;-54.41571428571428;-92.66857142857144;-17.75857142857143;-38.38;-22.80857142857143;-16.612857142857145;-2.4928571428571433;-3.815714285714286;-25.744285714285713;-32.89714285714286;-100.97;-63.99857142857143;-21.147142857142857;-5.49;-56.35142857142857;-16.62;-1.7028571428571428;-11.86;-36.83;-15.83;-2.6571428571428575;-3.924285714285714;-8.322857142857144;-2.1014285714285714;-153.3942857142857;-65.49285714285715;-7.224761904761905;-10.23;0.31;-4.57;-3.077142857142857;-5.652857142857143;-4.211428571428572;-7.032857142857142;-7.598571428571429;-3.0142857142857147;-4.57;-11.365714285714287;0.25142857142857145;-3.006666666666667;0.47285714285714286;0.12285714285714286;-6.117142857142857;-1.1014285714285714;-5.888571428571429;-24.444285714285712;-2.0042857142857144;-5.4471428571428575;-18.557142857142857;-6.8500000000000005;-4.151428571428571;-40.65571428571429;0.5285714285714286;-10.37857142857143;-51.480000000000004;-10.49;-3.5500000000000003;0.6228571428571429
2014-10-16;-24.405714285714286;-16.065714285714286;-3.516666666666667;-15.709999999999999;0.1985714285714286;0.11;-3.5500000000000003;-24.825714285714287;-3.6314285714285717;-5.117142857142857;-3.2428571428571433;-7.622857142857143;0.27;-10.441428571428572;-10.48;-6.328571428571428;-3.511428571428571;-77.11857142857143;-8.354999999999999;-5.6899999999999995;-3.12;-2.6942857142857144;-18.791428571428572;-11.714285714285714;-6.598571428571428;-7.55;-2.25;-3.9957142857142856;-2.915714285714286;-7.514285714285714;-3.327142857142857;-5.058571428571428;-4.945;-2.65;-4.981714285714285;-4.887142857142857;-4.2628571428571425;-3.762857142857143;-3.8757142857142854;-7.934285714285714;-23.505714285714284;-8.272857142857143;-14.041999999999998;-5.4471428571428575;-4.04;-1.227142857142857;-2.891428571428572;-4.398571428571429;-3.9947619047619045;-8.877142857142857;0.3842857142857143;-4.156000000000001;-2.792857142857143;-0.3985714285714286;-10.474285714285715;-3.744285714285714;0.22571428571428573;-5.55;-8.105714285714285;-6.71;-3.62;-47.49571428571429;-2.837142857142857;-5.422857142857143;-7.015238095238096;-12.311428571428573;-4.53;-28.16857142857143;1.7914285714285714;-63.47571428571429;-92.73285714285714;-17.905714285714286;-38.464285714285715;-22.797142857142855;-16.68285714285714;-2.4971428571428573;-3.8685714285714283;-25.761428571428574;-32.948571428571434;-105.87333333333333;-64.04428571428572;-21.12142857142857;-5.515714285714286;-56.81;-16.634285714285713;-1.6457142857142857;-12.344285714285714;-37.425714285714285;-17.074285714285715;-2.718571428571429;-3.4499999999999997;-8.401428571428571;-2.0942857142857143;-153.55857142857144;-66.77;-6.87952380952381;-10.284285714285714;0.31285714285714283;-4.451428571428571;-3.085714285714286;-5.660000000000001;-4.417142857142857;-7.038571428571428;-7.432857142857143;-2.65;-4.451428571428571;-11.361428571428572;0.23857142857142857;-2.9919047619047623;0.3757142857142857;0.12;-5.672857142857143;-1.57;-5.838571428571428;-25.725714285714286;-2.4828571428571427;-5.485714285714286;-39.39;-6.831428571428572;-3.8614285714285717;-40.26714285714286;0.5242857142857142;-10.361428571428572;-51.57142857142857;-9.941428571428572;-4.331428571428572;0.6357142857142858
2014-10-23;-24.91857142857143;-16.464285714285715;-3.595714285714286;-15.557142857142859;0.19;0.11;-3.64;-24.830000000000002;-3.8280000000000003;-5.17;-3.255714285714286;-7.6571428571428575;0.27;-11.207142857142857;-10.58;-6.155714285714287;-3.367142857142857;-77.14142857142858;-8.395714285714286;-5.701428571428572;-3.06;-2.69;-19.15142857142857;-11.912857142857144;-6.577142857142857;-7.557142857142857;-2.277142857142857;-3.8314285714285714;-2.837142857142857;-7.6;-3.545714285714286;-5.304285714285713;-4.890000000000001;-2.66;-5.022857142857142;-4.788571428571429;-4.394285714285714;-3.762857142857143;-3.7528571428571427;-8.351428571428572;-23.73428571428571;-8.335714285714285;-14.0;-5.558571428571428;-4.06;-1.292857142857143;-2.912857142857143;-4.607142857142857;-3.924285714285714;-11.087142857142856;0.3557142857142857;-4.26;-2.8614285714285717;-0.39142857142857146;-10.514285714285714;-3.8099999999999996;0.2057142857142857;-5.53;-7.914285714285714;-6.62;-3.2971428571428567;-45.94428571428572;-2.9585714285714286;-5.444285714285714;-6.925714285714286;-12.338571428571429;-4.554285714285714;-27.59714285714286;1.4628571428571429;-67.23571428571428;-92.75571428571428;-17.964285714285715;-38.47571428571428;-22.84;-16.71857142857143;-2.4971428571428573;-3.9057142857142857;-25.775714285714287;-32.99;-110.77666666666667;-64.07285714285715;-21.165714285714284;-5.541428571428571;-55.40857142857143;-16.66142857142857;-1.5885714285714287;-14.27;-38.128571428571426;-18.091428571428573;-2.7485714285714287;-2.974285714285714;-10.532857142857143;-2.097142857142857;-153.5142857142857;-65.06857142857143;-6.534285714285715;-10.404285714285715;0.3;-4.532857142857143;-3.097142857142857;-5.664285714285714;-4.511428571428572;-7.024285714285715;-7.828571428571428;-2.345714285714286;-4.6085714285714285;-11.387142857142859;0.24;-2.9771428571428573;0.33714285714285713;0.12;-5.2942857142857145;-1.717142857142857;-5.83;-26.318571428571428;-2.6785714285714284;-5.5200000000000005;-55.271428571428565;-6.827142857142857;-4.314285714285714;-39.971428571428575;0.5157142857142858;-10.35;-51.56714285714286;-10.587142857142856;-7.398571428571429;0.5957142857142858
2014-10-30;-25.298571428571428;-16.78857142857143;-3.682857142857143;-15.524285714285714;0.19142857142857145;0.11714285714285713;-3.6314285714285717;-24.844285714285714;-3.9757142857142855;-5.227142857142857;-3.2714285714285714;-7.742857142857143;0.27;-10.811428571428573;-10.508571428571429;-5.99;-3.2271428571428573;-77.13857142857144;-8.407142857142857;-5.6971428571428575;-2.9585714285714286;-2.61;-19.53857142857143;-12.042857142857143;-6.565714285714286;-7.677142857142857;-2.184285714285714;-3.6485714285714286;-2.682857142857143;-7.558571428571428;-3.6514285714285712;-5.37;-5.062857142857142;-2.6471428571428572;-5.368571428571428;-4.78;-4.497142857142857;-3.781428571428571;-3.585714285714286;-7.902857142857143;-23.79;-8.401428571428571;-13.765714285714285;-5.607142857142857;-4.072857142857143;-1.3114285714285714;-2.9200000000000004;-4.667142857142857;-4.087142857142857;-11.328571428571427;0.35;-4.225714285714285;-2.812857142857143;-0.39571428571428574;-10.474285714285713;-3.7657142857142856;0.20428571428571432;-5.485714285714286;-7.845714285714286;-6.557142857142857;-2.9499999999999997;-46.56;-2.912857142857143;-5.445714285714286;-6.88265306122449;-12.367142857142856;-4.401428571428572;-27.240000000000002;1.1485714285714284;-68.96000000000001;-92.73571428571428;-18.021428571428572;-38.44285714285714;-22.842857142857145;-16.767142857142858;-2.4971428571428573;-3.9057142857142857;-25.785714285714285;-32.98571428571429;-115.68;-64.10142857142857;-21.202857142857145;-5.567142857142857;-54.56571428571429;-16.68;-1.42;-13.935714285714285;-38.80285714285714;-18.148571428571426;-2.741428571428571;-2.5;-10.407142857142857;-2.0785714285714283;-153.42142857142858;-63.64857142857143;-7.441428571428572;-10.28;0.2914285714285714;-4.634285714285714;-3.075714285714286;-5.67;-4.464285714285714;-6.9557142857142855;-7.361428571428571;-2.0614285714285714;-4.755714285714285;-11.42;0.24;-2.975892857142857;0.3157142857142857;0.12;-4.7942857142857145;-1.76;-5.83;-26.63714285714286;-2.6914285714285713;-5.541428571428571;-59.38428571428572;-6.797142857142857;-4.015714285714286;-39.75428571428571;0.49142857142857144;-10.34;-51.528571428571425;-11.195714285714287;-10.09;0.58
2014-11-06;-25.435714285714287;-16.351428571428574;-3.7657142857142856;-15.555714285714286;0.20285714285714285;0.12;-3.532857142857143;-24.84714285714286;-4.152857142857143;-5.311428571428571;-3.25;-7.678571428571429;0.27142857142857146;-10.331428571428573;-10.407142857142858;-5.840000000000001;-3.085714285714286;-77.17428571428572;-8.4;-5.688571428571429;-2.86;-2.524285714285714;-19.192857142857143;-12.144285714285715;-6.534285714285715;-7.522857142857142;-2.12;-3.468571428571429;-2.562857142857143;-7.531428571428571;-3.6871428571428573;-5.361428571428571;-5.241428571428571;-2.6371428571428575;-5.531428571428571;-4.640000000000001;-4.575714285714286;-3.4885714285714284;-3.4285714285714284;-7.997142857142856;-23.787142857142857;-8.434285714285714;-13.748571428571427;-5.6571428571428575;-3.9899999999999998;-1.2942857142857143;-2.93;-4.659999999999999;-4.055714285714286;-10.017142857142858;0.35428571428571426;-4.161428571428571;-2.3000000000000003;-0.38;-10.432857142857143;-3.68;0.21714285714285714;-5.384285714285714;-7.751428571428571;-6.498571428571429;-2.5914285714285716;-46.354285714285716;-2.8785714285714286;-5.390000000000001;-6.839591836734694;-12.384285714285713;-4.251428571428572;-26.782857142857143;0.8328571428571429;-71.55428571428571;-92.71857142857142;-18.034285714285712;-38.41571428571428;-22.835714285714285;-16.795714285714286;-2.4985714285714287;-3.8728571428571428;-25.792857142857144;-32.98428571428571;-113.95285714285716;-64.05142857142857;-21.132857142857144;-5.5928571428571425;-55.542857142857144;-16.69;-1.2742857142857142;-11.415714285714285;-39.355714285714285;-18.154285714285713;-2.641428571428571;-2.025714285714286;-9.319999999999999;-2.012857142857143;-153.58285714285714;-64.87285714285714;-6.908571428571428;-10.271428571428572;0.5157142857142858;-4.645714285714286;-2.9514285714285715;-5.678571428571429;-4.302857142857143;-6.878571428571428;-7.360476190476191;-1.8614285714285714;-4.777142857142857;-11.441428571428572;0.25285714285714284;-2.9746428571428574;0.2771428571428572;0.12;-4.327142857142857;-1.6199999999999999;-5.828571428571428;-27.104285714285712;-2.467142857142857;-5.465714285714285;-54.987142857142864;-6.755714285714285;-3.597142857142857;-39.58;0.48428571428571426;-10.33;-51.54714285714285;-11.70857142857143;-10.895;0.58
2014-11-13;-24.604285714285712;-15.664285714285715;-3.9185714285714286;-15.54857142857143;0.21714285714285714;0.1285714285714286;-3.4271428571428575;-24.84714285714286;-4.162857142857143;-5.412857142857143;-3.154285714285714;-7.088571428571428;0.2942857142857143;-10.395714285714286;-10.411428571428571;-5.72;-2.9714285714285715;-77.24428571428572;-8.41;-5.678571428571429;-2.817142857142857;-2.475714285714286;-13.757142857142856;-12.151428571428571;-6.431428571428571;-7.115714285714286;-2.0814285714285714;-3.3228571428571425;-2.468571428571429;-7.521428571428571;-3.595714285714286;-5.014285714285714;-5.398571428571429;-2.6228571428571428;-5.291428571428571;-4.4157142857142855;-4.532857142857143;-2.847142857142857;-3.2685714285714282;-6.640000000000001;-23.55857142857143;-8.462857142857143;-13.78;-5.627142857142857;-3.7671428571428573;-1.2314285714285713;-2.948571428571429;-4.36;-4.040714285714286;-4.117142857142857;0.3657142857142857;-3.9699999999999998;-2.027142857142857;-0.3742857142857143;-10.427142857142856;-3.6999999999999997;0.25142857142857145;-5.262857142857143;-7.501428571428571;-6.421428571428572;-2.3085714285714287;-48.06714285714286;-2.795714285714286;-5.2542857142857144;-6.796530612244898;-12.39857142857143;-3.2328571428571427;-26.06;0.5442857142857143;-60.847142857142856;-92.70571428571428;-17.990000000000002;-38.41285714285714;-22.82857142857143;-16.841428571428573;-2.4971428571428573;-3.7457142857142856;-25.801428571428573;-32.62714285714286;-112.22571428571429;-63.988571428571426;-20.75857142857143;-5.595714285714286;-57.18;-16.694285714285716;-1.1642857142857141;-10.608571428571427;-39.76;-18.62;-2.4971428571428573;-1.66;-6.99;-1.9142857142857141;-153.75428571428571;-66.92571428571429;-6.869523809523809;-10.278571428571428;0.5133333333333333;-4.5442857142857145;-2.73;-5.671428571428572;-4.295714285714285;-6.857142857142857;-7.359523809523809;-1.66;-4.668571428571428;-11.477142857142857;0.27142857142857146;-2.973392857142857;0.31285714285714283;0.12;-4.005714285714285;-1.5285714285714285;-5.821428571428571;-28.124285714285715;-2.2185714285714284;-5.340000000000001;-25.287142857142857;-6.727142857142858;-3.19;-39.48142857142857;0.48428571428571426;-10.34142857142857;-51.6;-11.217142857142857;-11.700000000000001;0.6128571428571429
2014-11-20;-24.55;-15.917142857142858;-4.065714285714286;-15.525714285714285;0.22;0.1457142857142857;-3.4471428571428575;-24.8;-4.138571428571429;-5.524285714285715;-3.0485714285714285;-6.618571428571428;0.3028571428571429;-10.34;-10.457142857142857;-5.637142857142857;-2.8742857142857146;-77.3157142857143;-8.43142857142857;-5.644285714285714;-2.75;-2.422857142857143;-10.200000000000001;-12.115714285714287;-6.345714285714286;-6.808571428571428;-2.0685714285714285;-3.1871428571428573;-2.4200000000000004;-7.518571428571428;-3.59;-5.231428571428572;-5.487142857142857;-2.585714285714286;-5.301428571428572;-4.406190476190476;-4.452857142857143;-2.57;-3.164285714285714;-7.812857142857142;-23.518571428571427;-8.337142857142856;-13.65857142857143;-5.247142857142857;-3.718571428571429;-1.1942857142857142;-2.9499999999999997;-4.5371428571428565;-4.025714285714286;-8.594285714285714;0.3985714285714286;-3.9728571428571433;-2.052857142857143;-0.3614285714285715;-10.315714285714284;-3.717142857142857;0.27285714285714285;-5.115714285714286;-7.331428571428572;-6.355714285714286;-2.0914285714285716;-46.95285714285715;-2.73;-5.217142857142856;-6.753469387755103;-12.41;-4.069999999999999;-25.352857142857143;0.2785714285714286;-62.49142857142857;-92.75;-17.98857142857143;-38.47571428571428;-22.83285714285714;-16.872857142857143;-2.5;-3.7285714285714286;-25.81;-32.44285714285714;-110.49857142857144;-63.98571428571428;-20.544285714285714;-5.617142857142857;-57.129999999999995;-16.684285714285714;-1.1214285714285714;-11.938571428571427;-39.23714285714285;-13.700714285714287;-2.525714285714286;-1.417142857142857;-9.022857142857143;-1.82;-153.84428571428572;-67.05285714285715;-6.83047619047619;-10.287142857142857;0.4925;-4.347142857142857;-2.665714285714286;-5.68;-4.192857142857143;-6.831428571428572;-7.3585714285714285;-1.4528571428571428;-4.405714285714286;-11.525714285714285;0.2642857142857143;-2.972142857142857;0.3;0.12142857142857143;-3.827142857142857;-1.4371428571428573;-5.808571428571428;-29.077142857142857;-2.218571428571429;-5.297142857142857;-35.778571428571425;-6.6899999999999995;-3.6371428571428575;-39.47571428571428;0.5085714285714286;-10.355714285714285;-51.67857142857143;-9.525714285714287;-12.505;0.6114285714285713
2014-11-27;-24.450714285714287;-15.562857142857144;-3.4928571428571433;-15.512857142857143;0.22;0.1519047619047619;-3.2304761904761907;-24.011428571428574;-3.8985714285714286;-5.115714285714286;-1.6885714285714286;-4.434285714285714;0.33999999999999997;-7.122857142857143;-9.047142857142857;-5.398571428571429;-2.5742857142857143;-77.22571428571429;-8.041428571428572;-5.361428571428571;-2.4857142857142853;-2.16;-6.378571428571428;-11.954;-5.812857142857142;-6.711785714285714;-1.772857142857143;-2.8971428571428572;-2.1614285714285715;-7.117142857142857;-3.4421428571428567;-5.120000000000001;-5.383095238095238;-2.49452380952381;-5.123928571428571;-4.3966666666666665;-3.16;-2.4995238095238093;-2.644285714285714;-6.251428571428571;-22.62;-8.258928571428571;-13.315714285714288;-5.242;-2.5585714285714287;-1.1797142857142857;-2.0414285714285714;-4.4242857142857135;-4.010714285714286;-8.893690476190477;0.4428571428571429;-3.005714285714286;-1.5628571428571427;-0.17714285714285713;-8.974285714285715;-3.59;0.3814285714285714;-4.846071428571428;-6.904285714285714;-6.069999999999999;-1.6328571428571428;-47.42785714285715;-2.4085714285714284;-4.775714285714286;-6.710408163265306;-12.322857142857144;-2.5214285714285714;-23.844285714285714;0.19285714285714287;-48.95;-92.67857142857143;-17.58857142857143;-38.395714285714284;-22.845714285714287;-16.82;-2.5;-3.4414285714285713;-25.814285714285713;-31.592857142857145;-108.77142857142857;-63.894285714285715;-20.305714285714284;-4.2371428571428575;-58.81857142857143;-15.930000000000001;-0.8714285714285713;-10.755714285714287;-36.46809523809523;-8.781428571428572;-2.394285714285714;-0.9799999999999999;-6.88;-1.11;-146.0585714285714;-68.5;-6.791428571428571;-7.921428571428572;0.4716666666666667;-2.31;-2.1585714285714284;-5.075714285714286;-4.009285714285714;-6.452857142857143;-7.453333333333333;-1.25;-2.31;-10.955714285714285;0.28;-2.9708928571428572;0.5042857142857143;0.1442857142857143;-3.4014285714285712;-1.3457142857142856;-5.585714285714286;-30.665714285714284;-2.2023809523809526;-4.659999999999999;-13.29857142857143;-6.235714285714286;-3.4421428571428576;-37.96714285714285;0.5314285714285715;-10.338571428571429;-51.528571428571425;-2.162857142857143;0.2757142857142857;0.6195238095238095
2014-12-04;-24.351428571428574;-15.20857142857143;-2.96;-15.237142857142857;0.22;0.15809523809523812;-3.0138095238095235;-24.437142857142856;-3.6585714285714284;-4.591428571428572;-1.8014285714285714;-4.251904761904762;0.3285714285714286;-6.288571428571428;-9.227142857142857;-5.3028571428571425;-2.382857142857143;-77.30857142857143;-7.637142857142857;-4.96;-2.5742857142857143;-2.1457142857142855;-7.588571428571429;-11.792285714285715;-5.285714285714286;-6.614999999999999;-1.6714285714285715;-2.7642857142857147;-2.254285714285714;-6.491428571428571;-3.294285714285714;-5.008571428571429;-5.279047619047619;-2.4033333333333333;-4.946428571428571;-4.387142857142857;-3.6999999999999997;-2.4290476190476187;-2.4699999999999998;-7.751428571428571;-22.305714285714284;-8.180714285714284;-13.078571428571427;-5.236857142857143;-2.7014285714285715;-1.165142857142857;-1.9428571428571428;-4.311428571428571;-3.995714285714286;-9.193095238095237;0.44;-3.25;-1.5899999999999999;-0.24428571428571427;-8.978571428571428;-3.4628571428571426;0.33142857142857146;-4.576428571428572;-6.627142857142857;-5.707142857142857;-1.6728571428571428;-47.902857142857144;-2.4785714285714286;-4.425714285714286;-6.667346938775511;-12.235714285714288;-3.6457142857142855;-22.94857142857143;0.017142857142857144;-53.415;-92.81142857142856;-17.527142857142856;-38.541428571428575;-22.84714285714286;-16.86714285714286;-2.5014285714285713;-3.5928571428571425;-25.83142857142857;-32.36142857142857;-107.04428571428572;-63.958571428571425;-20.318571428571428;-3.858571428571429;-58.58571428571429;-15.691428571428572;-0.85;-11.969999999999999;-33.69904761904762;-8.180000000000001;-2.262857142857143;-0.9800000000000001;-8.645714285714286;-0.9557142857142856;-143.39000000000001;-68.51571428571428;-6.752380952380952;-7.715;0.4508333333333333;-1.9442857142857142;-2.3871428571428575;-5.412857142857143;-3.8257142857142856;-6.277142857142857;-7.548095238095239;-1.1071428571428572;-1.92;-10.448571428571428;0.2785714285714286;-2.969642857142857;0.42;0.16714285714285718;-3.2585714285714285;-1.2542857142857142;-5.151428571428572;-31.825714285714287;-2.1861904761904762;-3.8642857142857143;-19.978571428571428;-6.225714285714285;-3.2471428571428573;-36.60857142857143;0.5542857142857143;-10.29142857142857;-51.59571428571429;-2.185714285714286;-0.6;0.6276190476190476
2014-12-11;-25.33857142857143;-14.854285714285716;-3.1814285714285715;-14.98857142857143;0.22;0.1642857142857143;-2.7971428571428567;-24.442857142857143;-3.4185714285714286;-4.704285714285715;-1.997142857142857;-4.06952380952381;0.31285714285714283;-10.272857142857143;-9.352857142857143;-5.204285714285715;-2.184285714285714;-77.27428571428572;-7.802857142857143;-6.06;-2.508571428571429;-2.1371428571428575;-8.672857142857143;-11.630571428571427;-5.07;-6.5182142857142855;-1.7357142857142858;-2.6285714285714286;-2.2085714285714286;-6.414285714285714;-3.1464285714285714;-4.897142857142858;-5.175;-2.3121428571428573;-4.768928571428572;-4.3776190476190475;-3.942857142857143;-2.358571428571428;-2.345714285714286;-8.164285714285715;-22.575714285714287;-8.1025;-12.895714285714286;-5.231714285714285;-2.8814285714285717;-1.1505714285714286;-2.1028571428571428;-4.198571428571428;-3.980714285714286;-9.4925;0.44;-3.488571428571429;-1.7285714285714284;-0.24428571428571427;-9.124285714285715;-3.335714285714286;0.31142857142857144;-4.306785714285715;-6.535714285714286;-5.374285714285714;-1.4285714285714286;-46.76142857142857;-2.531428571428571;-4.341428571428572;-6.6242857142857146;-12.14857142857143;-3.0714285714285716;-22.617142857142856;0.01865079365079365;-57.88;-92.78714285714285;-17.615;-38.50857142857143;-22.854285714285716;-16.865714285714287;-2.5028571428571427;-3.5171428571428573;-25.837142857142855;-32.582857142857144;-105.31714285714287;-63.90571428571428;-20.698571428571427;-4.07;-57.598571428571425;-15.76142857142857;-0.85;-12.844285714285714;-30.93;-9.288571428571428;-2.1314285714285712;-0.7242857142857143;-10.107142857142858;-1.2014285714285715;-143.05428571428573;-67.49571428571429;-6.713333333333333;-7.508571428571429;0.43;-2.1142857142857143;-2.5714285714285716;-5.517142857142857;-3.6421428571428573;-6.267142857142857;-7.642857142857143;-1.04;-2.1785714285714284;-10.34;0.27285714285714285;-2.9683928571428573;0.3971428571428572;0.13142857142857142;-3.0185714285714282;-1.602857142857143;-4.804285714285714;-32.68;-2.17;-3.698571428571429;-35.92285714285714;-6.367142857142857;-3.8485714285714283;-35.50142857142857;0.5771428571428572;-10.232857142857142;-51.575714285714284;-2.391428571428572;-2.7871428571428574;0.6357142857142858
